target_contrast_gene_name,Rest,Stim8hr,Stim48hr
PEMT,-5.891892210149515,-11.398255895346631,-10.481325203238123
PEPD,-12.346440211959484,-8.946102258671335,-8.879989883809579
PER1,-4.182995039529072,-3.832223596649678,-8.990206233911954
PER2,-5.126604498992883,-10.140445982133848,-8.381353591534728
PER3,-1.7721177378058257,-2.095263536748811,0.0975809200660408
PERP,-11.14836278649346,-10.276914798012294,-15.53181982197482
PET100,,-4.343517730591617,
PET117,,-4.536224652381203,-2.1454356550211844
PEX1,,0.0,0.0
PEX10,-4.598873172353331,-9.74539481617003,-5.811762283935589
PEX11A,-2.445181471347259,-2.651888839808611,-4.944494317662273
PEX11B,-11.027759809132398,-11.131243720149726,-11.075737408665455
PEX11G,-1.0563545217689343,-3.061569053158735,-3.660823956529088
PEX12,-3.3015138042642924,-6.410776045501288,-4.609669727940814
PEX13,-8.708159925748134,-11.570598559150366,-13.595181310018818
PEX14,-7.692355722290821,-11.092213662815158,-10.942393255580535
PEX16,-6.876893127523242,-6.594804931471554,-5.684786544331213
PEX19,-21.30946237309008,-23.44772756962117,-26.85600134157214
PEX2,-14.5705253034867,-17.519914609073705,
PEX26,-10.993406447678243,-17.661906815640876,-16.083179503318355
PEX3,-12.600457196322806,-17.381784432325286,-13.11758704769487
PEX5,-6.240535808727063,-10.982138026005812,-6.563660130544229
PEX5L,-0.1970801851589649,-0.1296097984657163,0.1619094496223561
PEX6,-6.043057909906383,-6.310053363497484,-6.905180772078314
PEX7,-5.65374008977266,-8.016217129989085,-9.560621721611875
PF4,0.0,0.0,0.0
PF4V1,0.0,0.0,0.0
PFAS,-3.3629125579604584,-9.113807022514155,
PFDN1,-13.411676020866484,-14.142307863870672,-14.380215992933042
PFDN4,-3.4150452257364745,-8.287495077655514,-9.306511703138757
PFDN5,-14.559521812082544,-17.9168944986053,-15.223520513004877
PFDN6,,-6.684936640754786,-3.4782457703832206
PFKFB1,-1.409391761248659,-1.3986699342550757,-1.8178712495644096
PFKFB2,-4.251738073782153,-4.149253679590468,-2.55381225323136
PFKFB3,0.0725734838046895,-1.3881068439174362,-5.877134673088346
PFKFB4,-3.2717365739230595,-1.710152400006285,-17.426220183026917
PFKL,0.0,0.0,0.0
PFKM,-4.819021395401287,-7.89890939748737,-12.192925199482149
PFKP,-18.74432258383404,-32.84936874063775,-36.457685280990326
PFN2,-1.9504711891982736,-2.3320755821209027,-4.323815696041943
PGAM1,-4.654352020962594,-10.335319711546338,-9.32869772389549
PGAM5,-7.977604631765512,-14.955324802026588,-9.11384243695565
PGAP1,-9.386285408163545,-7.662695236481714,-10.00292648313269
PGAP2,-2.621084729054462,-3.938788865072468,-3.489670990960556
PGAP3,-6.348232825433543,-6.865953812578632,-5.749760905769083
PGAP6,-10.639250960558009,-7.392178108651038,-8.982735652433533
PGBD1,-2.368130958301404,-2.059820025330876,-3.015559695466563
PGBD2,-5.248311608932294,-5.9220610336035255,-4.053188803509481
PGBD4,-2.218102037219284,-2.9895272615592487,-2.636073826834442
PGC,0.0,0.0,0.0
PGD,,-3.76855091702342,
PGGHG,-5.304717808885724,-7.894762803249036,-5.214006815542865
PGGT1B,-3.887083339968376,-4.217846941075719,-2.088341343535531
PGK1,-7.014881800018503,-7.859822882307679,-8.931515124764775
PGLS,-5.397647386834671,-3.930632701749614,-2.158866690184406
PGLYRP1,0.0,0.0,0.0
PGM1,-9.407103810520232,-11.10662439451928,-15.74821299619725
PGM2,-11.022472860972762,-14.618096104196724,-14.96710808733528
PGM2L1,-5.361021477850283,-4.077294499878993,-4.523862414040887
PGP,-17.291209239707364,-27.660707385064104,-21.541991227407905
PGR,0.0,0.0,0.0
PGRMC1,-16.732548617785763,-22.840456937568195,-24.475399911585857
PGRMC2,-13.7402964262006,-19.20610531415296,-19.441795759650272
PGS1,-6.446736947131059,-7.317731636731924,-5.037018184211759
PHACTR1,-0.4469756691107431,-0.1588686167470172,-0.4423077991021923
PHACTR2,0.3555733679930624,-1.540131292131953,-0.295237318396604
PHACTR4,-16.16839181493634,-18.173502926898696,-18.27044934468043
PHAF1,-9.638751500254331,-10.511835271266166,-7.371780300444015
PHC1,-5.960327945914379,-5.514046115620882,-4.947299624239481
PHC2,-13.093696001070054,-13.229882225403918,-9.821531471618677
PHC3,-12.957894694299084,-11.29897916052405,-9.008115321906756
PHETA1,-1.092556872512347,-2.7988778587176366,
PHEX,-1.280511440738249,-2.377671245991177,-4.209974760893851
PHF1,-8.779805162959253,-7.2963673165276175,-10.725074888878964
PHF10,-4.755080405099876,-6.7756526819689,-4.536665563350764
PHF11,-15.614649694895938,-15.56222257277243,-15.216771701009636
PHF12,-11.853057107357376,-11.67452037688894,-10.526852124643025
PHF13,-5.933197500326471,-6.666001484488435,-7.743540637823837
PHF14,-14.382775719715683,-21.449858740861508,-15.591083137861265
PHF19,-12.735236328724566,-9.851543675688708,-14.87696669633501
PHF2,-14.886257621904535,-15.538822470549466,-11.289504309057904
PHF20,-9.729519067276549,-11.047841194638108,-13.919900436293013
PHF20L1,-12.429650421704924,-15.087427774413914,-14.543937569984015
PHF21A,-11.151605103936816,-10.32384238111068,-17.298155415140034
PHF23,-8.915548218601039,-7.628181617919984,-5.306108426859381
PHF3,-22.21719202719993,-22.537333456192247,-24.16407572398277
PHF6,-9.144744978534868,-13.66344126874667,-11.636152450095212
PHF7,0.0,0.0,0.0
PHF8,-11.360838133081792,-12.286766669655243,-10.48625605026655
PHGDH,-9.494020129697358,-7.370266510501009,-20.60544034309698
PHGR1,0.0,0.0,0.0
PHIP,-13.545354579498374,-13.384077679903694,-15.480832889913284
PHKA1,-1.40797437684633,-5.709037733015872,-6.060235809666327
PHKA2,-5.917346391790937,-7.373676942945644,-7.926280708543915
PHKB,-17.44176885538217,-10.137241084674388,-16.468353068259553
PHKG2,-10.093236546693802,-10.261177766013615,-11.32057963258157
PHLDA1,-4.315485873885826,-12.9827646816516,-8.552194614016184
PHLDA2,-0.5734338939695725,-3.550820464750086,-4.545752592368678
PHLDA3,-7.667900907247765,-5.189021837646187,-4.917319520456393
PHLDB1,-0.2412072631124804,-2.0480698753094537,-1.968247246024609
PHLDB2,-5.623261058687682,-1.6226452446186583,-2.0540741673120047
PHLPP1,-5.018881092396206,-6.7183275498317405,-11.190032634055717
PHLPP2,-5.315060902874615,-10.189946876316531,-7.188072576792727
PHOSPHO1,0.0,0.0,0.0
PHOSPHO2,-8.658242942712743,-7.914795919784808,-7.08299652095479
PHOX2A,0.0,0.0,0.0
PHOX2B,0.0,0.0,0.0
PHPT1,-19.382114455141217,-18.61008901184419,-23.149930315234776
PHRF1,-7.792569692091301,-11.031686011119769,-9.056337207117316
PHTF1,-13.848560325418406,-10.952179212992226,-13.649557698945433
PHTF2,-16.19893018875592,-14.633043425396028,-17.835226821790137
PHYH,-8.494590174940843,-7.648907818173583,-11.644252242449124
PHYHD1,0.0,0.0,0.0
PHYKPL,-6.308336180723948,-5.547559165770288,-7.737440653367973
PI16,,0.0794924979559777,
PI4K2A,-2.6071570385517098,-0.1666267346948349,-2.273435112553644
PI4K2B,-23.03176329132956,-25.84580404131906,-27.97555557854572
PI4KB,-0.6598458805094216,-3.3622690328809712,-0.2585754815242796
PIANP,0.0,0.0,0.0
PIAS1,-4.178025557426574,-4.456347225201652,-3.928837648889186
PIAS2,-11.939057118953675,-11.672173528445285,-10.634278536808605
PIAS3,-3.447893795660188,-2.946721838362716,-4.731856646980197
PIAS4,-9.773359989924296,-11.257866829442998,-8.303036076250487
PIBF1,-6.501206507608351,-6.947628320076907,-7.5240169560961405
PICALM,-18.55884503390729,-19.578559154238167,-14.763838058356344
PICK1,-6.070668783545587,-7.194600478701767,-5.779708211639715
PIDD1,-4.951832341118479,-3.970146549041109,-4.371226258305655
PIEZO1,-10.159806454487333,-9.67164927360448,-7.534660473746319
PIF1,-8.18874054294196,-8.37090611455054,-15.190561707609136
PIGA,-3.5388417529327216,-3.779964937137639,-6.4233233694079885
PIGB,-14.998955773180931,-14.439779699130378,-16.13472579724557
PIGBOS1,-2.2051388774602305,-2.528092701356045,-2.029258674049093
PIGC,-11.98353835341352,-11.734419116554392,-10.957906077287774
PIGF,-8.568147010171227,-9.810588738898876,-14.758404298482525
PIGG,-9.92034355179238,-9.99616214441158,-9.382650164741758
PIGH,-4.894277630269084,-6.457108966972911,-5.241792377517188
PIGK,-14.13427175468698,-11.564497387836951,-14.249491898710913
PIGL,-11.883718540634758,-16.734070757913347,-16.12905011728818
PIGM,-8.445158822541325,-9.587261484673428,-8.354853365008601
PIGN,-8.783736204047145,-13.227640255987104,-12.929648531676248
PIGO,-12.917370345990394,-16.029115692624302,-13.168751028718168
PIGP,-6.4101924560963885,-8.9937553933424,-9.6611378679169
PIGQ,-7.894638070471456,-9.457635208794263,-5.257203464084568
PIGR,0.0,0.0,0.0
PIGS,-11.32291539585359,-16.145455860498082,-13.333486498214253
PIGT,-23.76297123026501,-28.313896012733267,-23.70506102137576
PIGU,-3.4924032436100108,-7.121226306164446,-5.748949489265584
PIGV,-10.46640535773141,-13.21823114872796,-10.199212259381325
PIGW,-8.340712624479552,-15.706835337910825,-6.541593561803859
PIGX,-16.47851281334401,-18.18742516108264,-19.15404334109961
PIGY,0.0,0.0,0.0
PIH1D1,-9.389284441228911,-9.051883442245211,-10.257041834294396
PIK3AP1,0.4309819393172058,-3.046118994476748,-3.5844987124188004
PIK3C2A,-5.340665655656898,-8.142089745092319,-6.547043624522772
PIK3C2B,-4.32956686127783,-6.113520898749276,-7.073610601927643
PIK3C3,-8.299197049882402,-8.158448651090522,-8.65952825779293
PIK3CA,-22.91081637224429,-23.919268938932017,-20.63026330570053
PIK3CB,-9.4202583028438,-10.817308618402274,-12.779255212858542
PIK3CD,-11.787264848494498,-10.756248156160964,-9.033341311574176
PIK3CG,-12.590194405614143,-10.680831175175124,-8.39651066612566
PIK3IP1,-9.173216876703432,-3.232245836188844,-6.551634352840432
PIK3R1,-6.5526201227175545,-12.390317048925253,0.0655890233662498
PIK3R2,-14.064172010678202,-14.367646962787113,-14.81492333341046
PIK3R4,-9.428196600083542,-13.4641602879223,-9.89316696455788
PIK3R5,-8.044052299824711,-8.152110580470236,-5.839477170668744
PIK3R6,-1.559471536391889,-1.260843687776545,-3.0502315877715462
PIKFYVE,-5.887677609102799,-6.28830319388696,
PILRA,0.0,0.0,0.0
PILRB,-13.303267227057043,-16.16982978833639,-16.18255700306582
PIM1,-14.8639452513141,-9.958486406239423,
PIM2,-7.366364634492798,-9.685815427940769,-6.982099559639233
PIM3,-2.773396423584138,-7.8350874215847774,-4.74242407397836
PIMREG,-3.3178468232478,-2.234083790695737,-3.882681332729525
PIN1,,-4.098262240126987,-4.871851941614822
PIN4,-6.593817144894034,-6.335787867068372,-7.974494468555415
PINK1,-7.945099345227581,-4.61240463179474,-5.308467328546607
PIP,0.0,0.0,0.0
PIP4K2A,-2.939211593287312,-4.569675870740581,-1.3918240050013382
PIP4K2B,-8.941105785299449,-11.076507887059218,-7.893855643939344
PIP4K2C,-10.531780581897712,-10.5829720022073,-8.868231316791913
PIP4P1,-9.087179277727053,-7.711669685820572,-6.649997708963635
PIP4P2,-3.4381299317682297,-2.742874410842985,-3.721909592367653
PIP5K1A,-21.63512278142531,-31.54971888869774,-29.306914617879496
PIP5K1B,0.0,0.0,0.0
PIP5K1C,-8.883751962632605,-11.040594835411914,-9.25224441583038
PIR,-7.743681020817168,-5.172836214082465,-11.499885764820046
PISD,-0.9583127268356264,-2.264529899784955,-0.2815728285502703
PITHD1,-9.21309433513095,-14.30382246346527,-12.81172764939262
PITPNA,-16.076455473402014,-21.12462477014682,-15.332261575386678
PITPNB,-6.652210128173575,-10.853784211236258,-7.748563214404095
PITPNC1,-7.287201672937975,-5.234127274308685,-7.378114744024537
PITPNM1,-13.68679331397828,-15.372207201330264,-17.23826768929832
PITPNM2,-0.8522961587214194,-1.3266230858727308,-1.4848843993903058
PITRM1,-8.502452165876633,-15.29363548782878,-10.454314975655947
PITX1,-0.3374671632510453,-2.022235406544796,-0.5642999621880761
PITX2,0.0,0.0,0.0
PITX3,0.0,0.0,0.0
PIWIL4,-1.3256655527366008,-1.620423288813007,-1.1613314691390264
PJA1,-5.101999947641224,-5.719698663981072,-5.789379105780377
PJA2,-23.6078556867552,-16.189091583644824,-26.272022232492425
PJVK,-0.9181983611448656,-1.446402837263261,-2.861003228619673
PKD1,-6.560910996478823,-9.136606383689813,-8.608902891017118
PKD2,-11.167127893460888,-12.163458978936976,-10.163086599842408
PKIA,-17.64803656832642,-17.270562089531424,-18.16103756156974
PKIG,-0.5167119180557032,-0.6127034642858806,-1.4357365320296789
PKM,-14.896557454567954,-32.15868327300232,-10.262939928924618
PKN1,-8.16633276303542,-7.631122399566557,-9.587255575193437
PKN2,-8.735755731807792,-8.409807785262645,-8.245113201344312
PKN3,-5.620912457117493,-6.488348500843773,-6.621151649508326
PKNOX1,-9.530991980715534,-11.2445193862034,-8.588807249280116
PKNOX2,0.0,0.0,0.0
PKP2,0.0,0.0,0.0
PKP4,-8.694381971084573,-9.921688970674184,-14.261438162472665
PLA2G10,0.0,0.0,0.0
PLA2G12A,-11.217811712316363,-10.744548646725937,-13.87091601407734
PLA2G15,-3.3048804620911367,-3.054489008140208,-3.235737637966675
PLA2G2A,0.0,0.0,0.0
PLA2G4A,-1.724417280024635,-3.530188484148113,-4.024429727103612
PLA2G4C,-2.204958231489816,-3.095425297898257,-4.421330163243805
PLA2G6,-5.705585112802628,-5.359210579564107,-5.751071030714182
PLA2G7,0.0,0.0,0.0
PLAA,-16.246831151550808,-18.323135989062585,-17.61135814564608
PLAAT3,-3.8292356197747006,-3.4531302853415053,-6.791554739087283
PLAAT4,-15.462414891978078,-8.404773994265952,-6.052728418049753
PLAC8,-7.7081190959324335,-5.515433720006498,-4.849555492461943
PLAC9,0.0,0.0,0.0
PLAG1,-2.6648375986361867,-1.7675172361444025,-3.885327837542061
PLAGL1,-2.4626380055128414,-3.7355726848397057,-1.893080265439011
PLAGL2,0.0,,
PLAT,,-1.683048434140694,
PLAUR,-4.673576626128987,-4.802678200961663,-10.151125178222088
PLB1,-0.5137625509474771,0.2086188279608604,-0.2286167869707659
PLBD1,0.0,0.0,0.0
PLBD2,-8.76834482620939,-10.18972724992609,-10.641110367925386
PLCB1,-0.4236132668989729,-1.0508603050983891,-1.240436489864451
PLCB2,-17.701143785599463,-9.754927712066808,-12.835534962600324
PLCB3,-6.9421042967585045,-8.017194377312295,-9.63316553439373
PLCE1,0.0,0.0,0.0
PLCG1,-22.74380775801576,-14.101124295570235,-10.809409368912435
PLCG2,-3.3303060242936007,-5.150795971379321,-5.98431564520727
PLCH2,0.0,0.0,0.0
PLCL1,-3.851096614862148,-3.05394914762799,-2.223790857151908
PLCL2,-12.399704603172806,-11.276214999778748,-10.350806749014204
PLCXD1,-6.229526373516872,-4.250518320249378,-8.65237326311057
PLCXD2,-8.233008581737733,-8.43454882441361,-8.939624283775885
PLD2,-4.262733152538408,-3.065344656383055,-4.551272248068637
PLD4,0.0,0.0,0.0
PLD6,-12.425156955067106,-21.237588298868904,-12.18973685166754
PLEC,-5.551779814426123,-6.636991371090247,-5.380925428634559
PLEK,-1.7732371796020268,-2.8919951616826984,-1.613048949445011
PLEK2,0.0,0.0,0.0
PLEKHA1,-4.970929919674198,-8.07969135343472,-5.213332944605735
PLEKHA2,-22.464638718093973,-15.537105798568604,-27.576917923882924
PLEKHA3,-19.30150780050792,-21.156337904128264,-20.61788068321857
PLEKHA4,0.0,0.0,0.0
PLEKHA5,-2.982704431545709,-2.0110424846286894,-2.4597322619823125
PLEKHA7,-0.3628232976624959,-2.271090553960508,-0.8073672949716887
PLEKHA8,-10.164580039336164,-10.688721912135192,-14.32104512093214
PLEKHB1,-3.606619233272073,-1.919680448122423,-2.678565603086792
PLEKHB2,-17.427669647880048,-20.52914783220445,-19.21099646237621
PLEKHF1,-10.744819612225635,-10.160669722766311,-10.217853690986871
PLEKHF2,-13.036727321412076,-12.61861997829334,-13.991910735498143
PLEKHG1,-0.401494431581012,-0.0575536267467639,-0.0542650946804683
PLEKHG2,-7.774642189216579,-5.245185712323425,-7.669580905163971
PLEKHG3,-11.882156532815626,-4.408751758103732,-5.468046152866032
PLEKHG4,-4.223764883702033,-5.5075784655814495,-3.934501521231317
PLEKHH2,0.1429396113887899,-0.0031926982865312,-1.8267539505257424
PLEKHJ1,-1.6296443921255916,-1.7626056853172225,-2.218663157072939
PLEKHM1,-3.6841256786935785,-2.854422610580786,-2.601810122361296
PLEKHM2,-7.697046747083792,-8.167947665400815,-9.33353700635302
PLEKHM3,-6.103399074700807,-7.139495169506734,-6.397286344227566
PLEKHO1,-16.83068583200005,-14.372065523200408,-12.073142277215156
PLEKHO2,-7.403781926065141,-6.637967846895215,-6.634947286645604
PLGRKT,-16.903021056374232,-15.129330958495665,-18.42844265214983
PLIN2,-3.5058026814721543,-3.283059099834533,-4.34741659231679
PLIN3,-9.48750224396428,-12.138021741997932,-14.641076639885704
PLIN4,0.0,0.0,0.0
PLK2,-3.047654983178357,-3.684744113595801,-3.143641619448185
PLK3,-16.229466910450224,-19.41574833768548,-10.988584219739597
PLK4,-2.399309120125072,-2.795343758819336,
PLLP,0.0,0.0,0.0
PLOD1,-6.365205975178983,-8.137486511553309,-9.684278457337276
PLOD3,-3.0909978907654896,-1.9736816072546983,-4.914070135144519
PLP2,-12.002045789792405,-11.574486150849168,-13.884629382532443
PLPBP,-25.32103403523117,-31.204964337900545,-29.46666584602437
PLPP1,-8.26194442459649,-12.63915601642008,-12.752598389294954
PLPP5,-4.6453419462002365,-5.896606460357646,-7.762540333675002
PLPP6,-3.649670997327539,-3.1565559763697424,
PLS1,-3.5529197077875168,-3.5021170801636257,-5.115453822158956
PLSCR1,-15.39592371138458,-14.622275622189122,-12.741526447471566
PLTP,-1.5244918215529406,-2.5041196661860483,-7.074106285433439
PLVAP,0.0,0.0,0.0
PLXDC1,0.0,0.0,0.0
PLXDC2,0.0,0.0,0.0
PLXNA3,-9.90381904917629,-10.399792570500232,-9.431464730194325
PLXNA4,-3.6318532926360656,-0.5781937588853538,-0.6388755216645029
PLXNB2,-5.094959871518076,-3.7356463974263248,-6.270292960963922
PLXNC1,-5.566816032451802,-5.931501582325895,-6.473169954672762
PLXND1,-0.5664241473061464,-1.4029877189474649,-1.3137720449376111
PM20D1,-1.0710367747576468,-0.7765072779279346,-1.3771930864467554
PM20D2,-5.957406207251287,-7.957947122577464,-5.887975872327411
PMAIP1,-9.493989667262904,-14.749469302749084,-5.837955611771543
PMCH,-1.4020275965558866,-4.856452266084322,-5.2271649960679865
PMEL,0.0,0.0,0.0
PMEPA1,0.0,0.0,0.0
PML,-14.74840254028193,-11.038123704882157,-15.731452702619167
PMM1,-11.733774947388326,-7.512009453697923,-14.464796684179476
PMM2,-3.5230130145141936,-8.06490720010228,
PMP22,0.0,0.0,0.0
PMPCB,-4.741919249832529,-4.187352113942262,-2.976007070871901
PMS1,-7.308202576361474,-12.333829786506584,-12.714320095514694
PMS2,-11.34880218248984,-14.817953745220104,-11.30704536717016
PMVK,-12.609918304076762,-13.171287621519172,-10.625338298747694
PNKP,0.0,0.0,0.0
PNMA1,-6.344694689954811,-8.603020345404271,-7.645337956033048
PNMA3,-1.7154482960319868,-0.4852165159650271,0.6489599408166022
PNMA5,0.0,0.0,0.0
PNMT,0.0,0.0,0.0
PNP,-21.99329150427375,-24.14410378396006,-19.941801042205352
PNPLA2,-18.36979979695404,-20.82472855309924,-15.403809504604592
PNPLA4,-6.708371368686181,-7.7928154053682,-9.873700463405983
PNPLA6,-2.804790677141171,-3.3227215212464154,-2.15605155864686
PNPLA7,-3.831576869729432,-1.715350727543973,-2.6758910248681542
PNPLA8,-6.357522887805064,-5.314879616025307,-8.346211115695265
PNPO,-15.465300015762688,-22.777132069378265,-15.419464008065871
PNPT1,-5.227036372524752,-10.653693255878618,-4.660367294213302
PNRC1,-21.098346843741325,-12.390333532565268,-24.290713754337983
PNRC2,-29.986028705712737,-30.615848668625308,-33.32417975781202
POC1A,-8.563407465195086,-8.542890548313746,-12.033951395933537
POC1B,-5.2863245878447405,-6.296587835929362,-10.02260131978589
POC5,-7.388196533055097,-9.048789669483275,-10.43008304290286
PODXL,-2.066987565699052,-1.767856895263828,-2.521200252711155
PODXL2,-2.478023776869481,-5.707127095805971,-3.0816644985801
POFUT1,-7.001922335691143,-13.110171995262789,-7.830005911001937
POFUT2,-5.595401732533245,-5.843739679537303,-5.949925401499284
POGK,-11.818757556467196,-17.296270757604677,-12.290854524540448
POGLUT1,-14.815803216748542,-16.93857967300723,-12.332803107407146
POGLUT2,-5.605213619576211,-11.00096083747644,-9.17280631206538
POGLUT3,-7.052681518405281,-4.611995880995179,-4.679644242102279
POGZ,-5.600217819311355,-7.2368181819267265,-9.75861769253949
POLB,-12.507834514604552,-12.284523708167686,-13.542800734656677
POLD4,-15.152061399722136,-10.01797791494146,-16.13405164944947
POLDIP2,-18.32647090760772,-36.129454794858056,-27.20664932618345
POLDIP3,-5.081814734624806,-7.790225345298639,-5.154341770853343
POLE3,-13.06679345767087,-18.818223561838657,-10.304427370538194
POLE4,-7.981653210318748,-10.179096736692454,-8.30413598940786
POLG,-10.142866156793206,-12.440968685817618,-9.040885247699746
POLG2,-5.537704494628152,-4.759457702031944,-3.417377825358869
POLH,-11.30180144825161,-5.966211792927955,-9.42756976288632
POLI,-5.633085438112056,-4.505294683103479,-7.424545837472886
POLK,-12.417094045462129,-14.089348288910196,-13.391673003135155
POLL,-9.43300674741861,-9.529317818336914,-10.921248148688685
POLM,-7.349159565224927,-9.41756587466892,-8.539186404556885
POLQ,-8.08707574551319,-8.120387164737533,-14.911141210094582
POLR1E,0.0,,
POLR2J2,0.0,0.0,0.0
POLR2K,,-3.3224838221119666,
POLR2L,-4.579456840510518,-5.969491876929482,-1.0851785346635563
POLR2M,0.0,0.0,0.0
POLR3E,,-3.120625950000624,-1.7745127710464583
POLR3G,-3.5110024633395054,-9.06529348328158,-8.614989800490296
POLR3GL,-7.575086433662001,-5.03965905996411,-6.614746320182505
POLR3H,-1.5517493032916867,-6.122438589723886,-1.4945259776216793
POLRMT,-0.7814618254406056,-2.422059581953868,-0.948530243780268
POM121,-1.560209127153526,-1.7333562112512406,-2.0753639775216013
POM121C,-0.1189864097422578,-1.1615210701923069,-0.869505464696558
POMC,-0.8071415208430972,-1.4714794297537896,-1.6896571982084907
POMGNT1,-3.73380704362426,-11.340545827729244,-8.856009847697388
POMGNT2,-5.279277373436735,-7.40054820561576,-6.981882848394479
POMK,0.0,0.0,0.0
POMT1,-7.493320481045202,-6.6735427993358245,-7.5696689090264275
POMT2,-3.5385444287378203,-6.276990697263593,-4.050463300109141
POMZP3,0.0,0.0,0.0
PON2,-3.0109814187207484,-3.735560247216613,-4.251205280465215
POP4,0.0,0.0,
POP7,,-1.8818484304951064,
POPDC2,-2.04837309257139,0.4355154953124285,-0.4236759068644278
POR,-8.093075592264269,-10.930566984796895,-11.13583543075102
PORCN,-4.025338101678048,-2.9606377354532665,
POU1F1,0.0,0.0,0.0
POU2AF1,-4.129791894121557,-16.937042470253807,-11.869867407728034
POU2F2,-13.275615717802514,-19.57175603100721,-10.26009382639142
POU2F3,0.0,0.0,0.0
POU3F1,0.0,0.0,0.0
POU3F2,0.0,0.0,0.0
POU3F3,0.0,0.0,0.0
POU3F4,0.0,0.0,0.0
POU4F1,-0.4831112608324197,-0.962247083471976,-0.5692070893753175
POU4F2,0.0,0.0,0.0
POU4F3,0.0,0.0,0.0
POU5F1,0.0,0.0,0.0
POU5F1B,0.0,0.0,0.0
POU6F1,-0.5382379737326022,-1.035756548036702,-1.2341879140357488
POU6F2,0.0,0.0,0.0
PP2D1,0.0,0.0,0.0
PPA1,0.0,,
PPA2,0.0,0.0,
PPARA,-8.727539059152875,-8.064353564781962,-11.696139331346291
PPARD,-4.829341938033404,-4.86133957412976,-6.702392923443038
PPARG,-0.7929667612585889,-5.280733666874651,-4.483888606456575
PPARGC1B,-2.1574363906078817,-6.2552848453118735,-3.765700723435296
PPAT,-3.767655760664484,-7.516715563751179,-1.6942967658623431
PPBP,0.0,0.0,0.0
PPCDC,-1.8352186404736144,-7.508552726543048,-2.7638457771108333
PPCS,-3.932837864633609,-5.133297688711335,-1.0677165445488253
PPDPF,-14.621897848335164,-12.983979219784928,-13.226062001722743
PPFIA1,0.0,0.0,0.0
PPFIA4,0.0,0.0,0.0
PPFIBP1,-1.1052601837286606,-6.078491089905852,-5.416457348240671
PPFIBP2,-3.666592259745859,-0.8690010069518872,-2.177040902256467
PPHLN1,-23.37642130545006,-23.16215466950368,-20.625926988229512
PPIA,-18.67615918859376,-20.92837924682238,-18.615454591996688
PPIB,-24.14200939994776,-24.33081545594996,-24.10889972444199
PPID,-14.333475268424108,-19.3553414506042,-17.613980653952776
PPIF,-7.1166519221068425,-15.082840036669392,-15.244201411385612
PPIG,-10.52424234855122,-10.881698411915464,-10.806481909269282
PPIH,-4.578435858869762,-4.972866104326907,-5.255843215657213
PPIL1,-9.400254428911882,-14.845166253286472,-8.00792637233578
PPIL3,-12.082592781861504,-11.896680296424933,-19.332093094695427
PPIL4,-1.5374289418309517,-1.327033991625066,
PPIP5K1,-1.2966105593355788,-3.306898794402521,-3.1072911601053623
PPIP5K2,-22.582779926941484,-22.725200428432466,-19.561063399318872
PPM1A,-24.562384171302373,-25.264898868057063,-27.96047567868809
PPM1B,-18.227094490174537,-18.32381792205913,-22.05481769223676
PPM1D,-8.356797408607056,-7.828337733296871,-6.476304248815005
PPM1F,-9.46698336832194,-14.10712183982596,-9.780182225297878
PPM1G,-14.54221112947156,-22.05342874580535,-15.843011296279172
PPM1K,-10.584742188682355,-9.7225541505688,-14.274526920158973
PPM1L,-1.5033551322180303,-1.8839069758364613,-2.163837548410331
PPM1M,-15.50697263202136,-12.70039716518873,-20.04858841574113
PPM1N,-0.5141613943406895,-1.2720686968400756,-1.923450647369928
PPME1,-8.762858529054252,-14.009551678123133,-14.400435175386605
PPOX,-5.0543975038033375,-4.159124605667734,-4.92448133634288
PPP1CA,-22.56816849797769,-14.234920661196794,-23.0876616006984
PPP1CB,-13.981997922495616,-14.294536634781396,-14.155939439035064
PPP1CC,-11.483820073856045,-18.688149272544724,-16.282508313908703
PPP1R10,-2.587309129213589,-2.721183981591832,-1.9264568176040613
PPP1R11,-5.999976353250204,-9.734710765715322,-5.510903346164562
PPP1R12A,-23.543557970896497,-22.7920844825398,-24.1666109266292
PPP1R12B,-7.629851881017371,-6.304756237351259,-8.175696556184304
PPP1R12C,-12.307777217939668,-12.417210114562064,-9.95987215275646
PPP1R13B,-5.756217319381215,-4.83139978128046,-4.454805831835652
PPP1R13L,-2.2279052312051943,-2.394344626792144,-3.341093259441524
PPP1R14A,0.0,0.0,0.0
PPP1R14B,-2.7038452143802325,-5.320145165770992,-3.803403894005275
PPP1R14C,-1.7574363928284806,-2.9304929494136966,-2.2920723770765608
PPP1R15A,-6.085561174727823,-8.510373892360276,-8.008066372725914
PPP1R15B,-12.309448084563677,-15.339592795359463,-14.76896503990281
PPP1R16A,-3.9999632247448433,-5.687298441539636,-3.943194462216285
PPP1R16B,-17.645693465989435,-28.32374481509919,-24.0269159322402
PPP1R18,-18.50745110590797,-15.409262039902156,-14.001988173716764
PPP1R1A,0.0,0.0,0.0
PPP1R2,0.0,0.0,0.0
PPP1R21,-5.867257321276574,-5.857673679156695,-7.486605884693588
PPP1R35,-6.484428090812484,-6.188285749092977,-5.052046078024075
PPP1R37,-6.173493251022904,-6.313874040947044,-5.60608504783276
PPP1R3B,-6.645313386082282,-6.569606345507976,-16.14217066918278
