target_contrast_gene_name,Rest,Stim8hr,Stim48hr
ATOSA,1.0,1.0,2.0
ATOSB,1.0,0.0,1.0
ATOX1,1.0,2.0,12.0
ATP10A,2.0,3.0,3.0
ATP10D,2.0,0.0,1.0
ATP11A,1.0,1.0,1.0
ATP11B,51.0,,12.0
ATP13A1,2.0,3.0,3.0
ATP13A2,1.0,1.0,4.0
ATP13A3,8.0,10.0,37.0
ATP1A3,4.0,0.0,3.0
ATP1B1,3.0,1.0,2.0
ATP1B3,329.0,216.0,162.0
ATP23,54.0,67.0,97.0
ATP2A2,3519.0,3260.0,1566.0
ATP2A3,8.0,80.0,5.0
ATP2B1,486.0,43.0,42.0
ATP2B4,4.0,1.0,2.0
ATP2C1,2.0,1.0,1.0
ATP5F1A,114.0,97.0,1021.0
ATP5F1B,124.0,10.0,13.0
ATP5F1C,,34.0,
ATP5F1D,30.0,5.0,5.0
ATP5F1E,24.0,4.0,426.0
ATP5IF1,1.0,1.0,1.0
ATP5MC1,11.0,49.0,2.0
ATP5MC2,1.0,1.0,1.0
ATP5MC3,13.0,7.0,6.0
ATP5ME,365.0,101.0,733.0
ATP5MF,96.0,12.0,689.0
ATP5MF-PTCD1,32.0,27.0,114.0
ATP5MG,22.0,7.0,2.0
ATP5PD,59.0,16.0,10.0
ATP5PF,9.0,73.0,531.0
ATP5PO,423.0,94.0,1157.0
ATP6AP2,3.0,0.0,354.0
ATP6V0A1,5.0,3.0,3.0
ATP6V0A2,7.0,40.0,
ATP6V0E1,1.0,11.0,3.0
ATP6V0E2,1.0,3.0,1.0
ATP6V1C2,1.0,1.0,1.0
ATP6V1D,1.0,0.0,0.0
ATP6V1E1,51.0,6.0,2.0
ATP6V1E2,16.0,14.0,11.0
ATP6V1G2,0.0,8.0,1.0
ATP7A,3.0,1.0,11.0
ATP8A1,3.0,2.0,2.0
ATP8A2,2.0,1.0,1.0
ATP8B1,601.0,662.0,17.0
ATP8B2,5.0,8.0,9.0
ATP8B3,3.0,5.0,4.0
ATP8B4,2.0,1.0,2.0
ATP9A,5.0,5.0,6.0
ATP9B,5.0,7.0,2.0
ATPAF1,6.0,2.0,4.0
ATPAF2,59.0,3.0,833.0
ATPSCKMT,,103.0,
ATRAID,3.0,3.0,2.0
ATRN,1.0,2.0,2.0
ATRX,214.0,831.0,347.0
ATXN1,3.0,4.0,2.0
ATXN10,1377.0,1306.0,
ATXN1L,98.0,3.0,4.0
ATXN2,1.0,1.0,1.0
ATXN2L,118.0,120.0,86.0
ATXN3,6.0,6.0,3.0
ATXN7L1,0.0,0.0,1.0
ATXN7L2,4.0,5.0,6.0
ATXN7L3,545.0,1942.0,503.0
ATXN7L3B,1.0,4.0,1.0
AUH,2.0,3.0,2.0
AUNIP,16.0,1.0,2.0
AUP1,10.0,128.0,241.0
AURKAIP1,1.0,2.0,3.0
AUTS2,16.0,16.0,9.0
AVEN,3.0,157.0,1.0
AVIL,1.0,0.0,0.0
AVL9,7.0,5.0,20.0
AVPI1,1.0,0.0,1.0
AVPR2,327.0,1.0,1.0
AXIN1,,,16.0
AXIN2,4.0,8.0,5.0
AXL,1.0,0.0,0.0
AZGP1,1.0,0.0,0.0
AZI2,18.0,1.0,1.0
AZIN1,3.0,1.0,8.0
AZIN2,3.0,3.0,2.0
B2M,0.0,0.0,0.0
B3GALNT2,3.0,3.0,5.0
B3GALT2,1.0,1.0,1.0
B3GALT4,1.0,0.0,1.0
B3GALT6,1.0,2.0,0.0
B3GAT1,195.0,7.0,8.0
B3GAT2,39.0,0.0,0.0
B3GAT3,1.0,1.0,1.0
B3GLCT,1.0,2.0,1.0
B3GNT2,5.0,1.0,2.0
B3GNT5,0.0,1.0,0.0
B3GNT9,3.0,2.0,4.0
B3GNTL1,0.0,2.0,1.0
B4GALNT1,2.0,1.0,1.0
B4GALNT3,372.0,6.0,73.0
B4GALNT4,1.0,1.0,0.0
B4GALT1,15.0,36.0,14.0
B4GALT2,1.0,2.0,1.0
B4GALT3,3.0,1.0,1.0
B4GALT4,1.0,2.0,
B4GALT5,28.0,8.0,11.0
B4GALT7,285.0,5.0,1.0
B4GAT1,2.0,1.0,2.0
B9D2,1.0,3.0,1.0
BABAM1,1.0,3.0,2.0
BABAM2,2.0,5.0,13.0
BACE1,0.0,0.0,0.0
BACH1,7.0,3.0,0.0
BACH2,0.0,15.0,4.0
BAD,4.0,3.0,3.0
BAG1,3.0,11.0,2.0
BAG2,1.0,1.0,1.0
BAG3,3.0,1.0,1.0
BAG4,2.0,1.0,2.0
BAG5,1.0,8.0,4.0
BAHD1,31.0,96.0,393.0
BAIAP2,2.0,2.0,1.0
BAIAP2L1,0.0,1.0,1.0
BAIAP2L2,0.0,3.0,1.0
BAIAP3,1.0,5.0,1.0
BAK1,1.0,3.0,1.0
BAMBI,14.0,14.0,0.0
BANK1,4.0,0.0,1.0
BAP1,60.0,166.0,258.0
BARHL1,0.0,1.0,0.0
BARHL2,0.0,0.0,0.0
BARX1,208.0,0.0,8.0
BARX2,2.0,0.0,3.0
BASP1,1.0,0.0,0.0
BATF,377.0,660.0,587.0
BATF2,1.0,0.0,0.0
BATF3,3.0,3.0,4.0
BAX,4.0,36.0,18.0
BAZ1A,89.0,4.0,16.0
BAZ1B,5.0,3.0,1.0
BAZ2A,5.0,4.0,4.0
BAZ2B,1.0,3.0,0.0
BBC3,2.0,1.0,1.0
BBIP1,2.0,3.0,2.0
BBLN,1.0,2.0,1.0
BBS1,2.0,5.0,3.0
BBS10,44.0,79.0,23.0
BBS12,0.0,1.0,0.0
BBS2,2.0,3.0,3.0
BBS4,0.0,1.0,1.0
BBS7,4.0,5.0,4.0
BBS9,2.0,1.0,1.0
BBX,1.0,17.0,34.0
BCAP29,1.0,105.0,15.0
BCAP31,1.0,2.0,1.0
BCAS3,2.0,5.0,3.0
BCAS4,2.0,7.0,3.0
BCAT1,2.0,2.0,1.0
BCAT2,9.0,3678.0,305.0
BCDIN3D,2.0,1.0,9.0
BCKDHA,291.0,374.0,
BCKDHB,6.0,10.0,3.0
BCKDK,1.0,4.0,1.0
BCL10,1.0,3456.0,2980.0
BCL11A,0.0,0.0,1.0
BCL11B,,1385.0,1504.0
BCL2,6.0,2.0,1.0
BCL2A1,0.0,2.0,1.0
BCL2L1,2.0,3.0,22.0
BCL2L11,2.0,2.0,0.0
BCL2L12,4.0,3.0,2.0
BCL2L13,0.0,1.0,17.0
BCL2L14,1.0,8.0,0.0
BCL2L2,3.0,0.0,0.0
BCL3,231.0,113.0,63.0
BCL6,16.0,28.0,68.0
BCL6B,0.0,1.0,0.0
BCL7A,5.0,2.0,6.0
BCL7B,1.0,1.0,1.0
BCL7C,2.0,2.0,1.0
BCL9,3.0,10.0,2.0
BCL9L,18.0,3.0,2.0
BCLAF1,43.0,107.0,115.0
BCOR,27.0,42.0,42.0
BCORL1,3.0,1.0,36.0
BCR,4.0,1.0,1.0
BCS1L,454.0,1087.0,1338.0
BDH1,2.0,2.0,1.0
BDH2,4.0,3.0,2.0
BDP1,16.0,7.0,63.0
BEGAIN,15.0,44.0,12.0
BEND2,0.0,9.0,0.0
BEND3,8.0,25.0,40.0
BEND4,4.0,3.0,5.0
BEND5,0.0,4.0,0.0
BEST1,1.0,1.0,1.0
BEST4,1.0,3.0,1.0
BET1L,3.0,5.0,5.0
BEX1,0.0,0.0,0.0
BEX2,1.0,0.0,0.0
BEX3,311.0,16.0,13.0
BEX4,2.0,1.0,2.0
BEX5,0.0,0.0,3.0
BFAR,2.0,4.0,2.0
BHLHA15,3.0,4.0,1.0
BHLHA9,1.0,4.0,1.0
BHLHE22,0.0,0.0,0.0
BHLHE23,1.0,1.0,1.0
BHLHE40,465.0,1997.0,1687.0
BHLHE41,0.0,0.0,0.0
BICD1,4.0,6.0,14.0
BICD2,1.0,1.0,1.0
BICDL1,4.0,4.0,79.0
BICRA,4.0,17.0,18.0
BICRAL,0.0,4.0,1.0
BID,1.0,1.0,1.0
BIK,26.0,11.0,23.0
BIN1,2.0,1.0,1.0
BIN2,2.0,1.0,3.0
BIN3,1.0,4.0,1.0
BIRC2,3.0,2.0,1.0
BIRC3,4.0,1.0,3.0
BIRC6,16.0,4.0,4.0
BIVM,2.0,2.0,4.0
BIVM-ERCC5,0.0,0.0,4.0
BLCAP,2.0,2.0,6.0
BLK,0.0,0.0,0.0
BLM,0.0,0.0,1.0
BLMH,3.0,3.0,3.0
BLOC1S1,1.0,2.0,2.0
BLOC1S2,27.0,45.0,53.0
BLOC1S3,1.0,4.0,4.0
BLOC1S4,2.0,82.0,4.0
BLOC1S5,2.0,1.0,1.0
BLOC1S6,9.0,1.0,3.0
BLTP1,2.0,1.0,1.0
BLTP2,4.0,27.0,19.0
BLTP3A,2.0,4.0,3.0
BLTP3B,1.0,3.0,2.0
BLVRA,1.0,1.0,11.0
BLVRB,1.0,0.0,1.0
BLZF1,454.0,6.0,108.0
BMAL1,5.0,6.0,2.0
BMAL2,1.0,2.0,1.0
BMERB1,1.0,2.0,3.0
BMF,1.0,2.0,3.0
BMI1,34.0,92.0,14.0
BMP1,0.0,0.0,0.0
BMP2K,1.0,1.0,1.0
BMP6,0.0,1.0,1.0
BMP8A,10.0,12.0,88.0
BMP8B,0.0,0.0,0.0
BMPR1A,1.0,3.0,1.0
BMPR2,0.0,9.0,
BNC1,0.0,0.0,1.0
BNC2,0.0,0.0,0.0
BNIP2,10.0,3.0,5.0
BNIP3,30.0,2.0,7.0
BNIP3L,2.0,3.0,2.0
BOD1,7.0,2.0,3.0
BOD1L1,,,46.0
BOK,3.0,1.0,1.0
BOLA1,2.0,3.0,5.0
BOLA2B,3.0,4.0,1.0
BOLA3,4.0,3.0,2.0
BORCS5,2.0,4.0,2.0
BORCS6,2.0,2.0,6.0
BORCS7,3.0,3.0,3.0
BORCS8,19.0,9.0,13.0
BORCS8-MEF2B,15.0,32.0,30.0
BPGM,21.0,3.0,1.0
BPHL,2.0,2.0,2.0
BPIFA2,1.0,0.0,0.0
BPNT1,60.0,2.0,2.0
BPNT2,,37.0,54.0
BPTF,437.0,604.0,386.0
BRAF,2.0,1.0,1.0
BRAP,18.0,14.0,4.0
BRAT1,219.0,21.0,144.0
BRCA1,,59.0,
BRCC3,2.0,3.0,2.0
BRD1,65.0,292.0,136.0
BRD10,119.0,57.0,1.0
BRD2,4.0,12.0,13.0
BRD3,1.0,1.0,1.0
BRD4,3.0,4.0,6.0
BRD7,80.0,45.0,8.0
BRD8,1903.0,3693.0,827.0
BRD9,143.0,98.0,102.0
BRF2,1.0,2.0,1.0
BRI3BP,2.0,1.0,6.0
BRIP1,58.0,95.0,33.0
BRK1,622.0,1277.0,426.0
BRME1,1.0,2.0,1.0
BRMS1,732.0,923.0,1663.0
BRMS1L,1.0,2.0,2.0
BROX,2.0,2.0,2.0
BRPF1,1005.0,1788.0,802.0
BRPF3,1.0,2.0,2.0
BRSK1,1.0,1.0,2.0
BRWD1,11.0,40.0,13.0
BRWD3,1.0,1.0,4.0
BSCL2,0.0,2.0,2.0
BSDC1,1.0,1.0,1.0
BSG,1.0,1.0,114.0
BSPRY,1.0,1.0,1.0
BST1,0.0,0.0,0.0
BST2,2.0,2.0,3.0
BSX,7.0,0.0,4.0
BTAF1,1053.0,1493.0,1296.0
BTBD1,4.0,3.0,4.0
BTBD10,2.0,4.0,1.0
BTBD19,2.0,1.0,3.0
BTBD2,30.0,93.0,
BTBD3,0.0,3.0,3.0
BTBD6,4.0,6.0,4.0
BTBD7,0.0,3.0,1.0
BTBD8,0.0,0.0,2.0
BTD,2.0,3.0,2.0
BTF3L4,2.0,3.0,4.0
BTG1,1.0,0.0,0.0
BTG2,1.0,2.0,2.0
BTG3,3.0,2.0,2.0
BTK,4.0,21.0,1.0
BTLA,10.0,1.0,1.0
BTN2A1,2.0,4.0,2.0
BTN2A2,0.0,0.0,1.0
BTN3A1,4.0,3.0,2.0
BTN3A2,4.0,1.0,2.0
BTN3A3,28.0,17.0,8.0
BTNL9,1.0,0.0,2.0
BTRC,1.0,7.0,2.0
BUD23,,232.0,
BUD31,0.0,0.0,5.0
BZW1,4.0,3.0,3.0
BZW2,4.0,2.0,88.0
C10orf88,10.0,29.0,2.0
C10orf95,28.0,6.0,14.0
C11orf21,2.0,0.0,0.0
C11orf24,1.0,1.0,4.0
C11orf54,1045.0,159.0,656.0
C11orf58,2.0,1.0,10.0
C11orf65,0.0,0.0,1.0
C11orf68,69.0,148.0,153.0
C11orf71,3.0,3.0,3.0
C11orf96,3.0,1.0,2.0
C11orf98,1.0,14.0,11.0
C12orf43,3.0,8.0,2.0
C12orf57,11.0,7.0,5.0
C12orf75,13.0,10.0,5.0
C12orf76,4.0,4.0,5.0
C14orf119,12.0,18.0,6.0
C14orf132,0.0,0.0,1.0
C14orf28,2.0,0.0,1.0
C14orf93,3.0,2.0,1.0
C15orf39,6.0,4.0,9.0
C15orf40,1.0,1.0,2.0
C15orf48,3.0,2.0,5.0
C15orf61,11.0,6.0,14.0
C15orf62,2.0,1.0,2.0
C16orf46,1.0,1.0,1.0
C16orf54,1.0,1.0,2.0
C16orf74,1.0,1.0,1.0
C16orf86,7.0,5.0,8.0
C16orf87,129.0,182.0,55.0
C16orf95,2.0,1.0,2.0
C17orf107,0.0,2.0,1.0
C17orf58,2.0,1.0,1.0
C17orf67,4.0,7.0,25.0
C17orf75,2.0,3.0,1.0
C18orf21,4.0,3.0,1.0
C18orf32,34.0,74.0,40.0
C18orf54,5.0,1.0,3.0
C19orf12,2.0,1.0,3.0
C19orf18,0.0,0.0,0.0
C19orf33,1.0,0.0,2.0
C19orf38,2.0,5.0,2.0
C19orf44,0.0,0.0,3.0
C19orf47,2.0,5.0,6.0
C19orf48P,0.0,1.0,0.0
C19orf53,2.0,2.0,2.0
C19orf73,1.0,2.0,5.0
C1D,555.0,960.0,894.0
C1GALT1,2.0,4.0,5.0
C1GALT1C1,2.0,1.0,3.0
C1QA,1.0,0.0,0.0
C1QB,0.0,8.0,0.0
C1QBP,3.0,1.0,1.0
C1QC,1.0,1.0,1.0
C1QL3,1.0,1.0,0.0
C1QTNF6,1.0,8.0,1.0
C1R,0.0,0.0,2.0
C1RL,8.0,10.0,21.0
C1S,,115.0,71.0
C1orf115,577.0,43.0,10.0
C1orf122,5.0,4.0,4.0
C1orf131,4.0,,11.0
C1orf159,12.0,22.0,15.0
C1orf162,0.0,3.0,0.0
C1orf174,2.0,3.0,1.0
C1orf198,0.0,1.0,3.0
C1orf21,843.0,9.0,9.0
C1orf216,66.0,2.0,0.0
C1orf35,4.0,4.0,2.0
C1orf43,10.0,3.0,5.0
C1orf50,3.0,1.0,1.0
C1orf52,3.0,2.0,1.0
C1orf54,1.0,3.0,4.0
C1orf56,0.0,1.0,
C1orf74,2.0,7.0,7.0
C20orf202,0.0,0.0,0.0
C20orf96,23.0,8.0,14.0
C21orf58,17.0,1.0,2.0
C21orf91,1.0,1.0,1.0
C22orf23,0.0,1.0,0.0
C22orf46P,2.0,3.0,1.0
C2CD2L,23.0,63.0,5.0
C2CD3,4.0,8.0,4.0
C2CD4D,1.0,1.0,1.0
C2CD5,2.0,61.0,2.0
C2orf15,8.0,14.0,267.0
C2orf42,1.0,4.0,2.0
C2orf49,5.0,8.0,8.0
C2orf68,1.0,1.0,1.0
C2orf69,1.0,2.0,1.0
C2orf74,2.0,2.0,2.0
C2orf76,4.0,4.0,7.0
C2orf88,0.0,0.0,0.0
C3,1.0,1.0,1.0
C3AR1,2.0,0.0,1.0
C3orf18,17.0,1.0,6.0
C3orf33,1.0,2.0,0.0
C3orf38,1.0,3.0,2.0
C3orf52,1.0,1.0,1.0
C3orf62,0.0,0.0,0.0
C4BPB,1.0,7.0,1.0
C4orf19,0.0,1.0,1.0
C4orf3,1.0,2.0,1.0
C4orf33,9.0,3.0,15.0
C4orf46,4.0,3.0,4.0
C5AR1,3.0,2.0,3.0
C5orf15,3.0,5.0,9.0
C5orf24,0.0,3.0,1.0
C5orf34,4.0,3.0,16.0
C5orf58,0.0,4.0,2.0
C5orf63,20.0,1.0,1.0
C6orf120,17.0,40.0,56.0
C6orf136,1.0,1.0,1.0
C6orf163,,0.0,3.0
C6orf226,1.0,1.0,3.0
C6orf47,3.0,6.0,5.0
C6orf62,624.0,1.0,0.0
C6orf89,2.0,5.0,2.0
C7,0.0,0.0,0.0
C7orf50,0.0,2.0,1.0
C8orf33,264.0,85.0,14.0
C8orf44,1.0,0.0,0.0
C8orf58,3.0,7.0,4.0
C8orf76,1.0,1.0,1.0
C8orf82,22.0,136.0,43.0
C8orf88,1.0,0.0,2.0
C9orf40,1.0,0.0,1.0
C9orf72,5.0,2.0,3.0
C9orf78,,120.0,152.0
C9orf85,2.0,4.0,1.0
CA1,0.0,0.0,0.0
CA10,3.0,11.0,13.0
CA11,4.0,2.0,12.0
CA14,8.0,22.0,11.0
CA2,3.0,2.0,0.0
CA5B,3.0,1.0,2.0
CA6,3.0,1.0,0.0
CA7,4.0,3.0,3.0
CA9,1.0,0.0,1.0
CAAP1,7.0,5.0,65.0
CAB39,10.0,129.0,23.0
CAB39L,0.0,0.0,0.0
CABIN1,27.0,191.0,182.0
CABLES1,1.0,0.0,1.0
CABLES2,1.0,1.0,5.0
CABP4,0.0,0.0,0.0
CABP5,23.0,61.0,15.0
CACFD1,0.0,1.0,0.0
CACHD1,57.0,159.0,66.0
CACNA1A,1.0,2.0,0.0
CACNA1C,2.0,1.0,0.0
CACNA1D,0.0,2.0,2.0
CACNA1E,4.0,5.0,0.0
CACNA1H,0.0,0.0,0.0
CACNA2D2,1.0,5.0,2.0
CACNA2D4,0.0,1.0,0.0
CACNB1,5.0,7.0,3.0
CACNB2,1.0,17.0,2.0
CACNB3,0.0,0.0,2.0
CACNB4,11.0,9.0,9.0
CACUL1,1.0,1.0,2.0
CACYBP,1.0,0.0,0.0
CAD,149.0,610.0,
CADM1,0.0,0.0,0.0
CALCB,0.0,0.0,1.0
CALCOCO1,1.0,3.0,1.0
CALCOCO2,5.0,2352.0,484.0
CALD1,1.0,0.0,0.0
CALHM2,4.0,4.0,3.0
CALHM6,42.0,25.0,21.0
CALM1,2.0,21.0,2.0
CALM2,3.0,1.0,1.0
CALM3,1.0,1.0,1.0
CALML4,0.0,0.0,0.0
CALML5,9.0,6.0,3.0
CALR,63.0,13.0,35.0
CALU,1.0,2.0,3.0
CALY,2.0,2.0,0.0
CAMK1,46.0,30.0,61.0
CAMK1D,1.0,0.0,0.0
CAMK2D,3.0,2.0,1.0
CAMK2G,2.0,1.0,1.0
CAMK2N1,23.0,26.0,35.0
CAMK4,1.0,9.0,9.0
CAMKK1,0.0,1.0,1.0
CAMKMT,2.0,3.0,2.0
CAMLG,31.0,28.0,76.0
CAMSAP1,125.0,863.0,518.0
CAMSAP2,0.0,0.0,2.0
CAMTA1,4.0,3.0,2.0
CAMTA2,,,35.0
CAND1,838.0,1159.0,929.0
CANT1,1.0,3.0,1.0
CANX,16.0,15.0,40.0
CAP1,190.0,102.0,80.0
CAPG,0.0,0.0,0.0
CAPN1,1.0,1.0,2.0
CAPN10,2.0,2.0,1.0
CAPN12,1.0,1.0,1.0
CAPN15,1.0,12.0,1.0
CAPN2,1.0,2.0,1.0
CAPN3,2.0,0.0,0.0
CAPN5,10.0,20.0,20.0
CAPN7,1.0,5.0,1.0
CAPNS1,2.0,1.0,2.0
CAPRIN2,20.0,11.0,8.0
CAPZA1,3.0,55.0,53.0
CAPZA2,1.0,1.0,2.0
CARD11,101.0,407.0,408.0
CARD16,1.0,0.0,0.0
CARD17P,0.0,0.0,0.0
CARD19,7.0,6.0,12.0
CARD6,55.0,23.0,78.0
CARD8,2.0,0.0,4.0
CARD9,1.0,0.0,0.0
CARHSP1,3.0,3.0,2.0
CARM1,108.0,203.0,379.0
CARMIL1,0.0,21.0,4.0
CARMIL2,86.0,2545.0,1918.0
CARNMT1,13.0,47.0,58.0
CARNS1,1.0,0.0,26.0
CARS2,8.0,12.0,1059.0
CASC3,1239.0,1431.0,1028.0
CASD1,,7.0,8.0
CASK,121.0,17.0,170.0
CASP1,1.0,1.0,1.0
CASP10,3.0,2.0,1.0
CASP2,2.0,2.0,2.0
CASP3,2.0,422.0,14.0
CASP4,1.0,1.0,1.0
CASP6,1.0,2.0,4.0
CASP7,2.0,1.0,1.0
CASP8,1.0,1.0,4.0
CASP9,754.0,1.0,4.0
CASS4,1.0,1.0,0.0
CAST,0.0,0.0,2.0
CASTOR1,6.0,1.0,2.0
CAT,2.0,5.0,1.0
CATSPER2,7.0,4.0,22.0
CATSPERB,1.0,0.0,0.0
CATSPERG,5.0,13.0,223.0
CAV1,95.0,1.0,10.0
CAVIN1,0.0,1.0,1.0
CAVIN2,47.0,1.0,0.0
CAVIN3,9.0,26.0,11.0
CBFA2T2,300.0,2.0,2.0
CBFB,877.0,1090.0,1133.0
CBL,5.0,24.0,4.0
CBLB,6.0,1028.0,180.0
CBLL1,302.0,532.0,232.0
CBLN3,1.0,1.0,1.0
CBR1,2.0,1.0,1.0
CBR3,1.0,2.0,1.0
CBR4,1.0,1.0,1.0
CBS,1.0,0.0,1.0
CBX1,1.0,44.0,7.0
CBX2,0.0,0.0,0.0
CBX3,66.0,97.0,132.0
CBX4,1.0,1.0,4.0
CBX5,49.0,233.0,562.0
CBX6,1.0,3.0,3.0
CBX7,2.0,0.0,0.0
CBY1,2.0,2.0,2.0
CC2D1A,2.0,2.0,2.0
CC2D1B,2.0,2.0,1.0
CCAR1,172.0,106.0,176.0
CCAR2,12.0,31.0,5.0
CCDC102A,3.0,4.0,4.0
CCDC102B,5.0,19.0,2.0
CCDC106,1.0,1.0,5.0
CCDC107,1.0,4.0,5.0
CCDC112,1.0,0.0,0.0
CCDC117,1.0,1.0,1.0
CCDC12,2905.0,594.0,148.0
CCDC120,0.0,0.0,0.0
CCDC122,0.0,1.0,1.0
CCDC124,6.0,10.0,2.0
CCDC125,17.0,8.0,2.0
CCDC126,1.0,2.0,2.0
CCDC127,7.0,8.0,5.0
CCDC134,9.0,32.0,112.0
CCDC136,17.0,38.0,263.0
CCDC137,61.0,13.0,8.0
CCDC138,178.0,962.0,16.0
CCDC14,1.0,2.0,1.0
CCDC141,0.0,0.0,0.0
CCDC142,0.0,0.0,1.0
CCDC144A,2.0,1.0,2.0
CCDC15,1.0,1.0,1.0
CCDC150,3.0,1.0,1.0
CCDC152,1.0,2.0,1.0
CCDC154,3.0,1.0,0.0
CCDC159,1.0,1.0,2.0
CCDC167,1.0,1.0,4.0
CCDC169-SOHLH2,21.0,4.0,6.0
CCDC171,1.0,0.0,2.0
CCDC18,2.0,3.0,2.0
CCDC180,0.0,0.0,2.0
CCDC184,0.0,0.0,0.0
CCDC186,1.0,2.0,1.0
CCDC191,2.0,2.0,1.0
CCDC22,116.0,1.0,619.0
CCDC25,2.0,7.0,5.0
CCDC28A,0.0,0.0,1.0
CCDC28B,418.0,35.0,16.0
CCDC30,3.0,3.0,1.0
CCDC32,3.0,7.0,1.0
CCDC34,1.0,1.0,1.0
CCDC39,1.0,1.0,0.0
CCDC43,1.0,3.0,2.0
CCDC47,2.0,2.0,1.0
CCDC50,0.0,2.0,3.0
CCDC51,2.0,13.0,4.0
CCDC57,0.0,2.0,0.0
CCDC59,6.0,74.0,19.0
CCDC6,102.0,185.0,145.0
CCDC61,1.0,1.0,2.0
CCDC65,1.0,0.0,0.0
CCDC66,1.0,5.0,1.0
CCDC69,5.0,17.0,16.0
CCDC7,3.0,6.0,3.0
CCDC71,1.0,3.0,1.0
CCDC71L,1.0,3.0,1.0
CCDC77,0.0,0.0,3.0
CCDC78,3.0,7.0,3.0
CCDC82,5.0,2.0,2.0
CCDC85B,2.0,7.0,3.0
CCDC85C,2.0,1.0,1.0
CCDC88A,0.0,0.0,6.0
CCDC88B,5.0,1.0,3.0
CCDC88C,1.0,2.0,6.0
CCDC9,10.0,13.0,40.0
CCDC90B,1.0,1.0,106.0
CCDC91,4.0,6.0,8.0
CCDC92,2.0,2.0,2.0
CCDC93,102.0,92.0,403.0
CCDC97,1.0,1.0,1.0
CCHCR1,2.0,4.0,2.0
CCL1,3.0,0.0,1.0
CCL18,0.0,0.0,4.0
CCL2,0.0,13.0,2.0
CCL20,1.0,2.0,0.0
CCL22,7.0,0.0,0.0
CCL25,0.0,0.0,0.0
CCL28,2.0,2.0,4.0
CCL3,1.0,2.0,2.0
CCL3L3,9.0,12.0,10.0
CCL4,0.0,1.0,1.0
CCL4L2,0.0,1.0,2.0
CCL5,98.0,20.0,3.0
CCM2,1.0,2.0,1.0
CCN1,14.0,29.0,111.0
CCNA1,0.0,1.0,2.0
CCNA2,467.0,818.0,384.0
CCNB1,4.0,4.0,1.0
CCNB1IP1,1.0,15.0,6.0
CCNB2,4.0,6.0,6.0
CCNC,2731.0,2271.0,4091.0
CCND1,2.0,2.0,2.0
CCND2,1287.0,1321.0,3.0
CCND3,1.0,1.0,200.0
CCNDBP1,1.0,1.0,1.0
CCNE1,1.0,45.0,17.0
CCNE2,1.0,15.0,3.0
CCNF,615.0,125.0,197.0
CCNG1,1.0,3.0,2.0
CCNG2,13.0,0.0,24.0
CCNH,,,22.0
CCNI,5.0,5.0,2.0
CCNI2,2.0,1.0,6.0
CCNJ,2.0,3.0,2.0
CCNK,148.0,662.0,368.0
CCNL1,3.0,2.0,4.0
CCNL2,0.0,1.0,0.0
CCNQ,466.0,777.0,412.0
CCNT1,3.0,17.0,222.0
CCNT2,4.0,3.0,4.0
CCNY,1.0,3.0,3.0
CCNYL1,1.0,3.0,1.0
CCP110,12.0,3.0,4.0
CCPG1,2.0,1.0,1.0
CCR1,0.0,0.0,2.0
CCR10,505.0,2.0,1.0
CCR2,16.0,4.0,5.0
CCR4,508.0,61.0,5.0
CCR5,1.0,2.0,2.0
CCR6,87.0,33.0,153.0
CCR7,3.0,3.0,3.0
CCR8,1.0,1.0,3.0
CCR9,1.0,0.0,0.0
CCS,289.0,885.0,85.0
CCSAP,2.0,1.0,2.0
CCSER2,1.0,1.0,2.0
CCZ1,5.0,17.0,3.0
CCZ1B,0.0,0.0,1.0
CD101,0.0,0.0,1.0
CD109,5.0,4.0,2.0
CD14,3.0,2.0,2.0
CD151,4.0,4.0,2.0
CD160,0.0,0.0,0.0
CD163,1.0,1.0,5.0
CD164,2.0,2.0,1.0
CD177,1.0,3.0,2.0
CD19,1.0,0.0,1.0
CD2,4.0,669.0,989.0
CD200,2.0,4.0,4.0
CD200R1,1.0,4.0,5.0
CD22,0.0,0.0,1.0
CD226,1.0,2.0,1.0
CD24,1.0,4.0,3.0
CD244,62.0,52.0,10.0
CD247,5.0,4330.0,828.0
CD248,6.0,3.0,1.0
CD27,1.0,3.0,1.0
CD274,24.0,167.0,102.0
CD276,2.0,1.0,2.0
CD28,5.0,1506.0,1798.0
CD2AP,1.0,2.0,3.0
CD2BP2,81.0,22.0,72.0
CD300A,2.0,1.0,2.0
CD300E,2.0,0.0,2.0
CD300LF,0.0,0.0,0.0
CD302,1.0,1.0,0.0
CD320,1.0,1.0,2.0
CD33,2.0,1.0,1.0
CD36,2.0,1.0,4.0
CD37,8.0,11.0,5.0
CD38,9.0,8.0,10.0
CD3D,7.0,4984.0,1432.0
CD3E,4.0,5711.0,1586.0
CD3G,5.0,4966.0,1374.0
CD4,1.0,1.0,1.0
CD40,0.0,1.0,1.0
CD40LG,5.0,2.0,29.0
CD44,1.0,4.0,1.0
CD46,1.0,2.0,1.0
CD47,2.0,3.0,3.0
CD48,6.0,18.0,1.0
CD5,8.0,358.0,1201.0
CD52,3.0,1.0,2.0
CD53,2.0,19.0,1.0
CD55,2.0,2.0,2.0
CD58,1.0,1.0,1.0
CD6,5.0,22.0,1.0
CD63,1.0,2.0,1.0
CD68,0.0,0.0,2.0
