gene,max_score
LRATD1,0.4413111480929422
SYNDIG1,0.4413111480929422
FSTL4,0.4413111480929422
APOF,0.4412809299116171
DPRX,0.4410777374708394
TBX6,0.4410088038985127
PRKD2,0.4406723299527147
FTCDNL1,0.4403054642781023
MYOZ3,0.4401975326474415
SEC24A,0.4401975326474415
PLD2,0.4401608775272578
XPO6,0.4401026672276713
FAM227B,0.4394441614863137
NOG,0.4390782084389549
CCDC54,0.4390396211752915
RELT,0.4388848048083684
CYTH3,0.4387906937923969
GKAP1,0.4387906937923969
NXN,0.4387906937923969
WDR38,0.4381682186781158
TP53INP1,0.4381682186781158
ZNF644,0.4379899269796848
KIAA0930,0.4373151257872097
TTC19,0.43723093035117
MEI4,0.436893249888629
ZNF746,0.4368855119616158
FAM180A,0.4368026916878291
ADCY1,0.4367002837441853
C14orf180,0.4367002837441853
EDNRB,0.4367002837441853
LINC03040,0.4364390152316885
PPP2R2A,0.4363634571495318
THOC3,0.4362748857055408
POM121L12,0.4362577865960725
BRD1,0.436045421066851
PRR15L,0.4356390378354179
PER3,0.4355571445074231
RDH16,0.4353753296196647
BMS1,0.4349966392458201
ELK3,0.4349760789988559
BCL3,0.4349025024089039
CSTA,0.4346976218713189
IL20RB,0.4345830743137363
SHISAL1,0.4345250455930293
NAF1,0.4345107038966134
ZNF467,0.4342748580850866
MFSD13A,0.43424026058494
ARHGAP32,0.4341571117955484
RAB3C,0.4341571117955484
SCN1A,0.4341571117955484
TRIO,0.4341306345045751
MAGEC2,0.4341306345045751
SNX2,0.4341306345045751
STEAP1B,0.4335284756128693
MSX1,0.4325100011510812
USP36,0.4324765837568206
ATP6V1C2,0.4323323563485318
MXRA8,0.4319771748522253
NAT8,0.4319102422943453
REV1,0.431472766302135
SLC22A16,0.4314104552961482
LRTM1,0.4310972065913353
PTPRK,0.4305847646686498
LRMDA,0.4304022004403305
ZNF18,0.4302261362934604
SIVA1,0.4302019796175285
ATXN7L3B,0.4301394197180002
ZNF385D,0.4301394197180002
AEBP2,0.4301394197180002
GOLIM4,0.4301394197180002
CNTNAP5,0.4301394197180002
SEPTIN9,0.4301251567664207
ZNF568,0.4291186544183662
UCP1,0.4289612889945021
C5orf46,0.4289612889945021
AP1AR,0.4285428589265187
ASAP1,0.4282226530253117
KCNH8,0.4279855983614345
FCER1G,0.4277241360537485
HPSE2,0.4272845394896974
EXOC2,0.427269203691957
NR6A1,0.4272474840271425
SPATA31D4,0.4265160687757115
FOXE1,0.4263641535036497
TSPAN9,0.4262829482806988
C1orf185,0.4261907555657546
ZC3HC1,0.426049437652204
GGTLC1,0.425836113984828
ITFG2,0.4256544695747432
ITGB4,0.4255515583281347
FMNL2,0.4255515583281347
ITPR1,0.4255515583281347
USP13,0.4255275562833809
BDNF,0.4251073287669156
OR4C45,0.4246976865761765
USP24,0.4246976865761765
CEBPB,0.4243082932426704
GAL,0.42426453646446
SLC38A1,0.4240390704294553
GPR83,0.4231245921685529
APOBEC4,0.423092880594174
CSNK2A2,0.4227756056997834
LIMK2,0.4226388685556605
AP1G1,0.4226388685556605
MAP2K6,0.4224387047531268
SKAP1,0.4220010320724708
GNG2,0.4219945835719004
PPP1R3C,0.4219045251534631
UNC13C,0.4218889534341048
DIRAS3,0.4218889534341048
NECTIN1,0.4218496010387855
PHF1,0.421198793033628
PLA2G3,0.4210474685390097
OR4A5,0.4210274381228299
TRABD2A,0.4206747292570678
PPP1R17,0.420399765534925
GSTA5,0.4203203440194972
IMMP2L,0.4202375094280919
DCTD,0.4202375094280919
PSMD5,0.420153874492111
OSGIN2,0.4200908161073109
ASS1,0.4195460416114164
SNX32,0.4194784425010923
SBF2,0.4194753905355685
SLC25A24,0.4194479377869164
EFEMP2,0.4192612625337332
HSPD1,0.4191247452586386
PLEKHH2,0.4191073583767999
SEH1L,0.4190064231291531
DAOA,0.4187693889589496
PPARGC1B,0.4186629826687765
IFT22,0.4182009974459328
EFCAB13,0.4181391982817367
ADAT2,0.4179435996409366
ADAM29,0.4178621867733965
ADCY9,0.4176049130218059
UBE2L6,0.4171278779210625
SLC26A8,0.4170879072429259
NIBAN2,0.4166128109689493
SERPINB7,0.4163210977123223
IRF7,0.4162083399138954
IL17RA,0.4161201320287072
ITPKC,0.4157193347939487
GUCA2B,0.4156676322737212
RMI1,0.4155909048779975
RRP15,0.4155743454293685
FOXK2,0.415410528658922
CKAP4,0.4148259634525611
CPHXL2,0.4145930953430271
FNDC1,0.4143884572324627
RBM43,0.41430928328749
BRPF3,0.4135905155220185
DEAF1,0.4135719784110669
RPGRIP1L,0.4134730391942034
TULP1,0.4132493361237532
LZTFL1,0.4130639290490491
EMC8,0.412368238607426
COX4I1,0.412368238607426
RTP5,0.4122471732673589
AQP7B,0.4120145725319064
HECW1,0.4119088720515811
SPDEF,0.4116944576653143
ANGPT2,0.4115043800854707
PPA2,0.4114889995713139
FAM20B,0.4114270643387612
EDARADD,0.4112946479872973
MED7,0.4105688390213463
C2CD4A,0.4103435580165501
SCYGR8,0.4100574915158274
KRT24,0.4099100997087585
CD40LG,0.4096202740749843
MAN2A1,0.4086468140550156
DIO1,0.4085931381218633
CLN3,0.4082677716414992
STIP1,0.408152847575439
JUP,0.408152847575439
CARD18,0.4073296233496072
PIK3C2B,0.4070794908639161
OAS1,0.4068555170199129
SCAF1,0.4063806764912779
COL28A1,0.4058934704089393
HAUS8,0.4052963950345725
S100P,0.4052170233569099
TNPO1,0.4050037079942046
RTL6,0.4048819845814781
UACA,0.4047218668942583
FOXF1,0.4046435573229132
LIME1,0.4042654552971884
ENSG00000293569,0.4041595728667427
DZIP3,0.4041152022512855
UCKL1,0.403890725549503
ENSG00000237378,0.4036340089019185
ZHX2,0.4035573364292242
GDA,0.4035573364292242
UBE2H,0.4035573364292242
CDKN1A,0.403198222640943
TMEM71,0.4031137323643964
VMP1,0.4030989647633862
SYCP2,0.4030524216889246
RPS9,0.4030331146924003
ITGB1,0.402731748335562
PXT1,0.4026916804474715
GSC,0.402676617190527
CISD1,0.401981736419665
VAMP3,0.401876463187326
KLF10,0.4017531758023848
CCDC174,0.4017531758023848
APEH,0.4015664764448057
OSBPL7,0.4012389829377401
CSK,0.4011386213020372
PGAP3,0.4008606572377328
CHD7,0.4007195775467875
UBE2V2,0.4005406138381651
CEP89,0.3999299213798064
GHITM,0.3999152144037298
WIPI2,0.3998887602237689
COQ2,0.3996059445020955
ENSG00000288712,0.399480892693717
THUMPD2,0.399480892693717
EGLN3,0.399480892693717
KBTBD8,0.399480892693717
TMEM51,0.399480892693717
SLC7A1,0.399480892693717
FOXK1,0.399480892693717
TCEA2,0.399455013877965
MTHFSD,0.3993175507368507
ADORA2B,0.399238586248866
OR8D1,0.3984208426682735
ERN1,0.3983738688767095
ACTR1B,0.3982433402304466
NEURL4,0.3981450865697808
ASXL2,0.3980525135003254
GTF2H1,0.3975105154969098
ANKRD16,0.3974867669264054
TPRG1,0.3972780139131576
RPL19,0.396205300273155
PPM1F,0.396205300273155
PRKCSH,0.396205300273155
DRGX,0.3955663116084318
IFNE,0.3926196814989712
CSF2,0.3922844418980623
SEMA3E,0.3919564895214975
PPP1R3B,0.3919037112266011
SPMIP9,0.3911525893973466
AMZ1,0.3910096218120383
BBIP1,0.3905633959390576
GMEB2,0.3904397144275525
SLC9A3,0.390285870733786
NLGN1,0.389638421491168
LHFPL6,0.3895686899449381
FOXI3,0.3892236207088793
SPATA6L,0.3890072833745513
IFITM3,0.3887141250624647
GCA,0.388379178876738
RIOK2,0.3879487964417054
ELOVL3,0.3877223518086194
OR10G3,0.3867048120682473
MFF,0.3866636532904301
CAMK2A,0.3863760434877282
RNF141,0.3863698628487438
ETS2,0.3862010472889952
AP5B1,0.3859651834443445
SIDT2,0.3857040380605637
CD151,0.3853829905994653
KRBOX5,0.3853829905994653
SPON1,0.3847907225142782
MOB4,0.3845561224137214
GDF10,0.3839505004262498
RAB12,0.3835545528747264
NDRG1,0.3835392090516327
SCGN,0.3834254544715622
TRMT10B,0.383305470724593
ITGAX,0.3832131957384586
COX5B,0.3832035049612087
FAM217B,0.3829891136701271
PRICKLE1,0.382832548623917
CELA3A,0.382742883841051
CD8B2,0.3827041722405611
SGF29,0.3822976161954832
PLXNB3,0.3818142094424532
HCFC1,0.38180649639073
GRM4,0.3814718971821935
C10orf95,0.3811404103575276
MIIP,0.3808285348345424
BAZ1A,0.3803250996687556
RSU1,0.3799959024893117
IRAK3,0.3799567485072632
AKT2,0.3794530936321185
JKAMP,0.3794329753634451
PNMA2,0.3790021806593351
C7,0.3789228432368367
STX1B,0.3785648816860781
BATF3,0.37756904849152
SDE2,0.37756904849152
COL4A2,0.3770888155194815
SH2D2A,0.376962896977591
SF3B1,0.3767835012416667
HSPE1,0.3767835012416667
COQ10B,0.3767835012416667
FBRSL1,0.3767541940415361
PMAIP1,0.376573598757803
MYLIP,0.376573598757803
KIF23,0.3764533624936722
HES1,0.3758714952453645
CCND2,0.3758517767815431
GIPC2,0.3757306513170727
NBL1,0.375669000551532
SLC1A2,0.3753727115189506
DHX35,0.3749124951747433
FOXC2,0.3746719280556026
VCAM1,0.3745551427312381
WNT2,0.3742569375405892
ZFAT,0.3742151798631534
VANGL2,0.3740560526994138
DNAJB6,0.3740197166115474
DET1,0.373298103442462
PDE4A,0.373101913363731
PPP4R1,0.3725364033561636
GNPDA2,0.3719932641257063
NF1,0.3718902964373565
KIAA0319,0.3718902964373565
CNTNAP2,0.3717084054946382
RIBC2,0.371127877068571
BMP8A,0.3709443841073548
B4GALNT2,0.3705241014555266
EXD1,0.3704610714070204
BRDT,0.3704292593122312
BRAP,0.3701718931875057
MNDA,0.3701365518033582
FAR1,0.3699986534359417
PPM1G,0.3697556387666093
TLE4,0.3694423191496652
TBC1D1,0.3694042193388011
MSR1,0.3693520108692507
NXPE3,0.3692677275809261
CYP4F8,0.3692287227455025
SLC52A3,0.3690885262039409
DMRT2,0.3687717669643442
SMIM3,0.3687445375827785
GAB3,0.3687022468681158
CCNI2,0.368515971058503
MED15,0.3685054605702347
CRIPTO,0.3675325666917866
SLC35F4,0.3674546709175841
GP2,0.3668383772638522
FCRLA,0.3667795595780741
PPP2R2C,0.3667795595780741
FCAR,0.3664527453156843
RAET1L,0.366231698819256
LAYN,0.3659310244287486
ACTR3C,0.3656922882342525
CFB,0.3655533237325324
DTWD2,0.3653020750731642
PARM1,0.3653020750731642
CTDP1,0.3649876175016714
POMGNT2,0.36491171599961
KCNMB4,0.3642212532906824
EBF1,0.3640455967774232
EZR,0.363972656715439
DLGAP1,0.363656349400548
RNF19A,0.36359519365075
SOX9,0.3635911961138885
CACNA2D1,0.3635911961138885
PANK3,0.3635911961138885
UBE2E2,0.3630399810519125
COX7A2L,0.362886000598391
PAX6,0.3628785494438784
PLA2G4A,0.3628127197901791
NFIB,0.3628127197901791
FAM98A,0.3628127197901791
EEF2KMT,0.3628127197901791
RAB28,0.3628127197901791
SLC6A15,0.3628127197901791
FOXL1,0.3626860465098523
SPATA31C2,0.3626512007178286
CAAP1,0.362471820434408
NDUFA13,0.3620845008172368
SNX8,0.3620794290211545
LIX1,0.3620794290211545
PNPLA8,0.3620794290211545
NAPG,0.3620794290211545
KATNAL1,0.3613186283097966
GSDMA,0.3602344611951621
IRF2BPL,0.3599737888122907
PRTN3,0.3593842610862114
TJAP1,0.3591132906228179
PPP2R5C,0.359100452187985
ZNF236,0.359100452187985
CUX2,0.3590470419182299
TPGS2,0.3584952285596824
COL21A1,0.3584952285596824
THBS2,0.3584952285596824
GRB10,0.3584952285596824
MLF1,0.3584952285596824
STK17A,0.3584952285596824
INHBA,0.3584952285596824
AWAT2,0.3584952285596824
BBS12,0.3583242380968519
TMEM39A,0.3576143915338795
HOXB1,0.3575297615818795
GAGE1,0.3573174218780127
CXCR5,0.3572174564687245
RBKS,0.3571309052210382
IL5,0.3568978069846713
ING1,0.3568380754033949
NCOA5,0.3565924138763189
TBCA,0.3562596307016638
PRIM2,0.3558091004209623
ELF3,0.3555846548557996
TEKT4,0.3553971820499588
CFL1,0.3549977893228406
HDAC3,0.3536581079222425
ALPK3,0.353235517553392
SALL1,0.3531541612614795
FUT1,0.3530737055554128
IKZF3,0.352865527835401
ADGRE3,0.3522345429509239
KPNB1,0.3511007550448978
TOP3A,0.3510966791076391
MYPN,0.3509226919031391
CTSS,0.3504628177407018
C1QTNF12,0.3501324960379288
NDUFS2,0.3497547703632267
MLDHR,0.349168332664783
TMEM161B,0.3491667896649849
MYOG,0.3491071404906939
DYNLRB2,0.3490471275307035
CRIP1,0.3490140596423206
ENSG00000244255,0.3489388386513138
DOCK5,0.3487676605066755
LAT2,0.3486379337628086
PDP2,0.3485957850411636
CLPS,0.3485186587549709
RBMS3,0.3477651240820334
CRIP2,0.3476385129039051
TMEM200C,0.3471596000385281
HES5,0.3470257253579225
SFMBT1,0.347010644226342
IRX4,0.3468608112564489
WDR75,0.3460940949684691
PPIAL4G,0.345998106050054
B4GAT1,0.3459423112624405
RHCE,0.345570011657799
FUT11,0.3454289934780669
RAVER1,0.3453325152016974
SNX13,0.3438166153681657
SLC27A3,0.3436951094372652
PTPRN2,0.3435425943541367
OR4N5,0.3435212245310131
LYRM7,0.3432397339592478
ALPK1,0.3427960361935687
MAPK1,0.3425306829824879
GPX4,0.3419058078365702
CPXCR1,0.3411407777707471
KIF20B,0.3411151142122802
ERLIN1,0.3408481875540504
FOXC1,0.3408395780424669
KAT2A,0.3405116344201811
SLC4A3,0.3397581492609412
ADCYAP1,0.3397581492609412
LRRIQ3,0.3397581492609412
CDH5,0.3397581492609412
TBC1D32,0.3397581492609412
ITGA1,0.3397581492609412
PELO,0.3397581492609412
MAT2B,0.3397581492609412
ENSG00000233974,0.3397581492609412
SLITRK6,0.3397581492609412
MCTP2,0.3397581492609412
RORB,0.3397581492609412
KLLN,0.3391167633180252
KIAA1328,0.3390943485499598
LIPJ,0.3390880602665404
IP6K2,0.3387351122419624
ZDHHC4,0.3386342879862846
MAMSTR,0.3379856826531455
RNASEH2C,0.3361863574474287
LRRC25,0.3360601921062801
DLG2,0.3357734244154002
KCTD13,0.335666152114436
HMGB1P1,0.3355682231892528
PRSS53,0.3345293159900548
RAB5C,0.3342986039994975
TEX264,0.3339992116581184
TMBIM1,0.3339672271698341
ATP6V1H,0.3335028074303234
RHPN2,0.3333020104414437
MS4A13,0.3329871538994139
NPHP3,0.3328934828917168
CDKN1C,0.3328774006513527
ATP6V0A4,0.3327753630443109
FKBP1A,0.3324808060229609
CPT1B,0.3323030988109806
DUSP29,0.3319693114397054
PSORS1C1,0.3307880880636453
FLG2,0.3307375789955987
IFT25,0.3306033074896828
IRS1,0.3305377971758678
CCL17,0.3303138497196816
SGSH,0.3302906464890848
ARSI,0.3296722996967783
ATG16L2,0.3295655444559391
GBA1,0.3294667549910541
GLUL,0.3288069505909919
TAB2,0.3288069505909919
NIF3L1,0.328634083792155
DNAJC14,0.3280175072474748
GPR31,0.3279573573425469
SCYGR1,0.3279573573425469
C8orf33,0.3279573573425469
MAU2,0.3278017504217795
SOX8,0.3277629133265682
PRR9,0.3273261311018224
METRN,0.3273261311018224
PHYKPL,0.3273001093632986
CHST10,0.3272514655012372
RPL26L1,0.3271587499300514
EPCAM,0.3270848675009353
H2AC1,0.3270835612046794
NEURL1,0.326694035654227
KRAS,0.3263909803724172
SLC67A1,0.3263768373736452
PDHB,0.3262749683038843
BSN,0.3261441074546282
CACHD1,0.3260137531452859
CHCHD5,0.3256957166784741
GNG12,0.3255437915047836
CSF3,0.3254691659492129
CDK2,0.3253462157737412
DOCK7,0.3251500012803807
MEI1,0.324542249181628
PACRG,0.3242431081913847
ERICH1,0.3242431081913847
FPR3,0.3241033489729631
PXDN,0.3237858046542612
CTF1,0.3234916100133656
SUGP1,0.3232331452262536
NIPAL4,0.3229370404785019
ZDHHC17,0.3227117196814206
ZNF554,0.3225661487705982
BTN2A1,0.3224205824534353
AZIN2,0.3220146821769497
METTL15,0.3218162691005925
SRC,0.3213436396423498
SLC26A1,0.320706838778563
RSBN1,0.3198662031096063
CADM1,0.3193764726850254
KLRC4,0.3193080414406158
SETD1A,0.3192753375830335
LMAN1,0.3183615383435114
GBGT1,0.3177363709432185
TBX2,0.3174245519476886
FOXA3,0.3171800630733496
FGF21,0.3166213480427168
ANKRD36C,0.3164977527027283
ZIC5,0.3164605733838823
LYVE1,0.3159001942939373
CACYBP,0.3156483615372276
HSD3B7,0.3155997080942518
SLC6A7,0.3155534207512733
CFAP126,0.3151032577737024
TASOR,0.3148532990462532
IL31,0.3147187900060553
NPY2R,0.314474822212188
KCNH1,0.313416226907198
MEN1,0.3133462535409939
ARHGAP10,0.3131564363650119
PLA2G10,0.3131564363650119
LARP6,0.3131564363650119
CTDSP2,0.3131564363650119
TCF15,0.3124309301016094
CEP19,0.3122856781978428
FANCA,0.3121652569373895
PBX1,0.311426907085764
GOLPH3L,0.31051981261858
KIF4B,0.3103590371533642
IGFBP7,0.3103590371533642
CBLN2,0.3103590371533642
CRIM1,0.3103590371533642
ZNF33B,0.3103590371533642
PRR16,0.3103590371533642
TMEM270,0.3103471448906559
SVIP,0.310197139473135
FCRL2,0.3098972619300305
CLK1,0.3098632142958867
CST9L,0.3098246950214882
MCL1,0.3093638496545979
TUBG1,0.3087675129033702
RASIP1,0.30870417025988
EPS8L3,0.3081854473348694
BAZ2B,0.3080530601512983
FCAMR,0.3080401116697668
KANSL1,0.3077292838989691
MACC1,0.3075641643192917
DMAC1,0.3074979568015085
RTF1,0.3073777728439757
TEDC1,0.3073385216466668
POLR1B,0.3072763563026221
SPATA31D3,0.3069477336093267
MTF1,0.3068214478632557
COQ10A,0.3066569392104833
SLC16A11,0.3063243423617912
RPS6KA4,0.3062754002248714
CHAC1,0.3060055389042555
EPS8L2,0.3058669104209937
PKD1,0.3057955872286851
DNAAF5,0.3053548438892575
SP140L,0.3048681239796396
SNX11,0.3041196453741062
RHBDF2,0.3039653988058105
SUPT20H,0.3039653988058105
ANGPTL8,0.3039653988058105
CYBB,0.3039653988058105
ATP6V1G2,0.3039653988058105
NPSR1,0.3039653988058105
CD24,0.3039653988058105
SMPD4,0.3039653988058105
MAPKAPK5,0.3037156205019581
TLDC2,0.3035598621964156
SPOUT1,0.3033686471439576
MADCAM1,0.3031458505912034
LINGO2,0.30266097281413
SCNN1A,0.3024068989352826
SKOR2,0.3023166818533185
RNH1,0.3020580901602239
MKRN2OS,0.3020343463980218
LEPR,0.3017453542701138
ZDHHC6,0.3014268009933334
PGAP1,0.3014268009933334
IMMP1L,0.3014268009933334
C1orf87,0.3014268009933334
MRPS5,0.3014268009933334
AOX1,0.3014268009933334
ACSL5,0.3014268009933334
C2orf69,0.3014268009933334
GTPBP10,0.3014268009933334
FAM237B,0.3014268009933334
LYG1,0.3014268009933334
HTR1B,0.3014268009933334
BZW1,0.3014268009933334
ZNF2,0.3014268009933334
ZNF514,0.3014268009933334
MAIP1,0.3014268009933334
KCTD18,0.3014268009933334
TYW5,0.3014268009933334
TXNDC9,0.3014268009933334
EIF5B,0.3014268009933334
ZNF892,0.3014268009933334
ELL,0.3011582723370439
ATP8B2,0.3010174661089617
DDR1,0.300869008673776
SNX5,0.3006971961962916
BANF2,0.3006971961962916
PPIAL4A,0.3006971961962916
ZNHIT3,0.3001176037124706
HSPE1-MOB4,0.2999553687058024
CCDC157,0.299886669680061
AGPAT2,0.2998496174041888
BFAR,0.2998451784266808
ANO10,0.2996317938582095
ENTHD1,0.2995581797489947
ATP5MG,0.299007623979216
ZNF468,0.2975052123911311
PDIK1L,0.297290759722417
ADAMTS9,0.2969737653969747
E2F3,0.2963811690254389
ZNF496,0.2962658644606676
PITPNM2,0.2961546755007587
GPR142,0.2958592150372555
SH3GL3,0.2953898278108755
LINGO4,0.2952193119760994
ENPEP,0.2951831725322233
SPATA31F3,0.2947782578404792
AARD,0.2945731238137515
CDH12,0.2943778159798893
ATP2A1,0.2936987744997981
WWC1,0.293395601730203
ALPG,0.2930309642097374
PRSS55,0.2923616015206755
CRIP3,0.2922062319122137
ALMS1,0.2918260328707092
GNGT2,0.2916437518856981
ZNF771,0.2916256472580169
TSGA10IP,0.2914147598759354
KIDINS220,0.2908914312048657
IL23A,0.290595309816842
TMEM131,0.2904624047260886
SHISA2,0.2904324175801871
SIM1,0.2903797307862594
RPL37,0.2902974015087969
SCRN2,0.2897282257931131
C16orf78,0.2896635432169236
N4BP1,0.2896635432169236
SMCHD1,0.2896635432169236
MICU2,0.2896635432169236
HDHD2,0.2896635432169236
RPL14,0.2896635432169236
IER3IP1,0.2896635432169236
MRPL19,0.2896635432169236
TPST2,0.2896635432169236
SRSF4,0.2896635432169236
CYCS,0.2896635432169236
SPMIP4,0.2896635432169236
ZNF619,0.2896635432169236
ALG1,0.2896635432169236
GOLGA6L4,0.2896635432169236
PLSCR1,0.2896635432169236
FGF20,0.2896635432169236
LUM,0.2896635432169236
MTUS2,0.2894980958005064
CSMD3,0.2894980958005064
ROBO1,0.2894980958005064
CCSER1,0.2894980958005064
NPAS3,0.2894980958005064
RNFT1,0.2891892364676728
LEO1,0.2888880913087041
CALHM6,0.2885559575756636
TNS1,0.288250661744288
PRELID1,0.2880932563246204
CREBBP,0.2879844946587177
SGTA,0.2878068600638053
SLC1A5,0.2873799889186371
DEFA3,0.287250334297733
SBK1,0.2871854741940876
PLA2G2C,0.2869289653127352
TMEM259,0.2863338755309624
RPS6KB1,0.2863224192847137
PHIP,0.2862794297568989
SMTNL2,0.2860033399409101
GNB2,0.2858489085041016
SYNGAP1,0.285330156049217
CNNM3,0.2850177913903792
PLEKHM1,0.2849173590732781
WNT9B,0.2846585028320496
ACTN3,0.28457961722438
SCYL3,0.2843619998983218
GLYATL3,0.2842128307829973
FCHSD1,0.2838279648045813
ARHGEF17,0.2835115139767497
SDR9C7,0.283498903866092
SULT1A2,0.2834778715186336
HIF1AN,0.2827119469412965
NELL1,0.2827081676918568
STAT5A,0.2824753340509586
ZNF518B,0.2817207703735118
LILRB5,0.2811770971856944
MED1,0.2800762234828449
HLA-DRB5,0.2798351214699461
FUT8,0.2787202088471137
GPR18,0.2785315832575961
FIGNL1,0.2782840125821002
FAM171B,0.2778216134077289
ANKRD36,0.2768084919155408
CNPY2,0.2767691832494997
RRM1,0.2762963968841361
PDSS1,0.2762624114450101
MEF2C,0.275680463129148
TYMP,0.275640485945667
ZAN,0.2751770319425229
SLC44A2,0.2750519598705975
IL6ST,0.2749488552480781
PIM3,0.2746461914903744
LRRC37A2,0.2739557327283651
SMAD7,0.2738306676693008
HR,0.2738207761996753
CYB5B,0.2737568201394088
COL2A1,0.2735634763274958
METTL27,0.2732480227834012
AVIL,0.2731834482923633
MPHOSPH9,0.273135777712044
DNALI1,0.2730354324443865
ACO2,0.2720962033826624
RET,0.2719983710313994
PDCL3,0.2719570878084253
CACNA2D3,0.2715804420130513
PCMTD1,0.270712140489625
UTP11,0.270584257361161
FHL3,0.270584257361161
ZGPAT,0.2705711189467353
ITIH4,0.270475306097644
FBXL17,0.2704554017836834
LCE3B,0.2703928672149235
ACTMAP,0.2701334648090457
OTOGL,0.2699298356701799
CHRNA5,0.2697369665918316
SHISA5,0.2697344842328283
MXRA7,0.2696186984602897
ESRRG,0.2691998779038393
PDIA3,0.2691642452414534
DOCK4,0.2689799859407736
PCDH7,0.2689737920507991
DRAM2,0.268386365466802
NEURL3,0.2678814058210908
MECP2,0.2675197061084243
DEF6,0.2671551819098848
BIRC5,0.2669555387816645
SPRYD3,0.2662578975380875
SLC19A2,0.2660338944281654
VKORC1,0.2658424790487845
FXR2,0.2658424790487845
TSPAN4,0.2658424790487845
RNF212B,0.2658424790487845
ZNF416,0.2658424790487845
CORO1A,0.265452605414695
CAVIN1,0.2651045872925198
CASTOR2,0.2649827011521051
NCOR1,0.2647345752187395
UTRN,0.2646013255387366
NTS,0.263810687358018
GPHN,0.263810687358018
PCNT,0.2631982720777194
PRELID3B,0.2627139534412829
ADGRB2,0.2621969816368599
CS,0.2618422201397917
ADPRH,0.2618076465095484
VWA1,0.2614039261357332
MAGI1,0.2611395541649821
ESR2,0.261105970561948
CLIP4,0.2611002533270926
CA6,0.2609153154910508
RIPOR1,0.2604427616118671
MAGEB2,0.260433491384373
ARGLU1,0.260433491384373
NRXN1,0.2602278255607062
NPPB,0.2601585753873326
FAM72C,0.2600856963841076
TTLL10,0.2600606392475301
SP110,0.2599713153759911
CDH23,0.2598130925369692
TAF3,0.2597623775380052
BNC2,0.2596766726912723
RHD,0.2595814220852061
PSMB6,0.2594001992055817
FBH1,0.2579175896632644
PARN,0.2570059879439834
RPL11,0.2567082683856083
MED9,0.2567082683856083
PSMB7,0.2566451104938341
C10orf105,0.2564307866208027
TWF2,0.2552177964652183
RBPJ,0.2552176209046934
DACT1,0.2550618420046509
POU2AF3,0.2546748473195966
GIGYF1,0.2544398454447156
CD180,0.2540660123570082
UBAP2L,0.2540581135869672
SYN3,0.2537539810000248
RBMS2,0.2535145767037782
MCM6,0.2534667209924984
MSGN1,0.2534171064976266
GATA2,0.2528130533351865
CHD6,0.2526236554536083
TIFA,0.2520835531657128
PAX4,0.2515338124703893
MUC1,0.251328100311136
ZFP64,0.2501445770994066
PROK2,0.2501445770994066
ZNF25,0.2501445770994066
HADH,0.249544190767133
EPPK1,0.2493515589778682
NDC80,0.2492571249320502
BCAS3,0.2489615014858502
ISL2,0.2486610957097828
SLC6A16,0.2480661901924503
CTNNB1,0.2476024511675969
TOPAZ1,0.2476024511675969
ALX1,0.2476024511675969
SGSM3,0.2474708703657272
KCNH5,0.2474397692292428
RASSF6,0.2470177177345387
PLIN1,0.2470019990251333
SLC12A5,0.2461118822850136
OR52I2,0.2457259600355924
FAM3A,0.2450594738894329
PRSS57,0.2450594738894329
ANO2,0.2448780230757193
ZBTB9,0.2448298016323213
TXNDC2,0.2447637391526118
UBN1,0.244193731157352
SCYL1,0.244193731157352
TPSD1,0.244193731157352
WDR18,0.244193731157352
DRD4,0.2440495231359633
EFNA1,0.2438100798644543
CD63,0.2436528664910426
LURAP1L,0.2435111308463736
POLG,0.2431723190446484
CAV1,0.2431723190446484
POLGARF,0.2431723190446484
NALF1,0.2431275650014713
ZC3HAV1L,0.2426218131184942
NAA38,0.24260681278505
HGH1,0.2423501392032431
BTN3A2,0.2422240877885869
RNF8,0.2417098459464781
NUDT14,0.2414568885330004
PHETA1,0.2413952582362954
FFAR2,0.2412318410992614
DCDC2,0.2407635997083863
CD2BP2,0.240754811715101
TSPYL5,0.240719769668096
ABHD16B,0.2405136710553841
VAPB,0.239714391513317
DEXI,0.2395035293397581
KMT2A,0.2394878134752657
CFAP263,0.2393901187071588
KCNQ1,0.2391889970552959
ATAD3B,0.238856098344374
ARID3A,0.238294859319404
ARG2,0.2382068565692728
CACNG8,0.2378326077779336
ZNF594,0.2378326077779336
BRPF1,0.2378326077779336
OR2M2,0.2378326077779336
POM121C,0.2376846087688186
PROX1,0.2375790123175797
PHF3,0.2375790123175797
GPC6,0.2375790123175797
MCPH1,0.2375408629561564
TENM4,0.2375041595892283
RASSF7,0.2371005147192255
SUCLG2,0.2363767489716856
OCA2,0.2363486427932602
RNF144A,0.2363331279852037
PCDH15,0.2363331279852037
CADM2,0.2363331279852037
NDUFA4,0.2363331279852037
TBC1D22A,0.2363331279852037
MED13L,0.2363331279852037
CLYBL,0.236227370447236
GLI1,0.2357289924599964
MEIOSIN,0.2357154797962605
PLEKHS1,0.2356672574097437
LIPF,0.2354231316593949
NMS,0.2351043939955238
CDK2AP1,0.2347056450618064
SCAMP3,0.2344272810660436
KLF11,0.2341873315738187
CEP170,0.2334571807192465
TNFSF12,0.2333813095695931
SON,0.2333274454816885
SPDYE5,0.233210486917954
MARCHF7,0.2328491784551975
