variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
AKTIP,2233.502515458442,-0.8052910115831591,0.12539602318128396,-6.421982062532851,1.345112759840107e-10,2.4882808241106926e-09,Treg
SUPT3H,881.9245627985965,0.6795623482403406,0.1058184959521103,6.4219618897993636,1.3452910708749025e-10,2.4882808241106926e-09,Treg
CD83,1607.7801171829701,1.7120757223545315,0.2667826608547733,6.4174924894632595,1.3853719222636087e-10,2.5575896335122704e-09,Treg
FGGY,232.64113693702745,1.301562287519289,0.2028601653704938,6.4160565241686545,1.3984953996823694e-10,2.5769643614823814e-09,Treg
MUC20,228.0983200704467,1.8741665813701702,0.2922576092181008,6.412721250900095,1.4294474857961096e-10,2.6290569799735954e-09,Treg
CST3,56.67874317022082,1.8442526494682954,0.28795136920460895,6.404736517011764,1.5062928023964766e-10,2.7610078590693955e-09,Treg
PLS1,291.6923466293292,-1.8116502817579911,0.2828633908197859,-6.404682756957422,1.5068236301154e-10,2.7610078590693955e-09,Treg
VAMP7,3085.9478744850667,-0.617764198942647,0.09645970663617913,-6.404375676495602,1.5098592541480893e-10,2.7614086321667386e-09,Treg
SERPINB8,1055.4070588650898,0.8443334813215264,0.1319321339348618,6.399756118084128,1.5562532649857312e-10,2.840959172561476e-09,Treg
CTDNEP1,1141.1862836414484,-0.6827863097248501,0.106843883740829,-6.390504405297392,1.6533944108887857e-10,3.0126813029633394e-09,Treg
IFIT1,5429.045773283965,2.612504049513932,0.4088330767561544,6.390148444550003,1.6572479387823853e-10,3.014100471963585e-09,Treg
ZFP36L1,955.4042172706024,1.2642918410380906,0.1979549404548952,6.386765786864331,1.6943083047878163e-10,3.0757970947842527e-09,Treg
P2RY10,3475.397092900359,1.271509865864844,0.19933179487565206,6.378861268258997,1.7840955870123316e-10,3.230157173344874e-09,Treg
LGALS3BP,5347.321668789784,0.9304192954990961,0.145863374560241,6.3787040324837445,1.7859279689410608e-10,3.230157173344874e-09,Treg
NFKB1,6250.745775124894,0.967743517816226,0.15172719106146573,6.37818120170818,1.7920341252140587e-10,3.235232141707812e-09,Treg
TRIM21,3639.265095086985,0.9702919974886487,0.15216114562759958,6.376739564404629,1.8089769093426133e-10,3.2557422511042076e-09,Treg
IVNS1ABP,12561.058233937718,1.6179382465175058,0.25372857258776466,6.376649779787263,1.810037260891353e-10,3.2557422511042076e-09,Treg
UBE4B,1917.5845887193832,-0.5235804295144957,0.08214462782866498,-6.373885223590829,1.842985389263649e-10,3.308935122884899e-09,Treg
PECAM1,267.4491020600447,-1.4887996855341254,0.23406900217400553,-6.360516222593885,2.0107681696743528e-10,3.6035759355242558e-09,Treg
TNFRSF25,2023.4280756763283,0.9430012969445748,0.14828778481228633,6.359264845302637,2.0272161571371158e-10,3.6264233555502092e-09,Treg
ZCCHC2,2062.1867073372764,0.6770505986472002,0.10652477204356717,6.3558042477696715,2.073389274931879e-10,3.7015312894585395e-09,Treg
DENND11,2225.5829091768314,1.720547508203161,0.2707155407511721,6.355554998538486,2.0767542682874596e-10,3.7015312894585395e-09,Treg
CSRP2,143.4788970921046,2.9330314039085,0.4616629944830317,6.353187149411654,2.1089886908511149e-10,3.752162638187564e-09,Treg
PDLIM2,1860.5778096671356,-1.7245471708980793,0.2714612320187188,-6.35283041365981,2.113887242280123e-10,3.754064607984066e-09,Treg
IFI44,8997.500861695216,1.452283011298303,0.22868959512976772,6.350455124441577,2.1467883096335154e-10,3.805599602050154e-09,Treg
GAL3ST4,42.523908720594775,2.568991123904573,0.4045843267101053,6.349705004132102,2.157282065649417e-10,3.817298933133796e-09,Treg
TP53I11,31.889269927389876,3.516978704399874,0.5539160910907095,6.349298677123883,2.1629872541900503e-10,3.820498027536047e-09,Treg
TSHZ2,875.5379772276723,1.5574492201637589,0.245852148978177,6.334901796209255,2.374924910651119e-10,4.187300161710956e-09,Treg
EIF3H,5222.43369818701,-0.6522584799452096,0.10304717334660016,-6.329707635466447,2.4562615905371186e-10,4.322932203237949e-09,Treg
RAB13,367.9708413223353,2.1295321334781008,0.33674776041698384,6.323819736295113,2.551753911904975e-10,4.482946881434493e-09,Treg
PPIA,12172.868360204615,-0.7533002683206079,0.11923784731784293,-6.317627207010831,2.656097879482821e-10,4.657911898491967e-09,Treg
GYPC,6317.39891375505,-0.7676166133753183,0.12159108953296088,-6.313099227285342,2.7350200651556505e-10,4.787750303343008e-09,Treg
RYK,153.76453322103717,-1.6285960475768069,0.2581165347471731,-6.309537857278411,2.798699045703777e-10,4.890489615870611e-09,Treg
CNIH1,1754.08486112647,-0.5311399131895922,0.08433777892370707,-6.297769753577072,3.0195858189901343e-10,5.267081812021403e-09,Treg
CCDC117,1626.702681840633,-0.5999537613326783,0.09527152561702475,-6.297304020766813,3.028669062342258e-10,5.273542241232887e-09,Treg
CD38,4543.839712097359,2.062872415332739,0.32772198655669776,6.294580467447065,3.082323519509172e-10,5.357449904565322e-09,Treg
HERC6,2576.1479363089356,1.249397508272121,0.19853973777465486,6.2929342119420095,3.1152039127501543e-10,5.405016629502613e-09,Treg
CLU,962.6601697739293,-2.1265875822833284,0.33811939222508475,-6.289457603389005,3.1857709610000477e-10,5.5176877616048526e-09,Treg
CD200R1,893.059467049383,-1.4368275797354138,0.22853188744403727,-6.287208300799,3.2322556157340206e-10,5.5883248326350275e-09,Treg
EIF3E,2390.3357622359604,-0.7178818704409753,0.11418712090958309,-6.286890016339202,3.2388866209593384e-10,5.589930553743731e-09,Treg
PCDH8,124.026740141179,-5.027781980040826,0.8001544736380505,-6.283514178432428,3.31004006439662e-10,5.7026929264112594e-09,Treg
TUBGCP3,2741.721597757074,-0.566549870753256,0.0901897629974625,-6.281753626175911,3.34775090915815e-10,5.757544239031112e-09,Treg
IFIT5,4092.3587258351554,1.2186753304920757,0.19401643124250398,6.281299592449649,3.357544104964814e-10,5.764274056211922e-09,Treg
GPR160,861.8097552644095,-1.3485934689002566,0.21475409298235093,-6.27971020329325,3.3920469747173763e-10,5.813328058243783e-09,Treg
OAS2,24461.14388924437,0.8975150865056467,0.14308991525332884,6.272385338384404,3.555582835396647e-10,6.082963095182082e-09,Treg
RTN2,212.42734497591542,1.0554647012716905,0.1684999949484146,6.26388565527741,3.7550086700314857e-10,6.41295296033426e-09,Treg
ZFHX4,13.466339761884951,5.882697764616223,0.939405469884113,6.262149788569918,3.797059356690416e-10,6.473490934545416e-09,Treg
BCL7A,225.81768576876132,-1.2633031644517652,0.20178321632145885,-6.260694955120596,3.832655927709354e-10,6.522834385301179e-09,Treg
H4C16,323.8618807717137,-0.870614165967061,0.1390917775343509,-6.259278451970673,3.8676275614954043e-10,6.570945058117755e-09,Treg
HACD2,1658.163435732236,-0.5706170875891843,0.09123250538708523,-6.254537077197928,3.9869673814775663e-10,6.761979453395257e-09,Treg
EIF3F,4186.663889177679,-0.6270256221233835,0.10026341942016831,-6.25378254351911,4.006287513267407e-10,6.783011484034609e-09,Treg
MYLIP,814.8881269445633,-1.4778978898275632,0.2367784802767197,-6.241690072933843,4.328680031974151e-10,7.316215578179759e-09,Treg
ACTR3,6263.3171071625375,-0.6024768813124386,0.09653005267426257,-6.241340024390919,4.338379987297904e-10,7.31998950352519e-09,Treg
FAM78B,119.79933314546221,2.588017101494363,0.4148241829982997,6.238828900447616,4.408588736465244e-10,7.4256693098915435e-09,Treg
EIF3G,1385.041084724396,-0.5720532610495087,0.09178282088293982,-6.232683366521363,4.5851234514772066e-10,7.709771045425567e-09,Treg
SCAPER,613.7422751731643,0.6499708779296947,0.10429251699726112,6.232190924558507,4.599564069124185e-10,7.720809344113764e-09,Treg
RCAN1,716.1349375475966,-0.7711114633998857,0.12375518010507776,-6.230942920895531,4.636360250811299e-10,7.769271716017635e-09,Treg
TMEM135,2109.9001883456212,-0.7564918535084254,0.12150790725724939,-6.225865218029189,4.789056480225273e-10,8.003663376233814e-09,Treg
MICAL2,3116.4975487609536,1.373100954231295,0.22055485415506745,6.225666442443823,4.795132809346345e-10,8.003663376233814e-09,Treg
TXNDC5,3854.260205195373,-1.107409518468528,0.17788329193692362,-6.225483610125728,4.800728415001002e-10,8.003663376233814e-09,Treg
AMOT,46.04986945664997,3.0037119374858565,0.48255650109502185,6.2245808121324755,4.828452218816391e-10,8.036216825306805e-09,Treg
ANKIB1,1192.6063308957762,0.48558165296061817,0.07812330656201169,6.215579886844389,5.113544923283615e-10,8.49628489541513e-09,Treg
TGM1,74.03154100904838,1.2471414738396844,0.20094429185988694,6.206404084915647,5.421068103136645e-10,8.992001796116504e-09,Treg
AEBP2,7694.00987601649,0.6373686989582136,0.10281893116702122,6.198943051867156,5.684359312080595e-10,9.412799718973998e-09,Treg
TXNRD1,10815.916204612908,-0.5030678946648245,0.08120030643320414,-6.195394041753416,5.813939374449623e-10,9.611137890005e-09,Treg
LPCAT2,341.1535950183725,2.5494782163239273,0.41158434755431694,6.19430313974093,5.854345919898532e-10,9.661641928074967e-09,Treg
NACC2,387.6697934515936,-1.391436439894704,0.22480682432741295,-6.189475982580446,6.036454913839755e-10,9.945439919390103e-09,Treg
JPH4,23.720816271350074,4.408787558450843,0.7129562792234714,6.183811948823496,6.25719014615771e-10,1.0291817953487254e-08,Treg
ADAMTS1,847.6429812673895,-1.8370258984303918,0.29744756767707853,-6.175965440822645,6.5760371685186e-10,1.0798139424286069e-08,Treg
PPP2R2B,47.469648364037084,-2.0487751259120937,0.3318674596384901,-6.173473977062606,6.680555014428809e-10,1.0951418195057795e-08,Treg
APEH,4537.600610905792,-0.4351469408945737,0.0704923305336917,-6.172968571192237,6.701953840280471e-10,1.0968155842448991e-08,Treg
WNK1,5072.997421445045,-0.6302569230938111,0.10212094143980614,-6.17167168856652,6.757170112073183e-10,1.1040089768108904e-08,Treg
FYN,5011.728083057308,0.6274897190590042,0.10172782763908664,6.168319265454415,6.901967905939668e-10,1.1257902060220725e-08,Treg
RIMS3,176.0607529977524,1.0938680919734942,0.17736993496079684,6.16715618808377,6.952907307935076e-10,1.131040480633182e-08,Treg
HPCAL1,988.8189546318332,-1.015504565549232,0.16466830442830882,-6.166970438390282,6.96107649523543e-10,1.131040480633182e-08,Treg
NCAPD2,8056.860034224881,-0.5286617217039743,0.08572713384064518,-6.166795715889474,6.968769257395103e-10,1.131040480633182e-08,Treg
SERPING1,65.9592920830473,3.8412048606750187,0.6232298488413006,6.163383971124823,7.120655974174528e-10,1.1537816614021967e-08,Treg
UQCRQ,5680.109886238534,-0.5611076083828594,0.09105032702458188,-6.162609478946417,7.155582565463445e-10,1.1575276549379233e-08,Treg
ERCC1,2172.2859431196657,0.6279873122448757,0.1019330705869181,6.160780879345652,7.238709719816829e-10,1.1690456570570738e-08,Treg
KCNA3,1537.8325198354921,-1.2502137116396839,0.2030153451634838,-6.158222722685885,7.356584794635013e-10,1.1861283016744576e-08,Treg
PAGR1,3963.9529302857227,-0.61735512622675,0.100260797584337,-6.15749267012808,7.390566283871469e-10,1.1896505957437112e-08,Treg
PLXNA3,432.0226281424942,1.2168254095898163,0.19762923421511266,6.157112405067276,7.408326941916282e-10,1.1905545739607428e-08,Treg
FHIP2B,591.0585854164704,0.7320630867719153,0.11912814279985144,6.145173336596567,7.98762384109513e-10,1.28154953378487e-08,Treg
RRP1B,6112.138033267542,-0.6342029258510173,0.10329345658516853,-6.139817049573689,8.261657488993883e-10,1.3233501366765854e-08,Treg
TLCD2,27.469828091122814,2.4585926550102313,0.4005144502576198,6.138586643824736,8.325889790737167e-10,1.3314632564208228e-08,Treg
ENSA,3230.963170416601,-0.4525605870090228,0.07373932697239331,-6.137302923560089,8.393424476617191e-10,1.3400772010468782e-08,Treg
YPEL2,1315.7369247943468,1.6280667630889114,0.26535925682994815,6.1353305799022335,8.498228943034432e-10,1.3546038752612446e-08,Treg
SGCB,2116.5352791696296,0.7568410582684348,0.1233840497288242,6.134026723323107,8.568211607797231e-10,1.3635418570005887e-08,Treg
AKAP5,204.28031489389275,1.6672936721458447,0.27190379008432897,6.131925088755643,8.682198674372336e-10,1.3794423598844735e-08,Treg
GAP43,23.640966278680754,4.631542634879735,0.7554167186365404,6.1311095195765,8.726830149733491e-10,1.3842899022303788e-08,Treg
OXLD1,2003.1044458171907,-0.6356613494588598,0.10369437914716562,-6.130142778102886,8.780024295342696e-10,1.3904778379199427e-08,Treg
PARP10,1406.4634794071549,0.816637044404428,0.13324283907471435,6.128937585505128,8.846782002708046e-10,1.3987903866539835e-08,Treg
AGPAT2,1481.7564382433889,1.0891683144468605,0.1777711630791867,6.126799732764867,8.966421295054223e-10,1.415423960634727e-08,Treg
MYO1C,1261.8356383298487,0.9195714546121112,0.15021537208821148,6.121686761006778,9.25899085823126e-10,1.459258639601946e-08,Treg
PAM,631.4286384730633,0.8464506251376182,0.13828557339303704,6.121033484323237,9.297036282529426e-10,1.4629028359171102e-08,Treg
XBP1,4869.199406606006,-1.4786530773473632,0.24173255961715562,-6.116896621990777,9.541521906977609e-10,1.4989669752259854e-08,Treg
NET1,2397.1657277805616,-0.7263376122365742,0.11876903826575433,-6.115546802789977,9.622643484131749e-10,1.5069537274886203e-08,Treg
TJP1,182.1618692941608,9.747197762257937,1.5938411198791742,6.115539146710466,9.62310551267853e-10,1.5069537274886203e-08,Treg
CAPN12,49.41130601862308,-3.7752798259490836,0.6176199534667238,-6.112626065201257,9.800483121611713e-10,1.5322828714698504e-08,Treg
ANAPC5,5521.190201383918,-0.416954214296576,0.06824093466996317,-6.110030824066392,9.96118991314309e-10,1.5534658057242778e-08,Treg
RHOD,23.436404635459546,3.786961731357931,0.6198047273469732,6.109927150068266,9.967662876676229e-10,1.5534658057242778e-08,Treg
FERMT2,100.99891586422274,4.840301673951664,0.7922978625817361,6.1091944110253396,1.001352906792246e-09,1.5581369119499025e-08,Treg
H1-5,85578.47295025771,-0.9321724501887836,0.1526172165569661,-6.107911487435886,1.0094330446632479e-09,1.5682206239039332e-08,Treg
H4C3,14404.420452255372,-0.9874272685383254,0.16185885853234475,-6.1005451137603615,1.057073411421925e-09,1.6396345968622043e-08,Treg
ATXN3,1535.1566791386972,0.5820436643886112,0.0954436307665563,6.0982975994723025,1.072040242719591e-09,1.660222827706185e-08,Treg
CA11,189.53608592590138,1.4086236893844797,0.23112120629584737,6.094740123419774,1.09615378882011e-09,1.694888894606236e-08,Treg
SUSD6,3465.9405218233105,0.8479252392279056,0.13913792783121537,6.094134449497493,1.1003115576759809e-09,1.6980936650901004e-08,Treg
DNPH1,2404.396424940602,1.10394105097156,0.1811540867904375,6.0939340123671615,1.1016908813600979e-09,1.6980936650901004e-08,Treg
PACSIN2,1949.073401556581,0.4953577968651174,0.08129041994066988,6.093679885362337,1.1034420999778232e-09,1.698122905193501e-08,Treg
UST,26.092165227141713,3.7844432818415474,0.6215806720914079,6.0884185299845015,1.140314546589954e-09,1.7521165360848465e-08,Treg
OR5B21,125.58453742932977,1.501293104463712,0.24662836402524685,6.087268633505706,1.148531739479215e-09,1.7619806951666268e-08,Treg
B4GALT6,112.91526461830446,1.9886787196055953,0.32680302828013225,6.085251810766332,1.1630836489322918e-09,1.781517032888009e-08,Treg
MCF2L2,220.9431147418225,1.818268624501752,0.2991225874432444,6.07867376396893,1.2118061793654095e-09,1.853250542327474e-08,Treg
SGPP2,100.53767370585562,3.269053994005686,0.5378957846938817,6.077485801206113,1.2208148683299662e-09,1.8641196501929375e-08,Treg
NRBP2,134.30646025212008,1.8714922442053126,0.30797456012103475,6.076775443626939,1.226232886708213e-09,1.86948071359263e-08,Treg
NIF3L1,1264.6432991637603,-0.5458856963618003,0.08983721909748857,-6.076386845516913,1.2292067024848073e-09,1.8711045503817648e-08,Treg
CNIH4,3242.463222400772,-0.48911340869840736,0.08063846268436388,-6.065510085589074,1.3153551537568825e-09,1.9973261452341174e-08,Treg
ATP23,1214.665293277752,-0.584260234297406,0.09632663831540374,-6.065406667513447,1.3162018665931242e-09,1.9973261452341174e-08,Treg
GRB7,19.332480316639323,4.353987378917003,0.7179539001897305,6.064438646779959,1.3241531288444013e-09,2.0062864176293148e-08,Treg
BMP1,145.93683868600635,1.3511116867421376,0.2228575618269619,6.062669247863396,1.3388080443375333e-09,2.0253603794198827e-08,Treg
IL4I1,1016.2441695253699,3.6930165190752486,0.6092770539653267,6.061309046582631,1.3501811761935058e-09,2.039418500805075e-08,Treg
HPSE,762.3582642419069,-1.8215968393939135,0.30061512559277764,-6.059564819973509,1.3649031670972693e-09,2.0584839610853123e-08,Treg
OAS1,16712.763521546858,1.1848230274167963,0.19562196382294922,6.056697337366162,1.389446620059345e-09,2.0922803711892104e-08,Treg
IDS,6760.924223024975,0.6456464429491597,0.10662296836953537,6.055416134274834,1.400551280527542e-09,2.1057675157993093e-08,Treg
SELENOS,3916.371304688263,0.6883764914202608,0.11369239915892446,6.054727462106034,1.406555953650974e-09,2.1115571230689887e-08,Treg
TNFAIP3,3584.0257836887904,1.7363186373625215,0.28678580790348235,6.054409212421273,1.4093393077959378e-09,2.1125004945448895e-08,Treg
PLSCR1,5943.658132091504,1.212331560353623,0.20029287021717268,6.052794385736854,1.423545225552354e-09,2.1305364650518668e-08,Treg
FAM81A,82.28949923823625,-1.8501290854436303,0.3057783899896012,-6.0505553891710555,1.443473215175371e-09,2.1570682817628294e-08,Treg
IL5,2270.392929451716,-2.248001784081904,0.3715693282523692,-6.050019776000094,1.448280545574634e-09,2.1609580195233085e-08,Treg
CAVIN3,382.9614869330494,1.8603598049601788,0.3075096858581154,6.0497600255054955,1.4506175195834658e-09,2.161155553871841e-08,Treg
MLEC,6193.887769910694,-0.7281153365933293,0.12036851297134313,-6.049051522026165,1.457010622960128e-09,2.167386211969368e-08,Treg
N4BP1,6561.834033025696,0.8839236998290462,0.14614882107063576,6.048106945740147,1.4655766291886705e-09,2.1768254084752328e-08,Treg
DDB1,2771.87433039117,-0.5502461153879951,0.09100517480882726,-6.046316778621501,1.4819458461844023e-09,2.197808642987246e-08,Treg
PHF20L1,3113.8486634067276,-0.5034997843220006,0.0833342698293432,-6.041929512949439,1.5228199563381227e-09,2.254136927596711e-08,Treg
TMEM38A,64.82705722520515,-2.3808411528427924,0.3940648959048207,-6.041748903758841,1.5245259440952968e-09,2.254136927596711e-08,Treg
ZSCAN9,459.37759628943724,1.1709392617159944,0.1938538186133709,6.040320846355667,1.5380807529435515e-09,2.2707538586002465e-08,Treg
TRIM47,1173.5295499394622,-0.9614811023410704,0.159297597930478,-6.035753927442698,1.5822220742292668e-09,2.332409472732256e-08,Treg
USP40,553.7821746357058,0.7883876465926326,0.130651100374142,6.034297792632044,1.5965540711307954e-09,2.3500029368311093e-08,Treg
PTGER2,7062.1691678456,-1.903326580270131,0.3159624127748943,-6.023901905148906,1.702615820205756e-09,2.5023602526952066e-08,Treg
SS18L2,2784.7584109180316,-0.532488602952956,0.08852839096030699,-6.014890784490878,1.8000801976856778e-09,2.6383681991877964e-08,Treg
HDAC1,8810.23967801197,-0.5870543064155589,0.09760083038943106,-6.01484950561578,1.8005389424223563e-09,2.6383681991877964e-08,Treg
STT3A,8864.2622392872,-0.6072137822774283,0.10100600617428324,-6.011660150483494,1.8363297581232727e-09,2.686797107295887e-08,Treg
DUSP16,4356.615386044997,0.7110828017546761,0.11839318281321096,6.006112724214469,1.9002410128212726e-09,2.7761643291634777e-08,Treg
DNAJC12,3672.2718619729712,2.3390844514789677,0.3894785825278216,6.005681843396048,1.9052948607199857e-09,2.7794055832794672e-08,Treg
STAT5A,2277.62791927907,0.5680071624235365,0.09460794145241701,6.0038000373278955,1.9275206827344623e-09,2.8076501118641804e-08,Treg
OASL,3560.791637129597,1.3378022302621728,0.22296939622005132,5.999936551569969,1.9739464473074497e-09,2.8710084603790698e-08,Treg
EPSTI1,8987.810795272582,1.3373589543697981,0.222970878330634,5.997908625478371,1.998749283493635e-09,2.9027761816426818e-08,Treg
SEC61A1,9406.983430229007,-0.5487330196834421,0.09151069472399541,-5.9963813119162825,2.017629494660747e-09,2.92586123315966e-08,Treg
OSTF1,14179.9886634279,-1.0799106305186927,0.18027131682287778,-5.990473967523845,2.092303661949473e-09,3.0293098287335403e-08,Treg
NCOA3,7988.764524201267,-0.634526365636637,0.10592646900494415,-5.990253159548066,2.095146448925166e-09,3.0293098287335403e-08,Treg
RAB11FIP5,287.64497766146746,-1.5389200147731814,0.25691685085054955,-5.989953596575814,2.0990091810953375e-09,3.03042518442969e-08,Treg
NPC1,1666.507589340636,-0.6255149315624478,0.10471306060586465,-5.9736094804530495,2.3206092707293162e-09,3.345431276611689e-08,Treg
EVA1C,77.83162951997281,1.485107390978768,0.2488927955569424,5.966855680396747,2.4186915893305692e-09,3.4790791656079686e-08,Treg
ARID5A,4354.256217888979,2.3779495128201753,0.39853416191887314,5.9667394668772165,2.4204141496935987e-09,3.4790791656079686e-08,Treg
KDM6B,508.52011167684503,1.248101395778099,0.20935009719136835,5.96179038138779,2.4948907163638064e-09,3.580880482066529e-08,Treg
IL9,728.6882502994563,8.289290717282412,1.391270624628281,5.958072118066275,2.5523088878589365e-09,3.6579362613568944e-08,Treg
DMTF1,2161.688152030808,0.6795230790086693,0.11411886346083315,5.9545202116553595,2.6083589401621697e-09,3.7328091518846354e-08,Treg
UFL1,807.9625656130868,-0.6669707958984952,0.11202908432925648,-5.953550364994952,2.6238705757460178e-09,3.749534002046387e-08,Treg
RFX8,67.44545535125661,3.227838630123726,0.5423596804644182,5.95147232803101,2.657409567507373e-09,3.791933914159356e-08,Treg
BMF,440.853067616265,1.9919754711393187,0.3347577064529848,5.950499220005508,2.673258463129006e-09,3.806920177164284e-08,Treg
EIF2AK2,13736.032306926185,0.784217247592618,0.13179344108310823,5.950351103573469,2.6756788759218523e-09,3.806920177164284e-08,Treg
TMEM256,1370.0867420308653,-0.6494777013940656,0.10916559959547617,-5.949472212865306,2.6900850446050166e-09,3.821870100327968e-08,Treg
ARAP3,117.2080185950665,2.815568829309694,0.4732833637557167,5.949012885149579,2.6976440527749257e-09,3.825246099283486e-08,Treg
RUFY4,64.25677349964998,3.0425892069972083,0.511458050124386,5.948853882067657,2.7002655316782332e-09,3.825246099283486e-08,Treg
PRR11,3021.7634834045816,-0.7846154293670045,0.13191792572856878,-5.947754446817264,2.7184598913668674e-09,3.845463537528052e-08,Treg
SPTBN1,2596.7889173283234,-1.0475456950516007,0.1768086702600476,-5.924741662899709,3.127887158712956e-09,4.418253287732436e-08,Treg
JMJD1C,3027.30937323118,0.8402324385377857,0.14182859170950374,5.924281052291397,3.1366660938040058e-09,4.42427880828211e-08,Treg
CADM1,295.36822946606026,-3.255356485168002,0.5496720914499924,-5.922360868969395,3.17352269653716e-09,4.469833763527842e-08,Treg
PLN,12.362076995395087,6.2044714161449495,1.0478836801091445,5.920954332926255,3.200787398459483e-09,4.501767412783115e-08,Treg
ZNF639,1796.2990862279282,-0.6510833108149402,0.1100035193252151,-5.918749825540339,3.2439796507618413e-09,4.5559788705470386e-08,Treg
TPMT,1268.298189067256,-0.88373746192552,0.14935681889295127,-5.916954234000674,3.27957899607968e-09,4.599386680768112e-08,Treg
MVB12B,130.42931276091034,2.365482442319299,0.39982622573021503,5.916276347303494,3.2931174187729375e-09,4.6117757223187294e-08,Treg
LRSAM1,1024.3207578663055,0.7028437091520957,0.11880340856474234,5.916023097679715,3.2981891447256283e-09,4.612289327495768e-08,Treg
HMGA1,148.06603231452965,-1.5650423128820277,0.2646470679131529,-5.913696022491415,3.3451499132062654e-09,4.671296951447439e-08,Treg
GDE1,3434.8750172612154,-0.631328275172736,0.10688264376369076,-5.906742694057549,3.4893810115080714e-09,4.8657755413675145e-08,Treg
PDE4B,2366.1145077933897,1.354348187758527,0.22968771858970222,5.896476294310878,3.7134607882570313e-09,5.170888651602795e-08,Treg
APLP1,61.26476140290243,2.6559370433027643,0.4507427204577064,5.892357042629095,3.807254322945097e-09,5.2939736351533024e-08,Treg
SLC16A6,263.9526197222242,-1.8413684183575123,0.3126150129655351,-5.890211096677298,3.857026066059091e-09,5.3555844937078283e-08,Treg
COL3A1,32.314524649550926,5.37954286218114,0.913403413652495,5.88955852559118,3.872286574386575e-09,5.369169064881414e-08,Treg
CCDC167,3627.6389480389785,-0.761946583726169,0.12940602911646024,-5.888030016286549,3.908261483622539e-09,5.411396514682451e-08,Treg
TMPRSS6,26.64119451149839,2.3639644364714094,0.4016473724394428,5.885671359216545,3.964413870801965e-09,5.4814032687548185e-08,Treg
RASA3,3227.2048614124533,-2.36682865091152,0.402158449048235,-5.8853137526090915,3.972995652869047e-09,5.485531885221868e-08,Treg
LRCH1,1810.7496553604674,0.5802592673488892,0.09864840181926167,5.882094961984374,4.051057874465128e-09,5.585445899209795e-08,Treg
TXNL4A,11907.366633399111,-0.6529873519224585,0.1110299438353422,-5.8811824032879,4.073459555062575e-09,5.608444384589666e-08,Treg
THADA,1651.5925347774078,-0.5141222968146505,0.0875892274786768,-5.869697811181304,4.365901681437555e-09,6.00265556565671e-08,Treg
PCYT2,1653.4477968400279,-0.6174308348717761,0.1052030033340657,-5.868946848514982,4.385719939239776e-09,6.021458342348393e-08,Treg
GBGT1,112.55443141132127,2.3580293328857933,0.40204642139673896,5.86506733400045,4.489504722116405e-09,6.15533073998701e-08,Treg
LPCAT3,1690.879149335209,-0.556357527769344,0.09492615472508487,-5.86095085575317,4.60224178485818e-09,6.301086063821891e-08,Treg
TLCD5,117.73548571377887,2.6348467845838504,0.4495961525615601,5.8604744937693365,4.615464299456796e-09,6.31037608473849e-08,Treg
CDC7,1555.9095097104387,-0.7458723641863672,0.12730542284082993,-5.858920598527306,4.658853692436868e-09,6.360827680634905e-08,Treg
MYBL1,547.4679911515138,-1.0356363546233116,0.17702490731028145,-5.850229610955784,4.9089487204322045e-09,6.692965828427942e-08,Treg
SCCPDH,2607.526866332168,1.1159424956678885,0.19094709115537847,5.844249781002517,5.088562708142985e-09,6.928219476100788e-08,Treg
PAK1,2574.894508004638,1.182993969586301,0.2028502824184291,5.831857641420888,5.4813675706107966e-09,7.45268325862658e-08,Treg
GSDME,400.6358570100216,3.1475091124196175,0.5397836297168763,5.831056999765865,5.507736497915134e-09,7.478163558041837e-08,Treg
ABCD3,1674.177942347546,-0.4948747574141801,0.0849052429641515,-5.828553574990946,5.59098481871646e-09,7.580694907036992e-08,Treg
ATP11B,7013.769201504475,-0.4229575891000333,0.0726152445373298,-5.824639051963816,5.723616597936907e-09,7.749808495797721e-08,Treg
CUTC,1691.0242975846324,-0.5223906256472536,0.08970426862252823,-5.823475668091686,5.763620906565444e-09,7.793210447870488e-08,Treg
BIRC2,1070.3461067292849,0.7390144110513148,0.1269384160208811,5.821834195014286,5.820527829884179e-09,7.859316021536447e-08,Treg
CLTB,3030.535756586952,-0.4010964183313583,0.06893433925503854,-5.818528510839993,5.936793452761214e-09,8.005280084926848e-08,Treg
CDC14B,580.053625901076,-1.5286408016836979,0.26275448108065397,-5.81775349899541,5.964376902990121e-09,8.031426755496176e-08,Treg
ZNF470,233.98191716079992,0.9692648251583107,0.16666785792117808,5.815547384167519,6.0435790125872835e-09,8.126914274402351e-08,Treg
PLAUR,444.49927640975216,1.0648310292919418,0.1831590132970784,5.813697126468016,6.110793452548296e-09,8.195802058067538e-08,Treg
ZNF365,20.991664495560425,3.830015907918156,0.6587940652861634,5.813677004291917,6.111528414207254e-09,8.195802058067538e-08,Treg
XPO7,1865.9028208916302,-0.508882398979289,0.08767068412676307,-5.80447619461365,6.456753284622453e-09,8.646933394693157e-08,Treg
GSN,209.0336474579974,1.7726157186982956,0.3055009761267943,5.802324238606014,6.540193546768433e-09,8.746728149927824e-08,Treg
WWP1,1736.4395761974342,-0.4804353312419369,0.08281533462622633,-5.801284670409222,6.580876693536518e-09,8.785256973910027e-08,Treg
