variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
ETF1,483.6064480955408,0.030333721808311852,0.03323007569477617,0.9128393834227819,0.3613270217653133,0.561615580991504,Th2_vs_Th1,0.9128393834227819
FP325331.1,1.514576973730972,0.2579401750617052,0.28259144794103597,0.9127670951865663,0.36136504757678745,0.5616388181974094,Th2_vs_Th1,0.9127670951865664
DAZAP2,7752.068321952523,-0.01734545240337747,0.019004553850102555,-0.9126997950169647,0.36140045176885616,0.5616579781369128,Th2_vs_Th1,-0.9126997950169649
EPHA2,1.0106449506487674,-0.5285005614980116,0.5791806998549853,-0.9124968453374518,0.3615072294433349,0.5617497248604547,Th2_vs_Th1,-0.9124968453374518
TNFSF13,14.827588371957816,-0.10895997294359874,0.11941029066281525,-0.912483943710299,0.3615140180297024,0.5617497248604547,Th2_vs_Th1,-0.912483943710299
HNRNPA0,148.30405895851413,0.09746044738170584,0.10681112128167151,0.9124559897156495,0.3615287271545323,0.5617497248604547,Th2_vs_Th1,0.9124559897156493
AC010525.1,1.1190766673024377,-0.28259370618888907,0.30974671371029294,-0.9123380287198134,0.36159080123525256,0.5618103103265121,Th2_vs_Th1,-0.9123380287198134
NDUFV1,1135.9196800589168,-0.022476341372811345,0.024641333923820723,-0.9121397990180846,0.3616951298001658,0.5618700772942228,Th2_vs_Th1,-0.9121397990180846
FBXO24,8.060427470550124,-0.13297120479007896,0.14578589432005196,-0.9120992494524869,0.3617164734166627,0.5618700772942228,Th2_vs_Th1,-0.9120992494524869
AC090617.7,0.7199956151207499,-0.3137636999427492,0.3440036687552343,-0.9120940514329183,0.3617192094965511,0.5618700772942228,Th2_vs_Th1,-0.9120940514329181
AL158068.1,3.469586634693513,0.19823846069612144,0.21734540551302,0.9120894928889859,0.36172160898653094,0.5618700772942228,Th2_vs_Th1,0.912089492888986
MAGI1,0.6585556999876514,-0.5478795229102915,0.6007526157068345,-0.911988576638433,0.3617747310323314,0.5619105548859439,Th2_vs_Th1,-0.911988576638433
AC121338.1,1.1132765652146388,0.38259498862461333,0.4195340032306921,0.9119522748534715,0.3617938413910854,0.5619105548859439,Th2_vs_Th1,0.9119522748534715
TRIM28,910.8239576010436,0.024485162999725443,0.02685448975633163,0.9117716710276516,0.3618889261167251,0.5619878951589149,Th2_vs_Th1,0.9117716710276516
HELZ2,136.52216363095917,-0.07872310162043267,0.08634096712865945,-0.9117699770854414,0.36188981802151576,0.5619878951589149,Th2_vs_Th1,-0.9117699770854413
GALNT7,352.8273950673813,-0.0385853468167841,0.04232307705467411,-0.91168576346513,0.36193416042738,0.5620208964298841,Th2_vs_Th1,-0.9116857634651301
AC026111.1,2.0238061601803783,0.292088617100051,0.3204118497387884,0.9116036667750349,0.36197739144785523,0.5620521678117607,Th2_vs_Th1,0.9116036667750349
TACR1,2.290761833632416,-0.290942832377371,0.3192363511312004,-0.9113712500046673,0.36209979656030655,0.5622015915565962,Th2_vs_Th1,-0.9113712500046673
MIR3136,0.5854042886229184,-0.3661346123666,0.4017571178800229,-0.9113332311288114,0.36211982213043914,0.5622015915565962,Th2_vs_Th1,-0.9113332311288114
AC020892.2,0.2803464407541018,-0.5191924255043501,0.5697669053268756,-0.9112365436642712,0.36217075315897995,,Th2_vs_Th1,-0.9112365436642711
AC090971.4,2.122739441611851,0.28067252639408613,0.308065462524291,0.9110807946280414,0.3622528048606478,0.5623721786900948,Th2_vs_Th1,0.9110807946280413
C4orf26,1.5988120480754555,0.30865585682926905,0.33888796608897986,0.9107902543468511,0.3624058984011077,0.5625739627007181,Th2_vs_Th1,0.9107902543468512
ARMC6,332.60460696408546,-0.03166299006390335,0.03476673442815246,-0.9107266064731163,0.3624394415993164,0.5625901510896532,Th2_vs_Th1,-0.9107266064731163
AC090617.9,0.8192869836762217,0.32192772658239593,0.35366173761775965,0.9102701602691832,0.3626800512325907,0.5629277320929804,Th2_vs_Th1,0.9102701602691833
ACA64-1,0.2797619527612954,-0.5174690424510558,0.5685210899590041,-0.9102020164078176,0.3627159809543745,,Th2_vs_Th1,-0.9102020164078177
AC092123.2,129.5094343798287,-0.06434599017111321,0.07069870383736827,-0.910143845340241,0.3627466541564165,0.5629952056825036,Th2_vs_Th1,-0.910143845340241
CASC21,1.986664664058633,-0.21200871918980257,0.23303803873052803,-0.9097601419266897,0.3629490189999889,0.563228674662673,Th2_vs_Th1,-0.9097601419266896
ERVH48-1,3.8327587336198476,-0.331340262975793,0.3642070902569012,-0.9097578598540602,0.362950222774451,0.563228674662673,Th2_vs_Th1,-0.9097578598540603
RPS20P4,0.9022644102058514,-0.32893808467063823,0.3615788990468103,-0.909726993300164,0.3629665048721815,0.563228674662673,Th2_vs_Th1,-0.9097269933001639
SCN5A,1.4924737285233804,-0.3655543879039043,0.4018833609868639,-0.9096031918471313,0.36303181469519985,0.5632941054358326,Th2_vs_Th1,-0.9096031918471315
AUH,167.34311927159072,0.02935988035571852,0.032280457932892324,0.909524902551092,0.3630731189765195,0.5633222823209988,Th2_vs_Th1,0.9095249025510921
KIAA0319,1.2998324828420675,-0.3947157378746181,0.4340733645921332,-0.9093295513432469,0.3631761962269179,0.5634462927056957,Th2_vs_Th1,-0.9093295513432469
AC005104.1,5.1687767977869346,0.12703400402488188,0.13976076633290532,0.9089389487339478,0.36338235297709187,0.5637301988086837,Th2_vs_Th1,0.9089389487339478
DYM,731.2986178002699,0.022282795822495798,0.024517116171997737,0.9088669183672641,0.36342037798954363,0.5637532555696305,Th2_vs_Th1,0.9088669183672641
CSNK2A2,402.0153328216944,0.07932315141591963,0.08728435958091883,0.9087899802069512,0.3634609965882756,0.5637803324174393,Th2_vs_Th1,0.9087899802069511
EI24,675.9013859523909,-0.02176138233240082,0.023948476706164828,-0.9086750109162055,0.36352169856898875,0.5638385560457951,Th2_vs_Th1,-0.9086750109162056
CCDC189,3.3191733865888358,-0.1602233614977066,0.17637125178298088,-0.9084437507698605,0.3636438195039867,0.5639920297525988,Th2_vs_Th1,-0.9084437507698605
RNU6-32P,2.111692085834465,-0.19724533273541314,0.21713910374084003,-0.9083823656692877,0.3636762392813553,0.5640063710888815,Th2_vs_Th1,-0.9083823656692877
KDELR1,128.0874549417291,-0.038839332756957966,0.042760898059535465,-0.9082908572893499,0.36372457165024397,0.5640453870274156,Th2_vs_Th1,-0.9082908572893499
AC022079.1,1.3993154952303422,0.26840220082887156,0.2955217331916298,0.9082316820835217,0.3637558286084508,0.5640579200115369,Th2_vs_Th1,0.9082316820835216
ST7L,169.46687274964373,-0.03795341949516645,0.041792731691418235,-0.9081344520717186,0.36380719015818286,0.5641016245945093,Th2_vs_Th1,-0.9081344520717187
IRF6,7.289524885990988,-0.22478725366960517,0.24758712035293956,-0.9079117417302127,0.3639248535204155,0.5642481214061277,Th2_vs_Th1,-0.9079117417302128
NACA3P,0.5356855750454147,-0.37289291194385843,0.41083876219379,-0.9076380961540509,0.3640694598015082,0.564413190065546,Th2_vs_Th1,-0.9076380961540509
TRAJ61,1.1051316824862434,-0.27111574485352635,0.2987246075440313,-0.9075775413432069,0.3641014644638466,0.564413190065546,Th2_vs_Th1,-0.907577541343207
Y_RNA-169,2.2898269947940246,-0.17932824209016573,0.19759375732591716,-0.9075602616047038,0.3641105975405141,0.564413190065546,Th2_vs_Th1,-0.9075602616047038
LIG1,716.3760053217984,-0.04067839729157542,0.04482296340509633,-0.9075347590014613,0.36412407701258076,0.564413190065546,Th2_vs_Th1,-0.9075347590014614
ANXA7,2208.2030447327793,0.015872201707987574,0.017490568039204565,0.9074720542186238,0.36415722112699656,0.5644211702295252,Th2_vs_Th1,0.9074720542186239
UPF1,875.438745551981,0.03296129914530789,0.03632350141556903,0.9074372750634655,0.3641756052953886,0.5644211702295252,Th2_vs_Th1,0.9074372750634654
HBB,9.617402290171311,-1.8848656167517421,2.077548478202456,-0.9072546977977488,0.36427212466743353,0.5645132893241162,Th2_vs_Th1,-0.9072546977977488
HIGD1C,0.42383984167787564,-0.39138943834930723,0.4314081064592201,-0.9072370975168595,0.36428142989130896,0.5645132893241162,Th2_vs_Th1,-0.9072370975168595
AP001619.2,0.4542269537449635,-0.43593340952400855,0.48055192828405713,-0.907151514469266,0.3643266795494078,0.5645474663241253,Th2_vs_Th1,-0.907151514469266
RNY4P10,2.008063493283681,-0.18670882302893801,0.20585079143827012,-0.9070104696922076,0.3644012607215994,0.564627087134136,Th2_vs_Th1,-0.9070104696922074
AC090804.1,4.0120945985817364,0.1592389138518079,0.17562186684050138,0.9067146176986471,0.3645577313192112,0.5648335745482387,Th2_vs_Th1,0.906714617698647
ESRRA,166.5646084843199,-0.040804800933607416,0.04500835992154644,-0.9066049286117912,0.3646157544974634,0.564887514240214,Th2_vs_Th1,-0.9066049286117912
AC022762.2,2.088267637893824,0.2528952055206707,0.278986783923657,0.9064773677231744,0.36468323873340236,0.5649561038464948,Th2_vs_Th1,0.9064773677231746
PROS1,1.1017482871702489,1.369060323708064,1.5105064805741673,0.9063584574543916,0.3647461535123767,0.5650176063096829,Th2_vs_Th1,0.9063584574543916
AC126474.1,1.6051175150139942,0.296722328194758,0.3274171763954817,0.9062515640179859,0.3648027160381878,0.5650692614811591,Th2_vs_Th1,0.9062515640179858
RPS15AP12,1.9765131742309447,-0.21567086631252586,0.23800497862772665,-0.9061611549305676,0.36485056016894635,0.5651057138364866,Th2_vs_Th1,-0.9061611549305677
RNU6-516P,0.5836218537281972,0.35934331608026654,0.3965880832223735,0.9060870239985924,0.36488979288905665,0.5651057138364866,Th2_vs_Th1,0.9060870239985925
AL049840.6,0.31192489796313344,-0.49024043815838547,0.5410591612075244,-0.906075478075775,0.3648959036383673,0.5651057138364866,Th2_vs_Th1,-0.9060754780757749
AHSA1,858.9026106562893,0.025035248438773364,0.02763328042151649,0.9059817747617042,0.36494549904736495,0.5651465611321382,Th2_vs_Th1,0.9059817747617042
AL355802.4,3.3505177257642176,0.1819926816133364,0.2009197965574042,0.9057976602188118,0.3650429596905257,0.5652615215617576,Th2_vs_Th1,0.9057976602188118
WDR33,1127.104431433847,-0.021122836457164364,0.023323308477248006,-0.9056535215734847,0.36511927052109083,0.5653437193977243,Th2_vs_Th1,-0.9056535215734847
ZNRF2P1,3.5588922943524635,0.42871333931008815,0.4735502130013441,0.9053175936568977,0.3652971583544442,0.5655375108268401,Th2_vs_Th1,0.9053175936568977
COL28A1,0.6217007836294312,-0.5972644446149499,0.659749881878213,-0.9052892028030743,0.36531219497461753,0.5655375108268401,Th2_vs_Th1,-0.9052892028030742
LARP1,550.1742513271107,0.02883553896871628,0.03185242416022333,0.9052855388233064,0.36531413555279924,0.5655375108268401,Th2_vs_Th1,0.9052855388233064
SNORA79B,0.3810573263350154,-0.4753555119271414,0.5251184346448264,-0.9052348585870098,0.3653409783265752,0.5655430942880184,Th2_vs_Th1,-0.9052348585870098
FCF1P1,0.5576132476586781,0.4689205904288062,0.5181114338561433,0.9050574061621748,0.3654349756615496,0.5656526248172511,Th2_vs_Th1,0.9050574061621746
AC104964.3,1.8798986762551257,0.32943376286636167,0.36406069990767825,0.9048869129513358,0.36552530089116686,0.5657564577672566,Th2_vs_Th1,0.9048869129513358
STK38L,318.75357508702547,-0.03793578988115326,0.04192978122997271,-0.9047457145813959,0.36560011662042213,0.5658362735867006,Th2_vs_Th1,-0.904745714581396
AC069366.1,0.5267473898266395,-0.37614370712575074,0.4157889469544736,-0.904650568229117,0.3656505365003454,0.5658669134064449,Th2_vs_Th1,-0.904650568229117
AC118344.1,1.6525660678800957,0.2423731512021977,0.26792795604658554,0.9046206106243557,0.36566641250900056,0.5658669134064449,Th2_vs_Th1,0.9046206106243556
LINC02316,0.5384919977312151,-0.39894349732835455,0.44113157367740496,-0.9043639610800063,0.365802441361355,0.566041427954353,Th2_vs_Th1,-0.9043639610800062
FAM149B1,128.21983257454428,0.03849381202510868,0.0425732632888985,0.9041780932763595,0.36590097433891766,0.5661451819181327,Th2_vs_Th1,0.9041780932763595
RPL3P2,2.989752345014385,0.15777587179072408,0.17451609945138807,0.9040763132267517,0.3659549373998676,0.5661451819181327,Th2_vs_Th1,0.9040763132267517
RABL6,209.58507568518004,-0.043674096905724324,0.04830798477305933,-0.9040761503692603,0.36595502374973454,0.5661451819181327,Th2_vs_Th1,-0.9040761503692604
OGFOD1P1,2.975050904356284,-0.22862161626691546,0.25288267888666366,-0.904061983499386,0.3659625353185415,0.5661451819181327,Th2_vs_Th1,-0.904061983499386
TRAJ46,6.043303711792865,-0.12412177218790735,0.13732252714816445,-0.9038704338290094,0.3660641083787133,0.5662663234924051,Th2_vs_Th1,-0.9038704338290096
LINC01473,14.7804513982014,-0.1086504571712605,0.12021706031347114,-0.9037856764085711,0.3661090583161877,0.5662843855964613,Th2_vs_Th1,-0.9037856764085711
PTPRG,0.30401856307155617,-0.780592859460984,0.8637394525115066,-0.903736488117156,0.36613514623212584,0.5662843855964613,Th2_vs_Th1,-0.9037364881171559
AC027796.2,2.8994251038386905,0.17906225149391922,0.198147777844731,0.9036803412160028,0.3661649261922696,0.5662843855964613,Th2_vs_Th1,0.9036803412160027
AF107885.2,0.6185199366068829,0.39458984316647217,0.4366555662963002,0.903663833976449,0.36617368181482635,0.5662843855964613,Th2_vs_Th1,0.903663833976449
KATNBL1,468.19902743104916,-0.026429510660490513,0.02924818524995875,-0.9036290776545799,0.36619211737962554,0.5662843855964613,Th2_vs_Th1,-0.9036290776545798
B2M,141441.78492519868,-0.02083112847235787,0.023053936571418972,-0.9035822757568952,0.36621694311393105,0.5662867965978379,Th2_vs_Th1,-0.9035822757568952
AC010519.1,0.6181927678333462,-0.37029869937949966,0.40988120974141745,-0.9034293121490267,0.36629808889662596,0.5663762903027113,Th2_vs_Th1,-0.9034293121490266
INTS8,1174.632962773059,-0.0221345930875936,0.02450350767276102,-0.9033234499809678,0.36635425436638624,0.5664271501094825,Th2_vs_Th1,-0.9033234499809678
HID1,84.66947915142431,0.062233920722629114,0.06889836915587345,0.903271318103816,0.3663819150536427,0.5664339344782195,Th2_vs_Th1,0.903271318103816
MIPEP,186.40526579931577,-0.03901369976977244,0.043196875605817794,-0.9031602221832461,0.3664408658573719,0.5664890900725721,Th2_vs_Th1,-0.903160222183246
AL592166.1,1.7838486709083374,0.21511681379031436,0.238220405269281,0.9030159005360995,0.3665174560544684,0.5665715060596829,Th2_vs_Th1,0.9030159005360995
AC008894.2,18.101853620714458,-0.08497239782365656,0.09410575116861528,-0.9029458536642048,0.36655463289613477,0.5665929893343721,Th2_vs_Th1,-0.9029458536642049
OR10AD1,1.0281386192508148,-0.3875834661018355,0.4295509629022742,-0.9022991439318773,0.36689798021078646,0.5670876954562984,Th2_vs_Th1,-0.9022991439318772
HES6,9.783692984843245,-0.11461838221718837,0.12704327958145858,-0.9021994913449669,0.36695090499490335,0.5670883438208791,Th2_vs_Th1,-0.902199491344967
TRAJ18,3.3879605973319253,0.1594609952162578,0.17675082740714668,0.9021796251563698,0.3669614563560376,0.5670883438208791,Th2_vs_Th1,0.9021796251563698
CPA5,12.506267977205743,-0.20794126626891976,0.23049094623469407,-0.90216674305804,0.3669682984173075,0.5670883438208791,Th2_vs_Th1,-0.90216674305804
AL132656.2,1.520393141906601,-0.2552861213073511,0.2830703493968924,-0.9018469149144791,0.36713819404384407,0.5673148692040582,Th2_vs_Th1,-0.9018469149144792
Y_RNA-525,0.6452686015735055,-0.3302696790676138,0.36630296320479216,-0.9016298317056395,0.36725353854712484,0.5674059278888685,Th2_vs_Th1,-0.9016298317056394
CTSZ,9.81319121027413,-0.10473265526023363,0.11615962049182142,-0.9016270440347011,0.3672550198887571,0.5674059278888685,Th2_vs_Th1,-0.9016270440347011
MIR3680-1,1.2095662312507076,-0.2964689309107471,0.32882374543301784,-0.9016043854142477,0.3672670606007328,0.5674059278888685,Th2_vs_Th1,-0.9016043854142477
MIR219A2,0.35540359805603794,-0.4688064865160893,0.5200042246446781,-0.9015436111820582,0.3672993570306935,0.5674198064595397,Th2_vs_Th1,-0.9015436111820582
CIAO1,895.029976473137,-0.01792589186053162,0.01989036519142621,-0.9012349289724766,0.3674634231705337,0.5676372338504455,Th2_vs_Th1,-0.9012349289724767
DOPEY2,366.98129664579363,0.04564277461209081,0.05065377243577866,0.9010735512337006,0.36754921441757427,0.5677337265792562,Th2_vs_Th1,0.9010735512337005
AC008915.1,1.261788062506187,-0.2601907881482374,0.28878864276108995,-0.9009730634161014,0.36760264181363966,0.5677802195140358,Th2_vs_Th1,-0.9009730634161015
GPR151,0.5957227328368899,-0.6010019879830152,0.6671324643116936,-0.9008735448110626,0.36765555866605604,0.5678259180387802,Th2_vs_Th1,-0.9008735448110627
AL160290.2,1.210423260966084,-0.29878708101184304,0.33172489182523923,-0.900707448777318,0.36774388718428297,0.5679262988691791,Th2_vs_Th1,-0.900707448777318
AC104446.1,5.279520577959018,-0.1570602352890493,0.1743961418977808,-0.9005946667163507,0.3678038712991999,0.5679828959806628,Th2_vs_Th1,-0.9005946667163507
HECTD2,30.12338733395044,-0.09622143090139347,0.10684930288974223,-0.9005340072333868,0.36783613608986976,0.5679875674606913,Th2_vs_Th1,-0.9005340072333868
LUC7L3,2273.258310403502,-0.030522405697233652,0.03389490716564032,-0.9005012330635495,0.3678535694105295,0.5679875674606913,Th2_vs_Th1,-0.9005012330635496
CAPN3,75.9378515416371,-0.0649216930038705,0.07211075106798698,-0.9003053226094048,0.3679577893328262,0.5681124482727515,Th2_vs_Th1,-0.9003053226094049
AC009950.1,67.22645559314012,0.045536529823288686,0.050583288325785326,0.9002287381952587,0.3679985355037274,0.5681393184665539,Th2_vs_Th1,0.9002287381952587
TSPAN13,1.5596591270393485,0.32217002170448983,0.3579302743204108,0.9000915675998136,0.3680715231260965,0.5681597538537162,Th2_vs_Th1,0.9000915675998135
AL603832.1,2.413053758837778,0.1669419090875115,0.18547320976263695,0.9000863752838414,0.3680742861022194,0.5681597538537162,Th2_vs_Th1,0.9000863752838415
MTCH1,1541.1657414618985,0.02397856959712067,0.026640716461081862,0.9000722496389992,0.3680818028171,0.5681597538537162,Th2_vs_Th1,0.9000722496389992
AL133268.3,12.066483813214658,-0.10240857750897389,0.11378751360575436,-0.8999983764808706,0.3681211146831368,0.5681770010187577,Th2_vs_Th1,-0.8999983764808706
GAPDHP42,13.560638533230502,-0.11855976871494146,0.13173841625510826,-0.8999635192619391,0.3681396649848313,0.5681770010187577,Th2_vs_Th1,-0.899963519261939
RNY4P7,0.37422856590314346,-0.533613100311653,0.5930707711351867,-0.8997460780106786,0.36825539592580125,0.5682855977091493,Th2_vs_Th1,-0.8997460780106786
AC134669.1,0.36140568365896175,-0.4320725634396946,0.48021744544218625,-0.8997435797898602,0.3682567257105347,0.5682855977091493,Th2_vs_Th1,-0.8997435797898603
SYNPO2,18.457642598267046,0.08267444665725135,0.09190448940040552,0.8995691853208485,0.3683495620024827,0.5683549448671782,Th2_vs_Th1,0.8995691853208485
FSCN3,3.0164846447219436,0.18499683369414546,0.20566051851687434,0.8995252712005906,0.36837294132441856,0.5683549448671782,Th2_vs_Th1,0.8995252712005906
ZNF746,317.35945381948954,-0.02940127400116645,0.032685700577437075,-0.8995148790374142,0.3683784741157289,0.5683549448671782,Th2_vs_Th1,-0.8995148790374142
LHB,1.4505490143024844,0.22519806823320537,0.2503636989836757,0.8994837076915403,0.3683950700614077,0.5683549448671782,Th2_vs_Th1,0.8994837076915404
PLEKHD1,1.2297881779260784,0.324264668893875,0.360519093146315,0.8994382684810364,0.36841926319876284,0.5683562430750262,Th2_vs_Th1,0.8994382684810364
TMBIM7P,1.8711842648928387,0.26044049931756186,0.28959166593261054,0.8993369974195586,0.3684731863705636,0.5684034024003769,Th2_vs_Th1,0.8993369974195586
GAPDHP38,0.7055740516077397,-0.4518298953242262,0.5024421584357404,-0.8992674833077582,0.3685102029596926,0.568424477459659,Th2_vs_Th1,-0.8992674833077583
CCNJ,66.14345109418694,0.07007928650474814,0.07794354371130896,0.899103160671154,0.3685977147313112,0.5684998149392703,Th2_vs_Th1,0.899103160671154
AC048341.3,10.62385737472231,-0.11877627376704233,0.1321074982107585,-0.8990880561340422,0.3686057594624522,0.5684998149392703,Th2_vs_Th1,-0.8990880561340422
AL136097.2,2.275992610027055,-0.21934670129409348,0.2439999810778088,-0.8989619602640311,0.36867292284223474,0.5685224172723463,Th2_vs_Th1,-0.8989619602640311
AL136162.1,0.6841022667412648,0.37827039283936864,0.42081190504590527,0.8989061105533697,0.3687026729213758,0.5685224172723463,Th2_vs_Th1,0.8989061105533698
PCMTD2,1248.3774686229185,-0.029920303047133837,0.03328529875115984,-0.8989044463989151,0.3687035594077329,0.5685224172723463,Th2_vs_Th1,-0.8989044463989151
SNORA48-11,0.5298659754883386,-0.38207790101870065,0.42505753805870444,-0.8988851315605467,0.36871384841792954,0.5685224172723463,Th2_vs_Th1,-0.8988851315605467
RNA5SP379,0.7286647890317763,-0.3360477451247364,0.3739704740617319,-0.8985943234365195,0.3688687834343136,0.5687252831627871,Th2_vs_Th1,-0.8985943234365193
GBE1,189.39918624335266,-0.035913618176414724,0.03996875768880499,-0.8985422678392107,0.3688965215776798,0.5687320224665325,Th2_vs_Th1,-0.8985422678392107
SF3B3,2562.205338422138,0.02018138766944564,0.022461664404418363,0.8984813995117755,0.36892895728371655,0.5687460027443867,Th2_vs_Th1,0.8984813995117754
AC091982.2,0.920793448628566,-0.32834906238136236,0.36549882000011913,-0.8983587481383807,0.368994321522481,0.5688107411194924,Th2_vs_Th1,-0.8983587481383807
AC090579.1,2.1352558531787733,0.21424088528300064,0.23849594939110613,0.8982998907527359,0.3690256907748599,0.568823070789697,Th2_vs_Th1,0.8982998907527358
AP1M2,0.26834374298210284,-0.8426907130851106,0.9382402021433818,-0.898160951918292,0.3690997476587118,,Th2_vs_Th1,-0.898160951918292
CCDC92,562.2990030720167,-0.02855053900974886,0.03178820046040694,-0.8981489545251021,0.36910614291735844,0.568911051387853,Th2_vs_Th1,-0.8981489545251021
RNU6-450P,0.5307069399678274,-0.37626368250864384,0.41896590489013397,-0.8980770943814915,0.36914444969816707,0.5689340654257655,Th2_vs_Th1,-0.8980770943814915
CHCHD4P5,3.6447790588544358,0.17975222549971387,0.2002284121559774,0.8977358585837827,0.3693263874040935,0.5691784298757825,Th2_vs_Th1,0.8977358585837827
DGCR10,0.6574969342926852,0.3742451752722789,0.41699745017055284,0.8974759320931383,0.36946501058703873,0.5693525454871018,Th2_vs_Th1,0.8974759320931384
AC099343.3,60.92872270395521,0.056122072820304916,0.06253814584426302,0.8974054485092048,0.36950260624566666,0.5693525454871018,Th2_vs_Th1,0.8974054485092047
ENTPD3-AS1,52.79328818760774,0.06846217537465403,0.07629011818360229,0.8973924409173245,0.36950954470250463,0.5693525454871018,Th2_vs_Th1,0.8973924409173246
AL360091.1,2.81233287741852,-0.17298741837056403,0.1928105575889717,-0.8971885177539597,0.36961833115591625,0.5694841148321735,Th2_vs_Th1,-0.8971885177539598
MMAB,150.9324736468314,-0.037159131675635414,0.04143857784512418,-0.8967279672221592,0.36986409330225234,0.5698266974859805,Th2_vs_Th1,-0.8967279672221593
AC068587.1,29.68673797122464,-0.11186883652336198,0.12476759908614185,-0.8966176903518491,0.3699229550698314,0.5698813091616322,Th2_vs_Th1,-0.896617690351849
AP000892.1,0.2678317956749495,0.48837878162773746,0.5447639420184051,0.8964961590854289,0.3699878307648141,,Th2_vs_Th1,0.896496159085429
ARFGEF1,1090.9406464965043,-0.03128697602096479,0.034905714770188105,-0.8963281865720748,0.3700775093148432,0.5700833227350613,Th2_vs_Th1,-0.8963281865720749
RGS9BP,1.8065509370958126,0.27295116541996006,0.3045417765448376,0.8962683823438375,0.3701094413487851,0.5700964301618936,Th2_vs_Th1,0.8962683823438375
KIF26A,1.29499092152318,0.5609495202727174,0.6259259746820447,0.8961914714558158,0.3701505098756984,0.5701236083954325,Th2_vs_Th1,0.8961914714558159
LOX,1.3516578426600656,0.29515834570338956,0.32942010175619096,0.8959937299814232,0.37025611196595376,0.5702331309285517,Th2_vs_Th1,0.8959937299814233
ZBTB5,63.30091406657657,0.0666274236870082,0.07436340537841737,0.8959705832184172,0.37026847451394185,0.5702331309285517,Th2_vs_Th1,0.8959705832184173
RAPGEF5,0.4244328902819973,-0.714767589582921,0.7978157474408686,-0.8959055920814564,0.3703031872629142,0.5702476110769451,Th2_vs_Th1,-0.8959055920814563
OR10G2,1.9705308395477457,0.3425320148794824,0.38234769672077684,0.8958652499210129,0.3703247356375444,0.5702476110769451,Th2_vs_Th1,0.895865249921013
AL669831.1,37.18802187627375,-0.08499405251960183,0.0949043336262917,-0.8955760951263412,0.37047920766864784,0.5704308678731349,Th2_vs_Th1,-0.8955760951263411
AC007292.1,1.2720635494527304,0.25578465252697835,0.28563115567053465,0.8955068361730707,0.3705162130674208,0.5704308678731349,Th2_vs_Th1,0.8955068361730708
Z69706.1,0.7626066249249719,0.3138557738185652,0.3504818740544038,0.8954978760751741,0.37052100065939353,0.5704308678731349,Th2_vs_Th1,0.895497876075174
C12orf10,214.5055780954766,0.028476192458279214,0.031800381324391044,0.89546701241717,0.3705374921350204,0.5704308678731349,Th2_vs_Th1,0.89546701241717
AC134349.2,7.500325003506419,0.14119996071390417,0.15775637981187776,0.8950507160615825,0.37075997761229296,0.5707267697395795,Th2_vs_Th1,0.8950507160615825
AC007225.1,0.3513370241973445,0.7514471874124589,0.8395873920027499,0.8950196186485821,0.3707766006459686,0.5707267697395795,Th2_vs_Th1,0.8950196186485821
Y_RNA-558,0.4164158307267455,-0.44601500427520036,0.49838174047676087,-0.8949264550674236,0.3708264037426351,0.5707673332506162,Th2_vs_Th1,-0.8949264550674237
U73166.1,8.33998583266902,-0.13551921885793372,0.1514412362188143,-0.8948633954765451,0.37086011629864846,0.5707831270135831,Th2_vs_Th1,-0.8948633954765451
PTGS1,0.9067069685987044,0.6223972583487845,0.695823999285226,0.8944751244397031,0.3710677334464455,0.5710665548120795,Th2_vs_Th1,0.8944751244397032
AC055876.2,2.449672186212188,0.179218090647161,0.20037618628653267,0.8944081328650694,0.371103562624594,0.5710855848963071,Th2_vs_Th1,0.8944081328650693
CYP2D7,11.70720051491248,-0.10753628509204542,0.12028605812761674,-0.8940045651671076,0.3713194486048612,0.5713816817091558,Th2_vs_Th1,-0.8940045651671076
POLRMT,832.7731677253906,-0.04378457905608927,0.048987820778000866,-0.893784993100811,0.37143694001289085,0.5715263423298615,Th2_vs_Th1,-0.8937849931008109
GLRX3P2,1.0730110292963253,0.3573006425537796,0.3997827286758287,0.8937370649733682,0.37146258906978413,0.5715296766780122,Th2_vs_Th1,0.8937370649733682
PLCD4,8.56374690293435,-0.12150851890553083,0.13601204224694938,-0.893365888035963,0.3716612640838777,0.5717665581961451,Th2_vs_Th1,-0.8933658880359628
TAT,3.057250750300305,-0.21373719968591318,0.23927168769677287,-0.8932824511890459,0.3717059333020378,0.5717665581961451,Th2_vs_Th1,-0.893282451189046
RN7SL200P,1.4138816212342955,-0.23373784108252743,0.26166661381194406,-0.893265815143354,0.37171484006683253,0.5717665581961451,Th2_vs_Th1,-0.893265815143354
SNORA48,13.980559773712631,-0.08412146627350693,0.09418324835113391,-0.8931680287760447,0.3717671965402516,0.5717665581961451,Th2_vs_Th1,-0.8931680287760446
SLC26A11,256.85839963193365,0.03824977771242012,0.04282532181558099,0.89315797502084,0.3717725797499274,0.5717665581961451,Th2_vs_Th1,0.89315797502084
AL583832.1,7.2541684745931025,0.12504870387122538,0.14001602163124457,0.8931028207654828,0.3718021125524624,0.5717665581961451,Th2_vs_Th1,0.8931028207654828
SLC22A20,0.8560864693402898,0.39699152292207607,0.4445247501558395,0.893069559755448,0.37181992313877,0.5717665581961451,Th2_vs_Th1,0.893069559755448
