variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
IL18RAP,63.34607565793834,-7.05519841116017,0.9563089810963634,-7.377530223622616,1.6125277365238877e-13,5.154713664421361e-11,Th2_vs_Th1,-7.377530223622616
PTPRM,161.13633259288383,-2.2720136998472853,0.31168544278390464,-7.289444381983859,3.112358841600824e-13,9.700444419559369e-11,Th2_vs_Th1,-7.289444381983859
SMAD7,920.8707420305943,-1.4527749856411492,0.20213852176186775,-7.187026861473797,6.621738707462515e-13,2.0134930845350042e-10,Th2_vs_Th1,-7.187026861473797
SLAMF1,1191.177974039563,-1.052561438620708,0.14687695393191663,-7.166280416658235,7.706284534575649e-13,2.287482126013205e-10,Th2_vs_Th1,-7.166280416658236
DFNB31,138.2917275685955,-2.5228866795568012,0.3553328091380736,-7.100066795623339,1.2469660656963144e-12,3.6153316141944075e-10,Th2_vs_Th1,-7.100066795623338
CASK,822.9093128975194,-0.6493932215093672,0.0926120718296435,-7.01197164343653,2.3498283754652493e-12,6.658025081119377e-10,Th2_vs_Th1,-7.011971643436529
TULP4,813.168078894421,-0.7767603525891568,0.11134784000450657,-6.975980428158454,3.0374501477121633e-12,8.233073419214427e-10,Th2_vs_Th1,-6.975980428158454
ALS2CL,773.6263105050955,1.136866747961837,0.1629691093043028,6.9759646648067,3.0377907859458058e-12,8.233073419214427e-10,Th2_vs_Th1,6.9759646648067
CCSAP,683.8873422786538,1.3341830546582194,0.19216049495712956,6.943066289228032,3.8367926647078826e-12,1.0177296627853867e-09,Th2_vs_Th1,6.943066289228032
GZMA,74.12210254508798,-5.522599023175044,0.8034901805846721,-6.873262619284828,6.274988962742894e-12,1.629797654135743e-09,Th2_vs_Th1,-6.873262619284829
SLC22A23,123.1711842991629,2.119257236906789,0.30854469264300344,6.868558388585996,6.4853928691695235e-12,1.6500692428558458e-09,Th2_vs_Th1,6.8685583885859955
IKZF3,2920.4071601979995,-1.3051507613628597,0.19253459299930778,-6.778785780940426,1.2119006173671482e-11,3.021752999343247e-09,Th2_vs_Th1,-6.778785780940426
ZBTB49,255.13381077962566,-0.9989636665205126,0.14784672843623048,-6.756751921983768,1.4111950891033983e-11,3.3899942050856606e-09,Th2_vs_Th1,-6.756751921983769
E2F3,158.63456874807335,-1.2759056988281594,0.18884213830670718,-6.756467122586286,1.4139704713600253e-11,3.3899942050856606e-09,Th2_vs_Th1,-6.756467122586287
PPP1R9B,1344.2565988867539,0.8719511757137637,0.13039171321371412,6.687167107656769,2.27532015929262e-11,5.352154042622848e-09,Th2_vs_Th1,6.68716710765677
ARAP3,112.99343435030262,-2.544402650569138,0.38278777621197185,-6.647032138142661,2.9906175001408506e-11,6.904449698936294e-09,Th2_vs_Th1,-6.647032138142662
PLCB1,54.98328238155219,-3.1671162694528276,0.4789266704199468,-6.612946125292504,3.767455959793171e-11,8.533791854227743e-09,Th2_vs_Th1,-6.612946125292504
AGAP1,42.88573922919629,-2.86458164754276,0.433345762265162,-6.6103834327793365,3.833258553274674e-11,8.533791854227743e-09,Th2_vs_Th1,-6.6103834327793365
PTPRJ,1419.5495377367051,-0.6663648555886574,0.10098326912248982,-6.598764937787624,4.145970515361494e-11,9.068037616668726e-09,Th2_vs_Th1,-6.598764937787624
RTKN2,861.1085474415054,3.327888332051994,0.5052500115090323,6.586617033639597,4.4996090120791354e-11,9.671831991998376e-09,Th2_vs_Th1,6.586617033639596
MRPL10,812.4294276174562,-1.015903383672312,0.15503256171680135,-6.552838787041828,5.645345252687742e-11,1.1928901570382726e-08,Th2_vs_Th1,-6.552838787041828
MAP3K5,990.3646322877864,-0.5684757304559592,0.08687256433590512,-6.543788994853047,5.997940915049901e-11,1.2462721564654519e-08,Th2_vs_Th1,-6.543788994853047
RHOC,161.4819733202907,-1.6000747362618994,0.24720144865782342,-6.472756308466157,9.623108882962537e-11,1.9667425974408845e-08,Th2_vs_Th1,-6.472756308466157
IFNGR2,219.23619730881956,1.4962069862776861,0.23210905348610428,6.446137984735093,1.1473621071935816e-10,2.3071231274810294e-08,Th2_vs_Th1,6.446137984735093
CYSLTR1,70.42150105385441,1.5651256152207251,0.24459885214132862,6.398744726391436,1.5665949787103764e-10,3.1001173967590895e-08,Th2_vs_Th1,6.398744726391436
CCR8,197.7304233266001,3.8148954927888377,0.602202626316239,6.334903446245507,2.3748994951002516e-10,4.5789943089961656e-08,Th2_vs_Th1,6.334903446245507
TRAPPC10,2311.0593814972353,-0.3927247795354016,0.0620017165599002,-6.334095269055785,2.3873797231471145e-10,4.5789943089961656e-08,Th2_vs_Th1,-6.334095269055785
TRIM2,74.88762582009372,1.478099655701641,0.2359853289360447,6.263523509557777,3.763743807058608e-10,7.109483945848435e-08,Th2_vs_Th1,6.263523509557777
ABCB1,124.69384164858037,-4.38915025976706,0.7011936519060211,-6.259540781403602,3.8611275683355584e-10,7.184578715587971e-08,Th2_vs_Th1,-6.259540781403601
CAPG,226.15128837116043,1.3424159025918265,0.21526813912499598,6.236017592052251,4.4885064623948086e-10,8.22914853921707e-08,Th2_vs_Th1,6.236017592052251
PLCL1,917.9000480732158,1.0011303696635243,0.16129023411373714,6.207011696427675,5.400158068440788e-10,9.690027566213118e-08,Th2_vs_Th1,6.207011696427674
GZMK,153.44597106191668,-9.812753004498688,1.5812143772374792,-6.205833406120702,5.440779093887208e-10,9.690027566213118e-08,Th2_vs_Th1,-6.205833406120701
GAB2,320.8687970190722,1.5040463611311892,0.24249922024930423,6.202272978795297,5.565343380974792e-10,9.772272666283483e-08,Th2_vs_Th1,6.202272978795298
DENND5A,701.4629223060671,1.3637525109748292,0.22068221495433696,6.17971190499884,6.421868309708439e-10,1.1119643363490986e-07,Th2_vs_Th1,6.1797119049988405
GNLY,55.62704359366535,-8.67945442718201,1.4066420643579371,-6.170336183671397,6.814494546474078e-10,1.1637849796012647e-07,Th2_vs_Th1,-6.170336183671398
EOMES,16.967139857058097,-4.738359079031515,0.7742562398471245,-6.119884910410402,9.364296725023368e-10,1.574351399289321e-07,Th2_vs_Th1,-6.119884910410402
LUZP1,493.4932656019138,-1.0145970379618159,0.16583592969576805,-6.118077305823475,9.471112131763782e-10,1.574351399289321e-07,Th2_vs_Th1,-6.118077305823475
RIPK2,270.9676426822951,-1.3276231350066816,0.218382103751382,-6.079358666304083,1.2066418405193933e-09,1.9793689244414838e-07,Th2_vs_Th1,-6.079358666304083
IKZF2,1323.8471641384403,3.100464711297117,0.516832595522011,5.998972855350943,1.98569544940898e-09,3.2150214503612666e-07,Th2_vs_Th1,5.998972855350942
PARP8,1815.8290663675118,-0.6149191933786653,0.10257528138202397,-5.994808740407005,2.0372506906487587e-09,3.2562056872202663e-07,Th2_vs_Th1,-5.994808740407006
CADM1,32.75398742522083,2.4546678438006433,0.41010721699365393,5.9854295220525895,2.1581956016215868e-09,3.405851210812193e-07,Th2_vs_Th1,5.985429522052589
FYCO1,1288.6816445078475,-0.7437752107640412,0.12571812974797136,-5.916212818748547,3.294388965070496e-09,5.133893403441734e-07,Th2_vs_Th1,-5.916212818748547
CST7,193.61447483771187,-2.072154374058478,0.3510107779340652,-5.903392443544047,3.5610181727740504e-09,5.480890562959763e-07,Th2_vs_Th1,-5.903392443544046
KRT1,101.43071775635622,4.202245592924686,0.7199391869604002,5.836945215701708,5.3166567632314706e-09,8.034882627274747e-07,Th2_vs_Th1,5.836945215701709
IGSF9B,123.90532550110571,1.5942025110135136,0.2731704766295369,5.835925355782531,5.3492841747317235e-09,8.034882627274747e-07,Th2_vs_Th1,5.83592535578253
GATA3,3086.247394941586,1.2491627311805857,0.21435945204629842,5.827420807694477,5.629054662594643e-09,8.354455295067549e-07,Th2_vs_Th1,5.827420807694477
KLF7,980.7128115020934,0.9461840944537326,0.16267847774615793,5.816283183631396,6.017049912020142e-09,8.825242500371189e-07,Th2_vs_Th1,5.816283183631396
PRKCA,395.3145569327054,0.7468188685539872,0.1294124779125593,5.770841271261289,7.887674716248917e-09,1.143437682412503e-06,Th2_vs_Th1,5.770841271261289
TMCC3,31.810681705117677,-4.436442888208693,0.7690415166339408,-5.768795041946238,7.98403345402058e-09,1.1441028169112019e-06,Th2_vs_Th1,-5.7687950419462375
NEDD4L,240.3403484168246,1.97827027009845,0.34521928965454424,5.730474308310162,1.0015019634080968e-08,1.4031414884412842e-06,Th2_vs_Th1,5.730474308310162
TBKBP1,91.98990337971371,-1.5688852857014746,0.2737807571183347,-5.730443958935229,1.0016811780803265e-08,1.4031414884412842e-06,Th2_vs_Th1,-5.73044395893523
C1orf162,199.48094210183964,1.7148694161961935,0.3009643890809763,5.697914698256202,1.2128170271260165e-08,1.6800210974644495e-06,Th2_vs_Th1,5.697914698256203
RAB34,60.08450581633848,-1.7546221247385336,0.3098556288323544,-5.662708569634737,1.4900209817792559e-08,2.0295119330264793e-06,Th2_vs_Th1,-5.662708569634737
NKG7,43.26795063112958,-6.414952224145027,1.1330175265020195,-5.661829648787514,1.4976746437670335e-08,2.0295119330264793e-06,Th2_vs_Th1,-5.661829648787514
IRF8,23.74684368863511,-2.9918741760988814,0.5286272839243437,-5.659704421399244,1.5163393117437814e-08,2.032709913925777e-06,Th2_vs_Th1,-5.659704421399244
ZNF618,21.053365926792384,-2.679262786311597,0.47454213114032107,-5.645995603959019,1.642280415777242e-08,2.1781180790951997e-06,Th2_vs_Th1,-5.64599560395902
GOLGA7,1354.8122237836833,0.5097378602002346,0.09059763432114128,5.626392609694063,1.8401725833209065e-08,2.414887536448605e-06,Th2_vs_Th1,5.626392609694064
LPCAT1,475.08797327717036,-0.6201248113852639,0.11130312630246751,-5.571494997364832,2.5256261861334657e-08,3.2798939231797834e-06,Th2_vs_Th1,-5.571494997364833
LPAR6,542.401429785772,0.8962503602040439,0.16122064472084674,5.559153802888581,2.71085734697414e-08,3.4499458130712815e-06,Th2_vs_Th1,5.559153802888581
TMEM109,472.77378895636645,-1.1156740125479874,0.20069380031963308,-5.55908558595791,2.711916978270519e-08,3.4499458130712815e-06,Th2_vs_Th1,-5.559085585957911
GSE1,281.72911923135973,-1.1351341678873021,0.20430794931935212,-5.555996091532312,2.7603304758914905e-08,3.4760646508019407e-06,Th2_vs_Th1,-5.555996091532313
PRDM8,423.8123034705801,-0.783495442924054,0.1414183198301269,-5.540268360317084,3.0200847791609326e-08,3.7651396941799347e-06,Th2_vs_Th1,-5.540268360317083
S100PBP,303.953061184365,-0.8683508970123376,0.15718383593153026,-5.524428716643573,3.3055940759097735e-08,4.08028132122447e-06,Th2_vs_Th1,-5.524428716643572
MATK,74.79085619712133,-1.7998869764734349,0.32714935834373077,-5.501728585334169,3.760856044164417e-08,4.596724735548803e-06,Th2_vs_Th1,-5.501728585334169
FHIT,274.2553502103687,1.7910974125837171,0.32603729112356694,5.4935354370396166,3.9396600907952004e-08,4.768518674945996e-06,Th2_vs_Th1,5.4935354370396166
SCD,14.835989329965171,-2.803074078862405,0.5111660277216082,-5.483686174052666,4.1655345719618194e-08,4.9934345681392306e-06,Th2_vs_Th1,-5.483686174052666
SYT11,1136.969404737986,1.033431763610401,0.18892371824276505,5.47010070108006,4.4977994785836344e-08,5.340387247571635e-06,Th2_vs_Th1,5.47010070108006
PSME4,2295.937767842732,-0.5618516222164237,0.10293581969105749,-5.458271220870594,4.8079284579003785e-08,5.654758875909813e-06,Th2_vs_Th1,-5.458271220870595
SETD7,1881.2002057947943,-0.9379233203132468,0.17188904132733748,-5.45656263523577,4.8544008790566896e-08,5.656057547588762e-06,Th2_vs_Th1,-5.45656263523577
JAK2,249.3362963452687,-0.8109174769979891,0.14869186881387303,-5.453677349452549,4.933869024459464e-08,5.695420845179272e-06,Th2_vs_Th1,-5.453677349452549
CEBPD,34.23725225576577,-4.779861758760403,0.8788883719716176,-5.438531116343818,5.372162853923322e-08,6.144472871546977e-06,Th2_vs_Th1,-5.438531116343819
DNAJC1,137.90704698028665,-1.0513746545418416,0.19352914274675498,-5.4326425447852635,5.552556608262654e-08,6.289324328215583e-06,Th2_vs_Th1,-5.432642544785264
ABCA2,3167.8394607242844,-0.5295635556264223,0.09750515183867867,-5.431134105637619,5.599703219956122e-08,6.289324328215583e-06,Th2_vs_Th1,-5.431134105637619
MS4A1,11.710456781250306,-2.7121265585147594,0.502402539794902,-5.398313789619659,6.727013767722186e-08,7.488007200195759e-06,Th2_vs_Th1,-5.398313789619659
RAB27A,483.3242212259556,-0.7019435161162024,0.13034469966429613,-5.385286228930396,7.232945319652786e-08,7.979922946912502e-06,Th2_vs_Th1,-5.385286228930397
SH2D2A,618.522136444992,-0.6340731883883756,0.11791260488239477,-5.377484358188811,7.553377294114416e-08,8.260346905765299e-06,Th2_vs_Th1,-5.377484358188811
DIP2A,1812.064082149753,-0.5867146072645206,0.10928810210995293,-5.3685130946297965,7.938842804548849e-08,8.60639593428787e-06,Th2_vs_Th1,-5.3685130946297965
SLAMF7,13.498600297305973,-6.1617722976473255,1.1487549211421555,-5.363870207860308,8.145744599362689e-08,8.754568786228848e-06,Th2_vs_Th1,-5.363870207860308
IL2,13.936045757060182,3.015017026201497,0.5669497754123465,5.3179614085015805,1.0493631809889453e-07,1.1158523754937797e-05,Th2_vs_Th1,5.3179614085015805
CHDH,53.79022310245637,4.943203812793916,0.9297350723646868,5.316787501864782,1.0561528860853936e-07,1.1158523754937797e-05,Th2_vs_Th1,5.316787501864783
ARAP2,1380.1490992654221,-0.7145736921774156,0.13462812849952932,-5.307759233835846,1.1098110228988327e-07,1.1626902539898947e-05,Th2_vs_Th1,-5.307759233835847
MFHAS1,1180.8119487424526,0.7567260975526455,0.1426158814043847,5.3060436895310605,1.1203011703266762e-07,1.163899557538556e-05,Th2_vs_Th1,5.3060436895310605
TGIF1,719.8878864639116,-0.6799228890587431,0.13002093654707159,-5.229333883567206,1.7012188289543322e-07,1.7508649848277314e-05,Th2_vs_Th1,-5.229333883567206
SSH2,1623.0536792309833,-0.5380980594803504,0.10292582205671141,-5.228018088442976,1.713367515432608e-07,1.7508649848277314e-05,Th2_vs_Th1,-5.228018088442977
GZMM,290.0830310505834,-1.1608446531365166,0.22305441430549205,-5.204311498389092,1.9471715757819154e-07,1.97360878335554e-05,Th2_vs_Th1,-5.2043114983890915
C16orf45,35.02393885194715,1.6652656754407906,0.3212303932830614,5.184022776989828,2.1715039664288002e-07,2.1832370926990204e-05,Th2_vs_Th1,5.184022776989828
SAMD3,234.72342421088018,-1.5287877387279822,0.29539457963518606,-5.17540890769236,2.2741236396347705e-07,2.2681199532261348e-05,Th2_vs_Th1,-5.17540890769236
PI16,373.46175162585695,1.5125975439448172,0.2930123735417718,5.162230951755973,2.4402395941556056e-07,2.4144815095506296e-05,Th2_vs_Th1,5.162230951755973
BHLHE40,3616.269388620065,-1.3122314450012325,0.25452304523041047,-5.155648848273511,2.5275416893997005e-07,2.481170255255596e-05,Th2_vs_Th1,-5.155648848273511
LAG3,145.21879695744724,-3.862646124117828,0.750156170414696,-5.149122644665454,2.6170772249412167e-07,2.5489923252611054e-05,Th2_vs_Th1,-5.149122644665454
WSB2,447.81242987386946,-0.5456997435739076,0.10604743633651514,-5.145807974482903,2.66371797109053e-07,2.5743079027585763e-05,Th2_vs_Th1,-5.145807974482903
ARPC5L,648.2044971125293,-0.6291976052015135,0.12248372903315666,-5.136989297829004,2.7917484771240266e-07,2.6772867895619417e-05,Th2_vs_Th1,-5.136989297829005
RHBDD2,2880.7062419839726,0.7335409976761266,0.14312115281487067,5.125315044275619,2.9704063570277e-07,2.8268745078675065e-05,Th2_vs_Th1,5.125315044275619
AGTPBP1,703.934597957584,0.4724271215080424,0.09229179604741151,5.118841996154786,3.074173697839923e-07,2.9034639008310848e-05,Th2_vs_Th1,5.118841996154787
IFNG,61.068016072542314,-7.728838097662532,1.5123835552172196,-5.110369040314287,3.2153012599486214e-07,3.0139218652465763e-05,Th2_vs_Th1,-5.110369040314287
MAN1A1,255.370464737832,-0.9650876449365114,0.1889161459803297,-5.108550356712222,3.2463988864154e-07,3.020362307234387e-05,Th2_vs_Th1,-5.108550356712222
UPP1,851.4258949336809,-0.659974523167025,0.12936190400745443,-5.101768779848774,3.364937038308691e-07,3.107457041229218e-05,Th2_vs_Th1,-5.101768779848774
ASAP1,707.6882833506477,0.6881402699602879,0.13497768332838217,5.098178106125419,3.429380806052204e-07,3.143683125665649e-05,Th2_vs_Th1,5.0981781061254186
SESN3,3650.225399856442,1.2690039690888821,0.2499968547067604,5.07607973939268,3.85301647696446e-07,3.506244994037659e-05,Th2_vs_Th1,5.07607973939268
YARS,1045.9644802385508,-0.9020284184536274,0.17900307453379363,-5.0391783537960135,4.675346436313945e-07,4.2237350740236194e-05,Th2_vs_Th1,-5.0391783537960135
FANK1,124.04998705191085,3.2802058619377545,0.6529605951954772,5.023589303969802,5.071462637772063e-07,4.548627676626209e-05,Th2_vs_Th1,5.023589303969802
EVC,81.72731542760698,1.6643755803770623,0.3317671115040964,5.016698529373404,5.256695400249486e-07,4.681087253922167e-05,Th2_vs_Th1,5.016698529373404
OSBPL7,676.5076985699338,-0.6270357062854169,0.12505293586346097,-5.014162218230892,5.326503536954942e-07,4.703553339974247e-05,Th2_vs_Th1,-5.014162218230892
C12orf75,302.5460154965766,-0.7148842141842259,0.1426046276128982,-5.013050601168335,5.35738007761565e-07,4.703553339974247e-05,Th2_vs_Th1,-5.013050601168335
AXIN2,615.4291766948057,0.9360173888084172,0.18693967278318463,5.00705588531774,5.526888399935708e-07,4.818441795943949e-05,Th2_vs_Th1,5.00705588531774
USP45,148.67087270933075,-1.064334553511994,0.21413805913107706,-4.970319418373448,6.68426911512845e-07,5.786998823493499e-05,Th2_vs_Th1,-4.970319418373448
YES1,168.34083265152609,-1.1749500380420204,0.23708328890905767,-4.955853461661388,7.201347726182842e-07,6.19166911050493e-05,Th2_vs_Th1,-4.955853461661388
SYTL2,303.47712904659363,-1.2877067758782756,0.26157193158107317,-4.922954722606221,8.524718160866329e-07,7.279291870652091e-05,Th2_vs_Th1,-4.922954722606222
SUSD4,55.58823731238099,2.0552217418168466,0.4182267638461714,4.914132522070684,8.917641748051643e-07,7.563009501561893e-05,Th2_vs_Th1,4.914132522070684
SPSB1,172.65561001410498,1.2851233236329676,0.26194617136536563,4.906058817101252,9.292466954382983e-07,7.808777995843509e-05,Th2_vs_Th1,4.906058817101252
TNFSF11,7.870142778994142,5.575805649836458,1.1367411824224962,4.905079305699053,9.338959868269803e-07,7.808777995843509e-05,Th2_vs_Th1,4.905079305699053
SCRN1,67.85763548233493,-2.0321268152383087,0.4143901213017756,-4.903897826653141,9.395337285445788e-07,7.808777995843509e-05,Th2_vs_Th1,-4.90389782665314
CRTAM,7.282000955893705,-3.470730023799163,0.708873869958598,-4.896117872142574,9.774844784768484e-07,8.070396684219119e-05,Th2_vs_Th1,-4.896117872142574
DOCK3,40.12942224277797,-1.3731674588660863,0.2829061258004219,-4.853791889380284,1.2112284530975633e-06,9.913792543310903e-05,Th2_vs_Th1,-4.853791889380284
LATS2,60.33947695889609,-1.993085302642188,0.4106994321854084,-4.85290493837941,1.2166601902033914e-06,9.913792543310903e-05,Th2_vs_Th1,-4.85290493837941
ITPRIPL1,287.0280336334915,1.846862598103613,0.38109603564251515,4.846186854160958,1.258569872365635e-06,0.00010188695194014526,Th2_vs_Th1,4.846186854160958
MANBA,243.92522202376034,-0.6156762213279208,0.12719609701818266,-4.840370386835926,1.2959735881688716e-06,0.00010423808208839562,Th2_vs_Th1,-4.840370386835926
ACRC,56.802637345664074,-1.1740623306526323,0.24334824793592819,-4.824617972847515,1.4027187069411015e-06,0.0001121006033297097,Th2_vs_Th1,-4.824617972847515
CCDC64,883.9838954037731,-0.5112564865205032,0.1063121377756686,-4.80901331886784,1.516771013289855e-06,0.000120384121880846,Th2_vs_Th1,-4.80901331886784
CDHR3,245.95876243991358,1.1766337441965775,0.24473220156488346,4.80784194590195,1.5256831039683699e-06,0.000120384121880846,Th2_vs_Th1,4.80784194590195
HBEGF,54.329576789703495,-2.4511123504606953,0.5103627408163833,-4.802686705812148,1.5655073027499559e-06,0.00012274955687662705,Th2_vs_Th1,-4.802686705812149
THBS1,435.4943217251336,-2.2185307593103283,0.4637990624580386,-4.783387761830687,1.7236515521793227e-06,0.0001343047743813726,Th2_vs_Th1,-4.783387761830687
TRAK2,1535.6356135820206,0.5485258907701589,0.11501762463880918,4.769059459301992,1.8508802926855724e-06,0.0001433225130988263,Th2_vs_Th1,4.769059459301992
