,coef_mean,coef_sem,r2,state
STRN,-0.0033933193272535993,0.00046406952485124846,0.0010037739652017375,Th2
PLS1,0.003805771731061767,0.00046213949823410683,0.0010029127871553705,Th2
TMEM256,-0.002674763056585084,0.000589956138159099,0.0010011549182144875,Th2
PCM1,-0.00028967837283823536,0.00017653388015423016,0.0010011380915111486,Th2
PDCD4,-0.0002174304405673919,0.00045331305883332347,0.0010008329503407988,Th2
PLEKHM3,0.002740502241550121,0.0003589337677161009,0.0009990687570461362,Th2
TPRG1L,0.001764972632077135,0.0008557033962508032,0.0009989929527591274,Th2
MDP1,-0.002219856439228374,0.00047300892186298495,0.0009966201564042432,Th2
TTC37,-0.0010599056589154089,0.001075572521334518,0.000996194826320003,Th2
RSPRY1,-0.007838460654896316,0.0007256196841479997,0.0009957964785367,Th2
GLIPR2,0.0011238116081733378,0.0005364712738134903,0.0009955287068429794,Th2
PCBP2,-0.004448588461278288,0.0008040427079235966,0.0009948158541374392,Th2
QSOX2,0.005493110703580501,0.0004751202557733354,0.0009944224450029087,Th2
UNC119,0.0004145333292681451,0.0008303665574667746,0.0009943132450771096,Th2
MAN2A1,0.00037790107266796516,0.0004462392492479638,0.0009911642985539156,Th2
PLEKHA5,0.004701483057564106,0.0005183302486070531,0.000990893212013712,Th2
TSPYL5,-0.00047035213581749885,0.0008003608008151795,0.0009905631737363218,Th2
MED12,0.002710288443692298,0.00040187056029425015,0.0009864968125100396,Th2
UBE2B,0.0033664781755062363,0.0004274489795991524,0.000985658982580904,Th2
DPP4,-0.0046942033240407405,0.0006204337585073868,0.000982959090666528,Th2
TOR1B,-0.00014713631021012852,0.000433024109342827,0.0009824476560971222,Th2
TGFBR3,-0.0017798137980163536,0.0007811641428241839,0.00098140016349506,Th2
HSD17B10,0.0037194723352608704,0.0006684876651128038,0.0009805988201024908,Th2
CEP41,-0.00016155029029989187,0.000524172576176804,0.0009767227038909676,Th2
MT1E,-0.0033693979585251096,0.00071660519457989,0.0009725960526908174,Th2
ARHGAP11A,0.007786570260812047,0.0006404459134926749,0.0009707998209616688,Th2
TSPYL1,-0.004174029818829332,0.000775560457591055,0.0009689229273137915,Th2
MBTPS1,-0.0028805072113628075,0.000675034553706289,0.0009680505668572766,Th2
NAA16,0.002395509640954503,0.00021857412085887415,0.0009675858526073689,Th2
PSAT1,-0.006716264077039831,0.0006997023658994291,0.0009668474383736434,Th2
EBI3,0.003122506213414546,0.0010870347787128557,0.0009641632111026545,Th2
CDKN2D,-0.0012633976990886018,0.0007177338491151029,0.0009637136753638263,Th2
INSL3,-0.0022946348264640142,0.0006084865563587943,0.0009629486542726381,Th2
TIGD1,5.8660964710366934e-05,0.0008254453103367738,0.0009618129229809253,Th2
TRIM38,-0.004095182437725699,0.0005650681591632213,0.0009613479031768222,Th2
ZNF37A,0.005632520737614043,0.0006070610080025368,0.0009608815303849916,Th2
ACSL1,0.004114125984236531,0.00046890474951074944,0.0009572275679443818,Th2
PROK2,0.0008270154276230285,0.000883004241189524,0.0009562386367019664,Th2
UBTD1,0.0031583775571069742,0.0006544271289319018,0.000954028471328041,Th2
TTLL3,0.003974185446735555,0.00042783823762377476,0.0009534437740184903,Th2
CDV3,-0.008365314823685436,0.0005597411895050339,0.0009521376753727761,Th2
N4BP2L2,0.0030678935591696853,0.0007094873493800172,0.0009518947401930545,Th2
ACADVL,0.0003858201317712494,0.000325467049410664,0.0009503666716299358,Th2
TTC21A,-0.003866272654067978,0.00041920231527444325,0.0009497921924036021,Th2
DPM2,-0.0031703650589247428,0.0005074692437326719,0.0009491651539022078,Th2
FUBP1,0.0033673565154125696,0.0007843370661620878,0.0009486368041568718,Th2
CTSS,0.0044433628017976675,0.00038250331924578635,0.0009483777685174011,Th2
PTEN,0.0009726049143630809,0.0008076041236782594,0.0009473447790433614,Th2
CAMK1,0.0027200173101559547,0.0001656260499344248,0.0009460932370800295,Th2
GPAT4,-0.002820254651189991,0.0004774113400775121,0.0009458903721241845,Th2
EEF1AKMT2,-0.0054576672212430875,0.0006326598000695053,0.0009430379160263645,Th2
AGTPBP1,-0.0037813708092682393,0.0007240592731277478,0.0009427263636708037,Th2
PXK,4.143666930619093e-06,0.0008032434961996507,0.000942481523963355,Th2
ZNF280C,-0.0002651269853784434,0.00032085005938585026,0.0009419205701013137,Th2
EIF2A,0.002271098978850896,0.0003082570837746581,0.0009410364609267145,Th2
EFCAB2,0.001935375446752841,0.0005803065279616139,0.0009409154617254056,Th2
TTYH2,-0.0005856027161467151,0.0007087192817752886,0.0009403833145837969,Th2
HEMK1,-0.002547707876801137,0.0006951221803215349,0.0009368822742232067,Th2
HECA,0.008634876591783063,0.0005987578228698215,0.0009363615539871648,Th2
RYK,-0.004820468760952572,0.0007366955852211603,0.0009360310301917941,Th2
FGFR1OP2,-0.002965385008600369,0.0008267894450470099,0.0009355750883907853,Th2
PTGDR,0.003172116916486943,0.0008470704660806393,0.0009342559304205336,Th2
CCDC167,-0.00612923843866182,0.0002587246321980648,0.0009341055410769989,Th2
ZNF562,0.0027543483399395706,0.0005536994226586615,0.0009317486010001185,Th2
XPR1,0.006144075277623546,0.0007380252573653669,0.0009274438449660112,Th2
MIEF2,0.001956267106605558,0.0003087109974438948,0.0009267125339466823,Th2
SERP1,0.002812535676903074,0.0004671926819959369,0.0009245650135251699,Th2
RAB9B,-0.002612109399328433,0.00044289116126771587,0.000923827220603038,Th2
ZNF160,-0.002280301536383271,0.0005545105422883501,0.0009236194610169092,Th2
SLK,0.0023013544163489096,0.0003824694056515312,0.0009234747566176288,Th2
FBXO8,0.002385063539237027,0.0006541782599188692,0.0009234640252442725,Th2
ZBTB33,-0.007692374405683834,0.00028410975933511643,0.0009208315012309365,Th2
TCFL5,0.004055999868636496,0.0006278200604101778,0.000919558997526617,Th2
IFNAR1,0.00438905538338252,0.0007062050947335102,0.0009190351694366975,Th2
KDM4A,-0.001986167802494632,0.0003760062488324715,0.0009171937892250437,Th2
HPSE,0.003789942811214124,0.0004510391628312157,0.0009159047517220729,Th2
RAB11FIP3,0.010243339884553731,0.0009143299746925717,0.0009130756018854339,Th2
ERCC8,-0.004035640683938515,0.000613303032544784,0.0009118414797580028,Th2
ZNF708,0.0041575566697417115,0.0005761549079834749,0.000911026597807083,Th2
MADD,-0.005324355257497233,0.000535885860571767,0.000907271829198171,Th2
NMI,-0.001999741286614368,0.00043992930155385994,0.0009046064616557262,Th2
SMIM29,0.0015257051061858288,0.0007150596975962668,0.0009034408719914814,Th2
TENT4B,-0.0035203458158193845,0.0007206024302144435,0.0009005440958667433,Th2
DPM3,-0.007792649873190315,0.00019656538373082137,0.0008984612929434136,Th2
JUND,0.0009695497097527766,0.000296442702465927,0.0008983508777562577,Th2
EPHB6,-0.0035805130347074713,0.00044272271904638205,0.0008976636755491447,Th2
MIPEP,0.0016067878787006443,0.0003420777482753137,0.0008967919355491782,Th2
TLR5,-0.007232909224411199,0.0003836888947057811,0.0008947124167601595,Th2
JKAMP,0.0014932014990715983,0.0007622397854497393,0.0008916368605381491,Th2
SIK2,-0.0012519499115027995,0.00021995101683080107,0.0008908266192650298,Th2
ALAS1,-0.0004120055568210525,0.0002970387328603441,0.0008907844206185172,Th2
YWHAE,-0.00022890272644375266,0.0006110698466126169,0.0008892003086229969,Th2
GDI1,0.0032137292932819875,0.0005568719215201883,0.0008888054476660709,Th2
HNRNPH2,-0.004498703486157362,0.0005206253913033723,0.0008870957563730428,Th2
NFKBIB,-0.0040149843447849515,0.0005138901422632594,0.000884612390574173,Th2
SRR,0.004939171730801354,0.0007723146239176122,0.0008844976451917848,Th2
RBM6,-0.0018701166535585185,0.00021870155631561122,0.0008843579709065536,Th2
SKAP2,0.0040391875123407224,0.000468811700526866,0.0008840044463551354,Th2
DUSP16,-0.003591164425521054,0.0005196312086031759,0.0008839637267687777,Th2
TMEM164,0.00782866194028599,0.00041659082041438996,0.0008837775025452833,Th2
STAU1,-0.009411696616402699,0.00031621050499864304,0.0008821161539561211,Th2
JOSD2,-0.0032543209362445764,0.000496038879028475,0.0008814610120624834,Th2
KLHL26,0.0010456904758383873,0.00026737089104801566,0.0008799728317445367,Th2
ZNF354A,-0.003216894938933378,0.0008274965748452255,0.0008785868629721803,Th2
PIBF1,-0.003493463651144483,0.0007391328423404156,0.000878114493864425,Th2
TADA2B,0.0003844020780014071,0.0008277550827461898,0.0008780262422243088,Th2
VPS26B,0.0011380660522909763,0.00040927726050374986,0.000877528724996526,Th2
PER2,0.00027372892611689524,0.0005659363319338477,0.0008765110801333264,Th2
ERMARD,-0.005377204293804443,0.0006016195321449295,0.0008760763649625031,Th2
PLGRKT,0.006639680524964664,0.00040424001522800467,0.0008754219737047824,Th2
RNF10,-0.004728930305033595,0.00039891060238328907,0.0008752101730035419,Th2
GIT2,0.0024917848560035475,0.00031860198918506015,0.0008722995216803723,Th2
MGLL,-0.00554420521304763,0.000521506746159676,0.0008714650530430332,Th2
OSTC,0.0024120772301532653,0.00048005319001705735,0.0008712299485819274,Th2
UBA5,0.013953627472008226,0.0005834751529197087,0.0008703767436852878,Th2
IL10RA,0.0064867915164621825,0.00048589859800450184,0.0008695045959504922,Th2
APIP,0.0002175700978940358,0.0005086090686708874,0.0008687127127803483,Th2
PAIP2,0.0020588089602592095,0.0002768663734333392,0.0008687020640812928,Th2
ATXN10,0.003629978876103683,0.0005496999345596799,0.0008674318047987305,Th2
H3F3B,-0.00635589792464573,0.0007514908002449538,0.0008673372589763858,Th2
PRRC2A,-0.002247460771226284,0.00039422195771809417,0.0008665293073934115,Th2
THEMIS,-0.006150393219557164,0.0007695967551147338,0.0008647818836800212,Th2
PCMT1,-0.010785733176897792,0.00021149721198857532,0.0008623174212429618,Th2
SIKE1,-0.0013625426281681115,0.0007630940715303682,0.0008612328882143084,Th2
MTG1,0.0016361905650805193,0.0005586142165353082,0.0008604584147201886,Th2
CISD3,0.0011893819845657945,0.0003092823337711096,0.0008556264042894278,Th2
RNASEH2C,0.005487389760312542,0.0002083970696913599,0.0008551608515677483,Th2
YME1L1,-0.0010671084953822532,0.0005448173491413249,0.0008538749570982176,Th2
IPP,-0.002048761399837899,0.00018990793955111888,0.0008536663544253288,Th2
STARD7,-0.0044797997155851975,0.000609596624919312,0.0008534411684709599,Th2
RFX1,-0.0025081574506506006,0.0007294670375474362,0.0008521537233948449,Th2
NUDT19,0.005149906382806022,0.0006553034752396364,0.0008513098843104678,Th2
CCDC127,-0.001680129944188306,0.0004022860993055199,0.0008511147883892676,Th2
ACVR1C,-0.0036574141218814723,0.00022860192243604266,0.0008509079907734682,Th2
XRRA1,0.0006677914101680604,7.724971444781263e-05,0.0008488634020350116,Th2
CLEC2B,0.0012217822268924092,0.0004685274843384693,0.0008485101263202017,Th2
GALNT6,0.0021412492340075234,0.00021675021310041067,0.0008474961625713823,Th2
FIZ1,-0.0027235776975173443,0.000910288100382265,0.0008465793708812859,Th2
RNF7,0.0017916007478538983,0.000525594738456505,0.0008454977591238216,Th2
LARP7,-0.011695602612954378,0.0009621751262776477,0.0008452309766491686,Th2
SLC30A9,-0.00041789078589934134,0.0004722336870490367,0.0008450059449376114,Th2
SNUPN,-0.002411068568769121,0.0006008974055835556,0.0008429032470689085,Th2
GSTCD,-0.006858141441102227,0.00041054629156892034,0.0008425114910383558,Th2
TAX1BP3,-0.0006844477307548199,0.0004384486323066763,0.000841708960150703,Th2
MVP,0.0007757208299148009,0.0005503600070222788,0.0008386199958392822,Th2
MED13,0.0051115567368162996,0.0007331828211012779,0.0008368343342837506,Th2
XKR8,-0.002017411440696808,0.00046247985643981345,0.0008361848319997661,Th2
DIAPH2,-3.1323978837768094e-05,0.0004099741886551251,0.0008353875979925782,Th2
SLC11A2,-0.0024234340665757006,0.00034670949187552176,0.0008350237464720759,Th2
NDUFB6,0.0009104202097842063,0.0006033647995961685,0.0008338732446507358,Th2
SGPL1,0.0014279371584288857,0.00027244558408533713,0.0008334169228506952,Th2
TOR1AIP1,0.002051158348862845,0.0005817389408590061,0.0008321673383371524,Th2
SQOR,0.00016977296048904748,0.0006662504018715371,0.0008310922564435375,Th2
NR1H2,0.008417795795392594,0.0005365135171053828,0.0008308171010314306,Th2
TMEM25,0.003136613363503098,0.00020849324914364443,0.0008297332459307705,Th2
ABHD6,0.0027359422462102803,0.00026038662136876204,0.0008288140202589626,Th2
APBB3,0.0024946146513729465,0.00044595736382364723,0.0008272190341143304,Th2
FASTKD3,-0.002046384160346748,0.0004188901497614088,0.0008256022102745368,Th2
CDK13,-0.006484842429128999,0.0015507933872685668,0.0008254426518734239,Th2
TRIT1,-0.005142539596665143,0.00027351453477479306,0.0008248717516651311,Th2
TTC4,0.0006752466747355822,0.0004987849443166395,0.0008248672835399738,Th2
GM2A,-0.0034407572315687126,0.0004957182469527862,0.0008239800214736815,Th2
SHPK,-0.0005236997187324046,0.0004433473819415906,0.0008229289885849351,Th2
CCDC18,0.006161287179001001,0.0005068490316587244,0.0008196282251765251,Th2
ITGA5,-0.0017443715987625005,0.0007058176911284365,0.0008192609944088517,Th2
PSAP,-0.002654896845023069,0.000639808415535276,0.0008191625552562813,Th2
SEL1L3,-0.00026198725128862303,0.0006386651258370535,0.0008184616239168852,Th2
RDH10,0.00233818663290881,0.0003915920597568447,0.0008154662133430172,Th2
MSH5,-0.002694616672140293,0.000680569427028643,0.0008143478199130009,Th2
DEGS1,0.0007770870494395868,0.0003450676514570989,0.0008134566532631714,Th2
DCAF15,0.005391599517181092,0.0005570617546345765,0.0008126724621863687,Th2
DCXR,-0.0031678435766284577,0.00045782690906379423,0.0008117945323389816,Th2
UBE2D4,0.0041717722924443845,0.0006771596815589858,0.0008113069438750112,Th2
ADNP2,-0.001503871847668519,0.0002401098375217251,0.0008102191463862085,Th2
SMIM10L1,0.0009314574600912834,0.0004468872589623992,0.0008062434072698438,Th2
AIMP1,0.0031922709373092247,0.00037586354824170766,0.0008057381410548881,Th2
ZNF398,0.005116077276737083,0.0005326709253181875,0.0008047552294427763,Th2
TBC1D1,0.007577389883218435,0.0004679246081553647,0.0008040476366042272,Th2
UBXN11,0.004397427410232959,0.000447697131882664,0.0008026026147708836,Th2
BOD1,0.0006947947853902824,0.0005596437361724584,0.0008021223774556626,Th2
POFUT2,0.0021504885841165168,0.0007189672852434076,0.000802112369902241,Th2
CD5,0.0033916152209181134,0.0005028243690064067,0.0008016300364920567,Th2
CNOT4,-0.002681655097669156,0.00028301580760909983,0.0008004163680762004,Th2
WDR82,-0.004038369814461836,0.0007504901733115118,0.0007994225193505072,Th2
EIF3K,0.003953485813100221,0.0005636738890378704,0.0007981767105487262,Th2
LRRC45,-0.003692818107111741,0.000751234164657703,0.0007973950254924467,Th2
INTS6,-0.0011034528951965673,0.0006828673090989195,0.0007968012696664852,Th2
RSBN1,-0.003392318817521534,0.00025846516794330384,0.0007938756810648772,Th2
LMF2,0.001994181485657622,0.0005344070766432436,0.0007933590433146186,Th2
RNF26,-0.0037649077423425035,0.0003160340969499079,0.0007927096667334683,Th2
STARD10,-0.004112615308945712,0.0007461743404226717,0.0007925947438459744,Th2
LETMD1,0.011727274485374884,0.0006417000441368244,0.0007915009422088123,Th2
PXMP4,0.0037340753173121604,0.00013214888151026627,0.000790536843881189,Th2
MYL5,0.001000145838299671,0.0002996689691686362,0.0007897611097412567,Th2
TRAF1,-0.002499431654682912,0.0004497107431762567,0.0007892176165446832,Th2
PNPO,0.009876717151718164,0.0008341308902685738,0.0007885944171848285,Th2
FCHO1,-0.003400155465110892,0.000376254061002358,0.0007864460133190589,Th2
METTL17,-0.003578227376931518,0.0004103528136263357,0.0007857738333604805,Th2
ARID2,-0.003818661547457386,0.0010399200270370223,0.0007857335918493052,Th2
AKTIP,0.0012507630393370904,0.0003371185067199817,0.0007855980975570875,Th2
TUBE1,0.004903566341407547,0.0005696035463622786,0.0007845339065478245,Th2
FAM207A,0.003084637516850911,0.0004237058659491162,0.0007841088040006462,Th2
OTUD7B,0.00550968855688932,0.0003710199876838246,0.0007818204221782784,Th2
NIF3L1,-0.004265847447040847,0.00038828050982694966,0.0007813057800458909,Th2
NDUFA10,0.0018052073475959833,0.0006613412926131234,0.0007808350462532941,Th2
NDUFS7,-0.009381642065467315,0.0009633409990804068,0.0007797420848675311,Th2
WDFY1,-0.0036712730001932092,0.0005003679696811209,0.000777842922538221,Th2
RINL,0.0077684345402188205,0.0005218969634561608,0.0007766945166261782,Th2
C8orf33,-0.0004088476477018371,0.00023440809190393625,0.0007753680338830512,Th2
TEPSIN,-0.002340815549314837,0.0004763034290174751,0.0007737267877468353,Th2
RWDD1,-0.0032145541621837956,0.0008486806080761261,0.0007736147462260118,Th2
EEF1E1,-0.004856173832761511,0.0004777252854634471,0.0007734417778466248,Th2
MAGEF1,0.004039069905000392,0.00031235801078785525,0.0007732368814353005,Th2
POGK,-0.0028171820349151234,0.00038290033229617065,0.0007731154535012098,Th2
TP53I13,-0.004347351379969409,8.980497413784986e-05,0.000771952819027463,Th2
PSRC1,-0.0016004893572787165,0.000601354383541503,0.0007715612099870616,Th2
RASA3,0.0032091119755197394,0.0007474216322274264,0.0007700172881069134,Th2
ZBTB21,-0.0044512557512452755,0.00046334990305953606,0.000769900375059299,Th2
FANCC,0.0011507442832723587,0.0006202561009808799,0.0007697938789399518,Th2
MYL12A,0.0032327990413167835,0.0004603157522882463,0.0007685822980503208,Th2
CHID1,-0.0017466771341790714,0.0003111322508219396,0.0007672953330099323,Th2
SUGP2,0.0015720263389795066,0.0004107293457053968,0.0007654944986586298,Th2
TRIM37,0.0014109844781387817,0.0006413884473937616,0.000763562175898141,Th2
IFT172,-0.0012274315655750364,0.0003642951013529521,0.000762058850058787,Th2
SLC4A7,-0.0019017518573686948,0.000336845966597202,0.0007620155883413552,Th2
DPY19L4,-0.0041445837829889995,0.0007544643886067639,0.000760583489961828,Th2
CGRRF1,-0.003254305335146937,0.0007678531273292834,0.0007604821711215934,Th2
PLEKHG4,0.0009730098955831532,0.0006180051178880731,0.0007599408306474873,Th2
NT5DC1,0.0008780340534508962,0.00042978893043547163,0.0007588572432891803,Th2
MTX3,0.00020321401895283999,0.000658965723072303,0.0007582516668239327,Th2
BZW1,-0.0025762567024107353,0.0005624851564335519,0.0007555261009891099,Th2
PRKACB,-0.0024767907629069017,0.0005595932497088791,0.0007537269279692086,Th2
C6orf47,0.008217576166757863,0.0006227049900124165,0.0007527914060892869,Th2
PRPS1,-0.0055693498555091,0.0009285126679428864,0.0007519402232844812,Th2
ZNF202,0.004916119372458023,0.00045738592089583364,0.0007514138303283013,Th2
ZBED1,0.0001603562051302864,0.00045386942648694746,0.0007508139992904046,Th2
CYB561D2,-0.006985698901822912,0.00033980267685005105,0.0007508081740806138,Th2
ZNF75D,0.008757319928194446,0.0005980517898338665,0.0007491834769604326,Th2
MAPKAP1,0.005454622801967157,0.0007827725783491371,0.0007488789449898921,Th2
TGIF2,-0.005500079518480171,0.0007536589075839623,0.000748188884990209,Th2
ADGRG1,2.0701453111341644e-05,0.00056603300088186,0.0007471769721000482,Th2
CCDC32,0.0003287371249964162,0.00042244297491619755,0.0007464481671048416,Th2
ENTR1,-0.012575221885213853,0.0003312493188269585,0.0007462364160403143,Th2
CSNK1G2,0.00317712188262375,0.0006460152244537351,0.0007450146469707034,Th2
RFK,-0.0012329414110264852,0.0006929671023538475,0.0007445524646278842,Th2
EML4,-0.0011870593623122601,0.00012190848939981582,0.0007440277623817594,Th2
NDUFB9,-0.0007739411803480737,0.00020599668335546432,0.0007420508719749182,Th2
FAM98B,-0.009462475265229729,0.0006498177179379181,0.0007408364559375065,Th2
GTF2H5,0.00989386269347765,0.0007020690432978992,0.0007391362833666314,Th2
ZNF568,-0.0010033260291503262,0.0004046306919550579,0.0007387563160310271,Th2
METTL18,0.0020871052466315708,0.0006930763189887234,0.0007375799625339417,Th2
EXO5,0.005437990539088275,0.00017184840093957456,0.0007366774081965887,Th2
DDX60L,0.004405901558504187,0.0003933707384575658,0.0007306212894434738,Th2
PDLIM2,-0.0035647475830715334,0.0003882265195639784,0.0007305335420912951,Th2
ARHGAP33,-0.008355918497610386,0.0005101747443539931,0.0007304476213018013,Th2
YIPF3,0.003618817307181562,0.0006649360630510222,0.0007264890154414091,Th2
PPP1R15B,-0.0027456881097034707,0.000522040324480337,0.0007234736319287068,Th2
ANKRD13B,0.00019432115779394608,0.00034143010161876325,0.0007203573856647045,Th2
BTBD10,0.0022335149933145086,0.0002892477258477353,0.0007197395690366138,Th2
SOGA3,0.002526837570698507,0.00044788669217744116,0.0007187149756086736,Th2
MTHFD1,-0.0009621824499932493,0.000377317871231667,0.000718115404500295,Th2
TNFSF9,0.0065706922948668145,0.0008607996956303495,0.0007180702254359531,Th2
UBE2Q2,-0.000489665921288563,0.0004098440969876457,0.0007180150596634834,Th2
DNAJA4,-0.0022927847679419145,0.0005292698266633587,0.0007144707641807835,Th2
CD70,0.003415880121119731,0.00045940556455945476,0.0007137870285727798,Th2
PAFAH2,-0.0037558216562764576,0.0004999480905967929,0.0007132176392593059,Th2
SH2D1A,0.00025581948903909016,0.0006514340635030891,0.0007123479766522675,Th2
PRR14,0.004165406790218116,0.000772602895854185,0.0007123168223614199,Th2
SLC31A1,0.004187736666695198,0.0005905848146179731,0.000711954566552566,Th2
PRR14L,0.006222314167312816,0.0007914609956612785,0.0007107242602304723,Th2
SNN,0.002431235363145379,0.00048169836595573427,0.0007103777413609216,Th2
NKAPD1,-0.00328908129468427,0.0005849008477970787,0.0007096848994891509,Th2
FAAP20,0.0018343037103485584,0.0006102630774013945,0.0007091189952250992,Th2
RPTOR,-0.0032042838402237253,0.00082888701893067,0.00070703657909613,Th2
COMMD8,0.0022627398923029053,0.000381572084390076,0.000706944844268201,Th2
EML2,0.006133320215493885,0.00039946852628302204,0.0007063420617187546,Th2
SUMF2,-0.0015555451429174268,0.0004308816292630934,0.0007039965885162322,Th2
BCL7C,0.0033275621061763182,0.0006156427405587519,0.000703541801887657,Th2
HAPLN3,-0.0007346194904581453,0.0003768413724896963,0.0007030946468300825,Th2
TMEM268,-0.003919097879965983,0.0007024430753227224,0.0007011488248037723,Th2
MPLKIP,0.0011057991411848865,0.0007557881266136865,0.0007010318138408771,Th2
MTHFD1L,-0.0032585509831426886,0.00041236247033365065,0.0006997372714553498,Th2
CAMK2N1,-0.0010761823276977819,0.0007553947336736877,0.0006952426327980681,Th2
ENOPH1,0.003645302914647799,0.00025107605077354344,0.0006947216427686133,Th2
ICK,0.006609610851968197,0.0006324360187025522,0.0006944871824320469,Th2
ZNF576,0.005484193196970184,0.0005750570469829964,0.0006944759062853047,Th2
CDKN2AIP,-0.0011123555622414218,0.00043767121094649,0.0006942213241805703,Th2
ERCC4,0.006825183982892097,0.00021748918230194388,0.0006930694828845913,Th2
PACRGL,0.003283011944624935,0.00045330825460404643,0.0006929320060280467,Th2
CEP112,-0.002559525937719484,0.0004792420284893128,0.0006923453343562634,Th2
TTC21B,0.0006839976905304279,0.0004588281141721656,0.0006906439699178836,Th2
STXBP2,0.0031883762480064705,0.00044451767697292874,0.0006906265868704957,Th2
NR4A1,0.006929172275629679,0.00039212867599192406,0.0006887727686721638,Th2
AKIRIN1,0.010588770770063798,0.0008111771536383583,0.0006864061574615986,Th2
TMX2,0.0038268105280309605,0.0003387219247208281,0.0006857319467385025,Th2
CNNM2,0.0029083187267068948,0.0002773450240010009,0.0006851800559972218,Th2
ADA2,0.0024246865587118195,0.0003208548452155611,0.0006841279861228922,Th2
AMIGO1,0.00013958217164177492,0.00033320278172751155,0.0006839552886023385,Th2
MYB,-0.0008973760771734153,0.00047956851968955207,0.0006826447412713919,Th2
MB21D2,0.00024637033928774437,0.0005192535424185482,0.0006826407300781349,Th2
SCAP,0.002206552440958523,0.000593460243377422,0.000680385986462939,Th2
IDH3A,-0.0030097935405054366,0.00107048512257052,0.0006793792848600919,Th2
SCRIB,0.001992131659710181,0.0008691830479592327,0.0006792470083462236,Th2
DDR1,0.003991358461376377,0.0004671823511632065,0.0006786144202950541,Th2
SEPT2,0.0015863405705529362,0.0005527331458079689,0.0006779474987921134,Th2
PICK1,-0.0037516877176555856,0.0006125556028516784,0.0006778329527629027,Th2
ITM2A,0.003379370963576237,0.0003862155751693575,0.0006769687084247695,Th2
TMEM184B,0.0002691342632486072,0.0005758850830691022,0.0006750601436515131,Th2
KDELC1,-0.0033797314180670735,0.0004379351129861938,0.0006749469651609747,Th2
PARP9,-0.003764901994626847,0.0005473411464080765,0.0006736847596205775,Th2
RLF,-0.001265987036424995,0.0006832194506060749,0.0006725134432313275,Th2
GPR27,-0.00037397388875252827,0.0005353454246552761,0.0006722824754244976,Th2
BACH2,0.006321671636158203,0.0005337078348340915,0.0006700836717661266,Th2
DAZAP1,0.00013354283498496878,0.0007319292786113426,0.0006681977206564509,Th2
SLAMF7,0.001787160436392787,0.0005771932417454144,0.0006678018206812324,Th2
FAM76A,-0.0008962043237487332,0.0008198057834844592,0.0006657035783260906,Th2
PPAT,0.001816823825735925,0.001149395096357969,0.00066525439179303,Th2
MVD,-0.0012890827271520287,0.0004098299862722867,0.0006623252109622568,Th2
PARP8,0.0037511895735675266,0.0005620761636918515,0.0006621885595490798,Th2
MRM2,-0.006760498273082165,0.0005052748747692298,0.0006621493087902287,Th2
ACOT9,-0.004979985809459669,0.0006306265053002742,0.000660780143872285,Th2
ELK4,0.004308858157372378,0.00038725119116717814,0.0006579699624326371,Th2
L3MBTL2,-0.003301160621659417,0.0005350017176481447,0.0006574321880348781,Th2
CD53,0.005195146406480992,0.0004784454099162359,0.0006519830174507915,Th2
ZC3H3,-0.005151489515936809,0.0005715493658229287,0.0006516516084587546,Th2
CKAP2,-0.0017995437049858072,0.0007595640122966746,0.0006515320684753262,Th2
ALG3,-0.00239241520074387,0.00034730938391600225,0.0006513717485683465,Th2
RNF115,-0.002127954996935474,0.00018725406344243377,0.000649771412074589,Th2
GTF2I,-0.003724645308778454,0.0007462025267192088,0.0006490333768299965,Th2
GLS,0.0034766290961350437,0.0003217909691597593,0.0006484892197116078,Th2
TMEM237,0.00327621103521242,0.00045689411353219174,0.0006480378892277337,Th2
PRNP,0.0011221456674051645,0.0005890593730933275,0.0006476448990461114,Th2
PUS7L,0.0025056585603352366,0.0007181206043050987,0.0006474956313984873,Th2
GALK2,0.006310113730180741,0.0005065092741921761,0.0006461644396790024,Th2
PIGS,-0.0033144421138182273,0.00067917450984445,0.0006453687971616274,Th2
SLC5A6,-0.002498607174079316,0.00048657211572554655,0.000640795151589171,Th2
STRN3,-0.005392725706653696,0.00015829420858009556,0.0006407050719159062,Th2
RAC2,0.0007371114212424418,0.00039202539890817505,0.0006406845830380405,Th2
APH1A,0.004267486508382141,0.0008144819960891997,0.0006401500150341905,Th2
NEMP2,0.004348299712708262,0.0005549523124965166,0.0006396398866062159,Th2
PPFIBP1,-0.007060371650144054,0.0003774489296475403,0.0006378625747585851,Th2
UNK,-0.0007568539222928383,0.0007355603316851378,0.0006375813294874733,Th2
STX2,0.0030790609133649763,0.000612165146259872,0.0006375483889547952,Th2
AEBP1,0.00427479874910059,0.0006596403489472228,0.0006360760273261804,Th2
GTF2H3,0.003949973849689542,0.0007879855453301652,0.0006358074371629859,Th2
TRPC1,-0.0017255273893192042,0.0005384420975760374,0.0006356670649334668,Th2
MLKL,0.004741798101540273,0.0009816608805993641,0.0006355089537386744,Th2
BAHD1,-0.00627601510672478,0.0005682569087239164,0.0006349542943783777,Th2
SH3YL1,0.0031897926227097374,0.0006194003042843313,0.0006344357178804052,Th2
ULK4,0.002366658540294267,0.0003086280638439009,0.0006342110051876508,Th2
IBA57,0.0014839605301659794,0.0006960459958943614,0.0006341020635624685,Th2
SPNS1,-0.0016124588334623755,0.00028411012582489034,0.0006337218455570683,Th2
