variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
ATP5PB,55.828304168846806,-0.0408341179046186,0.023703653236052388,-1.7226930168937589,0.08494405381045741,0.1550052948771836,CytotoxicCD4,-1.7226930168937589
NOP56,35.58036487762933,-0.05031959059304548,0.029215538197188026,-1.722357132475783,0.08500484406243532,0.15508700689183433,CytotoxicCD4,-1.7223571324757831
ZMIZ2,4.522412892500804,0.13873611614763653,0.08056354577658575,1.72207063145373,0.0850567244292562,0.1551524355596564,CytotoxicCD4,1.7220706314537302
DNASE1,4.380807851697671,-0.13931681529245243,0.08092354541369956,-1.7215856594052226,0.0851446028118598,0.1552655440139704,CytotoxicCD4,-1.7215856594052226
PMM2,8.983229334019926,-0.10014045701352109,0.058168725062190174,-1.7215515194197137,0.08515079184412666,0.1552655440139704,CytotoxicCD4,-1.721551519419714
PCED1A,5.735361275873874,0.11980835139071805,0.06961714521185038,1.7209604189619088,0.08525800656947406,0.1554317808454594,CytotoxicCD4,1.7209604189619085
KCTD9,3.191331014368441,0.15994470589189158,0.09294909708746786,1.7207774029410836,0.08529122442140777,0.15546307861229874,CytotoxicCD4,1.7207774029410836
NAA10,38.62331796624019,0.04813296792925805,0.027974376372640608,1.7206091491759892,0.08532177211909876,0.1554658159155435,CytotoxicCD4,1.7206091491759892
NR2C2AP,8.550614072648974,-0.10261045030344705,0.05963670119032291,-1.7205923241122763,0.08532482731850395,0.1554658159155435,CytotoxicCD4,-1.7205923241122763
ATXN1,13.987397556043673,0.09054974757524412,0.05263046351271925,1.7204816665420566,0.08534492341018181,0.15547318565939836,CytotoxicCD4,1.7204816665420566
KIAA0586,10.27767846809891,-0.09112004461435778,0.05296708478202506,-1.7203145121039463,0.0853752869342233,0.15549925333675949,CytotoxicCD4,-1.720314512103946
ARMCX2,0.7541631104447462,-0.32616267704371826,0.18964409850683928,-1.719867265112685,0.08545657208286336,0.15561804045772035,CytotoxicCD4,-1.7198672651126847
LMF2,17.91986465351001,0.06882036516060946,0.04002968533342043,1.719233228724682,0.08557191256881753,0.15579878668074562,CytotoxicCD4,1.719233228724682
NOLC1,10.7027589872208,-0.09048307755855392,0.05264425607060321,-1.7187644828184794,0.08565726517431566,0.15592487699274976,CytotoxicCD4,-1.7187644828184794
EXOSC1,19.718615519862997,-0.0667253428805012,0.038829776827808214,-1.7184065511475048,0.08572248625063812,0.15598546179675954,CytotoxicCD4,-1.7184065511475046
MIA3,15.618199562470966,-0.07348837410603908,0.042765759425218125,-1.718392823925966,0.08572498837656023,0.15598546179675954,CytotoxicCD4,-1.718392823925966
TARBP2,5.2987502758867295,-0.12485662078744891,0.07266216923454473,-1.7183167266095067,0.08573886006668881,0.15598546179675954,CytotoxicCD4,-1.7183167266095067
TCEA2,10.705656536579843,0.08798915479571764,0.051218852755835466,1.7179056160271544,0.08581383230564181,0.15609254079106977,CytotoxicCD4,1.7179056160271544
CATSPERG,1.3744279492495812,0.24187172066086274,0.14080259148779437,1.717807308126354,0.08583176808624916,0.15609585161160522,CytotoxicCD4,1.717807308126354
MAP3K6,3.5807165406269084,0.15469814253866257,0.09007951445298856,1.717350981275523,0.08591506228767443,0.1562035216415124,CytotoxicCD4,1.717350981275523
BRI3,14.106516148156533,-0.07892806412901578,0.04596038875002788,-1.7173062777665888,0.08592322561490585,0.1562035216415124,CytotoxicCD4,-1.7173062777665888
TVP23C,2.062590762618713,0.19879269362245838,0.11577805157933936,1.7170153661312177,0.08597636442629517,0.15627079486453274,CytotoxicCD4,1.7170153661312177
SPEN,9.68165762357026,-0.09541687199661965,0.05557613770400149,-1.7168676330983976,0.08600335995922247,0.1562854808518246,CytotoxicCD4,-1.7168676330983976
FUCA2,2.428235848719044,0.18397856283730726,0.10716399432835759,1.7167945632334751,0.08601671468315887,0.1562854808518246,CytotoxicCD4,1.7167945632334751
GPATCH3,3.6558976742842453,0.14721648024460038,0.08576758529431397,1.7164582603022194,0.08607820119755413,0.15636786511618705,CytotoxicCD4,1.7164582603022194
PIGN,5.05186554840123,-0.13096539504172922,0.07631606954559278,-1.7160919819578473,0.08614520853051905,0.1564602456078394,CytotoxicCD4,-1.7160919819578473
PIK3C2A,6.325475109209569,0.11547009078215724,0.06733351957680458,1.714897594955589,0.08636400368888182,0.15682822267163654,CytotoxicCD4,1.714897594955589
INTS1,4.110361970717225,0.14069747655181422,0.08210091769893794,1.7137138109436052,0.0865812991752187,0.15719333904614216,CytotoxicCD4,1.713713810943605
TPGS2,13.675649374692295,0.08358374488707947,0.04879985271303877,1.712786827013247,0.08675176445173999,0.1574733115591367,CytotoxicCD4,1.712786827013247
GIGYF2,9.328480610062398,-0.09429625418254575,0.05506719535259064,-1.7123852700101165,0.08682569178829129,0.15757797464144452,CytotoxicCD4,-1.7123852700101165
RHOT2,22.621711554028362,0.06101477469591162,0.035633702452154095,1.7122771560950498,0.08684560443408806,0.15758458683937374,CytotoxicCD4,1.7122771560950498
ASCC1,5.210049128493997,-0.1300525438973964,0.07596252943627836,-1.7120617870747945,0.08688528253540904,0.15762705499868365,CytotoxicCD4,-1.7120617870747943
NIPSNAP1,10.08610401187036,-0.09203483521404836,0.053782631290322784,-1.7112371225802852,0.08703734834792692,0.15787336256517231,CytotoxicCD4,-1.711237122580285
RNASEH1,14.17893104346474,-0.08443501313656382,0.04935855623735568,-1.7106459259167204,0.08714649549574907,0.15804174412503755,CytotoxicCD4,-1.7106459259167204
TMEM70,7.280785233297478,-0.11265195212637831,0.06585718259973593,-1.7105492169479781,0.08716436048283635,0.15804455178524016,CytotoxicCD4,-1.7105492169479783
PPIL2,15.489253292046401,0.07357898168481204,0.043018442513737876,1.7104055234290436,0.08719091035473474,0.1580631026943591,CytotoxicCD4,1.7104055234290434
TSNARE1,0.8194717945849913,0.30520297837765176,0.1784599129033486,1.7102046807730176,0.08722803045745339,0.15810080520413428,CytotoxicCD4,1.7102046807730173
TOR1B,2.794612746687984,0.17628396155358267,0.10309662815910144,1.7098906598723733,0.08728609392522134,0.15817644635354422,CytotoxicCD4,1.7098906598723733
PRICKLE3,1.2764024075212037,0.24496233773136153,0.14336553614843325,1.7086556805238058,0.08751474814643716,0.15856113927167795,CytotoxicCD4,1.708655680523806
COIL,15.117195826125878,0.07488165606793416,0.0438293974790221,1.7084801611469673,0.08754728443136618,0.1585904239764752,CytotoxicCD4,1.7084801611469673
CHRNB1,5.061519094314466,0.12596489929778218,0.07374694408132633,1.7080694104269754,0.08762346403810312,0.158698742085465,CytotoxicCD4,1.7080694104269754
DCUN1D4,3.5861001278419096,-0.15158200147017714,0.08875653176957968,-1.707840521120162,0.08766593803620425,0.15872770309431303,CytotoxicCD4,-1.7078405211201617
ZNF84,6.371277327166833,-0.12238848830645867,0.07166413715524514,-1.7078066263650113,0.08767222915079236,0.15872770309431303,CytotoxicCD4,-1.7078066263650113
PRMT9,26.332525021229305,0.08116433275369796,0.047532023084238643,1.7075716009363717,0.08771586160834126,0.1587770202837588,CytotoxicCD4,1.7075716009363717
LY86,1.4382512470900752,0.24646193104837716,0.14435353607798906,1.7073494542954775,0.08775711922050211,0.15882202107058735,CytotoxicCD4,1.7073494542954775
NIPSNAP2,13.185071814272169,-0.0788989044519795,0.04621909618813742,-1.7070629016806624,0.08781036158224978,0.1588886908809399,CytotoxicCD4,-1.7070629016806624
C15orf39,1.7651262738838278,0.2166081854541214,0.12695397961627627,1.706194528984666,0.08797186703693333,0.15915119613741804,CytotoxicCD4,1.706194528984666
SMC5,14.184467380476594,-0.07680790136272256,0.04503307459671354,-1.7055886601251051,0.08808469217502618,0.15931966045389398,CytotoxicCD4,-1.7055886601251051
APOBEC3F,2.292375796828294,0.18694287825619169,0.10961062462681166,1.705517862822797,0.08809788368687343,0.15931966045389398,CytotoxicCD4,1.7055178628227972
PCSK5,4.959026305883276,-0.1464341188924254,0.08586563418689655,-1.7053867973966685,0.08812230903518307,0.15933408350098624,CytotoxicCD4,-1.7053867973966688
ALAD,4.820708327984038,-0.13467041526707085,0.078989101375567,-1.704924007512855,0.08820859822501187,0.15946033639557017,CytotoxicCD4,-1.7049240075128549
C14orf93,2.62733611004797,-0.18623483191357623,0.1092505148781014,-1.7046586198826772,0.08825811163065138,0.15949602496851317,CytotoxicCD4,-1.7046586198826772
ZNF330,8.584889235818984,-0.09832109867677802,0.057678455234724466,-1.704641677324001,0.08826127336684189,0.15949602496851317,CytotoxicCD4,-1.704641677324001
ANKHD1,28.4594555444055,-0.054158685770315476,0.03177440169391356,-1.7044753916071271,0.08829230962830922,0.15952234864014234,CytotoxicCD4,-1.7044753916071271
ZNF784,1.6826522773549215,-0.22364476454466678,0.1312297231294909,-1.7042233970423402,0.08833935971659243,0.15957759011840997,CytotoxicCD4,-1.7042233970423404
GAS8,0.8711581855013146,-0.30178825236265355,0.17712473120785396,-1.7038177012588283,0.08841514993362978,0.15968471792972927,CytotoxicCD4,-1.703817701258828
ARL13B,3.014070012601629,0.16552803695775295,0.09718856343425118,1.7031637376730437,0.0885374307332517,0.15987575579460775,CytotoxicCD4,1.7031637376730437
TRAF3IP2,3.978086894861617,-0.14390171202215457,0.08450013760345207,-1.7029760672990404,0.08857254727161508,0.15990693612070994,CytotoxicCD4,-1.7029760672990404
SMG7,5.978058720211963,-0.1195353294831618,0.07019566985458967,-1.7028875104515597,0.0885891217654776,0.15990693612070994,CytotoxicCD4,-1.7028875104515597
RALGAPA2,6.802066338868045,0.1107843653242612,0.06505985513232773,1.7028068245607468,0.08860422529009397,0.15990693612070994,CytotoxicCD4,1.7028068245607468
UBE2D1,9.896463383997041,-0.09680609136337828,0.05685415967457187,-1.702709035143386,0.08862253319133587,0.1599101819097018,CytotoxicCD4,-1.702709035143386
DTNB,5.272724756153817,-0.1257317048162279,0.07386308976407006,-1.7022264464949146,0.08871292693816998,0.16004347370518057,CytotoxicCD4,-1.7022264464949146
RFXANK,17.408616141317903,-0.06826121290715602,0.040103785627016414,-1.702113948593696,0.08873400961127535,0.1600516977830192,CytotoxicCD4,-1.702113948593696
CCR6,4.89151330240583,-0.2007393221748376,0.11796305063851065,-1.7017135542720825,0.08880907828294876,0.16015727653111927,CytotoxicCD4,-1.7017135542720823
SULT1A1,7.4265688173472135,-0.11657755140853011,0.06853569991606648,-1.7009755726037523,0.08894757422323822,0.16037717869067114,CytotoxicCD4,-1.7009755726037523
TBP,4.418043452235472,-0.13591253724263896,0.0799099552284085,-1.7008210911163315,0.08897658755232911,0.16039963279952724,CytotoxicCD4,-1.7008210911163317
ATP6V1G1,198.3925469647147,-0.02763012487543547,0.016246115878583565,-1.7007218883535644,0.08899522294645293,0.16040337355030573,CytotoxicCD4,-1.7007218883535644
DDX60L,6.783747467380561,-0.10953139469213445,0.06442147824798984,-1.7002310047977234,0.0890874824720588,0.16053978701848587,CytotoxicCD4,-1.7002310047977234
NUDT16,5.034231418057471,0.12620976991706298,0.07423749442809309,1.7000812175754474,0.08911564969561728,0.16054740145085697,CytotoxicCD4,1.7000812175754472
SKAP1,50.8268728995992,-0.04194658456326801,0.02467399333451323,-1.7000322564160866,0.08912485831109415,0.16054740145085697,CytotoxicCD4,-1.7000322564160866
CHKB,12.82549844053986,0.08057776559176273,0.047403947026897375,1.6998113162611177,0.08916642227269839,0.1605924072393746,CytotoxicCD4,1.699811316261118
TESK2,1.4589191190297401,0.2302081377197289,0.13545411450025366,1.6995285714949457,0.08921963588845981,0.1606291668389831,CytotoxicCD4,1.6995285714949455
HPS4,19.37485884376506,-0.06797262293929444,0.039995032378350164,-1.6995266386154726,0.08921999975157228,0.1606291668389831,CytotoxicCD4,-1.6995266386154726
UQCRFS1,52.12441006255095,-0.0463471701808621,0.027277899519015162,-1.6990740122256824,0.0893052392483887,0.16075274992750285,CytotoxicCD4,-1.6990740122256824
TMEM126B,22.370695783533115,-0.061189400478610816,0.03602997865975049,-1.698291332794105,0.08945278974781808,0.16098842837186286,CytotoxicCD4,-1.698291332794105
ALKBH1,1.9836612999201317,-0.20440138352382162,0.12039162084841074,-1.6978040671218348,0.08954474804409433,0.16112398839960945,CytotoxicCD4,-1.6978040671218346
RNF187,11.391134658260182,0.09165463642243811,0.054004134782731625,1.6971781288818208,0.08966298874349565,0.16130678101216547,CytotoxicCD4,1.6971781288818206
GOLGA5,5.370466607868855,-0.1278101808067145,0.07532662514326591,-1.6967464102318217,0.08974461429080366,0.16139581508585218,CytotoxicCD4,-1.6967464102318215
FBXL4,4.735376098833596,-0.13403587791801486,0.07899611521642902,-1.6967401188120588,0.0897458042589717,0.16139581508585218,CytotoxicCD4,-1.6967401188120588
DOCK8,37.964242056058175,0.05840649237460303,0.03442890835174336,1.6964375337693662,0.08980305062715652,0.16146878566449566,CytotoxicCD4,1.696437533769366
ABHD13,8.943838996991888,0.09599123067383292,0.05658871204052628,1.6962964381498613,0.08982975469710831,0.1614868233103547,CytotoxicCD4,1.6962964381498615
ZNF789,3.696442700953406,-0.14807781103243486,0.08732193291716875,-1.695768818733061,0.0899296697698973,0.161636441156286,CytotoxicCD4,-1.6957688187330613
TAFAZZIN,24.5483745137319,0.058350019046232354,0.03441444514932245,1.6955095104121167,0.08997880765590839,0.16169475527924465,CytotoxicCD4,1.6955095104121167
PPM1B,21.179025493832828,-0.06296699050600484,0.037143601009582146,-1.6952311783060798,0.09003157451779334,0.16175956794274648,CytotoxicCD4,-1.6952311783060798
SNRPB2,78.1737276100394,-0.034978901702515205,0.02063893483754626,-1.6948016929091583,0.09011304624412853,0.1618759209793451,CytotoxicCD4,-1.6948016929091583
CHTF8,1.1041496087480565,-0.26912650484415634,0.15881088375590727,-1.6946351438847511,0.09014465591448313,0.16190267702349037,CytotoxicCD4,-1.694635143884751
PDP1,3.838859750877532,-0.14481147258237279,0.08547531336884408,-1.694190601647526,0.09022907016593246,0.16202424427645937,CytotoxicCD4,-1.694190601647526
MED15,16.335704714712126,-0.07055020600366299,0.0416807289109402,-1.6926336906057622,0.09052521407737468,0.16250448633315204,CytotoxicCD4,-1.692633690605762
ACIN1,16.583250432084125,-0.07057255489440055,0.04169455987704842,-1.6926082228115467,0.09053006486203678,0.16250448633315204,CytotoxicCD4,-1.6926082228115469
TNRC6A,24.80770964220698,-0.06116766845446394,0.03614705515297825,-1.6921895350975549,0.09060984120509485,0.1626175508453861,CytotoxicCD4,-1.6921895350975547
NNT,10.897571796173734,0.08464730105104423,0.05003784269147588,1.6916656773747,0.09070973616994306,0.16275982190444527,CytotoxicCD4,1.6916656773747
CCM2,34.61550918294367,-0.04944871139981992,0.029231958547170863,-1.6915976163562836,0.09072272129486889,0.16275982190444527,CytotoxicCD4,-1.6915976163562836
SEC22C,13.661569046354387,-0.0761758918339488,0.04504741988133943,-1.691015646059323,0.09083381444319431,0.16287326956176545,CytotoxicCD4,-1.691015646059323
ZC3H4,8.899877239828003,0.09890204586804115,0.05848710348006019,1.6910060506203641,0.09083564704677953,0.16287326956176545,CytotoxicCD4,1.6910060506203644
ERI3,10.861057407456899,-0.08607605057088064,0.05090239156182899,-1.6910020910575032,0.09083640328026604,0.16287326956176545,CytotoxicCD4,-1.6910020910575032
PITRM1,3.847626429239932,-0.14524225204529992,0.08591497809382716,-1.6905347038170906,0.09092570474588411,0.16300321602232715,CytotoxicCD4,-1.6905347038170906
DCTN2,26.530560484911884,0.057487522093470446,0.034018238899213474,1.6899029448229195,0.09104652414052467,0.16318960637030383,CytotoxicCD4,1.6899029448229197
AIG1,7.805552493225955,-0.10213336653172347,0.06047243140196602,-1.6889244266173662,0.09123391354204433,0.16349522415693643,CytotoxicCD4,-1.6889244266173662
SCAMP1,8.93795397877134,0.09468141674363412,0.05606557491955804,1.6887620768980154,0.09126503400746158,0.16352073980693171,CytotoxicCD4,1.6887620768980154
TRAPPC6B,6.815494712589916,-0.11080552832387391,0.06562301714852242,-1.6885162118207915,0.0913121795982897,0.16357495313279713,CytotoxicCD4,-1.6885162118207915
MBTD1,4.409401479522618,-0.13972192829615587,0.08277698009837153,-1.687932177884617,0.09142424888357344,0.16374542801151853,CytotoxicCD4,-1.6879321778846172
KCTD2,1.6386533440088134,0.2162002953992148,0.1282406176067612,1.6858956189853542,0.09181590592574493,0.164416503012898,CytotoxicCD4,1.6858956189853542
GLYR1,9.098530154100311,-0.09410340418960178,0.055821283246818815,-1.6857979379211894,0.09183472510818166,0.16441980543398294,CytotoxicCD4,-1.6857979379211891
ILVBL,4.762417380953179,-0.1310253444147803,0.07774197229948251,-1.6853874495238714,0.09191384346821035,0.16450492332988537,CytotoxicCD4,-1.6853874495238717
TCF12,5.346417269108767,0.12094823955527645,0.07176339745117828,1.685375049830373,0.09191623426195948,0.16450492332988537,CytotoxicCD4,1.6853750498303728
NUP160,16.66319077181422,-0.0776235824366102,0.04606135316506537,-1.6852214948709494,0.09194584544396836,0.16452710168199042,CytotoxicCD4,-1.6852214948709494
PROCA1,2.167169061342875,-0.19413900089109157,0.11520681891436699,-1.6851346363047721,0.09196259844169896,0.16452710168199042,CytotoxicCD4,-1.6851346363047723
RAC1,65.33921798353292,0.044411688239170896,0.026369687916301933,1.6841946852057839,0.09214405006084277,0.16482128696017045,CytotoxicCD4,1.6841946852057839
FAM217B,10.855241720799036,0.08639490835226724,0.05131183781943488,1.6837227435955195,0.0922352637931559,0.1649539817393848,CytotoxicCD4,1.6837227435955195
NUDT8,2.3863622591429055,0.17542520574804266,0.10422232034915065,1.6831826921561364,0.09233973030258634,0.16511032448049684,CytotoxicCD4,1.6831826921561364
INPP5B,3.4248757422626572,0.15213287854635268,0.09041251984554265,1.6826527875370665,0.09244232637337318,0.1652632656427635,CytotoxicCD4,1.6826527875370665
TRMT11,5.334792995649374,-0.12605285197676536,0.0749298949233791,-1.6822771752938255,0.09251510496162806,0.16536285415359464,CytotoxicCD4,-1.6822771752938255
CHMP1A,11.789554678260957,0.08592693403835355,0.051124131723802056,1.680750971039929,0.09281129553842861,0.16586166210059403,CytotoxicCD4,1.680750971039929
CLCC1,5.7193142376125845,-0.12063663871765826,0.07180245330692438,-1.680118619373476,0.0929342389032748,0.1660507356607858,CytotoxicCD4,-1.6801186193734758
PPP1R21,7.484235946496556,-0.1041480355642766,0.062011259622368475,-1.679502016222691,0.09305424624832939,0.16623449449673894,CytotoxicCD4,-1.679502016222691
DOHH,4.42652021936325,0.13084995224705717,0.07792337598712304,1.679213080663758,0.09311052355919239,0.16630435758700673,CytotoxicCD4,1.679213080663758
RYBP,6.053904553118305,-0.11285231257769424,0.06721244851052766,-1.679038854833832,0.09314447152628351,0.16633431991216482,CytotoxicCD4,-1.6790388548338318
ANKRD36,11.821105134254498,-0.08665347751337506,0.05161384596993329,-1.678880460949441,0.09317534325240685,0.16635877875443553,CytotoxicCD4,-1.678880460949441
MSI2,21.040818200792486,0.06355595495589793,0.03788959120401777,1.6773988036365652,0.0934645231701019,0.1668188807687163,CytotoxicCD4,1.6773988036365652
CEP63,10.933516514181218,-0.08781797617380031,0.05235413883265298,-1.6773836440038765,0.09346748564235219,0.1668188807687163,CytotoxicCD4,-1.6773836440038765
FRS2,3.225192363171658,0.1550645070642062,0.09248810110469248,1.6765887201930978,0.09362293401101493,0.16706553773594154,CytotoxicCD4,1.6765887201930976
NUDT9,5.240233996840707,-0.12405880466682655,0.0740170723908175,-1.6760836474561398,0.09372180932666303,0.16721117059091142,CytotoxicCD4,-1.6760836474561398
RIDA,4.179846024604946,0.13615839583814074,0.08125174064016691,1.6757597408421627,0.09378526281298248,0.1672935645684251,CytotoxicCD4,1.675759740842163
SCAP,5.845978731287553,-0.11667747676687372,0.0696528357983943,-1.6751288792403118,0.0939089478569395,0.1674833490963572,CytotoxicCD4,-1.6751288792403118
CES2,6.746416355548143,-0.10761826125064378,0.06426346450493681,-1.6746414479782117,0.09400460188325577,0.1676230806040529,CytotoxicCD4,-1.6746414479782115
CCDC30,2.9519189191449615,0.1619796079535421,0.09675213062485238,1.6741709656152521,0.09409700392395505,0.16775696300523257,CytotoxicCD4,1.674170965615252
HSD17B1,0.8036382483606204,0.30283345588860616,0.1809189346055368,1.6738626973947388,0.09415758682717824,0.1677989020330671,CytotoxicCD4,1.6738626973947388
CCNY,8.772488529882146,0.09603283625597082,0.05737201701417527,1.6738619496721439,0.09415773381256248,0.1677989020330671,CytotoxicCD4,1.6738619496721439
HACL1,6.097912903176776,-0.11293814277148008,0.06747462704241841,-1.673786839910663,0.0941724996336726,0.1677989020330671,CytotoxicCD4,-1.673786839910663
WDR53,2.323768941246212,-0.18427359735894272,0.11011750168873301,-1.6734269714892853,0.09424327189169972,0.16789412020286987,CytotoxicCD4,-1.673426971489285
MFSD9,1.3488428203406815,0.2360506568548982,0.14114135609308165,1.6724414685319064,0.09443730065167737,0.16820884408093914,CytotoxicCD4,1.6724414685319064
TMEM222,12.890923482172422,-0.07979954495960594,0.04772086981824972,-1.6722148037856697,0.09448197234270672,0.16825747087910595,CytotoxicCD4,-1.6722148037856697
DMAC2L,11.96815267724766,-0.08439343635180176,0.05048160526997192,-1.6717660997599393,0.09457045407464552,0.16838408422187803,CytotoxicCD4,-1.6717660997599393
LEMD3,4.864992298219743,-0.12832303098451867,0.07677661908948509,-1.6713816329285733,0.09464632143704278,0.16848819508163876,CytotoxicCD4,-1.6713816329285733
DDX10,7.294911178490921,0.10396047432119161,0.062213419766764276,1.6710297345964173,0.0947158047583558,0.1685809049778453,CytotoxicCD4,1.6710297345964173
RBBP7,22.247030846747755,0.061773901781325954,0.0369711986015227,1.6708655417728795,0.0947482390787969,0.16860765087584545,CytotoxicCD4,1.6708655417728795
ZNF507,5.1055109365099955,-0.12977052748718723,0.07767139251072261,-1.6707634985335469,0.09476840097922928,0.16861255177898876,CytotoxicCD4,-1.6707634985335469
HUS1B,1.0217525564535097,0.2769621020202061,0.1658161180184005,1.6702966233323095,0.09486069093447025,0.16874575801492725,CytotoxicCD4,1.6702966233323098
TM7SF2,4.4968536050296155,0.12732300004368957,0.07631285969083489,1.668434397027071,0.0952295247917955,0.16937076333700538,CytotoxicCD4,1.668434397027071
VSIG10,1.8706524424186293,-0.21536045956030916,0.12909949577421384,-1.6681742888985394,0.09528113329168887,0.1694314406211306,CytotoxicCD4,-1.6681742888985394
KCTD18,6.007816700608914,-0.11650336268608616,0.06984611617741775,-1.668000585603833,0.09531561053324437,0.16946163796347374,CytotoxicCD4,-1.6680005856038331
SENP6,21.906528257868167,0.060232749462302136,0.03611704343479815,1.6677098603333882,0.0953733370635208,0.16953315155024087,CytotoxicCD4,1.6677098603333882
CIR1,40.04479668406109,-0.046381836427294376,0.02784363345377347,-1.6657968330282176,0.09575388715000355,0.1701783763183366,CytotoxicCD4,-1.6657968330282176
PALB2,1.1177698365101991,-0.2728515131293391,0.16383360874133565,-1.6654184402427676,0.09582930296714237,0.1702811646559789,CytotoxicCD4,-1.6654184402427676
TMEM230,74.54508907341972,0.03707582983245936,0.022263636926987126,1.6653087702628437,0.09585116969822448,0.17028878020854776,CytotoxicCD4,1.6653087702628435
CEP70,2.4295348519163293,-0.18256292027042445,0.10965501656620887,-1.6648843435283636,0.09593583236946075,0.17040793550900363,CytotoxicCD4,-1.6648843435283633
ENO2,8.243625066882345,-0.09865575090831845,0.05927187728546081,-1.6644613841599778,0.09602026187290179,0.17052663302180543,CytotoxicCD4,-1.6644613841599778
TGIF2,5.073006149242588,-0.12373883737262738,0.07437067337590457,-1.6638122495838212,0.09614995525434047,0.17072565840394902,CytotoxicCD4,-1.6638122495838212
MORF4L2,16.91349046749078,-0.0764435464312579,0.045949174433604884,-1.6636544045359605,0.09618151297274553,0.1707400176194294,CytotoxicCD4,-1.6636544045359603
BACH2,12.763494760718409,-0.09625348038281481,0.05785870539582074,-1.6635954732192713,0.09619329714528456,0.1707400176194294,CytotoxicCD4,-1.6635954732192713
PCMTD1,22.77511083844985,-0.06023680984984835,0.036212300705207374,-1.663435039386664,0.09622538407409194,0.17076567792994768,CytotoxicCD4,-1.663435039386664
INSIG2,8.615111507007388,-0.09647417480963369,0.05801500912601312,-1.6629175150189888,0.09632894784985299,0.17091815146980693,CytotoxicCD4,-1.6629175150189885
PINK1,3.2435342214727783,0.1501897988582903,0.09036065653027107,1.662114958272534,0.09648972691248223,0.1711720686582972,CytotoxicCD4,1.6621149582725343
ENTREP3,3.0233890287244787,0.15715418033919948,0.09458746054357875,1.6614694953861746,0.09661919050309448,0.17134239754023997,CytotoxicCD4,1.6614694953861746
KLHL2,2.3847812463536076,0.18099778099241806,0.10893900206722432,1.6614598771588487,0.09662112072731682,0.17134239754023997,CytotoxicCD4,1.6614598771588485
C19orf12,7.714380639830605,0.10600823105093232,0.06382568597378493,1.6609023378843586,0.09673306266043175,0.17150950849879953,CytotoxicCD4,1.6609023378843588
SUFU,1.3185379282833871,-0.2511319202192036,0.15124076729479202,-1.6604776920346354,0.0968183920146477,0.1716293823305047,CytotoxicCD4,-1.6604776920346354
C6orf226,16.98325992963566,0.06934142897552319,0.04177710046741208,1.6597951557124568,0.09695566862630585,0.17184128203374172,CytotoxicCD4,1.6597951557124568
TRAPPC4,16.12660182889323,0.0731963690001764,0.04410837259407004,1.6594665523891254,0.09702181517323293,0.1719270585012686,CytotoxicCD4,1.6594665523891254
UNK,7.0795678426667425,-0.1068077742497079,0.06441717073223671,-1.6580637279721038,0.0973046041119657,0.17239663351536488,CytotoxicCD4,-1.6580637279721038
DEK,79.1120326689422,-0.03521220969895603,0.02124432188937298,-1.6574880517400834,0.09742084255519848,0.17257100969086547,CytotoxicCD4,-1.6574880517400836
MPC2,33.38565026112971,0.04727677721977384,0.028525123674093864,1.657373260145055,0.09744403412230608,0.17258052925738832,CytotoxicCD4,1.657373260145055
PPP2CA,22.440153878990518,0.06736636588868086,0.04065880823709651,1.656870154576168,0.09754572956754924,0.1727290560495945,CytotoxicCD4,1.656870154576168
ICA1L,13.067825028068683,-0.10475750225212249,0.06323913135033196,-1.6565297469344917,0.0976145861026017,0.17279676435036953,CytotoxicCD4,-1.6565297469344917
CTNND1,1.76250204447757,0.20239532968070978,0.12218216165110365,1.6565047380538105,0.09761964634784454,0.17279676435036953,CytotoxicCD4,1.6565047380538105
DDX28,4.686615134499466,-0.12835706917881778,0.07752418252889738,-1.6557036139139203,0.0977818550983841,0.17305226539063556,CytotoxicCD4,-1.65570361391392
PSMG1,6.324954675205593,-0.11281617134764896,0.06816281718226457,-1.6550984247905005,0.0979045343717657,0.17323772742508634,CytotoxicCD4,-1.6550984247905007
TGOLN2,41.71214914965937,-0.04480582016930159,0.02710666407118731,-1.652944827575717,0.09834209271769052,0.17398018448649322,CytotoxicCD4,-1.652944827575717
SLC41A3,7.190104893776897,-0.10552259076708542,0.06389925142247196,-1.651390093280114,0.09865894640146101,0.17450886684524314,CytotoxicCD4,-1.6513900932801138
NUP214,7.159503653015371,0.10297579060554204,0.06238607512686291,1.6506213990243723,0.09881590656010841,0.1747545866242852,CytotoxicCD4,1.6506213990243723
AHCY,8.600447857069826,-0.09563076997194009,0.057942365059043904,-1.6504464371533898,0.09885165996878742,0.17477908555904653,CytotoxicCD4,-1.65044643715339
LRRC41,5.589451801186146,0.11979922568622826,0.07258900504752402,1.650377017949147,0.09886584862461449,0.17477908555904653,CytotoxicCD4,1.6503770179491468
UBXN6,17.536905582694697,0.0703099961221483,0.042648577371432725,1.648589483063133,0.09923176476065157,0.17539395501307867,CytotoxicCD4,1.648589483063133
GALNS,3.7530804366881063,0.1432363360843904,0.08689579882381095,1.6483689432997213,0.09927698500200957,0.17544186767550898,CytotoxicCD4,1.6483689432997213
NFU1,14.06355703885838,0.07318248053362597,0.04440112052469542,1.6482124700641885,0.09930907879024944,0.17544933392228784,CytotoxicCD4,1.6482124700641883
