variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
TSHZ2,875.5379772276723,0.45473284799635516,0.247264203915813,1.8390565265612804,0.06590687235333163,0.9998383310247945,Th1
PCP2,7.492677347338119,1.5265569955253988,0.8311539664745028,1.8366717324355435,0.06625837070109471,,Th1
LEPR,309.7545444475662,0.4815699014535325,0.26233235676571764,1.8357243741899911,0.06639843119202958,0.9998383310247945,Th1
CBR3,1956.5983194558778,-0.19189962392632298,0.10453873466238445,-1.8356796124046935,0.06640505494757552,0.9998383310247945,Th1
NLGN4Y,32.639553300476244,-1.014841385353645,0.5533813793038302,-1.8338914595036515,0.06667010758773242,0.9998383310247945,Th1
CD2AP,2202.0336787287215,-0.1183058968450394,0.06465683180436829,-1.8297509102053853,0.06728719435528768,0.9998383310247945,Th1
LAMC1,11.684022490646525,1.4059843423820158,0.7686750978713704,1.8291009378025829,0.06738448851731939,0.9998383310247945,Th1
PAPSS1,2980.4428535739744,-0.19559711762506274,0.10702487417923111,-1.8275855881643228,0.06761177035055978,0.9998383310247945,Th1
IDO1,2.3126479945348115,-3.314531791518407,1.8140323469848876,-1.8271624522172976,0.06767534750984779,,Th1
TTN,291.4259258160196,-0.46406402368285565,0.25448935935127154,-1.823510518733745,0.06822610540914946,0.9998383310247945,Th1
SUMO2,3134.015837357349,-0.1056562562568766,0.057957435572644996,-1.8229974327357006,0.0683037797222095,0.9998383310247945,Th1
DUSP10,2599.395894499987,-0.3455836148340471,0.1895842308768004,-1.822849997786058,0.06832611283091611,0.9998383310247945,Th1
MARCKS,36.6221113285748,1.0416826000276096,0.5714954233308503,1.8227313072016649,0.06834409617036417,0.9998383310247945,Th1
EI24,1795.762631112176,0.1639035942244312,0.08994087618699705,1.8223482044321815,0.06840216832957599,0.9998383310247945,Th1
PHF21A,1485.5131899683731,0.2130229267874114,0.11701117129183516,1.8205349492324563,0.06867757896890445,0.9998383310247945,Th1
CMA1,4.677844031254394,1.959354966639124,1.077712182466122,1.818068867102851,0.06905360768162586,,Th1
ATN1,1684.5826488255052,-0.3030756697009649,0.16682518179126965,-1.8167261467766345,0.06925905608018809,0.9998383310247945,Th1
SLC2A12,13.342913357589119,0.8836371772992474,0.48702961160541275,1.8143397367287035,0.06962543742057242,0.9998383310247945,Th1
NIPA1,1348.4433515047208,-0.22369149128286672,0.12340909899297628,-1.8126012839263816,0.06989333964834894,0.9998383310247945,Th1
CBFA2T3,3.4809514009850093,2.346777232717751,1.296093361633932,1.8106544653228258,0.07019435554120822,,Th1
PRUNE2,82.20626593475066,-0.7131298599200339,0.39392982357163175,-1.810296700702477,0.07024978842712615,0.9998383310247945,Th1
PLXNA2,7.069657467722376,-1.5681143629294498,0.8670109719412635,-1.808644196760734,0.07050629754487135,,Th1
B4GALT5,2357.773200564356,0.23048319524003502,0.12759999939873815,1.8062946420540054,0.0708723283220176,0.9998383310247945,Th1
MYH8,33.58664712784806,-1.8157661762379007,1.0059477876003016,-1.8050302397596887,0.07106995013475474,0.9998383310247945,Th1
POU2AF1,851.382191168638,0.5808422334968447,0.32235847203166723,1.8018519253925023,0.07156870563103773,0.9998383310247945,Th1
PTPRG,59.14661980870673,0.9219494919805931,0.5119424853896786,1.8008849007302583,0.07172102335889659,0.9998383310247945,Th1
ADRA1B,9.365401838929731,1.3643551410467443,0.7580758609989581,1.79976069841989,0.07189843215990256,,Th1
DAPK2,111.95303208152882,0.766753782824306,0.4262460315101782,1.7988526018828093,0.07204199993225581,0.9998383310247945,Th1
CLN5,707.0981945998275,-0.352186976265794,0.1957873347428575,-1.7988241002838516,0.0720465097607741,0.9998383310247945,Th1
NAT9,546.4880721826854,-0.19571674297191238,0.10889283338842265,-1.7973335515459252,0.07228268279532188,0.9998383310247945,Th1
SCN9A,203.85243490646602,1.5678625763897798,0.873383485675234,1.7951594026049473,0.07262830661530488,0.9998383310247945,Th1
GBP4,4308.610606687922,-0.3572052539182193,0.1990188559877467,-1.7948312090599692,0.07268059676933361,0.9998383310247945,Th1
SMIM35,24.791615137607884,-1.5357735635917298,0.8570680641840656,-1.7918921819281606,0.07315023856044985,0.9998383310247945,Th1
TNFRSF10D,98.16383339429527,0.47804403352171243,0.266791268294565,1.791827883189575,0.07316054086355833,0.9998383310247945,Th1
CORO1C,2706.319407226422,0.1751118157374252,0.0981521519124282,1.7840853442893516,0.07440979835157338,0.9998383310247945,Th1
SUSD6,3465.9405218233105,0.2487101945814977,0.13941512507225023,1.7839541760810143,0.07443111153729608,0.9998383310247945,Th1
CSNK1G1,2451.3489501887884,-0.1869114258314343,0.10481367628568129,-1.783273256459267,0.0745418325916474,0.9998383310247945,Th1
PORCN,901.732585599242,0.28227716718095225,0.1583116721453863,1.7830470953633892,0.07457863731189258,0.9998383310247945,Th1
TSHZ3,52.00874103089953,0.9340965047365631,0.5240058238721067,1.782607105077799,0.07465028243444741,0.9998383310247945,Th1
MET,4.8633995079052985,1.64700859501257,0.9244531607235683,1.7816030762699306,0.0748139824295701,,Th1
TXNRD1,10815.916204612908,0.1443347445972553,0.08108693286916574,1.7800000504414228,0.07507595244201505,0.9998383310247945,Th1
RBM47,980.8507473769233,-0.6173336633943758,0.3469060735291205,-1.7795412375291106,0.07515107038280826,0.9998383310247945,Th1
RUNX1,2825.5687993431306,-0.3653949223560918,0.20535629256341384,-1.7793217719065422,0.07518702350810615,0.9998383310247945,Th1
LYPD6B,4.715397428186384,-1.8370317983128315,1.032684612783941,-1.7788894843320149,0.07525788245905472,,Th1
KYAT1,539.3403181764688,0.18055658317471385,0.10163114495325255,1.7765871205895079,0.07563619624651353,0.9998383310247945,Th1
WFDC1,26.180740666015353,-3.0903344401124517,1.739699764653843,-1.776360785291795,0.07567347025712005,0.9998383310247945,Th1
NBL1,950.9588347776521,0.3317194524043116,0.18676267126530047,1.776155000123643,0.07570737298067544,0.9998383310247945,Th1
ABHD16A,1491.148831291317,-0.2059700297680887,0.11597168378457545,-1.7760372450113833,0.07572677849129862,0.9998383310247945,Th1
CD2,38572.81714167991,0.2748048995638908,0.15475716502532144,1.7757168110370016,0.07577960511467295,0.9998383310247945,Th1
PHF19,13637.939279000599,-0.2101225751752083,0.1183914682079016,-1.7748118032139113,0.07592896677697421,0.9998383310247945,Th1
TPMT,1268.298189067256,-0.26369586068145756,0.1486786448530215,-1.7735960732096934,0.07612998769537871,0.9998383310247945,Th1
PXYLP1,545.3397153100916,-0.45340895165345935,0.2558798311524845,-1.771960492592567,0.07640111557872252,0.9998383310247945,Th1
DRAM1,894.9909459830982,0.2701167473502733,0.1524470324599285,1.771872780936388,0.07641567763359917,0.9998383310247945,Th1
CRYBG3,311.03981045459966,-0.18348103190580836,0.10359061857532767,-1.7712128224467258,0.0765253177875564,0.9998383310247945,Th1
FXYD7,111.86933516411273,-0.9575961678455908,0.5410089936595758,-1.7700189443581564,0.07672398490675535,0.9998383310247945,Th1
HMOX1,886.5114835622865,0.6632608971758421,0.3752105392914355,1.7677032698185235,0.07711052307504632,0.9998383310247945,Th1
SLC25A45,845.268876540385,-0.22293673891736618,0.12614324956532647,-1.767329918054099,0.07717299218839493,0.9998383310247945,Th1
METTL7A,78.43136800058,-0.4654157690391462,0.2635469529991334,-1.7659690758810505,0.07740103710687271,0.9998383310247945,Th1
CCDC141,571.6053238587162,-0.29351595539763903,0.16621804171500357,-1.765848955800476,0.07742119272845935,0.9998383310247945,Th1
LYSMD4,473.0881453252017,0.29703402818593366,0.16828272736005848,1.7650892212508433,0.0775487719149675,0.9998383310247945,Th1
NMT2,1631.6633465083248,-0.4236347664290623,0.24021877897151436,-1.7635372565077345,0.07780991937803379,0.9998383310247945,Th1
STX1B,19.801095420169446,-0.7364109572272552,0.41788238071932815,-1.762244572167946,0.07802798429987366,0.9998383310247945,Th1
YPEL1,133.97504684679933,0.8835183248328474,0.5017434332516814,1.760896638162203,0.07825589904660678,0.9998383310247945,Th1
GAMT,1181.2711869806983,-0.3026189964493717,0.17192201917865835,-1.7602108089185209,0.07837206997911492,0.9998383310247945,Th1
GPRIN3,4002.0576349610083,0.41952296718040694,0.238489970514041,1.7590801251564905,0.078563900159223,0.9998383310247945,Th1
SMIM3,1192.4754956333836,-0.3054079978259468,0.17365253788787247,-1.7587304023345107,0.07862331093962457,0.9998383310247945,Th1
HHEX,35.2968218684985,0.8872058518670038,0.5047066860297807,1.7578642732992316,0.0787706060087097,0.9998383310247945,Th1
CDC14B,580.053625901076,0.4553490903195361,0.25923895358253884,1.7564840623944191,0.07900579040723786,0.9998383310247945,Th1
RNF214,926.1020434957568,-0.334989626612262,0.19088710607881282,-1.7549096609697286,0.07927476140494719,0.9998383310247945,Th1
AQP11,108.83380425296934,-0.5519899325500978,0.31514308248986844,-1.7515533839072723,0.0798506342358336,0.9998383310247945,Th1
NT5C1A,7.18068603884214,2.205733772380895,1.2612187684778033,1.748890698037305,0.08030991480192314,,Th1
FAM110A,331.61487656074564,0.30298085388121304,0.17357757589215145,1.7455068854600404,0.08089667496289532,0.9998383310247945,Th1
CISD3,2100.1543240239453,0.14842836720991937,0.08504851201169668,1.7452200361777768,0.08094657485188521,0.9998383310247945,Th1
KCTD13,1761.8692254728594,0.16562462998653155,0.09492257677717598,1.7448391690348188,0.08101286856785177,0.9998383310247945,Th1
ZNF239,32.79588811439191,-0.9062362021260444,0.5193861980797789,-1.7448214940568063,0.08101594614353812,0.9998383310247945,Th1
AKIP1,2505.0056969348575,0.16789756551167817,0.09627246207777908,1.7439832937484527,0.08116200299720717,0.9998383310247945,Th1
MEIOC,11.818911065397858,-1.0639206480373036,0.6100935249225322,-1.7438648413329694,0.08118266062001867,0.9998383310247945,Th1
AGTPBP1,2754.5395113544664,0.14460126879581486,0.08302297728062522,1.74170179788963,0.08156063775543634,0.9998383310247945,Th1
NFU1,2817.309056284389,-0.15427143654722023,0.0888046251311396,-1.7372004703516788,0.08235179194147037,0.9998383310247945,Th1
NFIL3,4921.36343825372,-0.2756526219070658,0.15871400059290866,-1.7367883165776743,0.08242454205144707,0.9998383310247945,Th1
RASGRF1,4.962474447614869,2.2714714933741127,1.3080675265249382,1.7365093523945128,0.08247381215432247,,Th1
PTGER4,4987.363798900291,-0.30082710830544146,0.1734459865313542,-1.7344137752709563,0.08284469263891775,0.9998383310247945,Th1
TCP11L1,1294.978912413979,0.23099657015947736,0.13320594123457694,1.7341311357328288,0.08289481817337176,0.9998383310247945,Th1
LYZ,338.33759551360885,-1.7245745116997855,0.9946432544217996,-1.7338623712904035,0.08294250578262444,0.9998383310247945,Th1
RPN2,2875.486681746995,-0.12552393563036732,0.0725626883573283,-1.7298688688632402,0.08365370646172576,0.9998383310247945,Th1
TGFBR2,5559.664978300125,0.28657865513600633,0.1656756780631657,1.729756947345917,0.08367370942022055,0.9998383310247945,Th1
LRIG3,49.11586213862418,-0.822441920972054,0.47561028117303594,-1.7292349503959403,0.08376705348580447,0.9998383310247945,Th1
LIPH,6.675064047339485,1.464630431588781,0.8472620479721445,1.728662855953786,0.08386945286049009,,Th1
NOL3,171.05717709606134,0.36998053488294685,0.21418876432118006,1.727357343208508,0.08410350653963682,0.9998383310247945,Th1
DVL1,342.68552571571075,0.2689339172764522,0.15576308274695874,1.7265574906047698,0.084247165937561,0.9998383310247945,Th1
STRADB,871.7856519548031,-0.21392855287042845,0.12411667210014905,-1.7236085148803433,0.08477854033735173,0.9998383310247945,Th1
GPRC5C,1.9790004799307135,2.109600064606909,1.2256641973333646,1.7211892696194384,0.08521648433799477,,Th1
SYNE3,5931.370812733658,0.2314881558783595,0.13451020541707276,1.7209709490859033,0.08525609564468808,0.9998383310247945,Th1
CREM,7713.474870688167,-0.27893663778910505,0.16209122831519243,-1.7208620151036327,0.0852758658082552,0.9998383310247945,Th1
ZCCHC9,3697.467260489021,-0.1523357030293903,0.08853188772022183,-1.7206873924432866,0.08530756538340567,0.9998383310247945,Th1
ANK3,1352.17566024975,0.38988317587879107,0.22663486686257342,1.720314183232927,0.08537534668209412,0.9998383310247945,Th1
KLHL35,13.06360202406432,-1.0069462065658865,0.5854074408839187,-1.7200775669087462,0.08541834287916762,0.9998383310247945,Th1
PXK,2388.064276236182,0.27921164398936815,0.16242023725867663,1.7190693025813348,0.08560175359288592,0.9998383310247945,Th1
CD101,107.82385776492372,-0.4870954218758977,0.2836492347938166,-1.7172456757373777,0.08593429317854101,0.9998383310247945,Th1
TFE3,2451.484422121736,0.13279456176236068,0.07745353852055294,1.7145060677521216,0.08643582365182073,0.9998383310247945,Th1
NME7,1803.3462141657878,-0.18315575573557924,0.10685978571672503,-1.7139820607642569,0.0865320205711413,0.9998383310247945,Th1
IGSF3,251.84741482578465,-0.8922535932270917,0.5207801089665199,-1.7133019826693368,0.08665699783509963,0.9998383310247945,Th1
TXK,272.1595569136733,0.888363666726498,0.5185267188550109,1.713245690961009,0.08666734903323992,0.9998383310247945,Th1
GMPR2,1627.515770669701,-0.13889189276233802,0.08112471062915158,-1.712078744998669,0.0868821577939106,0.9998383310247945,Th1
KATNAL2,31.600557406494907,-0.5507110495297802,0.32191141095432346,-1.710753427153042,0.08712664032816786,0.9998383310247945,Th1
DPF1,30.75959665330085,-0.9015374977683442,0.5269889043604741,-1.7107333575882446,0.08713034684156072,0.9998383310247945,Th1
ZMAT1,93.84641660156683,-0.518508117305938,0.30320802533408353,-1.7100738568335403,0.08725221643282757,0.9998383310247945,Th1
EXOC6B,1746.4199372855653,-0.4298028236054234,0.2514374256519896,-1.7093828513830966,0.08738005533247224,0.9998383310247945,Th1
DOK5,1459.901190865803,0.7257999457295986,0.4246630150465208,1.7091197491029186,0.08742877006516987,0.9998383310247945,Th1
USP24,2500.112273863372,0.11974625554881027,0.07006807047639013,1.7089989025623236,0.08745115276295415,0.9998383310247945,Th1
POT1,1642.6718969656647,0.12662885430187212,0.0741282216337686,1.7082408226044263,0.08759166669458039,0.9998383310247945,Th1
AEBP1,38.51408945741011,-0.8633049927096794,0.5054586277937021,-1.7079637090733935,0.08764307651740556,0.9998383310247945,Th1
ZFYVE9,76.7991813384657,-0.5841632906080814,0.34214711962980277,-1.7073453409169013,0.08775788331470752,0.9998383310247945,Th1
TBC1D30,94.14580114256795,-0.7028133738320399,0.41205711380437365,-1.705621260468529,0.0880786183574663,0.9998383310247945,Th1
DGKE,1589.7890713616046,-0.180487776218183,0.10595660388905287,-1.7034122423098015,0.08849094826716077,0.9998383310247945,Th1
IL10,104.18816417395638,-1.7902846007266668,1.0518647465230435,-1.7020102695184742,0.0887534431670244,0.9998383310247945,Th1
CYB5B,18279.672411681677,-0.1524511669390334,0.08958928963001404,-1.7016673261795736,0.08881774873688549,0.9998383310247945,Th1
STX17,1972.3333194002719,-0.15249303060334757,0.08964871337068958,-1.7010063487782836,0.08894179502846895,0.9998383310247945,Th1
CDON,49.877021289848955,-0.7083753088551453,0.41663516524668576,-1.7002292843805515,0.08908780595276047,0.9998383310247945,Th1
MYLIP,814.8881269445633,-0.3989478292720266,0.23467027510143643,-1.7000356312685152,0.0891242235442101,0.9998383310247945,Th1
MLLT3,4274.978397377181,0.34138947375918716,0.2014260662202599,1.6948624384387119,0.09010151944971624,0.9998383310247945,Th1
PLEK,23.20309039110132,1.0146262240146766,0.6000643665320687,1.6908623151187447,0.09086310221038758,0.9998383310247945,Th1
NDUFV2,13182.065373955818,0.1261352550170512,0.0746189624073726,1.6903914360056633,0.09095309238103032,0.9998383310247945,Th1
LHX9,15.110577343433762,-1.8527606947638586,1.0971013161035261,-1.6887781169966496,0.09126195893588204,0.9998383310247945,Th1
S100A9,7.027591590068939,1.5408397946894334,0.9132165769292168,1.687266562627086,0.09155210744657634,,Th1
FRMD4B,1178.3768206378193,0.26453297173276735,0.15692531145838212,1.6857253254706694,0.09184871659290059,0.9998383310247945,Th1
E2F1,5062.692782995497,0.2062519590894728,0.122384722631038,1.6852753730649486,0.09193545482540827,0.9998383310247945,Th1
TP53BP1,1584.1352701325245,-0.19458502466148833,0.11549727389113357,-1.6847585930461182,0.09203515673595061,0.9998383310247945,Th1
RFTN1,3331.1681499952883,0.20681952952387203,0.12293732009762358,1.6823168860329658,0.09250740843872207,0.9998383310247945,Th1
DTX3,698.0674796910844,-0.34636517831286817,0.20607894606431687,-1.680740245074663,0.09281337981788311,0.9998383310247945,Th1
TGFBR1,4609.380597246161,0.41169329052053183,0.24535625539038822,1.6779408777065148,0.09335864138096994,0.9998383310247945,Th1
ITGA6,778.6219241350582,1.1006212596189844,0.6559374998968592,1.6779361750045514,0.09335955953237528,0.9998383310247945,Th1
BHLHE22,23.27772903927646,2.0787855983379058,1.2393059543781115,1.6773788514403194,0.09346842221346992,0.9998383310247945,Th1
OSBP2,247.36426766870935,0.47566851173417307,0.2836040249821504,1.6772276478237955,0.09349797455368272,0.9998383310247945,Th1
TMEM168,995.9898728786231,0.25857579481099446,0.1542052241521847,1.6768290194617967,0.09357592132718195,0.9998383310247945,Th1
AFDN,2908.861847107746,0.47477533639150005,0.28322179977078044,1.676337544552536,0.09367209482255101,0.9998383310247945,Th1
SRGAP3,182.32330553242204,-0.8037675502544526,0.4795001592947439,-1.6762612789047788,0.09368702584959537,0.9998383310247945,Th1
QKI,3880.2072002302943,0.19749873036664461,0.11787266571848504,1.6755261210290286,0.0938310504490274,0.9998383310247945,Th1
IFIT3,11824.698503333468,-0.6424157786772561,0.38344763092058215,-1.6753677083228875,0.09386210828550282,0.9998383310247945,Th1
NEK7,4977.858654692808,-0.2390326185290395,0.14269187523116725,-1.6751662849885176,0.09390161053935242,0.9998383310247945,Th1
CCL17,157.09199724756348,-3.013321686365062,1.8006768938257742,-1.6734383035053362,0.0942410426705826,0.9998383310247945,Th1
CCDC154,13.54186166249813,0.8250378201623972,0.4932457092022049,1.6726710537367795,0.0943920706485951,0.9998383310247945,Th1
NEDD4,478.0915530510629,0.3025315586911108,0.1808948031688731,1.6724170810406562,0.09444210619040844,0.9998383310247945,Th1
MYO1E,2486.7672380437693,-0.2931637599392135,0.17535785374203933,-1.671802851616061,0.09456320433387838,0.9998383310247945,Th1
RGS17,2.1752593088921075,2.2813411974753612,1.3648659942428054,1.6714763259531527,0.09462763100811548,,Th1
C8G,5.1439447743536375,-1.51527391120331,0.9067331160008144,-1.6711355132660104,0.0946949141652162,,Th1
PKP4,443.6472512116727,0.2986985695357073,0.17893409907920946,1.669321672463789,0.09505364738170544,0.9998383310247945,Th1
PIR,1059.1696172475715,0.31497527760760713,0.1887622323219233,1.668635053385227,0.09518972751969536,0.9998383310247945,Th1
PDE4B,2366.1145077933897,0.38374517451625534,0.2300160218266791,1.6683410636734415,0.09524804064639737,0.9998383310247945,Th1
PPARG,303.8553024121126,0.825019340426269,0.4948680274386712,1.6671502192137748,0.09548453845802886,0.9998383310247945,Th1
ETNK2,3.2442172877253994,-2.2245435308744423,1.3365774127349335,-1.6643581656243414,0.09604087498008655,,Th1
GARRE1,335.0301742729115,0.2874462978950837,0.1733327212230037,1.6583498826240979,0.09724686607622218,0.9998383310247945,Th1
CD200,706.8607188187702,-0.5832005629936081,0.3520415727108452,-1.656624126811946,0.09759549136150328,0.9998383310247945,Th1
STING1,13388.315018517054,0.17406924468168647,0.105108684571244,1.656088128128938,0.09770397317720497,0.9998383310247945,Th1
AUH,1359.8606368065923,-0.2551006858470566,0.1541302713613918,-1.6550978830687826,0.0979046442404784,0.9998383310247945,Th1
METTL9,5279.244029043941,-0.13285323212173386,0.08027149985962509,-1.655048583296203,0.0979146433337094,0.9998383310247945,Th1
RAB29,3223.1034208663095,0.3371453351572576,0.2037953021371608,1.6543332040615342,0.09805983003478745,0.9998383310247945,Th1
ZC3H12C,96.55688789206826,-0.741929471620807,0.4486576006301301,-1.6536652239453489,0.09819555226694525,0.9998383310247945,Th1
ZNF711,12.121335222408083,1.067724192746645,0.6456896225917534,1.653618325877492,0.0982050867933166,0.9998383310247945,Th1
KCNK1,1302.6933262417397,-0.5742395993406149,0.347470326239801,-1.6526291771583186,0.0984063562000612,0.9998383310247945,Th1
LONRF2,132.31848133606894,0.4876852391056848,0.2951936082648138,1.6520860393026857,0.09851701250008463,0.9998383310247945,Th1
OTUD1,408.22571265603017,0.28720686326817907,0.17388466040446604,1.6517090271224548,0.098593881557614,0.9998383310247945,Th1
ZCCHC14,106.39215933190124,-0.5015250388698809,0.30369383425442775,-1.6514165988951712,0.09865353775569413,0.9998383310247945,Th1
AMOTL1,429.0644820459546,-0.35671221852169777,0.2160077916440198,-1.6513858866237494,0.09865980481923678,0.9998383310247945,Th1
AGPAT2,1481.7564382433889,-0.29556775894482484,0.17919465455904054,-1.649422856235045,0.09906103541123533,0.9998383310247945,Th1
ABLIM2,3.5504168823428937,-1.619211921975015,0.9820540573869809,-1.6488012139406705,0.09918836619039596,,Th1
CLIC5,352.3494521368094,0.5320772666287722,0.32275688013439774,1.6485388829115346,0.09924213853876654,0.9998383310247945,Th1
LIFR,15.489791932823602,0.8594476099559039,0.5220934103306704,1.6461567852610295,0.0997314838281525,0.9998383310247945,Th1
CPNE4,2.8593628482574562,2.059974117628439,1.2523515966138863,1.6448848096638404,0.09999356806693523,,Th1
VAMP1,558.9862943552599,0.2350699259471785,0.14296106085788107,1.6442933798656105,0.1001156161412596,0.9998383310247945,Th1
IRAK3,108.08704314689582,0.5663366704463392,0.3445122686307948,1.643879542221087,0.10020108672336009,0.9998383310247945,Th1
CORO1B,746.6973070135676,-0.29115064362989906,0.1772311854698729,-1.642773210922245,0.10042986484396625,0.9998383310247945,Th1
MOXD1,30.161508756124462,1.7679292606749029,1.0764929922966449,1.6423044769693416,0.10052691977124628,0.9998383310247945,Th1
SNPH,175.856271048194,-0.41519969652277755,0.25304341187904794,-1.6408239734027874,0.10083396031585193,0.9998383310247945,Th1
MBOAT1,1677.534627458536,-0.2362423520127545,0.1441306919282561,-1.639084284215806,0.10119570759212825,0.9998383310247945,Th1
SAMD14,12.837901148458817,-0.8910717799998786,0.5438715064887163,-1.6383865846415062,0.10134107587006708,0.9998383310247945,Th1
MAP4K4,5989.18485348006,0.2136872499481032,0.1305365468553141,1.6369917474908602,0.10163219391305826,0.9998383310247945,Th1
FAM81A,82.28949923823625,-0.472930877800002,0.28904252278136455,-1.6361982771570704,0.10179809690422019,0.9998383310247945,Th1
GPR153,130.04366471199916,0.7497862473012471,0.4586100603268459,1.6349101604244864,0.1020678822144227,0.9998383310247945,Th1
BLMH,2666.774734967267,0.1638328537762832,0.10026090260081463,1.6340652191071743,0.10224515697897837,0.9998383310247945,Th1
PDLIM1,579.4742899373292,0.5241299302990818,0.32098147355408135,1.6328977635239517,0.10249050060800723,0.9998383310247945,Th1
STX11,3063.108092394153,0.2509664167096432,0.1538252533298088,1.6315033538190187,0.1027841527582543,0.9998383310247945,Th1
ESR1,106.34367730266096,0.4201231410905267,0.2575201004974928,1.6314188301375603,0.10280197429667731,0.9998383310247945,Th1
ARHGAP5,1244.5198333770668,0.338598544593715,0.20761132230885224,1.6309252348482233,0.10290609631801566,0.9998383310247945,Th1
SLC4A10,4.804913422130025,1.4311034047460867,0.8775082467445741,1.6308717440038527,0.10291738504044366,,Th1
ACACB,162.12017776860876,-0.30452008771009925,0.1867642347266884,-1.630505370344249,0.10299473111385928,0.9998383310247945,Th1
FOXP4,496.4253207379815,0.2948934454341611,0.18099453996227677,1.6292947041144077,0.10325064673189184,0.9998383310247945,Th1
CDS1,2.4818633193968185,2.3906117259513358,1.46978755315177,1.626501544951158,0.10384300496929703,,Th1
P2RX1,19.11084677675566,-0.8431903678358869,0.5184245921849995,-1.62644747287566,0.10385449887402877,0.9998383310247945,Th1
LGALS3BP,5347.321668789784,-0.2377363065652382,0.14620107541426364,-1.62609136691784,0.10393022027770522,0.9998383310247945,Th1
TCF12,1882.081154235546,0.27345713885517314,0.16825033375840662,1.6252992356486775,0.10409881423525788,0.9998383310247945,Th1
KLRF1,22.533563548022197,0.566407549590837,0.3487814984738187,1.6239609958363501,0.10438413319736618,0.9998383310247945,Th1
FAIM,840.7974573595734,-0.2384071381345253,0.1468490085385495,-1.6234848332118004,0.10448580297176578,0.9998383310247945,Th1
MGA,1469.2444474339293,-0.15198259219549548,0.09361660993203327,-1.6234575499565365,0.10449163084680217,0.9998383310247945,Th1
DRGX,3.273543477675248,-2.326841344310814,1.433557810899741,-1.623123481047774,0.10456301100193918,,Th1
TJP3,12.618549117643417,-1.2662157081791938,0.780124532892978,-1.6230943327517438,0.10456924092411853,0.9998383310247945,Th1
CDC26,1609.4653201983836,-0.1410784116586212,0.08695749366532345,-1.6223836004473053,0.10472123836099759,0.9998383310247945,Th1
BLTP3A,417.59801265144677,0.27085227570123976,0.16699879170620077,1.6218816491663446,0.10482869147497216,0.9998383310247945,Th1
HEG1,948.3201796337028,-0.5640512771761282,0.34789567538213567,-1.621323049090975,0.10494837432978145,0.9998383310247945,Th1
SLC9A7,2377.2734386962857,-0.3563723907791606,0.2199307185195558,-1.6203847883463023,0.10514964545562001,0.9998383310247945,Th1
PPP1R3F,422.0168458834512,-0.3328804201828982,0.20552649617097252,-1.6196472298441902,0.10530807788023423,0.9998383310247945,Th1
TMEM213,3.1196234064953865,2.135775936687098,1.3187474091429514,1.6195489157966425,0.10532921068605006,,Th1
RANGRF,2819.1059627510776,-0.13055502765477922,0.08067020733323861,-1.618379721220656,0.10558078952151932,0.9998383310247945,Th1
ME1,30.078240516662646,0.8554075503926636,0.5288849281980447,1.6173793291994703,0.10579642488714698,0.9998383310247945,Th1
IL6R,245.90094331451857,-0.5779163583108544,0.35745748703570424,-1.6167415126854787,0.10593408905027209,0.9998383310247945,Th1
VWA1,14.966738897033565,1.0883100553087504,0.6731698600081418,1.6166945669486563,0.10594422727023198,0.9998383310247945,Th1
CBR1,2670.891272662927,-0.1479017162106303,0.09152461378961421,-1.6159774959620046,0.10609917881279345,0.9998383310247945,Th1
ADAMTS7,8.011973076054893,-1.2286429017255351,0.7607094101097387,-1.615127781248681,0.10628302586859804,,Th1
CAMK1,836.5882247975344,-0.21408063181025172,0.13270392830577316,-1.613220004437038,0.10669671883962167,0.9998383310247945,Th1
AQP9,8.060983206382456,-2.42074738786515,1.5021723184519233,-1.6114978009712442,0.1070712661274305,,Th1
ASS1,70.37843709867673,0.8087758466855854,0.5019794180308869,1.6111733223209987,0.10714195069364746,0.9998383310247945,Th1
CYB5A,1256.1696526760593,0.25142265034823175,0.15606718677611825,1.6109898277906614,0.10718193958056603,0.9998383310247945,Th1
FUCA1,342.8940327190848,-0.46137560433214037,0.2864807550480355,-1.6104942346119533,0.10729000308994428,0.9998383310247945,Th1
MAPK8,2767.718736212144,-0.3239395414598906,0.20116510381343183,-1.6103167762154438,0.10732871866204989,0.9998383310247945,Th1
NINJ2,790.97342516228,0.4472105587888044,0.2779026994761352,1.6092343098207593,0.10756511681938803,0.9998383310247945,Th1
P2RX5,1672.4017080382248,0.5776174187499103,0.35894477751554377,1.6092097028069927,0.10757049549636766,0.9998383310247945,Th1
TMEM266,4.00364852699878,-2.036731684277974,1.2660375979073744,-1.6087450227737905,0.10767210668493349,,Th1
C15orf39,5279.0411552115875,-0.318816102667778,0.19853613874155063,-1.6058341050079794,0.10831036496503518,0.9998383310247945,Th1
PIWIL2,15.671239231237996,-1.009032111952974,0.6284230138527035,-1.6056574786573325,0.10834918883890632,0.9998383310247945,Th1
CTNS,1449.1942057980987,-0.3435670368216461,0.21405349012048316,-1.6050522541270609,0.1084823055221864,0.9998383310247945,Th1
GPR34,202.04885769723265,-0.8791820755561908,0.5480436808763782,-1.6042189815057957,0.10866579215607315,0.9998383310247945,Th1
ABRAXAS1,750.3507074617327,-0.31388566583912314,0.1957259387089477,-1.603699887248382,0.1087802207748323,0.9998383310247945,Th1
