variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
CEMIP,140.56223157473178,6.544694454961152,0.732739796339774,8.931812476480196,4.190854263278008e-19,1.1415421362695596e-16,Th2
PTPN14,149.99154714453923,2.0532615744464637,0.23022464715643914,8.91851328607427,4.725894498692851e-19,1.2524897690319485e-16,Th2
RNF11,10417.476365867577,1.0161330984621382,0.11433892439976258,8.887026914031807,6.276580962515751e-19,1.6196882346955118e-16,Th2
MT1H,1358.558401492337,3.919605264027982,0.44872905422782267,8.73490411886272,2.4386289326353254e-18,6.131588541903077e-16,Th2
CYSTM1,2377.646545810534,-0.8397625977690071,0.09633576834649155,-8.717038460197118,2.855731573084404e-18,7.000825951416416e-16,Th2
MAOA,2531.9785478127733,3.890671818651782,0.4543525406989005,8.5631122754745,1.0986085578515733e-17,2.6275501264128115e-15,Th2
ANXA1,28367.25489351478,-1.9912857840587064,0.23261993903334777,-8.560254087992178,1.126190411033481e-17,2.6293864691891225e-15,Th2
EMP1,2479.366131388892,-2.5968228288774218,0.30426029228901463,-8.534872589981997,1.4030996177955015e-17,3.1997197330471365e-15,Th2
RIPK2,459.28598966432764,-1.384405432619259,0.16287126968221538,-8.499997791632788,1.895943032873207e-17,4.1495171761710594e-15,Th2
FILIP1L,1898.380245883709,2.0978420125759656,0.24681969887860156,8.499491823818287,1.904224688228612e-17,4.1495171761710594e-15,Th2
TNF,3352.6650479611517,-1.6507444012251544,0.1943942774760216,-8.491733515297398,2.0357738648159625e-17,4.339738808344636e-15,Th2
AKIP1,7486.264239991364,-0.7146447109727829,0.08520114685818908,-8.387735814897603,4.955943718320558e-17,1.0339996617415189e-14,Th2
ENPP1,377.8718938390594,4.652271559465531,0.5600291469547687,8.307195410743997,9.799050421848255e-17,1.969887899859767e-14,Th2
MGST3,25913.938752544655,1.7684661729712143,0.21289740302566296,8.306659206914048,9.843412919960085e-17,1.969887899859767e-14,Th2
SLC7A8,135.46205707506368,5.943685577920074,0.7169804228095058,8.289885454095932,1.1335758154959892e-16,2.223168889350734e-14,Th2
HAAO,719.7403857708092,3.4071970119340715,0.41246726458771316,8.26052708774302,1.450306039539352e-16,2.788568828180958e-14,Th2
ALKAL2,94.2543627056658,5.2482595281920625,0.6366358460661834,8.243738646859768,1.669115249021594e-16,3.147566179212644e-14,Th2
CEP70,3237.522924151358,1.373042628590656,0.1682321235873521,8.16159600979966,3.306264303697211e-16,6.117212785293369e-14,Th2
HTR2B,109.40338782079299,2.3884137298964334,0.2964745446313272,8.056049914391402,7.879946621977254e-16,1.4309399365760917e-13,Th2
AMOT,128.05461202183253,2.828541098089308,0.3545553740734422,7.977713228804163,1.4906923881505556e-15,2.6577690105826085e-13,Th2
ZNF697,804.5084164123339,3.4148190410239447,0.428764771644561,7.964318122326463,1.6613734255439064e-15,2.909183537657776e-13,Th2
SLC39A8,30489.56795513667,0.9635319806328926,0.1213013499231727,7.943291490516423,1.968855289518442e-15,3.387121924389095e-13,Th2
CERS5,6644.5074294850565,0.6537360240732911,0.08241615508246841,7.932134463433056,2.154110151145872e-15,3.64193174864421e-13,Th2
SPATS2L,25910.187495824743,1.1602508252447536,0.14732240330784233,7.8755898573030585,3.39139033814997e-15,5.636605704389595e-13,Th2
SEC11C,46819.144206394434,1.193903264950119,0.1516889992917801,7.8707307090450005,3.5257582683708723e-15,5.76226426327413e-13,Th2
