,coef_mean_oh,coef_sem_oh,coef_mean_yazar,coef_sem_yazar
REG3A,-0.00031183198256928867,2.952115434764944e-05,-0.0010672463734945723,0.00015641911125468505
EXO1,-0.000315374447367118,7.430731322001654e-05,-0.0010379540227822052,0.0003528146226336431
B3GNT5,-0.0002678027688367975,3.5597894167228783e-05,-0.0016470875990553789,0.00012003767170955982
PNPLA2,1.7523846357358205e-05,7.73263213550617e-05,-0.0011218175702054553,0.00021502320262862572
DALRD3,0.0005142869478951895,5.507551744459044e-05,0.0011632106794381013,0.0001413870902879182
RGPD2,-9.438407005195673e-05,4.584092854241499e-05,-0.00031762631236516634,0.00018546075296219103
MAPK11,-0.00023060062883800887,3.029923688847348e-05,0.00031092185109368877,0.0003499788378417104
ZNF793,0.0001078886650864032,8.121004602912337e-05,-0.0017616346243666098,0.0002074809306786634
CALHM6,-0.0004922675558745578,6.422184607749083e-05,-0.002093778166020495,0.00040304807482690973
ZNF79,-0.00026764162514355893,2.1089523570219116e-05,-0.0023518713103118133,0.0002777342112328809
THEM5,-0.0004698171141829878,5.0912947033507085e-05,-0.0032614109850026413,0.0002306222647779094
MAFG,-0.0004139516309185455,4.288536584103579e-05,-0.0022291756976337922,9.334270419561183e-05
EME2,-0.0007064451105695624,6.048215297809041e-05,-0.005742149937770099,0.000423250045365528
CD247,2.9667042045136503e-05,3.467409609399263e-05,-0.0011342278205555224,0.000202706082508276
HBM,-0.0005370410945601597,6.172770080821544e-05,-0.0022352296930819716,0.00036980065791262416
DPM1,0.00023425529747132513,5.071846420177435e-05,0.002307870068306856,0.00044726804686305626
CACNA2D2,-0.0005924050148413293,5.678609520853539e-05,-0.0008049353019101724,0.0002183521905344623
IDS,0.0007003508794081951,2.317426131443168e-05,0.002944397186901103,0.0003459580821085677
KIAA0556,-0.001189084695403631,5.720139421590878e-05,-0.002454705064095501,0.0002910010112541193
RRM2B,-1.8322075930900715e-05,7.296375271735703e-05,0.0009781840669447466,0.0003231311505261429
GRAMD4,0.00047870299912233414,4.276943598740486e-05,0.0031596398189368937,0.00041304545556206904
ACACB,0.00014590588254661656,8.350993615335758e-05,0.0017484826043860883,0.000350645086828979
CNOT4,-0.00042062560656998087,5.0543182968643614e-05,-0.006098133683020036,0.0005303202273931305
ZNF446,-0.0001438581245679744,4.573973963060651e-05,-0.00020843473228836286,0.00023811716719400103
ARFGAP1,0.00021801157067686278,5.4271827426597395e-05,0.0004493912863770804,0.00011137131833058703
RHBDL1,0.00027331385731908266,4.342125296662423e-05,0.0014138370771672056,0.00013756857160728458
MTPAP,0.00014898027001123809,6.260319861795572e-05,-0.0033658209236324147,0.00015441898242806977
NDUFS8,0.0005357645655847917,5.3432341048632565e-05,0.002027459447981466,0.000341088727412797
HOXB5,0.00017315712219202346,3.2813684047822156e-05,0.000750052976822884,0.00022664722752075933
MTERF4,0.00010074345690797933,4.152272497567368e-05,0.0010688525965172827,0.0002864957268137318
SPATS2,0.0004922381539461571,5.048216947690016e-05,0.0011053336272403784,0.00029949914379563637
ZC4H2,-0.0003667211764685728,1.7870416300171622e-05,-0.000606302908124896,0.00023378874835658394
APOL2,0.0007013638211105258,6.507746343512036e-05,0.0034124647993336783,0.0002512236648138837
F12,-0.0003048321634816739,2.1419534980505448e-05,-0.0028230224678496485,0.00019163465821035576
MRPS25,0.000320435119262317,6.859140619061269e-05,-0.0005402273579064062,0.00017606320428178077
TNS4,0.00010439324971763027,3.205909852438652e-05,0.0007045688146703763,0.00016181462978650998
CD72,0.0001489952005326094,3.100579983672051e-05,0.0006172435337392336,8.909226675160386e-05
RMDN3,-5.555956643478934e-05,2.6952043197406453e-05,0.0006099428117028555,0.00018998682918826282
SETD1B,-0.0003545098773164708,0.00010338946351997575,-0.004139557528481002,0.00029402843003831057
TSSK4,-0.00017851528766614754,5.7385722465910685e-05,-0.0038703741319047365,0.0003941795954473001
CDK20,-0.0006339793442656737,5.979920319092286e-05,-0.0050359465491878405,0.0003600616851020027
CREB3L1,0.0001042669171297573,8.394195713059932e-05,-0.0018730142246052596,0.00029756478067537466
PTPDC1,8.805640298838257e-05,2.5479130697086198e-05,0.001281379492063282,8.739623450816771e-05
SYNJ1,0.00024348777500958623,3.114879137095052e-05,0.00024027355398118246,0.00030608283150959615
IFNAR2,-0.0005121986530279076,6.878573929916449e-05,0.003896977489768282,0.0003805409776829893
ZYG11B,-0.0006047224232961512,8.964644786675107e-05,-0.0027348655211727204,0.00015535619441231204
AK4,-0.0004235031713045954,6.953174177776513e-05,-0.0005075573792171937,0.0003565077064399351
HPGDS,0.0002018956992503772,5.1467123067933984e-05,0.0009705176361420254,9.964456088996235e-05
KIAA1143,0.0004657492840620305,5.843490314939805e-05,0.0030266033240910857,0.0001038951523365534
STK32C,0.0005402539266738988,8.736805563677506e-05,0.008297483407457298,0.00029338877437127257
SLFN5,-0.00011671468743800918,7.171101356593577e-05,-0.0008790748753443828,0.0003338618232777896
CORO6,-0.0003428554312827968,3.0275822084056594e-05,-0.003063533710030219,0.0002856640913111304
MFSD2A,0.0005473486295164228,5.3932158042854124e-05,0.0030379758461375485,0.00040585848088072255
CEP120,0.00010284976809701342,3.9662858948495766e-05,-0.0006963274213001072,0.00019951127726943162
PRELID1,-0.0008905952494299933,4.19188323559228e-05,-0.0019169246032447926,0.00028454570849626484
SIX2,-0.0002975998309255184,7.95788898306818e-05,-0.002321599897136599,0.0004573023903139532
KCNG3,0.0002098409766325547,6.500834612173074e-05,0.0017989284052163878,0.0003297374868365569
TVP23B,-0.0001739108494199306,3.5345061854091904e-05,-0.00181128073417521,0.00022217033800717514
XXYLT1,-0.000331857656236978,4.776466963366512e-05,-0.002128610628264532,0.00025221312789517274
ACBD4,0.00012995159073313732,8.769633124785142e-05,0.0035580206626085456,0.0005137120143259233
HOXB4,0.0004743204752355384,6.085143984742085e-05,0.003662084231404763,9.085522609270558e-05
DDX28,0.0002235442597191705,5.587271074048123e-05,0.00594466138714498,0.00018070312409168747
MCEMP1,-0.00024052100185676298,4.537083475475361e-05,-0.0037954114420276006,0.00025127907791118963
TECPR2,-0.0001948769312288112,5.981621868402143e-05,-0.0023950350320975844,0.0003413550028823914
NKX1-1,-0.0011317753263426556,8.051680173527532e-05,-0.005920426034492143,0.00026415387563692933
PLXND1,-2.9904444735261734e-05,6.072842712070189e-05,0.000470828103081352,0.00025354147368456025
MEOX1,0.00012335036834613744,5.8706352137290345e-05,-0.0013503954713431068,0.00015932199525426868
TUBG2,0.00026819044947913996,4.182824596187859e-05,3.932034886489315e-05,0.0001761308203889562
ACADVL,6.656342760291002e-05,5.734466230165363e-05,-0.00174262332733846,0.00041530089749882
CYLD,-0.0004969323439310006,3.109737791982738e-05,-0.0003853153207620109,0.0002576609520908747
PRTFDC1,4.4620290580252775e-05,8.255379889482099e-05,-0.00013034450297262753,0.00026618950471734795
MYL9,-0.0005619324391914297,4.850331801261586e-05,-0.0048146718062523,0.00029343868863790373
MED25,-0.00041412498526234966,9.281837001443084e-05,-0.0024068561036794467,0.0002796936183610137
TTC26,-0.00046416478136189,7.84907425446391e-05,-0.005302789449370138,0.0005329957983765102
PHF12,-0.0009451813606455667,9.772355061418249e-05,-0.006186638242958521,0.0003630636396413191
BRD8,1.0883331535329276e-05,0.00017978925623302232,-0.0017131025221070618,0.0005511358355632617
FANCL,-4.4358748746780497e-05,2.9571395452915428e-05,-0.0006218516100500855,0.0001948149259217544
RMDN2,-0.00019331999644071315,7.827713832697475e-05,-0.002692455155042395,0.0001390630028157115
KLHL31,0.0009312568304900672,7.897433809190691e-05,0.0017529859003600945,0.0004419927678608379
IRF1,-0.0013541278892924382,6.511003902333473e-05,-0.00553662393793137,0.0003198647188112027
THOC6,-0.0004134405751136004,7.588441749081906e-05,-0.004262835113009064,0.00030977506450871394
HNRNPA1,-0.00010535875938188932,4.386196157414182e-05,-0.0009236801258012898,0.00038035702304113595
TPM3,2.5535988258864586e-05,5.894802287966238e-05,0.0011492618200733477,0.00018799592147958452
GATAD2B,0.00015584459575657318,5.0855105884772027e-05,0.0047179923776522175,0.0003622010237327335
EIF2A,0.0002829671071374524,8.145642743248142e-05,-0.0016333143876052076,0.00012420556719948135
KLHL8,-0.0008500445735579891,8.530100634219003e-05,-0.004493816524476171,0.0002037989429689112
RBAK,0.0006587790033132602,3.9792288124136055e-05,0.0036231434410198085,0.0001601512117553894
ADIRF,-0.0002729279624272716,4.6540341242858825e-05,-0.002637348170675854,0.00020510091583114115
AGPAT5,-5.1481427122643634e-05,4.9922859231472174e-05,-0.0013603186869753192,0.00018131397481194983
RMND1,-0.00027201862328689563,4.226250277707141e-05,-0.0015788279324449295,0.000284720239248385
PTDSS1,-3.771465888782921e-05,2.6245084278710103e-05,0.00025964438616262755,0.000218495484507998
FBXO43,-0.0003211605876007204,5.268526944054017e-05,-0.0010592374954120592,0.000241343026315306
PMVK,-9.885305398929683e-06,4.866409797407624e-05,-0.0002192108394833955,4.413962084746259e-05
SGO2,-0.00014056752184853777,4.223854481431311e-05,0.0011692773592424598,0.00032094514880534776
SPIDR,-8.338223434050013e-06,3.4745751030965994e-05,0.0013241079999630153,0.0001488166289173292
RIC3,-0.000291596525567514,5.6257438087921666e-05,-0.0033323054001673036,0.00023782172091512993
VKORC1,-4.1144630601123305e-06,9.026265493655258e-05,-0.0015364890392757817,0.00019786432535007803
CDC42EP5,-0.0006231801700684718,1.3616409873587856e-05,-0.0022189010277809773,0.00015883701689547053
TM2D2,1.4931607919220024e-05,4.82709493769879e-05,4.323728455165933e-05,0.0003375548371553398
MRM3,0.00014731981994533478,4.150559860095327e-05,0.002752288519372434,0.00026502485535592583
SGF29,-0.0007289740558810915,0.00011816503350795272,-0.009252355762677394,0.0002490507588572381
SELENOW,-0.0003281374824037968,3.25830449213452e-05,4.3269561882116066e-05,0.00014436245508640683
BBS12,-8.759905863018759e-05,6.971208072756557e-05,0.0025641923904478657,0.00040261323992219107
MXRA7,8.456097309111805e-05,2.6485615447581696e-05,0.0007371861920421254,0.00013224561277906435
RABIF,0.0004216350101269769,4.884995422908802e-05,-0.0023884818566572144,0.0005747440672130293
ASB13,7.799576845166053e-05,5.6926952840812426e-05,0.0015943195631901639,0.00020488338092706704
IPO4,-0.00041537335990096447,3.8767741730526266e-05,-0.004319515908139599,0.0002307846420901348
SND1,0.0005079637282747443,5.669818266815483e-05,0.004321503183216978,0.0001937879400844368
MRPL21,0.00025960785456064455,4.086364195277702e-05,0.0001332480510786235,0.00042515551087545336
ZNF334,0.00026871656019760804,8.556492189230591e-05,-0.0014382396122398192,0.00020785172120467177
NTRK1,0.0007892291928701337,8.353651690121502e-05,0.003961894107642694,0.00020406092247805666
MT1F,-0.00046604644575088023,6.077868695573838e-05,-0.0021106602464336668,0.00016764455973783437
COL5A2,-0.0003217906046094557,3.402302562405272e-05,-0.003091188863214079,0.0001948391990624369
SIAH3,-6.715832661453291e-05,6.0032295276604016e-06,0.00020275615577609497,0.00014645174719543042
SLC26A6,0.0003098303415933805,1.828078405240535e-05,0.0019286115445333798,0.00029261801005692407
INPP4A,0.0001850549264908359,6.631768320481912e-05,-0.0018315597819439596,0.00022290624702849917
DLX3,2.9390213812702638e-06,4.4878502975655e-05,-2.03776585443868e-06,0.0001471366342452132
KIF22,0.00016875960850351915,3.831251907402176e-05,-0.0005309151732121595,0.00023722780145171945
SMIM24,-5.3375354572235325e-05,6.560349227800252e-05,-7.053482658526695e-05,0.0001672599416858728
ABL1,-9.626942828580466e-05,5.590280974903409e-05,-0.0003891685666020108,0.00027829036499021735
HMOX1,-0.0003238822378883421,4.792486692054243e-05,-0.0024981312921021,0.00023645499381396202
RIN3,-0.0002871067751914059,6.896967012156383e-05,-0.001770731732586548,0.0003702418740544122
CLPTM1,-2.4517926610625573e-05,5.547515760380738e-05,-0.0017389192225714285,0.00029027340748788227
TRMT1,-0.0001933834030336779,6.64000713077315e-05,-0.002351030012540893,0.00022262794678613515
DNAJB6,0.00037670784867374315,6.249556594068654e-05,0.004752520779592517,9.466385944556448e-05
BIRC2,-8.192577288540372e-05,4.467913404547709e-05,-0.0015312140656970718,0.00014255744142575272
ACADM,0.0002109310633291889,6.493153120504499e-05,0.0003868870164277878,0.0002523847991357801
SEPT7,9.446300544344681e-05,7.736486672095622e-05,-0.0024532832826706387,0.0005113014759892975
PUDP,-0.0011492858749758985,4.381720609478823e-05,-0.0045341819564857465,0.00018220504194160867
ANGPTL6,-9.365808274028477e-05,6.188548629842279e-05,-0.0006310946083410094,0.00015264246745980693
GPS2,-0.0002615380599395028,4.314490649104263e-05,-0.0016794572159968164,0.00011799072615064112
LOXL2,-0.0007768455646117424,6.632035270193947e-05,-0.0009877224269094773,0.00041356385650962205
MBD2,0.0013402437634552427,0.00011354407226557202,0.008686938217997025,0.0006253027096673642
CCNB1,-0.0001588918444679372,4.18497199823015e-05,-0.0008171153195920307,0.00027272780997346195
RAB11FIP5,-0.00014507757189263939,4.2194363511375375e-05,0.001836763479614198,0.00034318956134439716
WNT10A,0.0010611618662007788,7.105872155948639e-05,0.005736429672554914,0.00021237816551210353
THUMPD2,0.00012660681973209956,3.715470316900431e-05,-0.00010769287996953646,0.0002774102827203502
GPR65,-8.42393289122685e-05,3.2511827339543636e-05,-0.0009754155046324747,0.000259567905838471
GCSH,-0.00021901816925953428,2.9533652282716386e-05,-0.0010353683674452032,0.00019079507305473683
RIT1,-0.0002958858799588382,1.7622563365536077e-05,-0.0038663899320832916,0.00024794629011444503
MTFR2,-7.81306796110179e-05,5.2847380808857894e-05,-0.0022520218826217386,0.00028311264196899567
ZNF711,-0.00027461294937883697,4.021774173356095e-05,-0.001015192682516681,0.00025541367264441604
SLC25A37,7.035826505856211e-05,8.996630553904973e-05,0.00035629425753359916,0.0003000878426566268
MTG1,0.001008667977374324,6.35119150575108e-05,0.005340975967413658,0.00020086953888379276
PTPN14,-0.0004147710062049717,7.791888326697897e-05,-0.0005620515136619405,0.00037938183090039783
VPS26C,-8.659621960474352e-05,8.078141281885705e-05,-0.004958188083614573,0.00030232973989092267
TMEM268,0.0007414572414935575,5.477567667546084e-05,0.0033016461088911852,0.0003544353724572696
GPSM1,-0.00012803839283433445,3.070683125648614e-05,0.0014897192408844296,0.00017649135032879486
SEPT2,-0.0001324059097813008,2.2666415644774444e-05,0.0011821209615994338,0.0002144929028902511
USP39,-0.0009156729685975333,4.290773813328583e-05,-0.0009592072371317244,0.0002796674206473207
BRD3,-0.00034995238947097343,5.6509027033697184e-05,-0.0025723697593741366,0.00026961741979880004
TADA3,-0.0005263413950823308,9.081068404003769e-05,-0.0024164500874572442,0.00014362819496194958
ZDHHC16,-0.0006540184002495561,1.8805144403370494e-05,-0.0038813266572903377,0.00018280782318292729
ORMDL3,-0.0006293745990989833,5.9125084106600564e-05,-0.002397452765411862,0.0002165348256562211
ATOH1,-0.00011557212176951321,8.04869118542212e-05,0.003063618981885091,0.00037036073038020274
ANGEL2,1.279393080071926e-05,2.720411067285852e-05,0.0018278551044348633,0.0001679704967570596
SHARPIN,0.0002708439686563357,4.7337261524858096e-05,1.7526282586702954e-05,0.00020857076894838963
PRF1,0.00013389020620562797,2.7730071567328158e-05,0.0015543878324190247,0.0004432872656900238
YOD1,-0.00019161256716243317,2.1340155666033333e-05,-0.0017446047005497533,0.0003569424099507211
TCEAL8,-0.000300279208662796,6.79929603262256e-05,-0.0016840621344368372,0.00024818660510254534
TRIM52,-0.00030409708587396964,4.270959137947749e-05,0.001607149253911291,0.00022965008161167643
ZNF17,0.0007808840397633571,6.63167930977888e-05,0.004739331918383884,0.0002114762351664651
KPNA5,-0.0005060931119857429,4.7327234427146555e-05,-0.003954209867385301,0.00025791650238372914
ZNF480,-7.79991982777251e-05,5.3600653386299006e-05,0.0006542550931801788,0.00013984524413873116
PNP,1.7052272896422753e-05,3.759274678086682e-05,-0.003053587126388286,0.00023441069599386424
SH2D2A,1.916315126172455e-06,8.011815327734348e-05,0.002220318202034964,9.363027475863469e-05
ABHD4,9.794898337932673e-05,4.220424032303401e-05,0.0002475801680525993,0.00026186640517826017
TRPC4AP,-0.00028648719116199453,3.1038272948685555e-05,-0.0006144109204550698,0.00022911582602563367
STAG2,0.00015728928899696597,0.00015208099452045107,-0.0007671236541143791,0.0005270655434346822
ZNF629,-0.00029679934065640005,6.23429431645091e-05,0.0003503047382650586,0.0002648627144052833
SPG11,0.00011484657670925722,6.425701990730682e-05,-0.0015716654009568884,0.0002120581887464711
SLC5A5,-0.00024321836341979191,2.687286103604105e-05,-0.002150276235961076,0.00023638594719963267
TESK1,1.1679767057901833e-05,5.762731330204139e-05,0.0022937841274474264,0.00022144447013750036
CCL1,-8.233196842998029e-05,5.87729573175697e-05,0.00043542265327096134,7.632190017796285e-05
SLC1A2,-0.0005579461170827433,2.9063110078818025e-05,-0.004287694832471193,0.00015068307978464447
KCTD10,-0.0007982553598082379,6.334515196945987e-05,-0.0036552380934781236,0.0002311272381188363
PHF1,-0.0005939832931832768,3.2096395073344935e-05,-0.004540449511328487,0.00022808154563475243
TGFB3,0.00021843714201780462,3.400724774064803e-05,-0.0001531119231440812,0.00016515968508992168
IFIT3,-0.0006473466264549893,4.915151062107512e-05,-0.0026567158429931467,0.00029408017893303517
ALG5,-0.0005048503439514495,2.6402477540375044e-05,-0.0014708022976202123,0.0002903881553398983
MOCS3,-0.0003394351692230518,5.9535886530526295e-05,-0.0018653205581300372,0.0003580493855849248
RNF114,-8.947597090379128e-06,4.8948795182063865e-05,-0.0005130126719745867,0.0001565121506740046
IDUA,0.0002850281635284398,5.3748246291185676e-05,0.0026303164598535066,0.0002463191007056958
FEZF1,0.00032660572974976316,5.945205016907598e-05,0.0027742268855455313,0.00031814140937205186
KIF1C,0.0008551224488814235,6.546698316423275e-05,0.006110229766193691,0.00025798808239821863
C1QTNF6,0.00045997802395895975,5.5943763585525426e-05,0.002642500430410062,0.00013418563306680613
HNRNPA1L2,-0.000172931721270685,2.939375640705812e-05,-0.0007800289739976684,0.0002696463827448783
BNIP2,0.00012484756847741665,6.245231095958574e-05,0.0019415871152350978,0.00012806213191644591
SLC5A2,-0.00015085728410771336,4.9387307422183555e-05,-0.0018554997579886736,0.00021658000821837223
CBX4,0.00039535326479804843,6.86087905708905e-05,0.0006912326946056884,0.00046161182692247424
NKX6-2,2.5516555028761064e-05,6.010765259528631e-05,0.0018064985477945473,0.00022961754276132042
NDUFC2,-0.00038687110067828776,4.3007725317123484e-05,-0.00239916007357677,0.0004483128472966588
ZFYVE27,-1.8591096427565029e-06,6.652078002163263e-05,0.0015244939741571087,0.00025862826677722407
DHRS1,-0.00011869707924297621,6.583656832637425e-05,-0.0022438932051715025,0.00024100746529261716
PPP1R15B,-0.0007636027317079458,3.7442153316084666e-05,-0.0022264103739945106,0.00027738819565240345
GART,-0.00017703532079942037,3.027636050448347e-05,0.001056225095123302,0.0002857078090540887
DCST2,0.000129820497313402,5.457840112425514e-05,9.5465982586495e-05,0.0003636387509643221
NUAK2,0.00030942994423565506,4.95744325421539e-05,0.0008901328631170319,0.00028181822854408544
WDR41,-0.00041070269383322,3.116448347846246e-05,-0.0017692747004463157,0.000185147393415475
ZNF610,0.00040956989566838184,4.4050751418999234e-05,0.0024062658581248475,0.0001561565872184567
MBOAT1,0.0006017793581423604,5.016122502411995e-05,0.0027419883746459053,0.00022392448142758868
EPM2AIP1,-0.00010992846635503317,2.947018176074032e-05,-0.00013545247718910015,0.00018343945012229897
FOXS1,1.7005342397733024e-05,5.307082015941232e-05,-0.0004722287056868948,0.00021084417829582327
ZNF93,-2.173202741642497e-05,4.81991619275235e-05,-0.0021834688001610564,0.0002763958945250008
C2orf76,1.9527589386711333e-05,5.25268158296268e-05,0.0001350362167888669,0.00021551469398789505
CARD9,-0.00031582929427038513,7.618879741571016e-05,-0.0004730308058384589,0.00015353069551998723
ARL9,-6.33662578104351e-05,2.2884093384246404e-05,0.000109461830043869,0.00021023938220150434
ZNF512B,-0.0002259392032394099,3.0018284417808877e-05,-7.433951050751934e-05,0.00028244797143163003
ARHGAP11A,0.00027815983365151576,5.273658594941089e-05,9.805055896678968e-05,0.00023178469073756785
ZNF616,4.8001634228147793e-05,6.264680621358643e-05,0.0010805782216824545,0.0003171113276975593
SYCE1L,0.00011713918064579398,6.470675814149637e-05,0.0015436965956310562,0.000306617684315293
MYL5,-0.0006140471439348021,5.91100657354743e-05,-0.0009741802437097894,0.00016072287907021224
ZNF880,-0.0001393027240358719,6.0394127085840886e-05,0.0012580292587324165,0.00023767286309496355
TMA7,0.0001459151750431998,5.8248806919526345e-06,-3.73463082149753e-05,7.948858300647821e-05
HIST1H4D,-0.0002556425537905718,9.053931789404278e-05,-0.0001804797069327481,0.00032464194857888045
MCUB,-0.00028400433253943205,5.5621976186470134e-05,-0.002742097176377717,0.0002566447066854166
ELOA,-0.0003985147326351488,7.541934373764839e-05,-0.0007270710375618651,0.0002868050697706694
SLAMF7,-0.00043148161250590526,6.23110782765619e-05,0.00027782962360369006,0.00025303164671286736
LXN,-0.0006677032819202992,9.015071607499033e-05,0.0003452684724810001,0.00020843994667822522
FKBP1A,0.00016944814032249017,7.170734291679763e-05,-0.003355523193130548,0.00031615432978942864
P2RX7,0.00022408684471646555,3.669789296339304e-05,0.0014970738331973536,0.00027052469894360646
LYZ,0.00024229824509360392,7.721060658038312e-05,0.0005555624521061435,0.0002925080135339477
MCOLN1,-0.0012367252159848473,4.193426479133455e-05,-0.005809908048826947,0.00031281247926169325
MYL6,1.025329749345889e-05,3.471784346066307e-05,-0.0017229520077922124,0.0002327325564283204
TXN2,-0.00012181605299675545,4.259037843686471e-05,-0.002097694567652441,0.00019262559927057555
CCDC6,-0.0002993214397514023,6.388450183879624e-05,-0.00045905741142314075,0.0002919104623717642
BST1,-0.00010410101804060625,2.7519964315173352e-05,0.0005179355147383491,0.00028401090923444925
PHACTR2,0.0002929438185341484,5.725648711364064e-05,0.0005748720440434231,0.00034909189517621283
KLF7,0.00033142350685387605,8.288939066028874e-05,0.00048630769475190504,0.00013353520724245825
ACOT2,0.0003001792078923442,4.1094205076641605e-05,-0.00037191201738002256,0.00022903814994557897
HOXD3,-0.00040598303367078893,1.8798276599928714e-05,-0.0031469705572728644,0.00030041761493781067
DLG4,-0.000366948353880086,4.078473612293705e-05,-0.0018797973547993601,0.00020239590967658738
CATSPERB,-0.0002979246127836809,5.5786441470767546e-05,-0.0036548107399494755,0.0002646959574567666
GCC2,3.8712755789825965e-05,4.1104523852146914e-05,0.0022077054120982335,0.00015373020673935852
MRPS9,0.00024477580433909866,6.662413568034427e-05,-0.000681801165310041,0.0001723669192584337
MFSD13A,4.640307610888829e-05,6.269005146761358e-05,0.0025561823738459227,7.937193089008164e-05
ATIC,-6.80627857927061e-05,6.382427646378993e-05,-0.0014789961001408687,0.00016492691427411602
INTS14,0.00010098674918451465,0.00017656414056756956,0.0017410147496388444,0.0002705811100239859
FTO,1.592620179221815e-05,7.123374892673954e-05,0.0005721840397524037,0.0003086707836237416
C1orf56,0.00026087079836182306,4.666152060057162e-05,0.002600209194766198,0.00016697074027811358
PTPN7,0.00017431763542082897,3.9630231671521375e-05,0.0005000026017088242,0.00023484073093537217
MUT,6.317580081258885e-05,9.732472830648652e-05,0.002017732796468796,0.00032692331154573264
ABCB9,-5.2344786769718845e-05,4.044985081467392e-05,0.0010698980592170856,0.0003333473773553941
ADAM17,-6.167599555638564e-05,2.557642977579858e-05,-0.00012675674247572175,0.0001526966856292653
FCHO2,0.00015194550904051263,4.181947704103663e-05,-0.00031275716420853575,0.0003109763131664928
CNST,0.0003443176668103241,5.467494800140638e-05,0.00031240151814584006,0.00011506270237234906
ARHGAP25,-0.00010136029036894813,6.815066049895185e-05,-0.002077622993710126,2.8447394487222816e-05
COX18,-1.398654367965131e-05,5.304913043586786e-05,0.001636133109105021,0.0001564119587402347
SCRG1,5.992770416276004e-05,6.883978543089293e-05,-0.0005826997841864166,7.798737260956631e-05
MPLKIP,-0.0007258057939726384,5.158642891255419e-05,-0.004297379437767634,0.00019654896356301643
SLC25A6,-1.108500675781537e-06,2.137382267822914e-05,-0.0003840536896958227,0.0001856228703357832
HINT1,-0.0003656939921669944,4.907493290113284e-05,-0.0010724020537848662,0.0002558970711412283
TMEM43,-3.970632217460535e-05,3.239324343188731e-05,-0.001265659805846284,0.00016790383255207717
ZNF570,-0.00010251769578416045,3.5714760736092796e-05,-0.00040352705655516755,8.668947445710376e-05
SULT1B1,0.00014641457536373158,5.118961822849887e-05,0.0007458371630682196,0.00023275743288073597
ZNF703,-0.00043930705185884263,5.106567102601281e-05,0.0018035721974243892,0.00040571282323314243
HDDC3,-0.0005508147110746819,6.122932072306653e-05,-0.003894098990003138,0.00024891223621605394
PIP5K1C,-0.00028112001252388513,9.463738044698846e-05,-0.0033915382979451307,0.00010164426628299766
CMC1,-0.00037923461625398436,6.108818576939815e-05,-0.0005131722910204346,5.992194112192535e-05
NHLRC3,0.0007077481757247552,9.747053253355758e-05,0.0016990934523203299,0.00027858800037381456
TRMT2B,-5.6614968149602354e-05,3.382932740612966e-05,0.0007695702875066281,0.00024005104659661534
HIST1H2AG,2.2718872596956655e-05,5.766781792120347e-05,0.00018680360702288666,0.00015308585749930086
C1orf174,0.00011303662379635244,7.417362601951931e-05,-0.002782896159432502,0.00022959936511206925
CD302,0.0007563845775282758,3.2669442566340903e-05,0.002783295428685547,0.0001271074121218183
MRPL20,-0.00046522516724830846,3.472492507881719e-05,0.00010946065806550194,0.0002465174084419895
CEP68,4.6608205015323096e-05,3.085716229821003e-05,-0.0002789231168314361,0.00023625438334579486
POLB,-0.0003981640192524583,5.708191055798354e-05,-0.0016460622419660338,0.00019114242748628123
PICALM,-0.00037350895388816,6.12171340550665e-05,-0.003509435638059602,0.0003743677498007817
BAZ2A,-0.0008293148631378534,2.2096102297955727e-05,-0.004545039513382034,0.00019893481295394245
SLC25A24,-0.00030634016836053867,0.00012063311052153035,-0.002761054764966198,0.0003392552273187356
BRD1,-0.0008232059026498376,6.322447961817867e-05,-0.006258843343115758,0.00029509641390763154
KNOP1,-0.0005318062635293854,5.739918857175098e-05,-0.0035333730788618552,0.00018523233674730955
DYRK1B,-0.00013970590201864975,6.511076682719101e-05,-0.0010114600791302718,0.0004107538250581688
PDAP1,-0.0002138244249054646,3.4453475696148396e-05,0.0014876198320030337,0.00022047477437162804
DCUN1D4,-0.0005397193687185232,3.815074843764609e-05,0.0005573464131277726,0.0004383269510941417
STX2,0.0007312907019552697,6.701096707077277e-05,0.0024253298367823656,0.00031329568722581754
CHPT1,-0.0002915592690371801,6.459038948614012e-05,-0.002244647956661451,0.0002086054194052604
DARS,-0.000602290089296551,3.961185381378035e-05,-0.003670030434376374,0.0003077741271955675
SOS1,0.00022511908782911114,7.050833285920562e-05,0.0012215632803869287,0.00014011428163399146
NR5A2,-0.0007600428794433533,3.855985766534965e-05,-0.002462251696621663,0.00029574160754846653
CYSTM1,0.00013523291260073136,8.714227771740081e-05,0.0006365734559550368,0.00033932920145274216
NQO2,6.229952487590532e-05,6.22099886875471e-05,0.0002057966631667866,0.0001409108891952853
NAPB,0.0007488510686525055,4.672992044063848e-05,0.005082473994958222,0.00030281167166006757
PCNX4,-0.00017528987730671541,2.0966355701738035e-05,-0.0005045247162705945,0.00019344084459396068
ATP5IF1,-0.0007268532536358426,6.321063582485114e-05,-0.004178104159720128,0.0004454950944138762
TPT1,-0.00039501656703906944,7.867208929536682e-05,0.003412320884673522,0.0002785218854544052
TES,-0.0002558339400343753,9.943639049877557e-05,-0.00019738663516682132,0.0002590973687189275
CEP162,-0.0005977414532822997,7.961654215602754e-05,-0.0025746182355305936,0.00023511009230811153
CKAP4,0.0006146747045549519,2.6956404314288955e-05,0.0030822045096930914,0.0002711422984590648
