,coef_mean_ota,coef_sem_ota,coef_mean_Diff043,coef_sem_Diff043
TCEAL2,-0.006419970369462418,0.00041105624882442496,0.002747190018334255,0.00027281005067006484
KIAA0825,0.0006541863714717638,0.0002492825600009597,-0.0018281087689448465,0.0002691493210339295
ZBTB3,0.0008944201806503661,0.00021401610017443603,0.0032367270496520425,0.0002350801084116981
WWOX,-0.0019201324577169643,0.0004687510235093296,0.0023833487857365483,0.0002596377388817529
DHRS4L2,-0.0005452339027689808,0.0004468408196357115,0.0018411164421646062,0.0002321054923914509
TIAF1,-0.009944156908405843,0.0005342312692428527,-0.004582617414541693,0.00013327183131534598
AP2A1,-0.003949725400644207,0.00052858057597253,-0.002995715221128262,0.00017949730829037595
ATG7,0.0010173066469636193,0.000468478839577223,-0.00243212336129003,0.00029498689805885635
ZNF770,0.011464721802157771,0.00029369699101659255,0.004348162200301038,0.00035855828313204155
HLA-DRB5,-0.0007813267548573786,0.00014763913630264186,0.006386649454122301,0.00024319981090714134
VWA7,0.004932746448329574,0.0003260084611904189,-0.0024692832786654155,0.00021149271798480431
ATXN1L,7.924587823960778e-05,0.00029662347381193325,-0.0026828223321922495,9.594429965212213e-05
BRD9,0.00577435797583538,0.0006965044123968848,0.0010090923403435438,0.00028337498407457245
PUM2,-0.002264250588380427,0.00027325805335504946,0.0013110597810015924,0.0003554435885053214
METRN,0.0019015104765840371,0.00048336034820748445,0.0037064456872829173,0.00024237009893340083
MEGF9,0.0028457668038581576,0.00022367757870648018,-0.00016021041431758955,0.00033630862402067124
PBLD,0.0043289734739344315,0.000402863459354446,-0.0037440159509104396,0.00018223115986407335
TBP,-3.141890826735784e-05,0.000279056799570981,0.0019217963917514493,0.0002972253636260539
NUDT12,-0.00530410582242064,0.00015563848309059857,-0.006229132785099551,0.0004764047969215762
RNF7,0.003665534987235308,0.00021740353695153786,-0.001047118961717682,0.00034218197443674613
STAU1,-0.003639916559417125,0.00022016739405672536,-0.0017868208618868502,0.00016076427226846876
RUNX2,-0.00438511168131175,0.0004040272814396801,-0.0030885421206164596,0.00021504087884802704
GDF15,-0.006067567158424571,0.00021199279161943706,-0.0022196097312666744,0.00010353810140709443
SERINC3,-0.002645770441204893,0.00029168793091684415,-0.0028413195023745067,8.971519597562901e-05
IPO8,-0.008496277078649223,0.00032903273795806726,-0.005110295324882465,0.0002065386543601433
MTHFS,0.0013218001784922333,0.00031225937948939646,0.005016560114966522,0.0003495802717300705
NUMA1,0.007144082120860237,0.00041096443883803404,-0.003390751656505928,0.0001721939612395167
SMARCAL1,0.00045616226684155837,0.00025808627625673904,0.0011843814929820703,0.00032501330819940087
SEPT11,-0.0030049307643074696,0.0004906363755682266,0.003031734194763099,0.0002825983210203552
DMRTB1,0.00695341889041393,0.00039801146808066666,0.004965963333790025,0.0003746222747735315
CD53,-0.0013315107010138376,0.00020460034300986594,-0.001634292585595291,0.0003414464150950922
ALDH9A1,0.005050911358287806,0.0004831992172835183,0.0002769865316416591,0.00014858770694534844
SLC26A1,-0.0013493637729917716,0.0004110279472535267,0.0015810901551526224,0.00026441331559180303
PAOX,-0.009083684991074157,0.0004658322989713628,-0.006674567745938445,0.0003657664837328285
UPF2,0.005470992918749334,0.0010260192278116966,0.0066627388750090475,0.0006041077045202804
NPR2,-0.0030167817069987357,0.00016079852308716085,-0.0016548038878763647,0.00027711889669941874
ABCF3,0.004843550145576756,0.0005785242709683043,-0.0012666025485597507,0.0001428993087128696
EN1,0.0033465223511832836,0.0001631324567252527,0.00573650590123874,0.0003058139077857492
EOGT,-0.0027652463251177906,0.00031701399642697803,-0.001295718437271839,0.0002606674390718799
FYCO1,-0.002371867479906703,0.0002193523224572314,-0.0025682763156508162,0.00032375832159968997
PEX2,-0.0015078783508614755,0.00047954706472927075,-0.0020771749591150922,0.0005261865911644706
KIF27,0.005844768956957489,0.00037183900423026756,-0.0010984331387077968,0.00019389321792470123
DUS2,0.002877072352806572,0.0004555358261398698,0.0015891803275992964,0.0001547148753787769
SAA1,0.008272425237465235,0.0002623970588760162,0.002371834174109509,0.00022350597966711139
GPR171,0.0077262743709070785,0.0002966491800669742,0.0029434471921552636,0.00017933627144846553
ZNF707,-0.0007607355974686291,0.0004260859063922075,-0.0013019763906867157,0.00033860617024215314
FRAT2,-0.0005535428684695896,0.0005033461461488351,-0.0007253339655525361,0.00023255097164381056
EXOC7,-0.003434148978759613,0.0005033768255020108,-0.0012512233258449384,0.00027014848210585383
APOO,-0.0016743983424500751,0.00022775242753999626,0.0026873678918637378,0.000376950917079102
ZFP36L1,0.0016921462326953598,0.00043901245213005086,-0.000782437040285908,0.00034162789071703187
ZNRF1,0.0029959892009827284,0.0005259068304787333,0.005874379993545201,0.00034956557824371434
AGAP4,-0.0017072715783220463,0.00030557636147472,-0.0010359013178872511,0.0003139448921640117
FAM92A,0.002688541720072368,0.0006088047080510224,0.002192866817286904,0.0002520078903100869
S100A14,0.003882284517970347,0.0001335229105288066,-0.0016245687006569928,0.0004286190802524988
ZNF786,-0.004936847774018348,0.0002628893574995746,-0.00278078445552277,0.00014986122436497427
DMBX1,0.0021212320686317936,0.00045811173599449395,0.0012415545211752106,0.00027547293483016463
ZNF273,-0.0030621218319722846,0.0004532743740557045,0.000580760088698704,0.00038051244777802457
ZNF84,-0.00042438664257450707,0.00016404975287270622,0.00502932142238381,6.950131372997921e-05
TCEA3,0.0023353880821249604,0.0003634879578896008,0.0024361287655897948,0.00015598909110826046
GOLGA8B,0.0013578542853703887,0.0005048062141668396,-0.0018344502986980715,0.0003144757303953325
HSBP1,0.007324989564543927,0.00057291018464212,0.0036361674392252122,0.0003643458102924131
NOTCH2NLA,-0.002971739368971213,0.0004684520335390595,-0.001845052383528576,0.0002318934792318821
ISOC2,-0.0063654224447787415,0.000283085819427156,-0.0019129155211756183,0.0001370161873226287
SPEN,-0.00854953971893795,0.000654977962270102,-0.008365851276876802,0.00035928500897365346
TXLNG,-0.002456497563495005,0.00019896510095616105,-0.004867958181300378,0.00026165327327272854
NSFL1C,0.004423512746578256,0.0003826943250696228,0.004206019969892947,0.0002879351419456357
COMT,0.0032411841197789782,0.0004214610414289088,0.00038178687453849057,0.00022642627144229158
RASD2,0.0010869302261973615,0.00018586742682694484,0.0004518289055138805,0.0001629882956335728
HCFC1R1,0.0007965808284272665,0.0004249389563362013,-0.0019229023438180552,0.00034746847118047504
CPPED1,-0.001416995769993025,0.00017161596448736738,0.0016724045439708082,0.00018910810573810534
AKAP8,-0.0028595842004726945,0.000351515294770193,-0.0026576388827966,0.00038108441243437193
CCNJ,-0.0019292877152551195,0.0004501891238652067,0.0027488934537421546,0.0002075688602535337
KLF3,0.0013156656081708864,0.0007202585209092231,-0.0003611107440772201,6.97277924476515e-05
ARID3A,0.007869158165456594,0.0005193168925434112,0.0016645739711228535,0.00041624018037602744
NSUN4,-0.0009686879627952376,0.000423272399033383,-9.626171022355024e-05,0.00012915946161682387
SGK1,-0.0008831459302452409,0.0002363906077667571,-0.005091132794973354,0.0003824542513906508
GPR68,0.002263724909842762,0.00028966168366846286,0.0014506016968512015,0.0002124536189964421
OCM,0.006819498879387877,0.0005453853728412931,0.0007467539947806055,0.0003774159197024224
HIST1H1A,-0.0018971508779957844,0.0004993886448920278,0.001551302015384158,0.0002810862220545513
PLAGL2,0.0022313338457471328,0.00041844396177099597,0.0025164296571697172,0.0003232113415163439
CCR7,0.008838272549823879,0.00034990039381425784,0.0062696345786313916,0.00018968977346354958
MPST,0.01072118642937285,0.00030329240407652423,0.002671000531684048,0.0001802779717200502
KIF3A,-0.005020521567256317,0.00020408985949138636,-0.0018092985094506752,0.0001500019216518137
ZRANB2,0.000478971946387868,0.0005406866509473875,-0.004252307151932791,0.00020294819512195797
THUMPD3,0.004637698550314812,0.00024697724235153804,0.005200220135859225,0.0002447281917558422
IL6ST,0.0002090216163139598,0.00022267637834909546,-0.0046743918403076,6.991610649656904e-05
PNPLA8,0.00264952330002613,0.0002998983514293694,-0.0029218196056793946,0.00039367265400603837
DOCK10,0.001884782343131592,0.0005927071842609816,-0.00033026173874518936,0.00025923876601653293
C2orf49,-0.004967933988990042,0.0001778996956144518,0.001059462507809163,0.00012456344338423306
MDC1,-0.003336414169461087,0.0001785723245198028,0.0023631227074254477,0.00016990944497195505
MMAB,-0.010788812553066457,0.00028429946990069096,-0.006777428687842256,0.0003548835977957074
NABP2,0.006414478818246819,0.00033785917605154203,-0.005898837438272474,0.00027926229204733056
TPBG,-0.0006001599902648074,0.00044910182618542615,0.0019990217718376625,0.00014147964110801042
MBNL1,0.005481194123114401,0.00040428096641819745,0.001986397453751251,0.0003561408096847418
SCOC,0.000522272958878597,0.0003630139491424259,0.0012175776484034027,0.00011934657618577985
DGKE,-0.0108294854915325,0.0004182065789127293,-0.004697538876053356,0.00020685523129057554
GBP5,0.0007084239255550621,0.00037552120575515117,-0.00292117636446625,0.00021432077881635952
ANTXR2,0.005714723150165597,0.00030182209459552286,0.007985142676815653,0.00023746348300575352
BTNL9,0.007561523549796406,0.00039609360268880325,0.005512723486604175,0.00015960843169125001
ZNF226,0.0010882604487946945,0.0002586007436497478,0.00166799306180752,0.000216565724287094
KIAA0232,0.00492024588823303,0.0006374763884127031,0.0034504829683504,0.0004871162358855568
ZNF24,-0.001469175904903359,0.00018991815193499951,0.0020240330594046684,0.0003299009990669537
CBWD1,0.0005232080685475813,0.0005302571402367329,0.005239553497763282,0.0002491320143955891
RAD23A,0.009045171998662817,0.00016354812609282158,-0.0013602868359895777,0.00043331799542203013
SHISAL2A,-1.7880561827050877e-05,0.0005169309451911925,0.001529496586204084,0.00043922827507716477
CEP97,0.005384617319510196,0.0004342639989107849,0.008228124961059607,0.00016163537694504756
L3MBTL1,-0.008463458703449693,0.0004604077418872234,-0.0011759854975785307,0.00033051228009563146
BLOC1S3,0.00047919410708037225,0.00015094901845565068,-0.0014964112997854027,0.0004891574329460273
ZNF615,0.004773437665090271,0.0003261572317212214,-0.004003929930572893,0.00016229317685232617
ATAD3A,0.0050008389682738835,0.0003687836889247318,-0.00016866178109075424,0.00023631838689702712
ZNF649,-0.014053795450266759,0.0004139141052995016,-0.0039629428947409225,0.0002816367212935932
DBNDD2,0.006355603664609655,0.0003617639977554489,0.002153982167022224,0.0001547221417379148
MIPEP,0.00034124175714557307,0.0003345647412624258,-0.0034317009963387253,0.00020154454810624502
LETMD1,0.002097096435614762,0.0001284925084499715,0.004918807315912428,0.00017665933669383226
FAM168A,0.0016213525722144928,0.0004508321670421875,0.0033809818414251686,0.00011608753342128765
MARK3,0.0030703020722893538,0.0005825240759388413,0.0005844319327590732,0.00037185337676996284
ESR1,-0.006472712380489768,0.0007746027744472672,-0.005908262446399156,0.000321278778244024
C14orf93,-0.0013116888775762056,0.0004044325407882892,0.00023347798989079442,0.00028894729174566426
PARD6A,0.0011887710542058377,0.00019326182829325773,-0.0012175671657814794,0.00022688404037427915
DNASE2,0.0023299868177594422,0.0003633040781902724,0.0036579347702939717,0.0002643784045834882
URGCP,0.0007672810585009814,0.0002789545456533248,-0.000264034016868508,0.00019361551208450372
CORO1C,0.004228448264838819,0.00019817381572797207,0.0026330670806309813,0.00016923788185952733
ORC4,-0.0015299635204073358,0.0005308051464404791,-0.0006628776794624444,0.0002103861753377453
KDM5B,5.216206054807059e-06,0.0004552686899457077,0.0002457141662621175,0.0002880712889025787
CDK2,-0.00495329583293627,0.00011468862187690607,0.0010027284757795026,0.00023282538557880785
KLC1,-0.0005769605059742768,0.00015955799132962863,0.0028832448770745424,0.0002527065732115451
AVPR2,-0.0010921485812953997,0.00029869359478481585,0.0007862240563708918,0.0002061843805420134
RIPK3,0.002174871061977254,0.0002556081710147347,0.0004620789514229725,0.0006283470381752569
NINJ1,0.0005556984115471023,0.00016707924472814765,0.001585710767507014,6.344560910623579e-05
NAV1,0.0010231835294781985,0.0003890420186179589,-0.0005263635391038888,9.388460356580947e-05
BZW2,-0.003234434662719226,0.00026911454039431793,-0.002956928135666058,0.0001424338779176254
PPIG,0.004643020584692985,0.00030337581019934076,0.0032385858087037797,0.0001477090864460433
HERC5,-0.007456718259059839,0.00029259242614946895,-0.0009232217803087332,0.00019843429122205094
SNX27,0.0037085968527901156,0.0002752897104507836,0.0036484687437371454,0.0003751592498795109
CCNA2,-0.003914676216224033,0.0010967426502643423,-0.0046562869898841746,0.00040833617181961255
CMTM7,0.003510841745812808,0.00035251339979897744,0.007588514409394566,0.0005977284937818685
GRAP,-0.0006552081858816246,0.0003185754619578507,0.0027950518525850297,0.00023169907155065316
UBASH3B,0.0024763798463764823,0.0003580450654275411,0.002476596155776958,0.00026870489117430794
CCDC117,-0.006049860425207275,0.0004323377874521275,0.0028527953013614566,0.00027009268744021547
ZNF230,0.0003301091385280541,0.00022504261294690792,-0.002249322669560745,0.0002002162551553325
GRASP,-7.545187839465891e-05,0.0004619798607606922,-0.001902260568362514,0.00024446424584220755
LAPTM5,0.005261564882810757,0.0003743907301973676,-5.8459539948925705e-06,0.0005529145525784051
IER5,0.000847324339145193,0.0002115160896373045,-0.00036152750140799704,0.00029095170563815225
TNFAIP8L2,-0.0074729140636611525,0.00024936615960953105,-0.0010626484760198078,0.0002443178192611939
ARFIP1,-0.005143721891680223,0.00022891413219088742,0.0024511913782538494,0.000519930939112821
PACSIN3,0.010790801088288721,0.00046965982203009854,0.011143018018012913,0.00045570372196396795
NFKBID,0.0006401765236754516,0.0005413779375524618,-0.0008993347065498261,0.000391994351699571
IRF2,0.0003910927958060323,0.00035012636694693847,0.003811208941516655,0.00021118692928757054
COG7,0.0005578723826780878,0.000508080026796632,0.002561010512046216,0.0003128165850878141
ZBTB5,-0.0013358761058381045,0.0003968810948560461,-6.118954574450708e-05,0.0006631890650984933
OTUD3,0.0002557921534556376,0.0004405102355912701,0.0014158769334223053,0.0001835491865361826
VANGL1,0.0008981779706453757,0.00021910617425582255,-0.001270308609761463,0.00037237729920998607
MAP6D1,-0.01592113930555823,0.0005287913815869837,-0.010929348393382428,0.00020682531374829197
ZNF555,0.0014891187229597253,0.0002219809626731753,-0.0021617703039203085,0.00027687595121993815
GCNT1,-0.004928800157458746,0.00023150252491389644,-0.0001190324112555272,0.00013570293200547109
PARVB,0.003773080870184918,0.0006253760534177959,0.004862848066122668,0.00016180247453235268
FBXL22,-0.004341890085147982,0.00024764365731793394,-0.000889793047429445,0.0005437867569695922
SELENOM,0.0035007497172118212,0.0003725919920859017,0.00024355310736826858,0.00019364973467065233
C4orf46,0.0031842382628249574,0.0005382959873678747,0.004387113285227316,0.0003706936063357139
SIPA1,0.0019567012321507,0.00021831048249088222,-0.0016695309632073867,0.0002074058960504176
TRIM34,-0.00037389526601358774,0.00033488725985008163,0.0005802950338159047,0.0002584238133533464
ZNF8,-0.00048356222693731214,0.00019577014431066078,0.001865882001774024,0.0002465002028114561
AGK,-0.0017858982508861206,0.0004156461521086059,0.0014287116317708063,0.00018364669538272624
NEDD4L,-0.0006701282696611021,0.00048267497163537263,-0.0018980643380856691,0.0002447341039551077
SLC44A1,-0.0014070537371657413,0.0006047277748740308,-0.002641899322547146,0.00046279133148111246
UBA5,-0.0047835176602738,0.0004809763999534685,0.005172642575858653,0.0005564799777594643
ANGPT2,0.0012091698116708936,0.0002546247360294344,-0.007645759808720729,0.00024242082934109385
TMEM38B,0.0052770654741618695,0.00033323149738189367,-0.0008272752836714296,0.0002840189922120559
TTLL12,-0.003102883720024446,0.0003917070082125597,-0.00249717287056418,0.00010890125332354226
RBM3,-0.0025997566220602748,0.00033932632928000364,0.0005368293631285013,0.00011597962065406884
LSM5,-0.0030260495596335472,0.0002788332495057975,-0.0017735195986887495,0.00013772923969903965
TMEM245,-4.191251116259691e-05,0.0003476785332939277,0.00021625722897787377,0.00030025452940819644
RAPGEFL1,0.006194264729184942,0.0005734626319135746,0.0034645173938000775,0.00036968806891046676
RASAL1,0.0011474773125843985,0.00038136311709773875,-0.003594838546017596,0.0001396714965669961
TFDP2,-0.001970050839635818,0.0001783028712758108,0.004524966364415263,0.00032606166840007855
EIF1B,0.005983823165888885,0.0004157223184971524,-0.00034701598256529567,0.0004448017920132089
NRP2,-0.0014449046462874412,0.0007244637139270389,-0.001903514739516313,0.00041431748841019514
RNF146,0.004896512243135639,0.000693151835259076,-0.002960467526112942,0.0003502872281585053
RBM18,-0.005004003991926245,0.0004307761769699376,-0.0014126202699096476,0.00011261532054009661
GTDC1,-0.00048771233582551394,0.0005025670892580555,5.695272542359303e-05,0.0002790444382400394
ARL4A,0.003736477004904198,0.00016503571732590002,0.008172097365125133,0.00019241599564083855
G0S2,-0.0010472179787480876,0.0007437983128302275,-0.002929879190813266,0.0004684821560235433
PPDPF,0.003983475114733425,0.00038864828103884585,-0.002861881449293982,0.0003102187756199704
COL5A1,0.0005591653317182528,0.0002626662715247617,-0.003998246786807706,0.00021898959444871
IL2RA,0.007489808022111867,0.0006273524404704539,0.0064384445548227075,0.00016899051636458734
SAP130,0.0005609955788930882,0.0007692901136112979,0.002016503099266902,0.00023073539523005412
HS6ST1,-0.0018915764900192095,0.0005981602509269865,0.0021396630696237573,0.00011975923181862796
ALKBH8,-0.006568635548037513,0.0005135863303320017,0.0022842028150494168,0.0003284869319242202
IFT172,-0.00705685009278056,0.0005031640052899304,0.0015703076058177106,0.0004087703975270243
UBL7,-0.009365488606202349,0.00048281529488258877,0.0005985052159089104,0.00033398070755715745
FAM13A,-0.00588256543318804,0.00032109751263120133,-0.007078593770016237,0.00031481710693523715
ZFHX3,0.0008638988446647795,0.0005208742095731026,0.0013653670716663273,0.00017311396812589225
RCN3,0.0026871326240380253,0.0001295619222912503,-0.002515637409841885,0.0002950024366373505
SCCPDH,0.004195944774751276,0.0003248821073517044,-0.0006071174054736296,0.00027156021220829587
SSBP2,0.0011828571233089289,0.00024874364294831286,0.00042669649223857283,0.0003432903316322845
MRRF,-0.0013537611934839801,0.0006857835472965666,0.0023926787665786266,0.0003459583993895136
ANK3,-0.000785821117832965,0.0005163019792401979,0.0017557086224440732,0.00022508886749154645
CEP112,-0.004113763900368775,0.00015419410648318484,-0.003407124209884783,0.00032273168005794923
C9orf85,-0.00516672598376324,0.00042117176993323427,-0.0035244980281260983,0.00030753466770930347
CKB,0.0018755239078752802,0.0002450203660987749,-0.002624045378838402,0.00022892819149971595
INSM2,0.004661849437421093,0.0003830665467259988,0.0008247177515324422,0.0002453811041264835
TCTN2,-0.0020514535996594033,0.00041690861111290335,0.0006928972424546981,0.00014922940860675457
CCDC85B,0.00674579496549278,0.00042520447501346226,0.004052862524462954,0.00026085444309258116
MSRA,0.001824466751184624,0.00038043109032469215,0.002689102516325189,0.00020607732046731096
BEND2,-0.001387737426665051,0.0005576841796653263,-0.0014707315725128948,0.00033549234783703414
ZNF454,3.559591363896917e-05,9.71197100184151e-05,0.00012502027629904917,0.0002576128008897107
PLEC,0.00015647771243798274,0.0009644458055461466,0.006494682842807628,0.0002629212237094077
SCRIB,-0.0043532342242480525,0.00022761735287079625,0.0024508048188094365,0.00036323601870258957
ATP6V0A2,0.0015823656789902198,0.00042464455896678373,-0.0020783079767517044,0.00044134711379770246
APOD,0.0022080717482773843,0.0002948336629696901,-0.0015993004477152847,0.0002580541769691521
ZKSCAN3,0.0004045157560191937,0.00015374002542307855,-0.0003695248832667943,0.00016134631142813714
CHMP1B,-0.005862345051379713,0.00018257840275181042,-0.0024040059582706532,0.00029596584503833757
VTA1,-0.0011879083664765862,0.0004023858658820405,0.00154856657654696,0.0003450673894546966
NUCKS1,0.005648364798323464,0.0004974031760850605,0.0011205722805098168,0.00038405760496115716
TIGAR,0.005558537778860356,0.00018371014337343618,0.0034626612378379495,0.0001720897290036259
PGM1,0.0034368557860772557,0.00023416230420958452,-0.00015807487124058536,0.00016175402616469103
SLC23A2,0.005216633655886337,0.00016143953907683995,0.0042511830913735515,0.00020606786824950348
MFSD11,-0.008082056554237457,0.0005001703956088868,-0.008110940818898026,0.00016136348633478669
HSP90AB1,0.0046560598662493385,0.0007202555284981769,0.0006754307212981413,0.00019675680110401578
PPM1F,-0.012603886579926496,0.0004014684134683544,-0.006171319658233207,0.0002529893746044829
DEPDC5,-0.002731038347358742,0.00025348705588540605,-0.002964647463928968,0.00037200798029701196
SDR39U1,-0.002716781579948728,0.00023887182172379847,0.0035666257646191244,0.00026532422025760355
NME4,0.0017529787021451579,0.0002742645641005341,-0.00359937088761679,0.00018313832408776596
ZNF106,0.014015964064978365,0.0004691102273590471,0.004788201516401277,0.00016817197248728926
PYCR3,0.004928800951190579,0.0002844337619619804,0.0026971602745236474,8.00077066371523e-05
RNF32,-0.008837602720661471,0.0003567326854933048,-0.0020246462832836975,0.00034155694435200476
CDC37L1,-0.004201108613018112,0.00017245652555012447,-0.001484274854304948,0.00022341291727765645
SOX6,-0.007521487602523753,0.00027285877853127174,-0.00040250977211880726,0.0003022082532684069
CD69,0.015522275482932219,0.0005640466157819064,0.006529099490384195,0.00028779874742036683
EIF4G1,-0.009985192551203614,0.000653782919182199,-0.004285172659840167,0.0002258143552453637
SMG7,0.004513780233833077,0.0010581493121713226,0.0013148138657976887,0.0006693197681156336
WDR35,0.0009437483248651941,0.0004968748963634055,-0.003312075530802712,0.0004072236605482788
CALD1,0.001634481944554603,0.00025274145146758777,0.0017695129476741865,0.0002220116443150435
FAM78A,0.008418303056926077,0.0003337150887264794,-0.004316787867571506,0.0003085995660523475
CRB3,-0.005941613987664048,0.0005959539382560357,-0.0030571982953204557,0.0001851229384636281
OSBPL2,-0.00013752868671704975,0.00019869156987361577,-0.0006109553243928909,0.00033206045814987694
HILPDA,0.00032779783735124006,0.000378842338886921,-0.00316334394045681,0.0002603335903372352
TCTA,0.0013752132799132227,0.00015279998671969191,0.002984539913667042,0.00021859455770665526
CDKN2A,0.0007941237084866225,0.0006867657990403234,0.00030100741390757114,0.00025115637016364235
CNOT11,0.00515833598228878,0.0008306297008059935,0.003586771743694047,0.0006619193937182413
SSR2,-0.0013981426920084117,0.0005348991806487448,0.0039036366937486404,0.0005191733212529167
LRR1,0.0037895898974509776,0.0002765009903823648,0.002842480012811989,0.0002797626593782502
AKR1E2,-0.005352816668103962,0.0002752184945136998,0.0008168533209419418,0.00015744762698954886
TRAPPC9,-0.004556221632094735,0.00037390721216586526,-0.0033337555960480576,0.0002807848718264178
MECP2,0.0017675824645005638,0.00047821040024138416,-0.0007653122492504935,0.00018993284443999202
RNF34,0.006408543227083133,0.0004730159927386048,0.004593598629281974,0.00013574619099415464
TLN2,0.0029330420558778976,0.0003601268536007972,0.0033204836292417424,0.0002583471713363899
PCP2,0.00301941543073131,0.0005473279043267578,0.0008241124421040375,0.00019882260491554273
GCC1,-0.0055730685788368635,0.0002936274854856228,0.002755574516411098,0.00036911792055190144
ZNF771,0.006529032985864508,0.00026132191507704394,-0.002020944714123232,0.0002312387826216354
COPG1,0.0015713649322218644,0.00034848892068578297,-0.0026602670172578575,0.00024385029902465935
TRAPPC6B,0.0030519018448153753,0.00025603916279900757,0.0007473170771192669,9.784571848585841e-05
KPNA2,0.0062462154748101585,0.00028199421412019394,0.0008940438251856028,0.00018464705076246112
TMEM173,-0.0021137505225051027,0.0005761382059660564,-0.0014459940674946936,0.0002526953741250778
GAS2L1,-0.001626583043769866,0.0006687124561977125,-0.0003256856893279883,0.00015104648910744045
SEPT10,0.002167398855026161,0.00040580036284287537,0.00024245558873007157,0.00013638102480600117
ARAP1,0.007952605091359765,0.0004826244754707707,0.0017078343437874738,0.00022355901339785235
PLEKHG4,-0.005638213900891103,0.0005171589522708559,0.0026030883622560346,0.00021383277175538901
ZNF860,0.0013521311375530136,0.00037061971713469894,-0.0010364965486776441,0.00015549338744408103
COL11A2,-0.00023445970519565617,0.00034880453722432853,0.003581314227223592,0.00013250781981792516
DUXA,0.0014365167207848798,0.00027566139550044334,-0.0029443839595770906,0.0002545981447812131
MIA,0.007600472845388108,0.000605982235010376,0.002034109910925691,0.00014451152784497625
DYRK4,-0.005816027546204157,0.0005573372671673791,-0.003723444014363077,0.00044424874978824636
SCMH1,-0.004103612349973133,0.00024031270520370344,0.0019394033527577368,0.00020420918214942373
BARX2,-0.000581671250180732,0.00030371411167839506,-0.0024487322790362146,0.00029903128753413133
CYBA,-0.00323126366819187,0.00018748335143070846,-0.0034700900240659284,0.0003939594175374279
WDR18,-0.004314605116036997,0.0006232423728770777,-0.0008010732070814058,0.00022485321064022825
SIRT2,0.003446351444060812,0.00017509587332533114,0.004018519820343978,0.0002356652118765394
PILRA,-0.006408435050448154,0.0005670086897034404,-0.0025003220511040144,0.00032590638928086193
ITPK1,0.0039947581541566355,0.0004289712701811874,0.007044609706351736,0.00022629767957759838
PIAS4,0.003578109738948441,0.0004014546320094265,0.005036129376680715,0.00030351858706861184
NCS1,-0.0027064374723860226,0.0006579197951559915,-0.0029931227609829966,0.00018957552705123706
IFT20,-0.0029412975467800985,0.00037168095368984714,0.0005413536172253897,0.00017194563708747263
ACAP2,0.0005441179861780625,0.0003231783204990955,0.0007930625970766667,0.00038207611292120794
SSR3,-0.001994267504320981,0.0004149602523224047,0.002430469787846775,0.0003183890550297842
TNNC1,-0.006351742768659558,0.00045469819125728693,0.004928478297997111,0.00043774939542465295
HDLBP,-0.002522696756657556,0.00022935888056727622,0.005286487728813097,0.00024786303093713563
AAK1,0.002348217591549313,0.000453564472647345,0.0014022292300514402,0.0002229494131701484
PLBD1,-0.0035816794526651353,0.00039465694882332916,-0.002148871367311277,0.00026454079611801945
ZWINT,-0.004840525591627046,0.00040881817248976057,-0.0009900970370800219,0.00033255505904660783
ALKBH7,0.003305339010909998,0.0002487572247330624,7.520251277555963e-05,0.0002524257407668701
C22orf23,0.0051825995833060315,0.0007369234004648699,0.004955158224872595,0.0003076549923402079
RAB33A,0.003839385302082412,0.0003436211719109833,-0.002264760922605255,0.0002759144501355853
NRM,0.0033769165891456244,0.0004945323748427455,0.004391540307480057,0.00014547507333514183
ARRB1,0.003293754790662261,0.0004180944202263417,0.002313555444287048,0.0002376238270730106
NAB1,-0.0044999291305135095,0.0006537864031809575,0.0008542721859708896,0.00015180435487954105
FERD3L,0.0030193422413763273,0.0004495439798116358,-0.0060156801322968885,0.0002996405538013724
ZNF92,0.006847733384148591,0.00027878243730800983,0.00559580799038562,0.000395274046877778
C4orf33,0.009647802030836,0.0005446791486609285,-0.0004211342522815897,0.0002888938216210035
ING1,0.0012568832827271888,0.0005186502801274129,0.0007098755839744087,0.00021534694417634713
ANKRD9,0.0014067279183725533,0.00022885017917603046,0.0006340271247233521,0.00023929608646257132
IL23R,0.002477649537150242,0.00017617295644882633,0.0014192023486402194,0.0003131291659634152
TRA2A,-0.005862841095971877,0.0003346065123605309,-0.003188588217517458,0.00027076638151267657
GLYCTK,-0.0014231885081282428,0.00044325550659968834,0.005483355220779681,0.00030589739068023487
TMEM150A,-0.003575108899803259,0.0003628303457475043,-0.000496053393949852,0.00032569331372198134
FEM1B,-0.0024974163820299213,0.0002513184422998191,0.006692027612223317,0.00035702782922870523
PTK2,-0.0009051591748884074,0.0002698948088291208,0.0015628292872273395,0.0002318711125075391
PDE7B,0.0027230811093357475,0.00047273104969782924,-0.0003227050795341842,0.00010682070588796239
HSD11B2,-0.0015162323074364458,0.00024073063756681855,-4.5828273527459386e-05,5.08281934439155e-05
FOXC2,0.001097491075584311,0.00032992199662709276,0.0018365287994437213,0.00023683179534982055
NME9,-0.004186310160358713,0.0003699996891371701,-0.0004204693045207385,0.00018267888640833885
NAA38,0.005225747472378084,0.0006042121604934677,-0.0003221861505315679,0.000309131861436943
CMSS1,0.0052036539350227475,0.00027524755802008804,-0.0024291893053378115,0.00027431092678957536
TCTE3,0.0058149636594024955,0.0005354468417168473,0.0008214442146591953,0.0003068779970217798
