gene_name,padj_hollbacher,zscore_hollbacher,padj_ota,zscore_ota,padj_Diff043,zscore_Diff043
PCOLCE,0.9999780799557635,0.31675438097174785,0.5598899204705925,-0.8687486214604001,0.3575962898303449,1.2960916773808806
CHAC2,0.9999780799557635,0.316677933179485,0.9731675414899268,-0.06350091451215156,0.6037589393538677,0.8015985615553058
SAMD9,0.9999780799557635,-0.3162968956507198,0.027107188159429117,-2.618718192990141,0.3185051680439744,-1.3844787169296418
FAM120A,0.9999780799557635,-0.3161843307540312,0.06071068496581413,-2.281329903497961,0.00016706193014720563,4.2518970947586965
VAMP4,0.9999780799557635,-0.31612022523669675,0.00014058816964286372,-4.2005703840407,0.03312975253384412,-2.6020650708654394
RIOK1,0.9999780799557635,-0.3159914917684165,0.10574070160855847,-2.018971082674122,0.8113794294528058,0.4018233448512013
RPUSD3,0.9999780799557635,-0.31598047699952425,0.01767358669620317,-2.779860621250477,0.09421659768394311,2.122548700318099
PHC2,0.9999780799557635,0.31574379302327404,0.7003139400822133,0.6063034386873731,0.6993410565459691,0.6209757391876781
SDAD1,0.9999780799557635,-0.31552050580283375,0.06836870085256433,-2.227287498436735,0.9222160425213192,0.17232270351008652
DDX51,0.9999780799557635,-0.3155048876337744,0.6021733073940435,-0.7902655204712968,0.4724544734712463,1.0575524062275292
RAP2A,0.9999780799557635,-0.31536780164421596,0.031909202954420804,2.5547420149888076,0.00016673379409528602,-4.252492479527839
HCLS1,0.9999780799557635,0.3152051587162835,0.009802222990249148,2.9905789491121784,0.023825383903133844,-2.738241855207714
PXMP4,0.9999780799557635,-0.3152001182869295,0.5672639990034479,-0.8552757487773638,0.6286593106631903,-0.7559584699280825
MAPK3,0.9999780799557635,0.31517294117211203,0.9413814422136505,0.13321989173824406,0.9486520066464557,0.11562892717949191
C3orf38,0.9999780799557635,-0.31481667393566837,0.12695831665763135,-1.9238803061472713,0.6299826574635168,-0.752601157382448
ZNF441,0.9999780799557635,-0.3144651466158873,0.6555805135205193,-0.6907089491910465,0.16118068317881262,1.8338227773415348
ATF7,0.9999780799557635,-0.3141854432018591,0.0018583194005644785,3.515476672003563,0.7008626484443903,0.6178899618194282
VDAC1,0.9999780799557635,0.31410824365334217,0.7992533889246584,0.42044890096428167,0.5321830488868571,0.9393258051503003
CNP,0.9999780799557635,0.31410778108304643,0.2337825119712713,1.5664364298354188,0.8443869372905278,-0.33323192926339085
ACKR3,0.9999780799557635,0.3140426932280594,4.067742347620189e-18,-8.997392587224152,6.86892334540501e-07,5.440035547782314
ADORA2A,0.9999780799557635,-0.31401873856718443,6.572064385388295e-08,-5.771254696570425,7.2023017208928005e-09,-6.251972926529345
SLC20A1,0.9999780799557635,-0.3140131986508736,1.8706186210456567e-76,-18.751904113967015,1.179352072378388e-11,-7.22993352374669
RUNX1,0.9999780799557635,0.3139764976466711,1.1693868759714136e-17,8.877890228044821,1.460148523271505e-05,4.8202080416549595
MBOAT2,0.9999780799557635,0.31393248181316735,8.03415570898138e-11,6.8504205722551665,0.0012137052081693759,3.7251650804595777
CTPS1,0.9999780799557635,-0.31383229411076113,0.8604711067737429,-0.3044665007669825,0.8290876414855451,-0.36554033820581444
RABEPK,0.9999780799557635,-0.31361606484715676,0.0033309596699145783,3.3416633158780673,0.32364871049392135,-1.372184767880469
KCTD12,0.9999780799557635,0.313586398362728,0.00015854762788835563,4.170734273253919,0.006858583476446001,3.1901455085333628
CCP110,0.9999780799557635,-0.31346546496497635,0.7016724495830081,-0.6033175056882462,0.021473587561308356,2.7780871392131825
STRN4,0.9999780799557635,0.31340992490997,0.007389770566224578,3.086848005699861,0.6570860186506216,-0.7005485378536391
GART,0.9999780799557635,0.31323562532169824,0.8122543786262862,-0.39565230959711617,0.9720394820995945,-0.06486801562195507
CCDC69,0.9999780799557635,-0.3131772027345455,0.9776698956478879,-0.05070507707859186,0.0003168280025558674,4.09172508878951
LCAT,0.9999780799557635,0.31313122572211305,0.42257949305870945,-1.1358429304412265,0.011098870453593548,-3.0256822137088415
WDR1,0.9999780799557635,0.3128999353576069,7.985664189471586e-05,4.336339345614208,0.9909304296723618,0.020541379790545256
MAP9,0.9999780799557635,-0.3128616543013229,5.751928846410519e-10,-6.551573751364882,0.08349165129078477,2.1850158351583677
ABHD15,0.9999780799557635,-0.3127332837922638,3.179039788619932e-05,-4.547805423022207,0.00758404320959118,-3.1548573543085365
PSD4,0.9999780799557635,0.3126854024377752,0.5522864616940846,-0.8837495755909479,0.09438985208836961,2.1212401808293166
ALDOC,0.9999780799557635,0.31253793409161573,0.05467491010458718,-2.3267126101117155,0.004332302754502466,3.3411544539846663
FUCA2,0.9999780799557635,0.31251358127501977,0.0009549934901487628,3.7041655811517855,0.3325284865930171,1.351845977793288
NR2C1,0.9999780799557635,-0.3123996832415974,0.3448198591311522,-1.2971193979294704,0.8334920735709735,0.35595254597418774
ZMYND8,0.9999780799557635,-0.3120167614834507,0.09633612488545258,-2.065737933730035,0.981318170358252,0.04397536679919439
IARS2,0.9999780799557635,0.31197586594879156,0.21856395760611178,1.6090729410022815,0.5758726537081301,0.8515800844597727
AREL1,0.9999780799557635,-0.3119114603177286,4.26821793016734e-05,-4.481089387218074,0.10158095183207327,-2.0852241688604236
SOAT1,0.9999780799557635,0.3118960905017686,0.993573116663818,-0.01508411216511819,0.3642172372797379,-1.2812998623653746
ARHGAP10,0.9999780799557635,-0.31183444399560956,0.5921300232836209,-0.8082349505617448,0.00036812126485587097,4.052430481869369
EFR3A,0.9999780799557635,-0.3117432546852667,0.006355317894499747,-3.1365142671001,0.2764116516094879,-1.4873217399218857
ZNF517,0.9999780799557635,0.31173362240027486,0.5593620161146606,-0.8699922222847312,0.5998131041931299,-0.8089474105425802
FAF2,0.9999780799557635,-0.31155825066109866,0.8577949047960955,0.3099673550796893,0.5494025194442894,-0.9045744591434782
ZBTB8OS,0.9999780799557635,-0.31120883262572474,2.0481585802986837e-05,-4.645070621791437,0.9474411239892073,0.11761694256948044
TBC1D16,0.9999780799557635,0.31102038206711347,0.8057175716249237,0.4071866992912138,0.09588199075483256,2.113902604444552
SLBP,0.9999780799557635,-0.3109787517895585,0.02483239975161637,-2.6525095847404727,0.7640096549574529,-0.4952107724006436
TTC22,0.9999780799557635,-0.3108803114072406,0.010904033352025406,-2.9537327197626477,8.376883784795711e-12,-7.279173766321131
RPP40,0.9999780799557635,-0.3108176378943526,0.3391234037665346,1.309511192832436,0.1898732579630572,1.737383580571378
EPN1,0.9999780799557635,0.310694593782919,0.47694389929832537,1.0262205217940852,0.6309331012728389,0.7500207777647471
OSBPL2,0.9999780799557635,0.31060887207148924,0.014058428967156844,-2.864657670473349,0.6288154068294638,-0.7550348508053205
NOP58,0.9999780799557635,0.3105009811333756,0.9431354950813199,-0.1296761743724873,0.9452253549628022,0.1226802713216575
IFI6,0.9999780799557635,-0.3103638156326087,0.0017852050000711462,-3.5267705402157423,1.527854273994889e-05,-4.810087341877025
LRRC20,0.9999780799557635,-0.310316998834694,0.9431354950813199,0.12972226952742302,0.020595250564080826,2.7939838173516423
CBX6,0.9999780799557635,0.31025189938579634,0.006388955524906526,3.134755667549993,1.2562496323392627e-07,-5.756379523154124
TSTD1,0.9999780799557635,0.31016505516570503,1.2332814605105195e-07,5.659362013729459,0.00010365731302473603,4.370995215553122
RFXAP,0.9999780799557635,-0.310086856380845,0.3867814032207039,1.2087982618866053,0.8534043874433437,0.3140298354785701
LRFN3,0.9999780799557635,-0.3100705829358656,0.28119192472238075,-1.4433178958905664,0.36741243982282756,-1.2748488481288922
SLC16A3,0.9999780799557635,-0.3099882486024102,0.21267268650940835,-1.6257034662649972,0.007871484191456704,-3.1410841564405363
SLC12A9,0.9999780799557635,0.30995167658100675,0.01898596625881858,2.7535053426029146,0.8127392090835782,-0.39953696884024076
N6AMT1,0.9999780799557635,0.309676102197899,0.0006768634748497529,3.7992047839453384,0.43060337694659356,1.1411961436506197
MAPKAPK3,0.9999780799557635,-0.3095117022081402,0.0006588798278455363,-3.806766088703927,0.4249108626070625,-1.154388257114196
GALM,0.9999780799557635,-0.3095073044126442,0.5080074625837151,-0.9648658153096235,5.744727877914745e-10,-6.656749619118422
SH3BP5,0.9999780799557635,-0.30938628913243177,0.5252397052895987,-0.9327703184624668,2.4526434995312858e-09,-6.4266213993943975
ANKLE1,0.9999780799557635,0.30925056524588607,3.1385669778574707e-12,7.314296217249007,0.2544263680334205,1.5444403176014292
PIGK,0.9999780799557635,0.3090345666605067,6.099053989964538e-06,4.905101614325741,0.21781502964622032,1.6495515616816907
NR2C2,0.9999780799557635,0.3090131615010919,0.09504453037255135,2.0723625106086963,0.9799824518128487,0.04843410190462995
GATAD2A,0.9999780799557635,-0.30900845057902887,6.282301561267462e-09,-6.170035441508231,0.1933862122988544,-1.726894111124152
UVSSA,0.9999780799557635,-0.3088522445629517,0.30157606050918057,-1.3953043020762235,0.047220269668510804,-2.4492358637456855
LYRM2,0.9999780799557635,-0.3088367417157468,0.020330160942437756,-2.727370686508607,0.8652985220592034,0.29069728605069173
CYB561D1,0.9999780799557635,0.3087742947767161,1.657283512771691e-17,8.837722592983273,0.5363455657791811,-0.9310837467412697
TIA1,0.9999780799557635,-0.3087175899717088,0.8307672685860255,0.3599003524035741,0.9056845716871937,-0.20704268905415393
TTN,0.9999780799557635,0.30851946871490465,3.52255171944539e-21,9.75915256136849,1.6965024211304046e-07,5.701099537687573
CROT,0.9999780799557635,-0.3085042021326968,5.839275710687819e-05,-4.408291435554764,0.04117532072591756,-2.5098628965512098
ZKSCAN8,0.9999780799557635,-0.3084583301545337,0.07595092534731561,2.1801433151852674,0.9135799006620622,0.1896385719830478
DRAP1,0.9999780799557635,-0.3084041498046508,0.004314468380577769,-3.2609738303125675,0.17876492065967378,-1.7727780739830694
POMC,0.9999780799557635,-0.30821255863880054,0.00047020254195248107,-3.8960397236993662,0.9529160253573995,-0.1047776813017896
NEK3,0.9999780799557635,0.3078201016129612,6.4879388503217454e-09,6.164660117070531,0.149556384192171,-1.8757629909608164
CAMKK2,0.9999780799557635,0.3077437298378863,7.854495936791046e-09,6.133008809958662,0.5017964418594657,-0.9981514577330992
HSP90AB1,0.9999780799557635,0.30767852855228367,0.9269924707812477,0.16345608159673222,0.6922776708678656,0.6357809310477689
DCTN5,0.9999780799557635,-0.3076529605361664,0.9693344590770724,0.07401396168800227,0.6346464277409339,-0.7424627301121423
STK19,0.9999780799557635,-0.30741923619584793,0.5642924959183824,0.8611899241614537,0.9047782009441244,-0.20942055699516907
PIGU,0.9999780799557635,-0.30738118017377564,0.26733478524633913,-1.4783686368209346,0.697035780563641,0.6267532837929048
C5orf22,0.9999780799557635,-0.3073409320132367,0.09047291805198496,2.0966344356152296,0.159757133560226,1.8388526168941635
YARS2,0.9999780799557635,-0.3072709092388128,0.9666654867632847,0.07920090638287167,0.4878630661350586,1.0261053828966238
PIKFYVE,0.9999780799557635,-0.30725057214512935,0.541835402520977,-0.9025427946925721,0.2595965924448026,1.5303779637749475
MSH2,0.9999780799557635,0.30723648039294926,0.02550320623504003,2.642130653157794,0.515948782188646,0.9702059704175023
TMBIM1,0.9999780799557635,-0.30707323676668674,7.590168355277457e-16,8.388028068583992,0.0011268219159882866,3.7463425944594597
RHOH,0.9999780799557635,-0.30702737689893234,7.795057499293041e-14,-7.810076076216287,0.46856048759132396,1.0651924560914225
PSMC5,0.9999780799557635,0.3070064652628367,4.5626798090231196e-11,6.93390940739178,0.9172996715159861,0.18228899825516562
PRKD2,0.9999780799557635,0.30695748654662147,0.31814978127947974,-1.3568522969848946,0.7617717493700531,-0.4991796974498869
ZBTB26,0.9999780799557635,-0.306948533284062,0.004653943134942217,3.2373579420778635,0.2847720375577468,-1.4649873691216977
SLC35D1,0.9999780799557635,-0.30694490322322043,0.4587428750115919,1.0633964609609474,0.00017094842097009874,-4.245539599656631
GNPTG,0.9999780799557635,-0.3068738159049898,0.9603988537727003,0.09116122537244924,0.23473405929313704,-1.5992135543168506
SENP6,0.9999780799557635,-0.3068661202210692,0.09554828654926628,-2.069702829973975,0.03515227423693674,-2.5762947735237587
SLC33A1,0.9999780799557635,0.3068219713933056,0.4253483497749119,1.1297974811962184,0.0010012139863069423,3.7793643126206193
NOL6,0.9999780799557635,0.30664439113305647,0.5623638627656592,-0.864348323698812,0.5582287275919113,-0.8869654426203837
TAGLN2,0.9999780799557635,0.30654874597976944,3.2866010082096644e-19,9.27763658949563,0.017431604654517367,2.8566866635748083
NUP188,0.9999780799557635,0.3064467225978484,0.23421646014155986,-1.5652175801296269,0.9725488357058023,-0.0635113950193799
ATP13A3,0.9999780799557635,0.3064446715275622,0.12261869103068682,1.9425656933894326,0.22792204701261198,1.6203683796690882
BRAF,0.9999780799557635,-0.3062562724940348,0.9172022398764172,-0.18291614896630876,0.9829604760054256,-0.039201011202914735
TIAL1,0.9999780799557635,-0.30623726460790107,0.4204222404399507,-1.140050284356592,0.7516672340703907,0.5182503860128068
THRA,0.9999780799557635,-0.306015659815573,0.011246514199309686,-2.942749863970809,3.95087173042262e-06,5.094225605375797
ETNK1,0.9999780799557635,0.3059875924527229,0.001211339336773289,3.638456883196689,0.004776091802115482,3.308943125304696
ZMPSTE24,0.9999780799557635,0.3059183457587728,0.0118797346491083,-2.924173269710266,0.3113878176206368,-1.4008275410867432
NAALADL1,0.9999780799557635,0.3058705823620954,0.16867379080380385,1.7676709900158365,0.1432504959629572,-1.8998803199176457
BCKDK,0.9999780799557635,0.30580275930432443,0.6213774793830849,-0.755182076069043,0.9933515223181372,-0.015667639490863524
EXOC2,0.9999780799557635,-0.30579897897332275,0.533328524082545,0.9168637604813954,0.08047057491186276,-2.2031456900558846
UBE2Z,0.9999780799557635,0.30573663625552805,0.08576209119503171,2.1227636962929655,0.0028671905693224086,-3.4720172112591263
SMYD3,0.9999780799557635,-0.30569626713483805,0.04609530965328433,-2.400126787474172,0.0069588443147484795,3.1847246700945004
PAOX,0.9999780799557635,-0.30561095172883695,4.729395452061602e-20,-9.48662932110278,0.3044867992707872,1.4161628164165787
RNF125,0.9999780799557635,0.30530482582088186,8.020787620495727e-09,6.129536559809676,7.291722287336183e-10,6.619275467901389
SNX27,0.9999780799557635,-0.3052682922738416,0.062378325283332835,2.269597391094921,0.8874524204687522,-0.24792453798470476
PRR5L,0.9999780799557635,-0.30526496522814794,0.6460056036741108,-0.708494733170805,1.5329628074558821e-07,-5.719634548452645
G3BP2,0.9999780799557635,0.3052525389511434,0.03386082083733463,-2.5302704662417095,0.12429835177857244,-1.9792961062547842
ZNF32,0.9999780799557635,-0.30514644094872295,0.4314441893043588,-1.1183148024508656,3.591669623365025e-08,5.9803609405119245
GPX7,0.9999780799557635,-0.3050747431033614,0.8969415459914957,0.22444019461783662,0.014182045788082066,2.9356754851200657
DDOST,0.9999780799557635,-0.30499466562109145,1.0087823090488172e-07,-5.695428313127841,4.893375303834276e-06,5.0501560393386775
SPAG1,0.9999780799557635,-0.30480670359313133,0.025512889878617395,-2.6419443673585037,0.36124611329583767,-1.2873227962713247
LRRFIP1,0.9999780799557635,0.3045103907623651,8.403273443627915e-07,5.301338447276396,0.5845397062916465,-0.836723490738403
GEMIN7,0.9999780799557635,0.30440503300501304,1.1055207147606775e-40,-13.631483615574892,0.17601782126158996,-1.7815972971491958
RUNX2,0.9999780799557635,-0.3043930639567626,0.02543333577647991,2.643312532078865,0.14213707496271533,-1.9044444069578805
RPGRIP1L,0.9999780799557635,-0.3043743186063254,0.2014032499046697,-1.6593568857194216,0.45351683368996326,1.096555259012112
RAB6A,0.9999780799557635,0.3043148321766365,0.8827586003017117,0.2554095208112118,0.7961091182121519,0.4318974101805363
LYSMD2,0.9999780799557635,-0.3043116218674332,0.11478072231745254,-1.9772444168141083,0.03225898260313394,2.614429356085883
CHORDC1,0.9999780799557635,-0.304243610050413,0.9455685106594567,-0.12421749071753087,0.46877863119281477,1.0647152615659021
APBB1,0.9999780799557635,-0.30420077901403875,0.0001451610464526389,-4.192626138076766,5.95618566338983e-06,5.010242863714535
GEMIN6,0.9999780799557635,-0.30412310072453236,0.05352093352366295,-2.336089713460023,0.6404472425142737,0.7320609305030652
POLK,0.9999780799557635,0.303964390362983,0.0021792686850492806,3.4688645631174793,0.8729419379116279,-0.27372852008084114
CD96,0.9999780799557635,-0.30396258314283175,1.8938330902188335e-08,-5.986569174749336,0.42136837079672057,1.1617929419421171
UHMK1,0.9999780799557635,0.30355843794769255,0.8980890675554847,0.22133302028064195,0.332597865109079,-1.3515031235145305
UQCR10,0.9999780799557635,-0.3035147582402708,0.7563255009883185,-0.5010947972028227,0.018800451101519625,2.8286209430140925
ZNF436,0.9999780799557635,-0.30343672111241904,0.054238258345770056,2.330313278767215,0.628326262694124,-0.7569733608855735
ACAP1,0.9999780799557635,0.30343472900263424,0.7058522467385254,0.5954450492908187,0.20865665508918513,-1.6768694832417539
PSMC1,0.9999780799557635,-0.3034022843720967,0.008113503200177946,-3.0547171101050754,0.7587112947900141,-0.5053021014713227
NSMCE2,0.9999780799557635,-0.3033877272091817,0.07887829929206566,-2.1623036187288376,0.8085912864343415,0.4075114703894716
LBH,0.9999780799557635,-0.30338078845456384,1.0624557189302298e-15,-8.347366307242606,0.018245938190976918,-2.8403407633770836
RWDD2B,0.9999780799557635,-0.30335987988323,0.9361566343077913,-0.14524595703440288,0.7442446331784706,-0.5313544037955783
ANKRD39,0.9999780799557635,-0.3032616607040799,0.8772280610424802,0.26612335538001736,0.2660931332373554,-1.5144976029342045
SRP54,0.9999780799557635,0.30313595401235255,0.33632811490602726,-1.315602674061314,0.2357148695755317,1.5961501532092148
LMAN2L,0.9999780799557635,-0.3031142600386081,0.0011199268697279043,-3.6600968357376145,0.25076849008384977,-1.5549498865433078
C11orf71,0.9999780799557635,-0.3030775844311462,0.003661833258874883,3.3124386261382095,0.8697033883814552,0.28100960368212285
NUS1,0.9999780799557635,-0.303038833419085,0.9918976468105589,0.019083113671696246,0.42503526925636714,1.1541196711730561
CDK2,0.9999780799557635,0.30299110127298184,0.004080348746388392,-3.27920504349941,0.16871300389356675,1.8061547267605649
TIMM10,0.9999780799557635,0.302943451150819,0.011962358911780623,-2.9215504594133366,0.015062656117438912,2.913447786952064
ADHFE1,0.9999780799557635,-0.3029081587148096,0.9213516938729072,0.17538690292768053,0.04301472328942843,2.4912119502168006
GID4,0.9999780799557635,0.30274536787900647,0.5017309492480737,0.9776912358009782,0.7924527462964543,0.4398005584201756
MYADM,0.9999780799557635,-0.30273161842929497,0.3098391822976508,1.3767568739647915,0.0007484268901886654,-3.858728836286986
MED1,0.9999780799557635,0.3027124556201975,0.9887287338796065,-0.0263033304491832,0.15074145472436237,-1.8713162474729954
PANK2,0.9999780799557635,-0.30222073100207697,0.009949521136995062,-2.9855538003042943,0.6587041355865632,0.6964202249605758
ATXN7L2,0.9999780799557635,-0.30220729338673236,0.18613252172595462,1.7077449797778643,0.7031526757700676,-0.6117809319775592
ACAA1,0.9999780799557635,0.30206437116640994,0.5470220728063793,0.8934245287514223,0.007035548287496698,3.18045175981054
HYLS1,0.9999780799557635,-0.30201128666601473,0.2642589104771597,-1.4861822479170408,0.09412110164016578,2.123158286583236
CD3G,0.9999780799557635,-0.30195657950617044,0.2965483119177493,-1.4072024676224244,0.5407107012634257,0.9221164180808304
ARFGEF1,0.9999780799557635,-0.3019521245716945,0.9307558984600169,-0.15668808949060373,0.7302324990144112,-0.5612052881869353
TNIP2,0.9999780799557635,0.3018939666077532,0.08926050394431749,-2.1030996786089693,0.0011903975930512324,-3.730617182127034
PARN,0.9999780799557635,0.30168087046590797,0.0007377220183668052,3.7755235677905348,0.7863964542477224,0.45261267707579617
IPO11,0.9999780799557635,-0.30167827019811794,0.8617490893945781,-0.3002202648160258,0.10737667294686219,2.0558667260998003
PAIP2,0.9999780799557635,0.3016486169484259,2.2525206004868824e-07,-5.550076541035018,0.15136360971403995,1.8693014501307534
SUN2,0.9999780799557635,-0.30131505378057355,0.003884137698753743,-3.2944713452320804,0.4248943538631674,-1.1545941610623243
SH3PXD2A,0.9999780799557635,0.3012938669723443,0.0007548964812435534,3.7693945176068553,1.3836233872375806e-08,-6.144103607182337
ZNF268,0.9999780799557635,-0.30119965597889325,0.008443010612968739,-3.0410879307377243,0.9403798935628753,0.13429843789262585
TMCO4,0.9999780799557635,0.30074124157359133,0.6310798709758635,0.7367322197039938,0.0674021211681558,-2.2876279712082637
COPS8,0.9999780799557635,0.30067608833913795,0.06026266201363155,-2.2848439308554314,0.5339948072919691,0.9354353288441449
TSG101,0.9999780799557635,-0.30051256471664994,0.003819766227330629,-3.2995388701020802,0.7615606242549983,-0.499778571140999
CDC27,0.9999780799557635,-0.300481473266407,4.65454493585453e-12,-7.259927193456377,0.3098039654288565,-1.4045815671295172
RPA1,0.9999780799557635,-0.30038412934155134,2.095771325253153e-06,-5.121837163837754,0.003147811412120369,3.4433685638169758
PTPN7,0.9999780799557635,-0.3003049946102495,0.2538219179533273,-1.5129826392840173,0.3880411419801505,-1.2284287384002301
MED13,0.9999780799557635,-0.3002717698335792,0.27723169366163647,1.4536624089161254,0.0023591338218369984,-3.528990906268082
SKAP2,0.9999780799557635,-0.3002396669812074,0.008832870241449936,-3.026115735445386,0.4909005889256742,1.0200849705445614
NUP88,0.9999780799557635,-0.3002293236046912,0.8330588823725765,-0.3554252810649506,0.043232897691995946,2.488780854806042
GORASP1,0.9999780799557635,0.30022450938832357,1.935608560452612e-10,6.7183864100296535,0.0071643802300974556,-3.174093609348589
EHMT2,0.9999780799557635,-0.30012805190842773,0.29621354445858417,1.408002601123396,0.8808622375255973,-0.2586119605213463
VPS36,0.9999780799557635,-0.30001430783568,0.12340775852042828,-1.939419877607492,0.9970535477339743,-0.008197843721570541
NAF1,0.9999780799557635,-0.29987339067735913,0.49470900127694534,0.9913116868212183,0.6062735876703597,-0.7965929189379316
CTSF,0.9999780799557635,-0.29972777179535726,0.6394803079043863,-0.7214389668502085,0.3980912915207608,1.208973813726761
TMTC4,0.9999780799557635,-0.2997195557006465,0.08447620283588815,-2.129877901310437,0.20837258246894624,1.6776149199023633
RNASEH2A,0.9999780799557635,-0.2995686792192341,0.00927548381296021,-3.009894346885455,0.07638379285009138,2.2277405714153082
FLAD1,0.9999780799557635,-0.29955219347458445,0.007389770566224578,3.086866762776838,0.750506313170306,-0.5208226253622237
UBALD2,0.9999780799557635,0.29941319869280586,0.33962286634279254,-1.3082484456244168,0.007834230766243155,3.1430134155105867
STRN,0.9999780799557635,-0.2990884420438651,0.9859010508093435,0.03245782121370867,0.1762514647239131,1.7806097663601466
HSPBAP1,0.9999780799557635,-0.2988910746776755,0.060588783404384686,2.282244171459771,0.9459828899139733,-0.12141446044593783
CDK4,0.9999780799557635,-0.2988618194152277,6.313064120951735e-07,-5.356584968725704,0.8758764637621802,0.26880352515192546
RAB11FIP4,0.9999780799557635,-0.2987856362827493,7.723512211665945e-19,-9.183509518312443,0.25298779619708994,1.5483233084082901
EMG1,0.9999780799557635,-0.29872872581357923,0.6144898538509941,-0.7669107255216137,0.5375673350595931,0.9281675642503308
CLIC5,0.9999780799557635,-0.2985323713520045,2.595464450128701e-16,-8.516192412685307,9.086592090743885e-09,-6.214161183780662
ZC3H8,0.9999780799557635,-0.2983881585750606,4.851541448169024e-10,6.5782542391238445,0.04285736934785007,2.49272475776131
MED25,0.9999780799557635,0.29813585543655674,0.235967541701183,1.560203136885456,0.6217207602849325,0.7692262136072299
AURKC,0.9999780799557635,-0.29808564467267606,0.5820730810948804,-0.827573878584887,0.6577267532161984,-0.6990528336705429
UBE2D3,0.9999780799557635,0.2980645472595363,0.7853283285825498,-0.44612455170600673,0.13361876881813997,1.9400302010694905
RAVER1,0.9999780799557635,0.29782980924324226,0.5283002558217813,-0.9262351238232294,0.43317871030152383,1.136280016920074
PAIP2B,0.9999780799557635,0.29769186908663786,0.043473457560222674,2.425002202792612,0.03672691879811176,2.558152703090453
DYRK1A,0.9999780799557635,-0.29759974474069634,0.24155563601089183,-1.5449088892712382,0.7916313128268002,-0.44250111837369116
ANXA6,0.9999780799557635,0.29751367931339423,0.003142008885769594,3.3597127595487466,0.49950813258529625,1.0039695494798846
TIMM44,0.9999780799557635,0.29748037683859996,0.30703514222836625,-1.3829132936558786,0.2790365906898093,-1.4800192189687105
AKR1E2,0.9999780799557635,0.29743691300977193,0.046599391191274896,2.395100140587493,0.7213825147768503,0.5782982974807495
SRR,0.9999780799557635,-0.2973839930501807,0.017334977858323417,2.787044543219144,0.9963555369477026,0.00930762297973019
AXIN1,0.9999780799557635,0.29738248513894816,0.47959998677535143,-1.021305684425278,0.020026439037559338,2.8051664032760932
WDR81,0.9999780799557635,-0.29738231615467037,0.5037928231132546,-0.9729511193272433,0.8177464034895048,0.38918077364257847
CLYBL,0.9999780799557635,0.29718549826515506,0.01406336314449888,2.8644950923513846,0.3096092173060161,1.4051030937416202
MAPKAPK5,0.9999780799557635,0.29717924349049313,0.7004975496396396,0.6057832049305079,0.6476399914945701,0.7196772598300295
KIF5C,0.9999780799557635,0.2971421350155714,0.01735050765262231,2.7866124697519985,0.0008762185874459399,-3.8167669283873358
NAA25,0.9999780799557635,-0.29708713558789446,0.0493752015110498,-2.370674966658486,0.08399163158896794,-2.1822617955259713
GYS1,0.9999780799557635,-0.29703430324511776,0.005758654869490711,-3.1685609790852287,0.9115003508197491,0.19440243359504622
CENPU,0.9999780799557635,0.2970108569517473,1.555036650132193e-10,-6.751108355522731,0.20510078733471757,1.689123994077048
ASAH1,0.9999780799557635,-0.29698597677103183,0.4504969920792665,-1.0804008431260967,0.4206060169786073,-1.1633720789099997
SURF4,0.9999780799557635,0.2969517179904488,0.21926913096410258,-1.6071494287777552,0.8131000231840347,0.3988719711558455
SLC30A4,0.9999780799557635,0.29679832990141264,0.012857155057214303,-2.8958013260480975,0.8658585207057388,-0.28947859657628366
ANKRD49,0.9999780799557635,-0.29678554178784466,0.039587390800838576,2.4649034690477416,0.871112285665546,-0.27726972697859253
TMEM87B,0.9999780799557635,-0.29669787855994534,0.8380416379793222,-0.3472432186443743,0.9992014717331806,0.003092955659293445
NXPE3,0.9999780799557635,0.2965397471234282,0.008578723588437634,3.0357110473277436,0.14263978929131768,-1.9021332001835436
ZFP69,0.9999780799557635,0.2965053983758683,0.1065072124304411,-2.015087319927992,0.1074264962944765,2.055479425533735
PLEKHB2,0.9999780799557635,0.29645553236795885,0.4391341306248827,1.1025234017455683,0.5007429380995164,-1.000475709988888
EI24,0.9999780799557635,-0.29636969385396805,0.351556904362826,-1.2824615223247147,0.006560500561769305,3.2050158534997824
TMEM79,0.9999780799557635,-0.2963567355104366,0.008879370462970871,-3.024319783018208,0.11025586305395006,-2.042373545769256
PTAR1,0.9999780799557635,0.29634514218107905,0.010206251839127985,2.9766121450458822,6.885664442310109e-23,10.259044082609238
LCMT2,0.9999780799557635,0.29617794178402423,0.09459341157586407,2.0745616321605187,0.8181408546835254,0.38830538244486623
ZWINT,0.9999780799557635,0.29613211769457365,4.1537175769638847e-07,-5.436102739563552,0.0780889135159239,2.2169428905974136
DUSP1,0.9999780799557635,-0.2958928844444838,5.345223739694368e-06,-4.932726142615321,1.1862372000480848e-06,-5.334412509117606
BAG4,0.9999780799557635,-0.29579435219786876,0.5388385434802286,0.9075769221631363,0.5916271524820442,0.8233019218600536
NEMP1,0.9999780799557635,0.29573308527395775,4.772666457310582e-07,5.409843190456835,0.8333846529602483,0.35625683965078897
SAE1,0.9999780799557635,0.2955585126728988,0.03078212492098982,2.5691483410957865,0.143341294994829,1.8992153124149767
KCTD7,0.9999780799557635,0.29554422391507734,0.1449168358616984,1.8523983344886217,0.3275930888691729,-1.3624215199408456
