target_gene,directionality_index,binom_fdr,binom_p,footprint_class,signed_net,primary_rank,n_hits,neglog10fdr
SOS2,0.4746268656716418,1.9865174618113958e-17,1.3126283477271873e-18,net_derepressed_on_KO,159,268.0,335,16.70190761307275
NUDT19,0.4727272727272727,1.6534699169857327e-11,1.4460814221910058e-12,net_derepressed_on_KO,104,269.0,220,10.7816037021751
SMAD3,0.470378301213419,4.089741212575731e-70,6.821888853342619e-72,net_derepressed_on_KO,659,270.0,1401,69.3883041720675
MAN1A2,0.4698162729658792,2.4086127184316875e-19,1.4361555882640322e-20,net_derepressed_on_KO,179,271.0,381,18.618233024729484
SP3,-0.4685314685314685,1.674590345079879e-07,1.885862502707227e-08,net_reduced_on_KO,-67,272.0,143,6.7760914170633635
ZC3H10,0.4680451127819549,7.747669955577744e-53,1.9563741294150783e-54,net_derepressed_on_KO,498,273.0,1064,52.11082888814967
COMMD10,0.4679334916864608,3.7754078851875426e-21,2.0736734859199852e-22,net_derepressed_on_KO,197,274.0,421,20.42303612146079
ARL6IP1,-0.4666666666666667,2.5250684345405517e-06,3.1810603170370786e-07,net_reduced_on_KO,-56,275.0,120,5.597726847113406
PUS3,0.4666666666666667,1.3765966556441358e-05,1.8534768352189496e-06,net_derepressed_on_KO,49,276.0,105,4.861193289872407
AP3D1,0.4666666666666667,0.0004076122731797,6.494900196551852e-05,net_derepressed_on_KO,35,277.0,75,3.389752747889427
AVEN,0.4658385093167702,2.7261562610124597e-08,2.846498058913572e-09,net_derepressed_on_KO,75,278.0,161,7.564449254388918
STK11,0.4658151765589782,3.630073151386212e-130,2.141043974644895e-132,net_derepressed_on_KO,1240,279.0,2662,129.4400846231944
NDUFA10,0.465648854961832,7.878561596911637e-07,9.39531721168893e-08,net_derepressed_on_KO,61,280.0,131,6.103553065193946
FANCC,0.4651162790697674,0.0001252892979462,1.8762796900073088e-05,net_derepressed_on_KO,40,281.0,86,3.9020860243084132
RANBP3,0.465,7.193757698147001e-20,4.2164131379794415e-21,net_derepressed_on_KO,186,282.0,400,19.143044194280908
ARPC3,0.4644870349492672,2.3188356604982732e-86,2.735332822263192e-88,net_derepressed_on_KO,824,283.0,1774,85.63473002939902
MAP1LC3B,0.4631578947368421,1.3336153545047803e-09,1.2904765664270752e-10,net_derepressed_on_KO,88,284.0,190,8.874969412926369
LAMTOR3,0.4626168224299065,5.301305448019706e-21,2.931327314359804e-22,net_derepressed_on_KO,198,285.0,428,20.275617172086008
MAP3K1,0.4623655913978494,6.467579067008096e-05,9.375635307717017e-06,net_derepressed_on_KO,43,286.0,93,4.1892582532715785
MVB12B,0.461038961038961,1.596775297331028e-44,4.635372027087585e-46,net_derepressed_on_KO,426,287.0,924,43.796756194691355
RNF145,-0.4606741573033708,0.0001081331958412,1.6113849200564983e-05,net_reduced_on_KO,-41,288.0,89,3.9660409613887384
PDHB,0.4583333333333333,1.6752054608939547e-09,1.6364554313405138e-10,net_derepressed_on_KO,88,289.0,192,8.775931919934427
APOBEC3G,0.4579439252336448,1.7290235906292878e-05,2.351892746999197e-06,net_derepressed_on_KO,49,290.0,107,4.762199081214087
ZBTB39,0.4568421052631579,1.1349890531495304e-22,5.878387686572999e-24,net_derepressed_on_KO,217,291.0,475,21.945008327175422
FBXO42,0.4548802946593002,1.2700422347884686e-25,5.8873029591613645e-27,net_derepressed_on_KO,247,292.0,543,24.896181836500272
NKAPD1,0.4541730670762929,1.006063686640835e-90,1.1125946216652864e-92,net_derepressed_on_KO,887,293.0,1953,89.99737452635641
CASC3,0.4532179556517036,8.966713965316807e-171,3.635935991834296e-173,net_derepressed_on_KO,1676,294.0,3698,170.04736668384493
ACTR3,0.4525139664804469,6.886663001080371e-17,4.63299602874267e-18,net_derepressed_on_KO,162,295.0,358,16.161991168699323
INTS14,0.4501300954032957,4.208844334294405e-105,3.80118647830478e-107,net_derepressed_on_KO,1038,296.0,2306,104.37583713650123
SLC3A2,0.4495484884177463,1.032786902705719e-115,7.519137896392202e-118,net_derepressed_on_KO,1145,297.0,2547,114.9859892782152
SMAGP,0.4482758620689655,1.106117728489295e-05,1.481143728223155e-06,net_derepressed_on_KO,52,298.0,116,4.9561986468900505
ZC3H14,-0.4468085106382978,0.0001158482213069,1.7316912262453792e-05,net_reduced_on_KO,-42,299.0,94,3.9361106298285025
DDX6,0.4462633451957295,1.0946956119006768e-125,6.658364241585537e-128,net_derepressed_on_KO,1254,300.0,2810,124.96070662278638
DCAF5,0.4460431654676259,7.52007671447055e-13,6.167973712910136e-14,net_derepressed_on_KO,124,301.0,278,12.123777729022546
SS18L2,0.4459459459459459,3.237810551115727e-20,1.8559747145829715e-21,net_derepressed_on_KO,198,302.0,444,19.48974856602491
GMEB1,-0.4456671251719394,4.406895889590358e-65,8.081948963491672e-67,net_reduced_on_KO,-648,303.0,1454,64.35586720932909
SHMT2,0.4454545454545454,3.1184847993800366e-10,2.9055277229501583e-11,net_derepressed_on_KO,98,304.0,220,9.506056368515674
TMX2,0.4430379746835443,2.1132332645906717e-07,2.4032161538152144e-08,net_derepressed_on_KO,70,305.0,158,6.675052561663658
RCOR1,0.4428341384863124,5.8584974881057095e-55,1.398351165256086e-56,net_derepressed_on_KO,550,306.0,1242,54.23221375195019
PRDX3,0.4426229508196721,0.0038691713962643,0.0007299045109347,net_derepressed_on_KO,27,307.0,61,2.4123820315082485
CNOT10,0.4418604651162791,7.469325378043626e-10,7.124460202999862e-11,net_derepressed_on_KO,95,308.0,215,9.126718621454168
SINHCAF,0.4416666666666666,9.807605795534505e-74,1.4823033365290374e-75,net_derepressed_on_KO,742,309.0,1680,73.00843699839913
SRP9,0.4416666666666666,6.096649723972835e-11,5.517380913225809e-12,net_derepressed_on_KO,106,310.0,240,10.21490875615336
TESPA1,0.4412451361867704,2.4950898873084052e-112,1.862522171891815e-114,net_derepressed_on_KO,1134,311.0,2570,111.60291380400498
PIAS1,0.4408602150537634,0.0001661070370883,2.5258189217190576e-05,net_derepressed_on_KO,41,312.0,93,3.779611968368115
SMG9,0.4403708386009271,2.3328441668124055e-103,2.1713875297028198e-105,net_derepressed_on_KO,1045,313.0,2373,102.63211427095928
STOM,0.4375,2.604191864158764e-07,2.9783449483190733e-08,net_derepressed_on_KO,70,314.0,160,6.584327022225258
CUL3,0.4373716632443531,1.0144540264458638e-83,1.2621075805934164e-85,net_derepressed_on_KO,852,315.0,1948,82.99376762976743
TSPYL5,0.436900106647707,1.3312329025057467e-240,2.2082934517651312e-243,net_derepressed_on_KO,2458,316.0,5626,239.87574595697876
SNAP23,0.4358974358974359,1.0208184818357253e-13,7.921197693352509e-15,net_derepressed_on_KO,136,317.0,312,12.991051475685403
CAP1,0.4354838709677419,3.116199123012587e-16,2.14811256475294e-17,net_derepressed_on_KO,162,318.0,372,15.506374798989658
ICOS,0.4352941176470588,1.2080113877376245e-43,3.584735663547277e-45,net_derepressed_on_KO,444,319.0,1020,42.91792897166828
HSP90B1,0.4328358208955223,0.0028201395237477,0.0005216127568115,net_derepressed_on_KO,29,320.0,67,2.5497294048385215
ATF7IP,0.4318181818181818,0.0003942058137343,6.270382771223793e-05,net_derepressed_on_KO,38,321.0,88,3.404276975048693
KDM5C,0.4316939890710382,4.4351022788226704e-08,4.7208028126810284e-09,net_derepressed_on_KO,79,322.0,183,7.353096360360752
HDAC1,0.4311926605504587,1.606414286386784e-09,1.5677750707617771e-10,net_derepressed_on_KO,94,323.0,218,8.794142442189857
ELOB,0.4301903239866337,4.3241399683605084e-285,5.180519729857765e-288,net_derepressed_on_KO,2961,324.0,6883,284.3641002567856
ORAI1,0.4285714285714285,5.33699328465975e-55,1.2689561030708836e-56,net_derepressed_on_KO,570,325.0,1330,54.27270334365267
B3GAT1,-0.4285714285714285,4.426983727553969e-09,4.4469747148040046e-10,net_reduced_on_KO,-90,326.0,210,8.353892074372295
ZSCAN25,0.4285714285714285,4.539041968266246e-07,5.2832089262927555e-08,net_derepressed_on_KO,69,327.0,161,6.343035801724614
CAAP1,-0.4285714285714285,0.0012540184795778,0.0002168038584174,net_reduced_on_KO,-33,328.0,77,2.901696063569471
FOXK1,0.4283154121863799,3.68009454532896e-46,1.0377927664460987e-47,net_derepressed_on_KO,478,329.0,1116,45.43414102372126
NDFIP2,0.4279792746113989,6.610429263699649e-40,2.1200160204289724e-41,net_derepressed_on_KO,413,330.0,965,39.17977033766975
TADA1,0.4276295456886783,0.0,0.0,net_derepressed_on_KO,4151,331.0,9707,300.0
PPP1R12A,0.4269662921348314,1.0354119666151536e-07,1.1450505574953313e-08,net_derepressed_on_KO,76,332.0,178,6.9848868200332275
MLKL,0.4266666666666667,1.4413828001950776e-06,1.7720068707586705e-07,net_derepressed_on_KO,64,333.0,150,5.841220664616618
NAB2,0.4258064516129032,5.090644790603919e-13,4.1331287996701256e-14,net_derepressed_on_KO,132,334.0,310,12.293227205626696
ZBTB9,0.425,1.357924153827622e-45,3.866911469290713e-47,net_derepressed_on_KO,476,335.0,1120,44.86712448667851
ZFAT,-0.4235294117647059,2.835354050707505e-07,3.253170945655556e-08,net_reduced_on_KO,-72,336.0,170,6.547392703025736
KIF5C,-0.4228187919463087,2.036243669978419e-06,2.542724332154417e-07,net_reduced_on_KO,-63,337.0,149,5.691170252762116
CHIC2,-0.4216867469879518,4.693995530189843e-07,5.4808702762423106e-08,net_reduced_on_KO,-70,338.0,166,6.328457328289793
USP4,0.4205607476635514,0.0001076275917485,1.602858614557554e-05,net_derepressed_on_KO,45,339.0,107,3.968076377294205
PACS2,0.42,2.4767180535788527e-08,2.5792013644310235e-09,net_derepressed_on_KO,84,340.0,200,7.606123430129658
HMGB3,-0.42,0.000208963069445,3.2160015295666335e-05,net_reduced_on_KO,-42,341.0,100,3.679930461034636
IMPA2,0.4196891191709844,6.2454142695947856e-46,1.766972795839645e-47,net_derepressed_on_KO,486,342.0,1158,45.204438748797955
SIRT7,0.4193548387096774,3.3787853541963117e-10,3.166735513056538e-11,net_derepressed_on_KO,104,343.0,248,9.471239396993687
HIF1A,-0.417910447761194,1.0767301108975114e-05,1.4408000378059045e-06,net_reduced_on_KO,-56,344.0,134,4.967893141675636
TXNIP,0.4173228346456692,2.090167861324317e-05,2.872030486807259e-06,net_derepressed_on_KO,53,345.0,127,4.679818834310263
ARPC2,0.4163903363334912,5.764470628773753e-82,7.277969552502111e-84,net_derepressed_on_KO,879,346.0,2111,81.23924056929877
TADA2B,0.4157997604186369,0.0,0.0,net_derepressed_on_KO,6595,347.0,15861,300.0
TIA1,0.4152823920265781,4.77187413290576e-12,4.076607981940502e-13,net_derepressed_on_KO,125,348.0,301,11.321311020178854
ARIH1,0.4144805876180483,2.2784100119748427e-73,3.485541074443129e-75,net_derepressed_on_KO,790,349.0,1906,72.64236811962687
SMG8,0.4132524026302479,1.2924094775853846e-75,1.8580396138910694e-77,net_derepressed_on_KO,817,350.0,1977,74.88859986584478
HSPH1,0.4132231404958678,1.1113010034264511e-09,1.0733051807123038e-10,net_derepressed_on_KO,100,351.0,242,8.954168293514773
ALKBH2,0.4130052724077329,4.515907029589042e-22,2.380516838010259e-23,net_derepressed_on_KO,235,352.0,569,21.34525500761334
SGF29,0.4123261080556454,0.0,0.0,net_derepressed_on_KO,5098,353.0,12364,300.0
TRUB1,0.4107142857142857,0.0001096283308808,1.6356858141740275e-05,net_derepressed_on_KO,46,354.0,112,3.9600771980849676
PRKRA,0.4065934065934066,3.556558470034349e-07,4.1199834087486657e-08,net_derepressed_on_KO,74,355.0,182,6.448970047080135
PRRC2A,-0.405857740585774,3.055879113368314e-09,3.0499650537073855e-10,net_reduced_on_KO,-97,356.0,239,8.514863829885448
C1orf21,0.40534262485482,6.309670181091015e-32,2.459672368078057e-33,net_derepressed_on_KO,349,357.0,861,31.19999334159197
FBXO38,0.4042553191489361,1.3115780580065014e-05,1.7623083665777156e-06,net_derepressed_on_KO,57,358.0,141,4.88220585745434
PPP3R1,0.4036939313984168,1.1259070247418428e-41,3.5071106290917225e-43,net_derepressed_on_KO,459,359.0,1137,40.94849747121533
IKZF1,0.4035087719298245,9.782476508731609e-09,1.0006956893090115e-09,net_derepressed_on_KO,92,360.0,228,8.009551186324341
VPS8,0.4033149171270718,4.1008546927045373e-20,2.3695842708743384e-21,net_derepressed_on_KO,219,361.0,543,19.38712561897748
PDCD10,0.4021505376344086,3.318254736776108e-17,2.207888600085107e-18,net_derepressed_on_KO,187,362.0,465,16.479090276982657
WNK1,0.400990099009901,2.4085092697970807e-29,1.0143661748200774e-30,net_derepressed_on_KO,324,363.0,808,28.618251677846963
TAF6L,0.4001566170712607,0.0,0.0,net_derepressed_on_KO,4599,364.0,11493,300.0
CMTR1,0.3994638069705093,1.0256855248563372e-13,7.968416712320453e-15,net_derepressed_on_KO,149,365.0,373,12.988985773487718
ZMYND19,-0.3979591836734694,2.203971571789857e-07,2.5104680331142415e-08,net_reduced_on_KO,-78,366.0,196,6.65679401158723
PAK2,0.3967213114754098,3.717019800611596e-11,3.326169225319196e-12,net_derepressed_on_KO,121,367.0,305,10.429805125405903
TRAF3,0.3961420184512161,4.1631055882743516e-125,2.5705287477134047e-127,net_derepressed_on_KO,1417,368.0,3577,124.38058257402233
