target,pass_fraction,in_baseline,stability_class
GPATCH8,1.0,True,CORE
GPBP1,0.0,False,NEVER
GPBP1L1,0.0,False,NEVER
GPC1,0.0,False,NEVER
GPC2,0.0,False,NEVER
GPCPD1,0.0,False,NEVER
GPD1L,0.4,False,BOUNDARY
GPD2,0.0,False,NEVER
GPHN,0.0,False,NEVER
GPI,1.0,True,CORE
GPM6A,0.0,False,NEVER
GPM6B,0.0,False,NEVER
GPN1,0.0,False,NEVER
GPNMB,0.0,False,NEVER
GPR107,0.0,False,NEVER
GPR108,0.0,False,NEVER
GPR132,0.0,False,NEVER
GPR135,0.0,False,NEVER
GPR137,0.0,False,NEVER
GPR137B,0.0,False,NEVER
GPR146,0.8,True,BOUNDARY
GPR15,1.0,True,CORE
GPR150,0.0,False,NEVER
GPR155,0.0,False,NEVER
GPR157,0.0,False,NEVER
GPR160,0.0,False,NEVER
GPR171,0.0,False,NEVER
GPR18,0.0,False,NEVER
GPR180,0.0,False,NEVER
GPR183,0.0,False,NEVER
GPR19,0.0,False,NEVER
GPR25,0.0,False,NEVER
GPR27,0.0,False,NEVER
GPR3,0.0,False,NEVER
GPR34,0.0,False,NEVER
GPR35,0.0,False,NEVER
GPR52,0.0,False,NEVER
GPR55,0.0,False,NEVER
GPR63,0.0,False,NEVER
GPR65,0.0,False,NEVER
GPR68,0.0,False,NEVER
GPR75,0.0,False,NEVER
GPR82,0.0,False,NEVER
GPR89A,0.0,False,NEVER
GPR89B,0.0,False,NEVER
GPRASP1,0.0,False,NEVER
GPRASP2,0.0,False,NEVER
GPRASP3,0.0,False,NEVER
GPRC5A,0.0,False,NEVER
GPRC5B,0.0,False,NEVER
GPRIN3,0.0,False,NEVER
GPS1,0.0,False,NEVER
GPS2,1.0,True,CORE
GPSM1,0.0,False,NEVER
GPSM2,0.0,False,NEVER
GPSM3,0.0,False,NEVER
GPT2,0.4,True,BOUNDARY
GPX2,0.0,False,NEVER
GPX3,0.0,False,NEVER
GPX4,0.0,False,NEVER
GPX7,0.0,False,NEVER
GRAMD1A,0.0,False,NEVER
GRAMD1B,0.0,False,NEVER
GRAMD2B,0.0,False,NEVER
GRAMD4,0.0,False,NEVER
GRAP,0.6,True,BOUNDARY
GRAP2,0.0,False,NEVER
GRAPL,0.0,False,NEVER
GRB10,0.0,False,NEVER
GRB2,0.0,False,NEVER
GREM2,0.0,False,NEVER
GRHL1,0.0,False,NEVER
GRHL2,0.0,False,NEVER
GRHL3,0.0,False,NEVER
GRHPR,0.0,False,NEVER
GRIN2B,0.0,False,NEVER
GRIN3A,0.0,False,NEVER
GRINA,0.0,False,NEVER
GRIP1,0.0,False,NEVER
GRIPAP1,0.0,False,NEVER
GRK2,0.0,False,NEVER
GRK3,0.0,False,NEVER
GRK4,0.0,False,NEVER
GRK5,0.0,False,NEVER
GRK6,1.0,True,CORE
GRM2,0.0,False,NEVER
GRN,0.0,False,NEVER
GRPEL2,0.0,False,NEVER
GRSF1,1.0,True,CORE
GRWD1,0.0,False,NEVER
GSAP,0.0,False,NEVER
GSC,0.0,False,NEVER
GSC2,0.0,False,NEVER
GSDMA,0.0,False,NEVER
GSDMB,0.0,False,NEVER
GSDMD,0.0,False,NEVER
GSDME,0.0,False,NEVER
GSK3A,0.0,False,NEVER
GSK3B,0.0,False,NEVER
GSKIP,0.0,False,NEVER
GSN,0.0,False,NEVER
GSPT2,0.0,False,NEVER
GSR,0.0,False,NEVER
GSS,0.3333,False,BOUNDARY
GSTA1,0.0,False,NEVER
GSTA4,0.0,False,NEVER
GSTCD,0.0,False,NEVER
GSTK1,0.0,False,NEVER
GSTM1,0.0,False,NEVER
GSTM2,0.0,False,NEVER
GSTM3,0.0,False,NEVER
GSTM4,0.0,False,NEVER
GSTO1,0.0,False,NEVER
GSTO2,0.3333,False,BOUNDARY
GSTP1,0.0,False,NEVER
GSTZ1,0.0,False,NEVER
GSX1,0.0,False,NEVER
GSX2,0.0,False,NEVER
GTDC1,0.0,False,NEVER
GTF2A1,0.4,False,BOUNDARY
GTF2A2,0.0,False,NEVER
GTF2H1,0.0,False,NEVER
GTF2H2C,0.0,False,NEVER
GTF2H3,0.0,False,NEVER
GTF2H5,1.0,True,CORE
GTF2I,0.0,False,NEVER
GTF2IRD1,0.0,False,NEVER
GTF2IRD2B,0.0,False,NEVER
GTF3A,0.0,False,NEVER
GTF3C2,0.0,False,NEVER
GTF3C3,0.0,False,NEVER
GTF3C4,0.0,False,NEVER
GTF3C5,0.0,False,NEVER
GTF3C6,0.0,False,NEVER
GTPBP1,0.0,False,NEVER
GTPBP10,1.0,True,CORE
GTPBP2,0.0,False,NEVER
GTPBP3,0.0,False,NEVER
GTPBP6,0.0,False,NEVER
GTPBP8,0.0,False,NEVER
GTSE1,0.0,False,NEVER
GTSF1,0.0,False,NEVER
GUCA1B,0.0,False,NEVER
GUCA2A,0.0,False,NEVER
GUCY1A1,0.0,False,NEVER
GUCY1B1,0.0,False,NEVER
GUF1,0.0,False,NEVER
GUSB,0.0,False,NEVER
GVQW3,0.0,False,NEVER
GXYLT1,0.0,False,NEVER
GYG1,0.0,False,NEVER
GYPC,0.6,True,BOUNDARY
GYPE,0.0,False,NEVER
GYS1,0.0,False,NEVER
GZF1,0.0,False,NEVER
GZMA,0.0,False,NEVER
GZMB,1.0,True,CORE
GZMH,0.0,False,NEVER
GZMK,0.0,False,NEVER
GZMM,0.0,False,NEVER
H1-0,0.0,False,NEVER
H1-1,0.0,False,NEVER
H1-10,0.0,False,NEVER
H1-3,0.0,False,NEVER
H1-4,0.4,False,BOUNDARY
H1-5,0.0,False,NEVER
H2AC11,0.0,False,NEVER
H2AC12,0.0,False,NEVER
H2AC13,0.0,False,NEVER
H2AC14,0.0,False,NEVER
H2AC15,0.0,False,NEVER
H2AC16,0.0,False,NEVER
H2AC17,0.0,False,NEVER
H2AC18,0.0,False,NEVER
H2AC20,0.0,False,NEVER
H2AC21,0.0,False,NEVER
H2AC25,0.0,False,NEVER
H2AC4,0.0,False,NEVER
H2AC6,0.0,False,NEVER
H2AC8,0.0,False,NEVER
H2AJ,0.0,False,NEVER
H2AX,0.0,False,NEVER
H2AZ1,0.8333,True,BOUNDARY
H2AZ2,0.0,False,NEVER
H2BC10,0.0,False,NEVER
H2BC11,0.0,False,NEVER
H2BC12,0.0,False,NEVER
H2BC13,0.0,False,NEVER
H2BC14,0.0,False,NEVER
H2BC15,0.0,False,NEVER
H2BC17,0.0,False,NEVER
H2BC18,0.0,False,NEVER
H2BC21,0.0,False,NEVER
H2BC26,0.0,False,NEVER
H2BC3,0.0,False,NEVER
H2BC4,0.0,False,NEVER
H2BC5,0.0,False,NEVER
H2BC6,0.0,False,NEVER
H2BC7,0.0,False,NEVER
H2BC8,0.0,False,NEVER
H2BC9,0.0,False,NEVER
H3-3A,0.0,False,NEVER
H3-3B,0.0,False,NEVER
H3-5,0.3333,False,BOUNDARY
H3C1,0.0,False,NEVER
H3C10,0.0,False,NEVER
H3C11,0.0,False,NEVER
H3C12,0.0,False,NEVER
H3C13,0.0,False,NEVER
H3C14,0.0,False,NEVER
H3C15,0.0,False,NEVER
H3C2,0.0,False,NEVER
H3C3,0.0,False,NEVER
H3C4,0.0,False,NEVER
H3C6,0.0,False,NEVER
H3C7,0.0,False,NEVER
H3C8,0.0,False,NEVER
H4C1,0.0,False,NEVER
H4C11,0.0,False,NEVER
H4C12,0.0,False,NEVER
H4C13,0.0,False,NEVER
H4C15,0.0,False,NEVER
H4C16,0.0,False,NEVER
H4C2,0.0,False,NEVER
H4C3,0.0,False,NEVER
H4C4,0.0,False,NEVER
H4C5,0.0,False,NEVER
H4C6,0.0,False,NEVER
H4C8,0.0,False,NEVER
H4C9,0.0,False,NEVER
H6PD,0.0,False,NEVER
HABP4,0.0,False,NEVER
HACD1,0.0,False,NEVER
HACD2,1.0,True,CORE
HACD3,0.0,False,NEVER
HACD4,1.0,True,CORE
HACE1,0.0,False,NEVER
HACL1,0.0,False,NEVER
HADH,0.0,False,NEVER
HADHA,0.0,False,NEVER
HADHB,0.0,False,NEVER
HAGH,0.0,False,NEVER
HAGHL,0.0,False,NEVER
HAND1,0.0,False,NEVER
HAND2,0.0,False,NEVER
HAPLN3,0.0,False,NEVER
HAPSTR1,1.0,True,CORE
HARBI1,0.0,False,NEVER
HARS2,0.0,False,NEVER
HAS3,0.0,False,NEVER
HASPIN,0.0,False,NEVER
HAT1,0.0,False,NEVER
HAUS2,0.0,False,NEVER
HAUS8,0.0,False,NEVER
HAVCR2,0.0,False,NEVER
HAX1,0.1667,False,BOUNDARY
HBA2,0.0,False,NEVER
HBB,0.0,False,NEVER
HBD,0.0,False,NEVER
HBEGF,0.0,False,NEVER
HBM,0.0,False,NEVER
HBP1,0.0,False,NEVER
HBS1L,0.0,False,NEVER
HCAR1,0.0,False,NEVER
HCCS,0.5,True,BOUNDARY
HCFC1,0.0,False,NEVER
HCFC1R1,0.0,False,NEVER
HCFC2,0.0,False,NEVER
HCK,0.0,False,NEVER
HCLS1,0.0,False,NEVER
HCN2,0.0,False,NEVER
HCN3,0.0,False,NEVER
HCST,0.0,False,NEVER
HDAC1,0.8,True,BOUNDARY
HDAC10,0.0,False,NEVER
HDAC11,0.0,False,NEVER
HDAC2,0.0,False,NEVER
HDAC3,0.5,True,BOUNDARY
HDAC4,0.0,False,NEVER
HDAC5,0.0,False,NEVER
HDAC6,0.0,False,NEVER
HDAC7,0.6667,True,BOUNDARY
HDAC8,0.0,False,NEVER
HDAC9,0.0,False,NEVER
HDC,0.0,False,NEVER
HDDC2,0.0,False,NEVER
HDDC3,0.0,False,NEVER
HDGF,0.0,False,NEVER
HDGFL2,0.0,False,NEVER
HDGFL3,0.2,False,BOUNDARY
HDHD2,0.0,False,NEVER
HDHD3,1.0,True,CORE
HDHD5,0.0,False,NEVER
HDLBP,0.0,False,NEVER
HDX,0.0,False,NEVER
HEATR3,0.0,False,NEVER
HEATR4,0.0,False,NEVER
HEATR5A,0.0,False,NEVER
HEATR5B,0.0,False,NEVER
HEATR6,0.0,False,NEVER
HEBP1,0.0,False,NEVER
HEBP2,0.0,False,NEVER
HECA,0.0,False,NEVER
HECTD1,0.1333,False,BOUNDARY
HECTD3,0.2,False,BOUNDARY
HECTD4,0.0,False,NEVER
HECW1,0.0,False,NEVER
HEG1,0.0,False,NEVER
HELB,0.0,False,NEVER
HELLS,0.0,False,NEVER
HELQ,0.0,False,NEVER
HELT,0.0,False,NEVER
HELZ,0.6,True,BOUNDARY
HELZ2,0.0,False,NEVER
HEMGN,0.0,False,NEVER
HEMK1,0.0,False,NEVER
HENMT1,0.0,False,NEVER
HERC1,0.0,False,NEVER
HERC2,0.0,False,NEVER
HERC3,0.0,False,NEVER
HERC4,0.0333,False,FRAGILE
HERC5,0.0,False,NEVER
HERC6,0.0,False,NEVER
HERPUD1,0.0,False,NEVER
HERPUD2,0.0,False,NEVER
HES1,0.0,False,NEVER
HES2,0.0,False,NEVER
HES3,0.0,False,NEVER
HES4,0.0,False,NEVER
HES5,0.0,False,NEVER
HES6,0.0,False,NEVER
HES7,0.0,False,NEVER
HESX1,0.0,False,NEVER
HEXA,0.0,False,NEVER
HEXB,0.0,False,NEVER
HEXD,0.0,False,NEVER
HEXIM1,1.0,True,CORE
HEXIM2,0.0,False,NEVER
HEY1,0.0,False,NEVER
HEY2,0.0,False,NEVER
HEYL,0.0,False,NEVER
HFE,0.0,False,NEVER
HGD,0.0,False,NEVER
HGH1,0.0,False,NEVER
HGSNAT,0.0,False,NEVER
HHAT,0.1667,False,BOUNDARY
HHEX,0.0,False,NEVER
HHLA2,0.0,False,NEVER
HIBADH,0.6,True,BOUNDARY
HIBCH,0.0,False,NEVER
HIC1,0.0,False,NEVER
HIC2,0.0,False,NEVER
HID1,0.0,False,NEVER
HIF1A,0.8333,True,BOUNDARY
HIF1AN,0.0,False,NEVER
HIF3A,0.0,False,NEVER
HIGD1A,0.0,False,NEVER
HIGD2A,0.0,False,NEVER
HIKESHI,0.0,False,NEVER
HILPDA,0.0,False,NEVER
HINT1,0.0,False,NEVER
HINT2,0.0,False,NEVER
HINT3,0.0,False,NEVER
HIP1,0.0,False,NEVER
HIP1R,1.0,True,CORE
HIPK1,0.2,False,BOUNDARY
HIPK2,0.0,False,NEVER
HIPK3,0.0,False,NEVER
HIRIP3,0.0,False,NEVER
HIVEP1,0.0,False,NEVER
HIVEP2,0.0,False,NEVER
HIVEP3,0.0,False,NEVER
HK1,0.0,False,NEVER
HK2,1.0,True,CORE
HK3,0.0,False,NEVER
HLA-A,0.0,False,NEVER
HLA-B,0.0,False,NEVER
HLA-C,0.0,False,NEVER
HLA-DMA,0.0,False,NEVER
HLA-DMB,0.0,False,NEVER
HLA-DOA,0.0,False,NEVER
HLA-DOB,0.0,False,NEVER
HLA-DPA1,0.0,False,NEVER
HLA-DPB1,0.0,False,NEVER
HLA-DQA1,0.0,False,NEVER
HLA-DQA2,0.0,False,NEVER
HLA-DQB1,0.0,False,NEVER
HLA-DRA,0.0,False,NEVER
HLA-DRB1,0.0,False,NEVER
HLA-DRB5,0.0,False,NEVER
HLA-E,0.0,False,NEVER
HLA-F,0.0,False,NEVER
HLA-G,0.0,False,NEVER
HLCS,0.0,False,NEVER
HLF,0.0,False,NEVER
HLTF,0.0,False,NEVER
HLX,0.0,False,NEVER
HM13,0.0,False,NEVER
HMBOX1,0.0,False,NEVER
HMBS,1.0,True,CORE
HMCES,0.0,False,NEVER
HMCN1,0.0,False,NEVER
HMCN2,0.0,False,NEVER
HMG20A,0.0,False,NEVER
HMG20B,0.0,False,NEVER
HMGA1,0.0,False,NEVER
HMGA2,0.0,False,NEVER
HMGB1,0.0,False,NEVER
HMGB2,0.0,False,NEVER
HMGB3,0.6,True,BOUNDARY
HMGN1,0.0,False,NEVER
HMGN2,0.0,False,NEVER
HMGN3,0.0,False,NEVER
HMGN4,0.0,False,NEVER
HMGN5,0.0,False,NEVER
HMGXB3,0.1333,False,BOUNDARY
HMGXB4,0.2,False,BOUNDARY
HMMR,0.0,False,NEVER
HMOX1,0.0,False,NEVER
HMOX2,0.0,False,NEVER
HMSD,0.0,False,NEVER
HMX1,0.0,False,NEVER
HMX2,0.0,False,NEVER
HMX3,0.0,False,NEVER
HNF1A,0.0,False,NEVER
HNF1B,0.0,False,NEVER
HNF4A,0.0,False,NEVER
HNF4G,0.0,False,NEVER
HNRNPA0,0.0,False,NEVER
HNRNPA1,0.0,False,NEVER
HNRNPA1L2,0.0,False,NEVER
HNRNPA2B1,1.0,True,CORE
HNRNPA3,0.0,False,NEVER
HNRNPAB,0.0,False,NEVER
HNRNPC,0.0,False,NEVER
HNRNPD,1.0,True,CORE
HNRNPDL,0.0,False,NEVER
HNRNPF,0.0,False,NEVER
HNRNPH1,0.0,False,NEVER
HNRNPH2,0.0,False,NEVER
HNRNPH3,0.0,False,NEVER
HNRNPLL,0.0,False,NEVER
HNRNPM,0.0,False,NEVER
HNRNPR,0.0,False,NEVER
HNRNPU,0.0,False,NEVER
HNRNPUL1,0.0,False,NEVER
HNRNPUL2,0.0,False,NEVER
HOMER1,0.0667,False,FRAGILE
HOMER2,0.0,False,NEVER
HOMER3,0.0,False,NEVER
HOMEZ,0.0,False,NEVER
HOOK1,0.0,False,NEVER
HOOK2,0.0,False,NEVER
HOOK3,0.0,False,NEVER
HOPX,0.0,False,NEVER
HOXA1,0.0,False,NEVER
HOXA10,0.0,False,NEVER
HOXA11,0.0,False,NEVER
HOXA13,0.0,False,NEVER
HOXA2,0.0,False,NEVER
HOXA3,0.0,False,NEVER
HOXA4,0.0,False,NEVER
HOXA5,0.0,False,NEVER
HOXA6,0.0,False,NEVER
HOXA7,0.0,False,NEVER
HOXA9,0.0,False,NEVER
HOXB1,0.0,False,NEVER
HOXB13,0.0,False,NEVER
HOXB2,1.0,True,CORE
HOXB3,0.0,False,NEVER
HOXB4,0.3333,False,BOUNDARY
HOXB5,0.0,False,NEVER
HOXB6,0.0,False,NEVER
HOXB7,0.0,False,NEVER
HOXB8,0.0,False,NEVER
HOXB9,0.0,False,NEVER
HOXC10,0.0,False,NEVER
HOXC11,0.0,False,NEVER
HOXC12,0.0,False,NEVER
HOXC13,0.0,False,NEVER
HOXC4,0.0,False,NEVER
HOXC5,0.0,False,NEVER
HOXC8,0.0,False,NEVER
HOXC9,0.0,False,NEVER
HOXD1,0.0,False,NEVER
HOXD10,0.0,False,NEVER
HOXD11,0.0,False,NEVER
HOXD12,0.0,False,NEVER
HOXD13,0.0,False,NEVER
HOXD3,0.0,False,NEVER
HOXD4,0.0,False,NEVER
HOXD8,0.0,False,NEVER
HOXD9,0.0,False,NEVER
HP1BP3,0.8333,True,BOUNDARY
HPCAL1,0.0,False,NEVER
HPCAL4,0.0,False,NEVER
HPDL,0.0,False,NEVER
HPF1,0.6,True,BOUNDARY
HPGD,0.0,False,NEVER
HPGDS,0.0,False,NEVER
HPRT1,0.5,True,BOUNDARY
HPS1,1.0,True,CORE
HPS3,0.0,False,NEVER
HPS4,0.0,False,NEVER
HPS5,0.0,False,NEVER
HPS6,0.0,False,NEVER
HPSE,0.0,False,NEVER
HRAS,1.0,True,CORE
HRH2,0.0,False,NEVER
HRH4,0.0,False,NEVER
HROB,0.0,False,NEVER
HS1BP3,0.0,False,NEVER
HS2ST1,0.0,False,NEVER
HS3ST3A1,0.0,False,NEVER
HS3ST3B1,1.0,True,CORE
HS6ST1,0.0,False,NEVER
HSBP1,0.0,False,NEVER
HSBP1L1,0.0,False,NEVER
HSD11B1,0.0,False,NEVER
HSD11B2,0.0,False,NEVER
HSD17B1,0.0,False,NEVER
HSD17B10,1.0,True,CORE
HSD17B11,0.0,False,NEVER
HSD17B12,0.2667,False,BOUNDARY
HSD17B13,0.0,False,NEVER
HSD17B14,0.0,False,NEVER
HSD17B4,0.0,False,NEVER
HSD17B7,0.0,False,NEVER
HSD17B8,0.0,False,NEVER
HSD3B7,0.0,False,NEVER
HSDL1,0.0,False,NEVER
HSDL2,1.0,True,CORE
HSF1,0.0,False,NEVER
HSF2,0.0,False,NEVER
HSF4,0.0,False,NEVER
HSF5,0.0,False,NEVER
HSFX1,0.0,False,NEVER
HSFX2,0.0,False,NEVER
HSFY2,0.0,False,NEVER
HSH2D,0.0,False,NEVER
HSP90AA1,0.0,False,NEVER
HSP90AB1,0.2,False,BOUNDARY
HSP90B1,0.3,True,BOUNDARY
HSPA12A,0.0,False,NEVER
HSPA13,0.0,False,NEVER
HSPA14,0.1667,False,BOUNDARY
HSPA1B,0.0,False,NEVER
HSPA1L,0.0,False,NEVER
HSPA2,0.0,False,NEVER
HSPA4,0.0,False,NEVER
HSPA6,0.0,False,NEVER
HSPA8,0.3,True,BOUNDARY
HSPB1,0.0,False,NEVER
HSPBAP1,0.0,False,NEVER
HSPBP1,0.0,False,NEVER
HSPD1,0.0,False,NEVER
HSPE1,0.0,False,NEVER
HSPG2,0.0,False,NEVER
HSPH1,1.0,True,CORE
HTATIP2,0.0,False,NEVER
HTATSF1,0.0,False,NEVER
HTN1,0.0,False,NEVER
HTRA2,0.0,False,NEVER
HTT,1.0,True,CORE
HUS1B,0.0,False,NEVER
HUWE1,1.0,True,CORE
HVCN1,0.0,False,NEVER
HYAL2,0.0,False,NEVER
HYAL3,0.0,False,NEVER
HYCC1,0.0,False,NEVER
HYCC2,0.0,False,NEVER
HYI,0.0,False,NEVER
HYKK,0.8333,True,BOUNDARY
HYLS1,0.1,False,BOUNDARY
HYOU1,0.0,False,NEVER
IAH1,0.0,False,NEVER
IARS1,0.0,False,NEVER
IARS2,0.0,False,NEVER
IBA57,1.0,True,CORE
IBTK,0.0,False,NEVER
ICA1,0.0,False,NEVER
ICA1L,0.0,False,NEVER
ICAM1,0.0,False,NEVER
ICAM2,0.0,False,NEVER
ICAM3,0.0,False,NEVER
ICE2,0.8,True,BOUNDARY
ICMT,0.6,True,BOUNDARY
ICOS,1.0,True,CORE
ICOSLG,0.0,False,NEVER
ID1,0.0,False,NEVER
ID2,0.5,True,BOUNDARY
ID3,0.0,False,NEVER
IDE,0.0,False,NEVER
IDH1,0.0,False,NEVER
IDH2,0.0,False,NEVER
IDH3A,0.3333,False,BOUNDARY
IDH3B,0.0,False,NEVER
IDH3G,0.0,False,NEVER
IDNK,0.0,False,NEVER
IDS,0.0,False,NEVER
IDUA,0.0,False,NEVER
IER2,0.0,False,NEVER
IER3,0.0,False,NEVER
IER3IP1,0.0,False,NEVER
IER5,0.0,False,NEVER
IER5L,0.0,False,NEVER
IFFO1,0.0,False,NEVER
IFFO2,0.6,True,BOUNDARY
IFI16,0.0,False,NEVER
IFI27,0.0,False,NEVER
IFI27L1,0.0,False,NEVER
IFI27L2,0.0,False,NEVER
IFI30,0.6,True,BOUNDARY
IFI35,0.0,False,NEVER
IFI44,0.0,False,NEVER
IFI44L,0.0,False,NEVER
IFI6,0.0,False,NEVER
IFIH1,0.0,False,NEVER
IFIT1,0.0,False,NEVER
IFIT2,0.0,False,NEVER
IFIT3,0.0,False,NEVER
IFIT5,0.0,False,NEVER
IFITM1,0.0,False,NEVER
IFITM2,0.0,False,NEVER
IFITM3,0.0,False,NEVER
IFITM5,0.0,False,NEVER
IFNAR1,0.6,True,BOUNDARY
IFNAR2,0.0,False,NEVER
IFNG,0.0,False,NEVER
IFNGR1,1.0,True,CORE
IFNGR2,0.6,True,BOUNDARY
IFNLR1,0.2667,False,BOUNDARY
IFRD1,0.0,False,NEVER
IFRD2,0.0,False,NEVER
IFT122,0.0,False,NEVER
IFT140,0.0,False,NEVER
IFT172,0.6,True,BOUNDARY
IFT20,0.0,False,NEVER
IFT22,0.0,False,NEVER
IFT25,0.0,False,NEVER
IFT27,0.0,False,NEVER
IFT43,0.0,False,NEVER
IFT46,0.0,False,NEVER
IFT52,0.0,False,NEVER
IFT56,0.0,False,NEVER
IFT57,0.0,False,NEVER
IFT70B,0.0,False,NEVER
IFT74,0.0,False,NEVER
IFT80,0.0,False,NEVER
IFT88,0.0,False,NEVER
IFTAP,0.0,False,NEVER
IGF1R,0.0,False,NEVER
IGF2,0.0,False,NEVER
IGF2BP3,0.0,False,NEVER
IGF2R,0.0,False,NEVER
IGFBP2,0.0,False,NEVER
IGFBP3,0.0,False,NEVER
IGFBP4,0.0,False,NEVER
IGFBP5,0.0,False,NEVER
IGFBP6,0.0,False,NEVER
IGFBP7,0.0,False,NEVER
IGFLR1,0.0,False,NEVER
IGHMBP2,0.0,False,NEVER
IGIP,0.0,False,NEVER
IGLL5,0.0,False,NEVER
IGSF22,0.0,False,NEVER
IGSF3,0.0,False,NEVER
IGSF6,0.0,False,NEVER
IGSF8,0.0,False,NEVER
IGSF9B,0.0,False,NEVER
IKBIP,0.0,False,NEVER
IKBKB,1.0,True,CORE
IKBKE,0.0,False,NEVER
IKZF1,1.0,True,CORE
IKZF2,0.0,False,NEVER
IKZF3,0.0,False,NEVER
IKZF4,0.0,False,NEVER
IKZF5,0.0,False,NEVER
IL10,0.0,False,NEVER
IL10RA,0.0,False,NEVER
IL10RB,0.0,False,NEVER
IL11RA,0.0,False,NEVER
IL12A,0.0,False,NEVER
IL12RB1,0.0,False,NEVER
IL12RB2,1.0,True,CORE
IL13,0.0,False,NEVER
IL13RA1,0.0,False,NEVER
IL15,0.0,False,NEVER
IL15RA,0.0,False,NEVER
IL16,0.0,False,NEVER
IL17A,0.0,False,NEVER
IL17D,0.0,False,NEVER
IL17F,0.0,False,NEVER
IL17RA,0.0,False,NEVER
IL17RB,0.0,False,NEVER
IL17RE,0.0,False,NEVER
IL18BP,0.0,False,NEVER
IL18R1,0.0,False,NEVER
IL18RAP,0.0,False,NEVER
IL1A,0.0,False,NEVER
IL1B,0.0,False,NEVER
IL1R1,0.0,False,NEVER
IL1R2,0.0,False,NEVER
IL1RAP,0.0,False,NEVER
IL1RL1,0.0,False,NEVER
IL1RN,0.0,False,NEVER
IL2,0.0,False,NEVER
IL21,1.0,True,CORE
IL21R,1.0,True,CORE
IL22,0.0,False,NEVER
IL23A,0.0,False,NEVER
IL23R,1.0,True,CORE
IL24,0.0,False,NEVER
IL26,0.0,False,NEVER
IL27RA,0.0,False,NEVER
IL2RA,0.0,False,NEVER
IL2RB,0.0,False,NEVER
IL3,0.2,False,BOUNDARY
IL31,0.0,False,NEVER
IL32,0.0,False,NEVER
IL36A,0.0,False,NEVER
IL36RN,0.0,False,NEVER
IL3RA,0.0,False,NEVER
IL4,0.0,False,NEVER
IL4I1,1.0,True,CORE
IL4R,1.0,True,CORE
IL5,0.0,False,NEVER
IL5RA,0.0,False,NEVER
IL6R,0.0,False,NEVER
IL6ST,0.0,False,NEVER
IL7R,0.5,True,BOUNDARY
IL9,0.0,False,NEVER
IL9R,0.0,False,NEVER
ILDR2,0.0,False,NEVER
ILK,0.0,False,NEVER
ILKAP,0.0,False,NEVER
ILRUN,0.0,False,NEVER
ILVBL,0.4,False,BOUNDARY
IMMP1L,0.0,False,NEVER
IMMP2L,1.0,True,CORE
IMMT,0.3333,False,BOUNDARY
IMPA1,0.0,False,NEVER
IMPA2,0.8333,True,BOUNDARY
IMPACT,0.0,False,NEVER
IMPDH1,0.0,False,NEVER
IMPDH2,0.1667,False,BOUNDARY
IMPG2,0.0,False,NEVER
INAFM1,0.0,False,NEVER
INAFM2,0.0,False,NEVER
INCA1,0.0,False,NEVER
INF2,0.0,False,NEVER
ING1,0.0,False,NEVER
ING2,0.0,False,NEVER
ING3,0.5,True,BOUNDARY
ING4,0.0,False,NEVER
ING5,0.1667,False,BOUNDARY
INIP,0.6,True,BOUNDARY
INO80,0.3333,False,BOUNDARY
INO80B,0.5,True,BOUNDARY
INO80C,1.0,True,CORE
INO80D,0.0,False,NEVER
INO80E,0.0,False,NEVER
INPP4A,0.0,False,NEVER
INPP4B,0.0,False,NEVER
INPP5A,0.0,False,NEVER
INPP5B,0.0,False,NEVER
INPP5D,1.0,True,CORE
INPP5E,0.0,False,NEVER
INPP5F,1.0,True,CORE
INPP5K,0.1667,False,BOUNDARY
INPPL1,0.5,True,BOUNDARY
INSIG1,0.6667,True,BOUNDARY
INSIG2,0.0,False,NEVER
INSL3,0.0,False,NEVER
INSM1,0.0,False,NEVER
INSM2,0.0,False,NEVER
INSR,1.0,True,CORE
INTS10,0.8333,True,BOUNDARY
INTS12,0.0,False,NEVER
INTS13,0.0,False,NEVER
INTS14,0.5,True,BOUNDARY
INTS15,0.5,True,BOUNDARY
INTS6,0.8,True,BOUNDARY
INTS6L,0.0,False,NEVER
INTS7,0.0,False,NEVER
INVS,0.0,False,NEVER
IP6K2,0.0,False,NEVER
IPCEF1,0.0,False,NEVER
IPMK,0.0,False,NEVER
IPO11,0.0,False,NEVER
IPO4,0.0,False,NEVER
IPO7,0.0,False,NEVER
IPO8,0.0,False,NEVER
IPO9,0.1667,False,BOUNDARY
IPP,0.0,False,NEVER
IPPK,0.0,False,NEVER
IQCB1,0.0,False,NEVER
IQCC,0.0,False,NEVER
IQCE,0.0,False,NEVER
IQCG,0.4,False,BOUNDARY
IQCN,0.0,False,NEVER
IQGAP1,0.0,False,NEVER
IQGAP2,0.0,False,NEVER
IQGAP3,0.0,False,NEVER
IRAG2,0.0,False,NEVER
IRAK1,0.0,False,NEVER
IRAK1BP1,0.0,False,NEVER
IRAK2,0.0,False,NEVER
IRAK3,0.0,False,NEVER
IRAK4,0.0,False,NEVER
IREB2,0.2667,False,BOUNDARY
IRF1,1.0,True,CORE
IRF2,0.3333,False,BOUNDARY
IRF2BP1,0.6,True,BOUNDARY
IRF2BP2,0.0,False,NEVER
IRF2BPL,0.0,False,NEVER
IRF3,0.0,False,NEVER
IRF4,1.0,True,CORE
IRF5,0.0,False,NEVER
IRF6,0.0,False,NEVER
