gene_symbol,source,disease,disease_id,score_or_phase,therapeutic_areas,immune,primary_rank,directionality_index,footprint_class
THAP5,OpenTargets,schizophrenia,MONDO_0005090,0.0022174791281082,psychiatric disorder;nervous system disorder,False,7.0,0.8881987577639752,net_derepressed_on_KO
THAP5,OpenTargets,breast carcinoma,MONDO_0004989,0.0014783194187388,reproductive system or breast disease;cancer or benign tumor,False,7.0,0.8881987577639752,net_derepressed_on_KO
THAP5,OpenTargets,gastric cancer,MONDO_0001056,0.0014783194187388,gastrointestinal disease;cancer or benign tumor,False,7.0,0.8881987577639752,net_derepressed_on_KO
THAP5,OpenTargets,breast cancer,MONDO_0007254,0.0014783194187388,reproductive system or breast disease;cancer or benign tumor,False,7.0,0.8881987577639752,net_derepressed_on_KO
ZNF200,OpenTargets,colorectal cancer,MONDO_0005575,0.0111842742559698,gastrointestinal disease;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,ovarian carcinoma,MONDO_0005140,0.0083155467304057,cancer or benign tumor;endocrine system disorder;reproductive system or breast disease,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,ovarian cancer,MONDO_0008170,0.0083155467304057,endocrine system disorder;reproductive system or breast disease;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,cancer,MONDO_0004992,0.0079254346615719,cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.007391597093694,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.0055969527025911,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,Mayer-Rokitansky-Kuster-Hauser syndrome,MONDO_0017771,0.003695798546847,reproductive system or breast disease,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,prostate adenocarcinoma,MONDO_0005082,0.003695798546847,cancer or benign tumor;reproductive system or breast disease,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,neoplasm,MONDO_0005070,0.003695798546847,cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,infection,EFO_0000544,0.0029566388374776,biological_process,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,exocrine pancreatic carcinoma,MONDO_0005192,0.0016589135579716,gastrointestinal disease;endocrine system disorder;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,Alzheimer disease,MONDO_0004975,0.0014783194187388,psychiatric disorder;nervous system disorder;phenotype,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,chronic kidney disease,MONDO_0005300,0.0014783194187388,urinary system disorder,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,diabetic kidney disease,MONDO_0005016,0.0014783194187388,nutritional or metabolic disease;urinary system disorder,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,papillary renal cell carcinoma,MONDO_0017884,0.0,urinary system disorder;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,Hereditary breast cancer,Orphanet_227535,0.0,"genetic, familial or congenital disease;reproductive system or breast disease;cancer or benign tumor",False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,uterine corpus endometrial carcinoma,MONDO_0000553,0.0,cancer or benign tumor;reproductive system or breast disease,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,hereditary breast carcinoma,MONDO_0016419,0.0,"genetic, familial or congenital disease;reproductive system or breast disease;cancer or benign tumor",False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,cervical cancer,MONDO_0002974,0.0,reproductive system or breast disease;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,"thyroid cancer, nonmedullary, 1",MONDO_0008567,0.0,"endocrine system disorder;genetic, familial or congenital disease;cancer or benign tumor",False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,gastric cancer,MONDO_0001056,0.0,gastrointestinal disease;cancer or benign tumor,False,13.0,0.8677685950413223,net_derepressed_on_KO
ZNF200,OpenTargets,ovarian serous cystadenocarcinoma,MONDO_0006046,0.0,cancer or benign tumor;endocrine system disorder;reproductive system or breast disease,False,13.0,0.8677685950413223,net_derepressed_on_KO
RFX1,OpenTargets,neurodegenerative disease,MONDO_0005559,0.455084650297992,nervous system disorder,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,Abnormality of the skeletal system,HP_0000924,0.157331865653869,phenotype,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.1059525376823179,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,neoplasm,MONDO_0005070,0.0899783216781607,cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,coronary artery disorder,MONDO_0005010,0.0871797812772913,cardiovascular disorder,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,cancer,MONDO_0004992,0.0710726456405722,cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,glioblastoma,MONDO_0018177,0.0689199253607623,nervous system disorder;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,malignant colon neoplasm,MONDO_0021063,0.063198155151084,gastrointestinal disease;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,colonic neoplasm,MONDO_0005401,0.063198155151084,gastrointestinal disease;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,esophageal adenocarcinoma,MONDO_0005028,0.0447191624168489,gastrointestinal disease;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,alcohol drinking,EFO_0004329,0.0323866777926187,biological_process,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.0281505769773781,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,dysplasia,EFO_0008501,0.0280880689560373,cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,central nervous system cancer,MONDO_0002714,0.0270154660888857,nervous system disorder;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,glioma,MONDO_0021042,0.0270154660888857,nervous system disorder;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,infection,EFO_0000544,0.0255465251928791,biological_process,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,breast cancer,MONDO_0007254,0.0229219964162637,reproductive system or breast disease;cancer or benign tumor,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,Barrett esophagus,MONDO_0013662,0.0221747912810821,gastrointestinal disease,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,OpenTargets,attention deficit-hyperactivity disorder,MONDO_0007743,0.0167029562103336,psychiatric disorder;nervous system disorder,False,20.0,0.8470948012232415,net_derepressed_on_KO
RFX1,ClinicalTrials,Cerebral Aneurysm Unruptured; Cerebral Aneurysm Ruptured,NCT02099318,,,False,20.0,0.8470948012232415,net_derepressed_on_KO
ERN1,OpenTargets,diabetes mellitus,MONDO_0005015,0.4685646041709946,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,type 2 diabetes mellitus,MONDO_0005148,0.412374252570145,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,sclerosing cholangitis,MONDO_0018646,0.2757010834585749,endocrine system disorder;hepatobiliary disorder;phenotype;gastrointestinal disease,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,neoplasm,MONDO_0005070,0.1182581533952636,cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,infection,EFO_0000544,0.1113820049983502,biological_process,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,cancer,MONDO_0004992,0.1091648258253852,cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,melanoma,MONDO_0005105,0.1076337245678038,cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,breast cancer,MONDO_0007254,0.1053789477945416,reproductive system or breast disease;cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,breast carcinoma,MONDO_0004989,0.1052051200148194,reproductive system or breast disease;cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,glioblastoma,MONDO_0018177,0.1049904412031388,nervous system disorder;cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,Obesity,HP_0001513,0.101788554733872,phenotype,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,obesity due to melanocortin 4 receptor deficiency,MONDO_0019115,0.101788554733872,"endocrine system disorder;genetic, familial or congenital disease",False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,obesity disorder,MONDO_0011122,0.101788554733872,endocrine system disorder,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,posterior cortical atrophy,MONDO_0018899,0.1013182973591924,"genetic, familial or congenital disease;nervous system disorder;psychiatric disorder;phenotype",False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,cystic fibrosis,MONDO_0009061,0.095193984798653,"respiratory or thoracic disease;genetic, familial or congenital disease",False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,Insulin resistance,HP_0000855,0.0947397010128381,phenotype,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,Miyoshi myopathy,MONDO_0009685,0.0938310054460611,"genetic, familial or congenital disease;nervous system disorder;musculoskeletal or connective tissue disease;phenotype",False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,pancreatic neoplasm,MONDO_0021040,0.0901809425211384,endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,familial pancreatic carcinoma,MONDO_0015278,0.0849188896026649,"genetic, familial or congenital disease;gastrointestinal disease;endocrine system disorder;cancer or benign tumor",False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,OpenTargets,colorectal carcinoma,MONDO_0024331,0.0832606823764283,gastrointestinal disease;cancer or benign tumor,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,ClinicalTrials,Periodontal Diseases,NCT06184412,,,False,21.0,-0.841726618705036,net_reduced_on_KO
ERN1,ClinicalTrials,Polycystic Ovary Syndrome,NCT02302326,,,False,21.0,-0.841726618705036,net_reduced_on_KO
TMEM205,OpenTargets,neurodegenerative disease,MONDO_0005559,0.3364555806151726,nervous system disorder,False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,gastric cancer,MONDO_0001056,0.0781996067748775,gastrointestinal disease;cancer or benign tumor,False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,hyperlipoproteinemia type V,MONDO_0007762,0.0613206894892857,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,Hyperlipoproteinemia type 5,Orphanet_70470,0.0613206894892857,"endocrine system disorder;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,homozygous familial hypercholesterolemia,MONDO_0018328,0.0568506211468742,"nutritional or metabolic disease;phenotype;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,hypertriglyceridemia 2,MONDO_0859149,0.0561096135382314,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,apolipoprotein c-III deficiency,MONDO_0013534,0.0531307999094727,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,cholesterol-ester transfer protein deficiency,MONDO_0007744,0.0515489981314222,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,hereditary hypercarotenemia and vitamin A deficiency,MONDO_0007272,0.0513568166069861,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,Hyperlipoproteinemia type 1,Orphanet_411,0.0506985538213644,"endocrine system disorder;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,neoplasm,MONDO_0005070,0.0501849063748727,cancer or benign tumor,False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,hyperlipidemia due to hepatic triglyceride lipase deficiency,MONDO_0013533,0.0500318728279415,"nutritional or metabolic disease;genetic, familial or congenital disease;phenotype",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,LCAT deficiency,MONDO_0018999,0.0496789240667176,nutritional or metabolic disease,False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,Fish-eye disease,Orphanet_79292,0.0496789240667176,nutritional or metabolic disease,False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,fish eye disease,MONDO_0007620,0.0496789240667176,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,Combined hyperlipidemia,Orphanet_79211,0.0485849676968508,"endocrine system disorder;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,familial hypobetalipoproteinemia 2,MONDO_0011505,0.0480823390944797,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.0457535753656831,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,sitosterolemia 2,MONDO_0020748,0.0448669943587228,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,"hypoalphalipoproteinemia, primary, 2, intermediate",MONDO_0859238,0.0442830581883209,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,"hypercholesterolemia, autosomal dominant, 3",MONDO_0011369,0.0425386412742091,"nutritional or metabolic disease;phenotype;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,familial hypercholesterolemia,MONDO_0005439,0.0425386412742091,"nutritional or metabolic disease;phenotype;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,glycogen storage disease VI,MONDO_0009294,0.0411933706031568,"nutritional or metabolic disease;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,"coronary artery disease, autosomal dominant 2",MONDO_0012586,0.041141629423501,"cardiovascular disorder;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TMEM205,OpenTargets,"thyroid hormone metabolism, abnormal, 2",MONDO_0030839,0.0409937974816271,"endocrine system disorder;genetic, familial or congenital disease",False,22.0,0.8360655737704918,net_derepressed_on_KO
TRIM39,OpenTargets,neoplasm,MONDO_0005070,0.0912199580267403,cancer or benign tumor,False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.0811381772639039,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,colorectal carcinoma,MONDO_0024331,0.0780737443021432,gastrointestinal disease;cancer or benign tumor,False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,renal fibrosis,MONDO_0000494,0.0739159709369403,urinary system disorder,False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Familial exudative vitreoretinopathy,Orphanet_891,0.0563370570872472,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Leber congenital amaurosis,MONDO_0018998,0.0549729624822629,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,isolated aniridia,MONDO_0007119,0.0517947687347875,"genetic, familial or congenital disease;disorder of visual system;phenotype",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,retinitis pigmentosa,MONDO_0019200,0.0513021619061425,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Cone rod dystrophy,Orphanet_1872,0.0499199722608286,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,posterior polymorphous corneal dystrophy,MONDO_0020364,0.0498766492889739,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Peters anomaly,MONDO_0011414,0.0495267803598724,"disorder of visual system;genetic, familial or congenital disease",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,persistent hyperplastic primary vitreous,MONDO_0019631,0.0478458079874814,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,congenital primary aphakia,MONDO_0012456,0.0473819852698521,"disorder of visual system;genetic, familial or congenital disease",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,retinopathy of prematurity,MONDO_0006952,0.0455784355789908,"nervous system disorder;disorder of visual system;cardiovascular disorder;genetic, familial or congenital disease",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Familial ocular anterior segment mesenchymal dysgenesis,Orphanet_88632,0.0450462405882448,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,lattice corneal dystrophy type I,MONDO_0007380,0.0449261271354723,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Bietti crystalline dystrophy,Orphanet_41751,0.0429026774310736,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,iridocorneal endothelial syndrome,MONDO_0018988,0.0415851252491226,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,neovascular glaucoma,MONDO_0019783,0.0405429100589117,disorder of visual system,False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,oculoauricular syndrome,MONDO_0012802,0.0399515822914162,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,"Oculoauricular syndrome, Schorderet type",Orphanet_157962,0.0399515822914162,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Leber congenital amaurosis 6,MONDO_0013446,0.0392863385529837,"nervous system disorder;genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,posterior polymorphous corneal dystrophy 1,MONDO_0007378,0.0387541435622378,"genetic, familial or congenital disease;disorder of visual system",False,24.0,-0.8320610687022901,net_reduced_on_KO
TRIM39,OpenTargets,Wagner disease,MONDO_0007740,0.0386746838934806,"nervous system disorder;disorder of visual system;genetic, familial or congenital disease",False,24.0,-0.8320610687022901,net_reduced_on_KO
WASL,OpenTargets,neurodegenerative disease,MONDO_0005559,0.3353349710360679,nervous system disorder,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,hypotensive disorder,MONDO_0005468,0.1872885739698558,cardiovascular disorder,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,infection,EFO_0000544,0.0863445105150028,biological_process,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,familial pancreatic carcinoma,MONDO_0015278,0.0835533816142684,"genetic, familial or congenital disease;gastrointestinal disease;endocrine system disorder;cancer or benign tumor",False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,pancreatic neoplasm,MONDO_0021040,0.0835533816142684,endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,cervical carcinoma,MONDO_0005131,0.0816284865377856,cancer or benign tumor;reproductive system or breast disease,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,cervical cancer,MONDO_0002974,0.0816284865377856,reproductive system or breast disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,glioma,MONDO_0021042,0.0717215551654353,nervous system disorder;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,central nervous system cancer,MONDO_0002714,0.0717215551654353,nervous system disorder;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,lung carcinoma,MONDO_0005138,0.0657424945577033,respiratory or thoracic disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,lung cancer,MONDO_0008903,0.0635250154295951,respiratory or thoracic disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,neoplasm,MONDO_0005070,0.057735237929231,cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,breast cancer,MONDO_0007254,0.0462897297464419,reproductive system or breast disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,hepatocellular carcinoma,MONDO_0007256,0.0417123904409713,hepatobiliary disorder;endocrine system disorder;gastrointestinal disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,breast carcinoma,MONDO_0004989,0.0395236837619348,reproductive system or breast disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,cancer,MONDO_0004992,0.0388369274882413,cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,response to antihypertensive drug,EFO_0005405,0.035682255830134,biological_process,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,esophageal squamous cell carcinoma,MONDO_0005580,0.0324379086138621,gastrointestinal disease;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,skin neoplasm,MONDO_0002531,0.0310755061147386,integumentary system disorder;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,autosomal recessive centronuclear myopathy,MONDO_0015705,0.0310447077935149,"nervous system disorder;genetic, familial or congenital disease;musculoskeletal or connective tissue disease;phenotype",False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,Parkinson disease,MONDO_0005180,0.0305443377347001,"nervous system disorder;genetic, familial or congenital disease",False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,OpenTargets,skin cancer,MONDO_0002898,0.0291968085200914,integumentary system disorder;cancer or benign tumor,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,ClinicalTrials,Recurrent Adult Soft Tissue Sarcoma; Stage III Adult Soft Tissue Sarcoma; Stage IV Adult Soft Tissue Sarcoma,NCT01206140,PHASE2,,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,ClinicalTrials,"Bone Density; Bone Loss, Alveolar",NCT04029779,PHASE2,,False,26.0,0.8319327731092437,net_derepressed_on_KO
WASL,ClinicalTrials,Premature Birth of Newborn,NCT01628510,,,False,26.0,0.8319327731092437,net_derepressed_on_KO
PDIA6,OpenTargets,neurodegenerative disease,MONDO_0005559,0.5253936043343368,nervous system disorder,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,mathematical ability,EFO_0004875,0.3366496823776365,biological_process,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,diabetes mellitus,MONDO_0005015,0.2669440097544012,phenotype;nutritional or metabolic disease;endocrine system disorder;gastrointestinal disease,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,microcephaly,MONDO_0001149,0.2655636578051074,nervous system disorder;phenotype,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,Meckel syndrome,MONDO_0018921,0.2630689937859857,"genetic, familial or congenital disease",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,Polycystic kidney dysplasia,HP_0000113,0.2630689937859857,phenotype,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,spondylolisthesis,MONDO_0008475,0.2333341240273845,"genetic, familial or congenital disease;musculoskeletal or connective tissue disease",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,skin disorder,MONDO_0005093,0.1917961257010424,integumentary system disorder,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,pachyonychia congenita,MONDO_0016471,0.0889455516941182,"integumentary system disorder;genetic, familial or congenital disease",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,non-small cell lung carcinoma,MONDO_0005233,0.0825308201109996,respiratory or thoracic disease;cancer or benign tumor,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,breast cancer,MONDO_0007254,0.0818887396016523,reproductive system or breast disease;cancer or benign tumor,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,gastric cancer,MONDO_0001056,0.0775169106544183,gastrointestinal disease;cancer or benign tumor,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,endometrial cancer,MONDO_0011962,0.0744498085048182,reproductive system or breast disease;cancer or benign tumor,False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,hereditary clear cell renal cell carcinoma,MONDO_0018492,0.0739159709369403,"genetic, familial or congenital disease;urinary system disorder;cancer or benign tumor",False,32.0,0.8168316831683168,net_derepressed_on_KO
PDIA6,OpenTargets,renal cell carcinoma,MONDO_0005086,0.0739159709369403,urinary system disorder;cancer or benign tumor,False,32.0,0.8168316831683168,net_derepressed_on_KO
